Framenum 	 SensorReading 	 TimeStamp 
 0,12,1437643006173
1,25,1437643006275
2,37,1437643006377
3,50,1437643006483
4,67,1437643006616
5,78,1437643006724
6,95,1437643006847
7,111,1437643006988
8,128,1437643007123
9,142,1437643007249
10,169,1437643007470
11,185,1437643007606
12,202,1437643007742
13,216,1437643007858
14,232,1437643007983
15,246,1437643008113
16,266,1437643008264
17,279,1437643008383
18,293,1437643008503
19,306,1437643008607
20,321,1437643008747
21,340,1437643008894
22,354,1437643009006
23,371,1437643009144
24,383,1437643009249
25,396,1437643009348
26,409,1437643009452
27,425,1437643009585
28,436,1437643009683
29,449,1437643009797
30,463,1437643009904
31,474,1437643010000
32,486,1437643010098
33,499,1437643010204
34,512,1437643010311
35,526,1437643010442
36,540,1437643010539
37,552,1437643010661
38,566,1437643010764
39,579,1437643010873
40,601,1437643011048
41,612,1437643011147
42,625,1437643011254
43,639,1437643011370
44,650,1437643011462
45,662,1437643011563
46,675,1437643011665
47,688,1437643011771
48,699,1437643011876
49,713,1437643011977
50,725,1437643012077
51,736,1437643012174
