Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Imid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.025925,0.14596558,-0.17826843,9.804437,0.14616881,-0.14846496,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.008300782,-0.02071203,0.51591164,-0.85639143,-0.004913863,0.8565123,0.5161033,0.9997734,0.014897736,-0.015204988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.022339,0.15792847,-0.15553284,9.804428,0.14609689,-0.14911,0.0010986328,-0.0019989014,0.0013122559,-23.81897,39.179993,24.179077,0,0.0,0.0,0.0,0.0
0.016601563,-0.020738559,0.5158996,-0.856398,-0.00490357,0.8565194,0.51609147,0.9997729,0.014902403,-0.01523323,0.99779767,0.021467006,-0.06276258,-0.021461705,0.9997694,7.586912E-4,0.062764384,5.8997155E-4,0.9980282,10.0247345,0.15792847,-0.16989136,9.804423,0.14614265,-0.14938696,0.003692627,0.0019683838,-0.0011291504,-23.81897,39.179993,24.179077,0,0.0,0.0,0.0,0.0
0.024902344,-0.020735698,0.51455355,-0.85720754,-0.004957717,0.8573284,0.51474607,0.9997727,0.01492341,-0.015226291,0.9951449,0.031876348,-0.09311547,-0.031819373,0.99949145,0.0020968255,0.09313496,8.762308E-4,0.99565315,10.060623,0.1651001,-0.14476013,9.804421,0.14634866,-0.1493189,0.0059814453,-0.003692627,-3.6621094E-4,-23.81897,38.819885,23.878479,0,0.0,0.0,0.0,0.0
0.033203125,-0.020741241,0.51218295,-0.85862595,-0.0050438335,0.8587461,0.5123765,0.99977213,0.014958088,-0.015228093,0.98706347,0.052001636,-0.15166238,-0.051616255,0.99864596,0.0064795464,0.15179399,0.0014325201,0.9884111,10.018753,0.17108154,-0.15074158,9.804416,0.14668874,-0.14933658,0.0070495605,0.0027313232,-0.0018920898,-23.999023,38.75885,23.699951,0,0.0,0.0,0.0,0.0
0.041503907,-0.020742396,0.5121824,-0.8586262,-0.005073162,0.85874593,0.51237637,0.99977195,0.014983864,-0.015214064,0.98176104,0.06170116,-0.17982873,-0.060998768,0.99809325,0.009438436,0.1800682,0.001703042,0.98365265,10.018753,0.17108154,-0.15074158,9.804414,0.14694151,-0.14919901,0.008117676,0.0037994385,0.003753662,-23.999023,38.75885,23.699951,0,0.0,0.0,0.0,0.0
0.049804688,-0.020729411,0.51218843,-0.85862285,-0.00509477,0.85874206,0.51238257,0.99977213,0.014995876,-0.015191737,0.96892154,0.080504626,-0.23390175,-0.07878124,0.9967517,0.016717644,0.23448782,0.0022289832,0.9721165,10.039093,0.16151428,-0.16390991,9.804416,0.1470593,-0.14898005,0.0072021484,0.0066986084,-6.1035156E-5,-23.999023,38.75885,23.699951,0,0.0,0.0,0.0,0.0
0.058105469,-0.02070746,0.5124093,-0.8584915,-0.0051143123,0.8586101,0.5126035,0.99977255,0.015005313,-0.0151590165,0.9534679,0.098536864,-0.28493744,-0.09519767,0.9951296,0.025581153,0.28607038,0.0027345724,0.9582047,10.025925,0.14715576,-0.16151428,9.8044195,0.14715186,-0.14865917,0.009811401,0.0050201416,0.0019226074,-23.939514,38.938904,23.81897,0,0.0,0.0,0.0,0.0
0.06640625,-0.020678936,0.5124225,-0.85848445,-0.0051118257,0.85860264,0.51261616,0.9997731,0.014988779,-0.015135573,0.94488883,0.10727723,-0.30931637,-0.10288545,0.99422467,0.030526508,0.31080475,0.0029799973,0.95046914,10.025925,0.14715576,-0.16151428,9.804425,0.14698972,-0.14842927,0.006286621,0.0015106201,-2.1362305E-4,-23.939514,38.938904,23.81897,0,0.0,0.0,0.0,0.0
0.074707032,-0.020635558,0.50706977,-0.8616579,-0.0052396106,0.86177474,0.507264,0.9997733,0.014982428,-0.015126356,0.9262642,0.12421335,-0.3558169,-0.11720048,0.99224955,0.041290972,0.35818803,0.003455564,0.9336431,10.016357,0.17228699,-0.15553284,9.804427,0.14692743,-0.14833888,0.0027770996,0.0041046143,-0.0011291504,-24.179077,38.879395,23.458862,0,0.0,0.0,0.0,0.0
