Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,nsax,nsay,nsaz,ax1,ay1,ayz,0.017662754,0.013819306,0.0128965955
0,0.0,0,0.013042043,-0.011077395,-0.0023350043,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.020256959,-0.027223188,-0.0062889755,0.014688824,-0.009562978,-0.0028053576
1,0.008300782,0,0.009806521,-0.004462386,-0.0010878892,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.006294688,-0.0049018255,-0.009620547,0.01376663,-0.008434884,-0.003086095
2,0.016601563,0,0.01034559,-0.0042157774,4.0565134E-5,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.018369764,-0.0121522285,-0.0072375387,0.012823614,-0.007332172,-0.0033577422
3,0.024902344,0,0.009088751,-0.0028919682,1.6104284E-4,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,5.2410876E-5,0.0060254857,0.028802171,0.011855549,-0.0062476764,-0.0036104757
4,0.033203125,0,0.0101303775,-0.003578579,-0.00416052,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.008402951,0.008519667,-0.012959853,0.010857841,-0.0051736096,-0.0038341132
5,0.041503906,0,0.009827659,-0.003766326,-0.0039033592,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.008392596,0.008232084,-0.012962684,0.009830465,-0.004107771,-0.004029404
6,0.049804688,0,0.00920658,-0.0034888766,-0.0037172325,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.014813276,-0.0072489427,0.0071810335,0.008777386,-0.003057362,-0.004198222
7,0.05810547,0,0.007894512,-0.002016587,-0.0050242865,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.0057770507,-0.018412929,-0.006248623,0.00770614,-0.002040621,-0.0043417676
8,0.06640625,0,0.007034726,3.901368E-5,-0.0051994594,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.006057512,-0.01839042,-0.006251663,0.0066273096,-0.0010837637,-0.0044687334
9,0.07470703,0,0.0059426166,0.0018861776,-0.00526189,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.013896946,0.0064419676,-0.015355632,0.0055597057,-2.1707237E-4,-0.004597917
10,0.08300781,0,0.0041865343,0.0018634064,-0.004579425,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.0139982775,0.0060088728,-0.015361816,0.004536244,5.187221E-4,-0.00476563
11,0.091308594,0,0.002467271,0.0018085346,-0.003814849,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.010193157,0.0073357625,0.014531866,0.003593562,0.0010215538,-0.0050279573
12,0.099609375,0,0.0012049667,0.001675076,-0.0051535945,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.016518354,-0.01243932,-0.013270423,0.0029013155,0.0012019497,-0.0051125092
13,0.107910156,0,-2.5427793E-4,0.0030175564,-0.004629962,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.021354957,0.034826335,-0.015240282,0.0025189377,0.0014958538,-0.0052171927
14,0.11621094,0,0.0012257957,0.0011051164,-0.0040351753,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.020235192,0.03386024,-0.015263855,0.0023839534,0.001945735,-0.005355945
15,0.12451172,0,0.0029806413,-8.765782E-4,-0.003552853,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.011861693,-0.0037586703,0.0035304576,0.002408063,0.0025066482,-0.0055679027
16,0.1328125,0,0.0026770073,-3.3071605E-4,-0.0045103286,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.007953461,-0.023569932,0.0031821877,0.0025085148,0.0030493108,-0.0058775023
17,0.14111328,0,0.0026018352,0.0016648072,-0.0055477037,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.0076603517,-0.023276232,0.0031892806,0.002574614,0.0034584345,-0.0061890297
18,0.14941406,0,0.0023720243,0.0038120414,-0.0066200006,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.05290511,0.014570738,-0.011068955,0.0025029304,0.0036829629,-0.0064196656
19,0.15771484,0,0.006216802,0.0034361528,-0.0066712503,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.0034207527,6.683385E-4,0.002347827,0.0022317118,0.0037542419,-0.006590452
20,0.16601563,0,0.006013475,0.004085269,-0.007604805,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.0028399543,0.0010724254,0.002359137,0.0018273605,0.0037845995,-0.0067228926
21,0.1743164,0,0.0056260093,0.0047866832,-0.008521643,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.026895368,0.010436374,-0.012824878,0.0014069205,0.0038834193,-0.006834182
22,0.18261719,0,0.0034135636,0.004819476,-0.0083381105,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.026366726,0.010718408,-0.012816086,0.0011082814,0.004046233,-0.0069308165
23,0.19091797,0,0.0011696118,0.004698021,-0.008070631,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.011833845,0.0056009106,-0.0046404004,0.0010194527,0.004237237,-0.007028706
24,0.19921875,0,1.0515531E-5,0.004745445,-0.008300984,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.010331428,-9.269938E-4,-0.02272202,0.0011433731,0.0044437177,-0.0071810605
25,0.20751953,0,-8.557153E-4,0.005096915,-0.0071713,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.010396795,-5.027829E-4,-0.02271843,0.0014437245,0.004682369,-0.0073536355
26,0.21582031,0,-0.0014522912,0.0053276992,-0.0058470503,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.0060961433,0.006254391,-0.0047882497,0.0019731564,0.0048398427,-0.007417691
