time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az,id
765899.949271,0.999936,-0.000085,-0.011296,-0.000037,0.999942,-0.010763,0.011296,0.010762,0.999878,-0.007462,0.001820,-0.005278,0.000000,0.000000,0.000000,0.011295,0.010743,-0.999879,-0.000217,-0.004258,0.028824,0
765899.958977,0.999936,-0.000127,-0.011304,0.000004,0.999941,-0.010828,0.011305,0.010827,0.999878,-0.005053,-0.001802,0.004469,0.000000,0.000000,0.000000,0.011296,0.010763,-0.999878,-0.000218,-0.004278,0.028824,0
765899.968684,0.999936,-0.000127,-0.011304,0.000004,0.999941,-0.010828,0.011305,0.010827,0.999878,-0.003813,0.001860,-0.001599,0.000000,0.000000,0.000000,0.011296,0.010813,-0.999878,0.000789,-0.005320,0.028808,0
765899.978392,0.999936,-0.000127,-0.011304,0.000004,0.999941,-0.010828,0.011305,0.010827,0.999878,-0.000057,-0.000470,-0.004028,0.000000,0.000000,0.000000,0.011291,0.010839,-0.999878,0.002671,-0.003408,0.029846,0
765899.988098,0.999936,-0.000161,-0.011280,0.000038,0.999941,-0.010871,0.011281,0.010870,0.999877,-0.003753,0.000679,-0.005263,0.000000,0.000000,0.000000,0.011304,0.010828,-0.999878,-0.000257,-0.003366,0.028839,0
765899.997805,0.999936,-0.000161,-0.011280,0.000038,0.999941,-0.010871,0.011281,0.010870,0.999877,-0.000065,-0.001686,-0.001597,0.000000,0.000000,0.000000,0.011280,0.010871,-0.999877,0.006557,-0.001533,0.028945,0
765900.007512,0.999934,-0.000133,-0.011523,0.000006,0.999939,-0.011013,0.011524,0.011012,0.999873,-0.000092,-0.001700,0.000842,0.000000,0.000000,0.000000,0.011282,0.010836,-0.999878,0.001627,-0.000475,0.031799,0
765900.017218,0.999934,-0.000133,-0.011523,0.000006,0.999939,-0.011013,0.011524,0.011012,0.999873,-0.007497,0.000591,-0.000409,0.000000,0.000000,0.000000,0.011523,0.011013,-0.999873,0.001356,0.000324,0.030833,0
765900.026925,0.999928,-0.000147,-0.012036,0.000016,0.999941,-0.010880,0.012037,0.010879,0.999868,0.001146,-0.000458,-0.001582,0.000000,0.000000,0.000000,0.012036,0.010880,-0.999868,0.003863,-0.001496,0.026983,0
765900.036633,0.999924,-0.000054,-0.012340,-0.000077,0.999943,-0.010645,0.012340,0.010646,0.999867,-0.000254,-0.001775,0.015471,0.000000,0.000000,0.000000,0.012327,0.010656,-0.999867,0.002596,-0.002249,0.027928,0
765900.046339,0.999924,-0.000054,-0.012340,-0.000077,0.999943,-0.010645,0.012340,0.010646,0.999867,0.004872,0.000836,-0.006429,0.000000,0.000000,0.000000,0.012340,0.010645,-0.999867,0.002583,-0.002238,0.027928,0
765900.056046,0.999924,-0.000169,-0.012365,0.000036,0.999942,-0.010740,0.012366,0.010739,0.999866,-0.001228,0.004397,-0.016199,0.000000,0.000000,0.000000,0.012365,0.010740,-0.999866,-0.000448,0.000628,0.028888,0
765900.065753,0.999919,-0.000285,-0.012700,0.000150,0.999943,-0.010699,0.012702,0.010696,0.999862,-0.001250,-0.001674,-0.005261,0.000000,0.000000,0.000000,0.012614,0.010603,-0.999864,0.002294,-0.002211,0.029863,0
765900.075459,0.999919,-0.000285,-0.012700,0.000150,0.999943,-0.010699,0.012702,0.010696,0.999862,-0.000185,0.009175,-0.006410,0.000000,0.000000,0.000000,0.012700,0.010699,-0.999862,0.000194,0.000669,0.027938,0
765900.085166,0.999920,-0.000312,-0.012657,0.000178,0.999944,-0.010592,0.012659,0.010589,0.999864,0.001237,-0.005260,0.002067,0.000000,0.000000,0.000000,0.012657,0.010592,-0.999864,-0.000648,-0.001147,0.025010,0
765900.094873,0.999921,-0.000291,-0.012564,0.000161,0.999947,-0.010335,0.012566,0.010332,0.999868,-0.003676,-0.006550,0.003249,0.000000,0.000000,0.000000,0.012695,0.010566,-0.999864,0.001221,-0.001197,0.030808,0
765900.104579,0.999921,-0.000291,-0.012564,0.000161,0.999947,-0.010335,0.012566,0.010332,0.999868,0.004830,0.003238,-0.001519,0.000000,0.000000,0.000000,0.012564,0.010335,-0.999868,-0.002508,-0.002858,0.028814,0
765900.114287,0.999923,-0.000316,-0.012378,0.000191,0.999949,-0.010118,0.012380,0.010115,0.999872,-0.006185,-0.001769,0.000824,0.000000,0.000000,0.000000,0.012378,0.010118,-0.999872,-0.003268,-0.003603,0.029764,0
765900.123994,0.999925,-0.000241,-0.012254,0.000119,0.999951,-0.009944,0.012255,0.009942,0.999875,-0.002486,-0.006553,0.006914,0.000000,0.000000,0.000000,0.012318,0.010173,-0.999872,-0.003209,-0.003658,0.029764,0
765900.133700,0.999926,-0.000208,-0.012188,0.000087,0.999951,-0.009934,0.012190,0.009932,0.999876,-0.002419,-0.002883,-0.004037,0.000000,0.000000,0.000000,0.012254,0.009944,-0.999875,-0.000169,-0.004436,0.027845,0
765900.143407,0.999926,-0.000208,-0.012188,0.000087,0.999951,-0.009934,0.012190,0.009932,0.999876,0.007211,0.003235,0.005811,0.000000,0.000000,0.000000,0.012188,0.009934,-0.999876,-0.002194,-0.000519,0.031752,0
765900.153114,0.999925,-0.000322,-0.012238,0.000203,0.999953,-0.009692,0.012240,0.009689,0.999878,-0.001179,0.000779,-0.010104,0.000000,0.000000,0.000000,0.012268,0.009813,-0.999877,0.000733,-0.002352,0.027892,0
765900.162820,0.999925,-0.000322,-0.012238,0.000203,0.999953,-0.009692,0.012240,0.009689,0.999878,0.002384,0.004412,-0.003965,0.000000,0.000000,0.000000,0.012238,0.009692,-0.999878,-0.001191,-0.002230,0.028839,0
765900.172528,0.999928,-0.000382,-0.011965,0.000265,0.999952,-0.009777,0.011968,0.009773,0.999881,0.006192,-0.000319,-0.007627,0.000000,0.000000,0.000000,0.011965,0.009777,-0.999881,-0.005953,0.002613,0.032718,0
765900.182235,0.999928,-0.000566,-0.011953,0.000449,0.999952,-0.009812,0.011958,0.009806,0.999880,-0.004898,0.000701,-0.007688,0.000000,0.000000,0.000000,0.011945,0.009941,-0.999879,-0.001065,0.003380,0.031831,0
765900.191941,0.999928,-0.000566,-0.011953,0.000449,0.999952,-0.009812,0.011958,0.009806,0.999880,-0.001253,0.004375,-0.008864,0.000000,0.000000,0.000000,0.011953,0.009812,-0.999880,-0.000905,-0.003358,0.033648,0
765900.201648,0.999928,-0.000599,-0.011978,0.000483,0.999953,-0.009669,0.011983,0.009662,0.999882,0.008597,-0.000307,-0.002736,0.000000,0.000000,0.000000,0.011978,0.009669,-0.999882,0.000077,-0.002177,0.024997,0
765900.211355,0.999928,-0.000578,-0.012009,0.000462,0.999953,-0.009664,0.012014,0.009657,0.999881,-0.002617,0.006711,-0.000324,0.000000,0.000000,0.000000,0.012009,0.009664,-0.999881,0.000045,-0.002172,0.024997,0
765900.221061,0.999929,-0.000573,-0.011940,0.000460,0.999955,-0.009502,0.011945,0.009496,0.999884,-0.003592,-0.005306,-0.005278,0.000000,0.000000,0.000000,0.011940,0.009502,-0.999884,-0.001823,-0.005001,0.030706,0
765900.230769,0.999931,-0.000586,-0.011706,0.000477,0.999956,-0.009319,0.011711,0.009313,0.999888,0.002491,-0.005242,0.000856,0.000000,0.000000,0.000000,0.011706,0.009319,-0.999888,-0.005419,-0.004726,0.024897,0
765900.240476,0.999930,-0.000647,-0.011829,0.000537,0.999957,-0.009274,0.011835,0.009267,0.999887,-0.001360,0.004318,0.003358,0.000000,0.000000,0.000000,0.011759,0.009194,-0.999889,0.000296,-0.002709,0.028835,0
765900.250182,0.999930,-0.000647,-0.011829,0.000537,0.999957,-0.009274,0.011835,0.009267,0.999887,-0.006088,0.001909,-0.010096,0.000000,0.000000,0.000000,0.011829,0.009274,-0.999887,0.001141,0.000141,0.026971,0
765900.259889,0.999930,-0.000662,-0.011808,0.000553,0.999958,-0.009205,0.011813,0.009198,0.999888,-0.001332,0.004331,0.000920,0.000000,0.000000,0.000000,0.011808,0.009205,-0.999888,-0.001752,-0.001728,0.028834,0
765900.269596,0.999930,-0.000768,-0.011846,0.000657,0.999956,-0.009406,0.011853,0.009397,0.999886,0.000005,0.001982,-0.005182,0.000000,0.000000,0.000000,0.011861,0.009295,-0.999886,0.000041,0.002057,0.031808,0
765900.279302,0.999930,-0.000768,-0.011846,0.000657,0.999956,-0.009406,0.011853,0.009397,0.999886,0.005062,-0.003927,-0.008844,0.000000,0.000000,0.000000,0.011846,0.009406,-0.999886,0.000010,0.003915,0.030861,0
765900.289010,0.999930,-0.000821,-0.011794,0.000709,0.999954,-0.009517,0.011802,0.009508,0.999885,-0.008605,0.001840,-0.005235,0.000000,0.000000,0.000000,0.011794,0.009517,-0.999885,-0.001846,0.000859,0.032737,0
765900.298717,0.999928,-0.000956,-0.011995,0.000841,0.999954,-0.009585,0.012004,0.009574,0.999882,-0.002410,0.000755,-0.007642,0.000000,0.000000,0.000000,0.011987,0.009585,-0.999882,0.004843,0.000761,0.027989,0
765900.308423,0.999928,-0.000956,-0.011995,0.000841,0.999954,-0.009585,0.012004,0.009574,0.999882,0.003663,-0.000395,0.000922,0.000000,0.000000,0.000000,0.011995,0.009585,-0.999882,0.004836,0.000760,0.027989,0
765900.318130,0.999928,-0.000967,-0.011966,0.000850,0.999952,-0.009755,0.011975,0.009745,0.999881,-0.006090,-0.004150,-0.001597,0.000000,0.000000,0.000000,0.011966,0.009755,-0.999881,-0.000080,0.003611,0.026050,0
765900.327837,0.999925,-0.000931,-0.012181,0.000812,0.999952,-0.009787,0.012190,0.009776,0.999878,0.003603,0.003213,0.000943,0.000000,0.000000,0.000000,0.012048,0.009758,-0.999880,0.001929,-0.001305,0.024080,0
765900.337543,0.999925,-0.000931,-0.012181,0.000812,0.999952,-0.009787,0.012190,0.009776,0.999878,0.002491,-0.004020,0.000894,0.000000,0.000000,0.000000,0.012181,0.009787,-0.999878,0.003627,0.001520,0.030869,0
765900.347251,0.999924,-0.000935,-0.012291,0.000814,0.999952,-0.009795,0.012300,0.009784,0.999876,0.004904,-0.000364,-0.000289,0.000000,0.000000,0.000000,0.012291,0.009795,-0.999876,0.003547,0.001542,0.027022,0
765900.356958,0.999923,-0.000900,-0.012341,0.000777,0.999950,-0.009927,0.012349,0.009916,0.999875,0.001154,0.000757,0.003353,0.000000,0.000000,0.000000,0.012276,0.009817,-0.999876,-0.001320,0.000559,0.031783,0
765900.366664,0.999923,-0.000900,-0.012341,0.000777,0.999950,-0.009927,0.012349,0.009916,0.999875,-0.005016,0.001858,0.003322,0.000000,0.000000,0.000000,0.012341,0.009927,-0.999875,0.001483,0.002387,0.030865,0
765900.376371,0.999924,-0.000864,-0.012335,0.000744,0.999953,-0.009708,0.012343,0.009698,0.999877,0.004943,-0.005193,0.003340,0.000000,0.000000,0.000000,0.012335,0.009708,-0.999877,0.000757,-0.006214,0.030715,0
765900.386078,0.999925,-0.000891,-0.012253,0.000772,0.999953,-0.009688,0.012261,0.009678,0.999878,0.000143,-0.006431,-0.003987,0.000000,0.000000,0.000000,0.012253,0.009688,-0.999878,0.000839,-0.006194,0.030716,0
765900.395784,0.999924,-0.000900,-0.012286,0.000781,0.999953,-0.009647,0.012294,0.009637,0.999878,0.001267,-0.001615,-0.001513,0.000000,0.000000,0.000000,0.012286,0.009647,-0.999878,0.000669,-0.001225,0.029846,0
765900.405492,0.999926,-0.001017,-0.012130,0.000901,0.999954,-0.009537,0.012139,0.009525,0.999881,-0.002231,-0.004006,-0.014960,0.000000,0.000000,0.000000,0.012130,0.009537,-0.999881,-0.003951,-0.003967,0.025882,0
765900.415199,0.999925,-0.001102,-0.012234,0.000985,0.999954,-0.009554,0.012244,0.009541,0.999880,0.001370,-0.002776,-0.008835,0.000000,0.000000,0.000000,0.012230,0.009543,-0.999880,0.003609,0.000787,0.031832,0
765900.424905,0.999925,-0.001102,-0.012234,0.000985,0.999954,-0.009554,0.012244,0.009541,0.999880,-0.003727,-0.002947,0.006983,0.000000,0.000000,0.000000,0.012234,0.009554,-0.999880,-0.000271,-0.000139,0.029848,0
765900.434612,0.999924,-0.001171,-0.012306,0.001055,0.999954,-0.009497,0.012316,0.009483,0.999879,0.000003,0.005621,-0.008793,0.000000,0.000000,0.000000,0.012306,0.009497,-0.999879,0.001671,-0.002051,0.027910,0
765900.444319,0.999924,-0.001220,-0.012291,0.001103,0.999955,-0.009446,0.012302,0.009432,0.999880,-0.003635,0.000738,-0.006406,0.000000,0.000000,0.000000,0.012349,0.009481,-0.999879,0.001628,-0.001043,0.025041,0
765900.454025,0.999924,-0.001220,-0.012291,0.001103,0.999955,-0.009446,0.012302,0.009432,0.999880,0.004962,-0.005188,0.003365,0.000000,0.000000,0.000000,0.012291,0.009446,-0.999880,-0.000359,0.000945,0.029863,0
765900.463733,0.999924,-0.001223,-0.012286,0.001106,0.999954,-0.009507,0.012297,0.009493,0.999879,-0.002435,-0.001682,-0.000316,0.000000,0.000000,0.000000,0.012286,0.009507,-0.999879,-0.000354,0.000884,0.029863,0
765900.473440,0.999924,-0.001167,-0.012306,0.001051,0.999955,-0.009452,0.012316,0.009439,0.999880,0.000103,-0.006450,-0.000329,0.000000,0.000000,0.000000,0.012266,0.009533,-0.999879,0.000628,0.001820,0.028917,0
765900.483146,0.999924,-0.001167,-0.012306,0.001051,0.999955,-0.009452,0.012316,0.009439,0.999880,-0.001240,-0.002891,0.004560,0.000000,0.000000,0.000000,0.012306,0.009452,-0.999880,0.001687,-0.003013,0.031755,0
765900.492853,0.999923,-0.001164,-0.012365,0.001047,0.999954,-0.009526,0.012375,0.009512,0.999878,-0.008562,-0.000558,-0.004004,0.000000,0.000000,0.000000,0.012365,0.009526,-0.999878,0.002513,0.000820,0.028931,0
765900.502560,0.999923,-0.001230,-0.012321,0.001113,0.999954,-0.009487,0.012332,0.009473,0.999879,-0.003618,-0.005314,0.000874,0.000000,0.000000,0.000000,0.012318,0.009528,-0.999879,-0.000309,-0.002067,0.029816,0
765900.512266,0.999923,-0.001230,-0.012321,0.001113,0.999954,-0.009487,0.012332,0.009473,0.999879,0.002549,-0.000355,-0.007594,0.000000,0.000000,0.000000,0.012321,0.009487,-0.999879,-0.000266,-0.002987,0.027864,0
765900.521974,0.999923,-0.001147,-0.012319,0.001031,0.999955,-0.009460,0.012330,0.009447,0.999879,0.001220,-0.005274,0.008219,0.000000,0.000000,0.000000,0.012319,0.009460,-0.999879,0.001612,-0.001053,0.029863,0
765900.531681,0.999924,-0.001137,-0.012308,0.001018,0.999953,-0.009610,0.012318,0.009596,0.999878,0.001067,0.003136,0.009487,0.000000,0.000000,0.000000,0.012306,0.009582,-0.999878,-0.000435,0.004777,0.025101,0
765900.541387,0.999924,-0.001137,-0.012308,0.001018,0.999953,-0.009610,0.012318,0.009596,0.999878,-0.003710,0.001914,-0.001522,0.000000,0.000000,0.000000,0.012308,0.009610,-0.999878,-0.001367,0.000751,0.032746,0
765900.551094,0.999922,-0.001182,-0.012411,0.001063,0.999953,-0.009605,0.012422,0.009591,0.999877,-0.003818,0.012764,-0.006309,0.000000,0.000000,0.000000,0.012411,0.009605,-0.999877,-0.001471,0.000756,0.032744,0
765900.560801,0.999923,-0.001273,-0.012335,0.001155,0.999954,-0.009531,0.012347,0.009516,0.999878,0.001365,-0.001569,-0.008800,0.000000,0.000000,0.000000,0.012344,0.009607,-0.999878,-0.002410,0.001761,0.030807,0
765900.570507,0.999923,-0.001273,-0.012335,0.001155,0.999954,-0.009531,0.012347,0.009516,0.999878,0.004840,0.005656,-0.000202,0.000000,0.000000,0.000000,0.012335,0.009531,-0.999878,-0.002295,-0.002070,0.031724,0
765900.580214,0.999922,-0.001263,-0.012391,0.001145,0.999954,-0.009526,0.012403,0.009511,0.999878,-0.004978,0.004291,-0.000270,0.000000,0.000000,0.000000,0.012391,0.009526,-0.999878,-0.000367,-0.002064,0.028839,0
765900.589922,0.999922,-0.001305,-0.012397,0.001187,0.999953,-0.009576,0.012409,0.009560,0.999877,-0.001335,0.007966,-0.001445,0.000000,0.000000,0.000000,0.012432,0.009620,-0.999876,-0.001522,0.002755,0.027953,0
765900.599628,0.999922,-0.001305,-0.012397,0.001187,0.999953,-0.009576,0.012409,0.009560,0.999877,-0.001210,-0.000458,-0.000275,0.000000,0.000000,0.000000,0.012397,0.009576,-0.999877,-0.002342,-0.003106,0.032668,0
765900.609335,0.999922,-0.001389,-0.012413,0.001269,0.999953,-0.009660,0.012425,0.009643,0.999876,0.000130,0.002043,-0.013664,0.000000,0.000000,0.000000,0.012413,0.009660,-0.999876,-0.000541,0.003677,0.028929,0
765900.619042,-0.734952,0.678005,-0.012472,-0.677935,-0.735057,-0.009769,-0.015792,0.001276,0.999874,-0.001278,0.001934,0.002177,-22.765705,-21.042933,-24.670862,0.012493,0.009690,-0.999875,0.002400,-0.000336,0.030835,0
765900.628748,-0.734952,0.678005,-0.012472,-0.677935,-0.735057,-0.009769,-0.015792,0.001276,0.999874,-0.001299,0.003135,0.002184,-22.765705,-21.042933,-24.670862,0.012472,0.009769,-0.999874,-0.002554,0.003597,0.026989,0
765900.638455,-0.734876,0.678087,-0.012473,-0.678017,-0.734980,-0.009812,-0.015821,0.001246,0.999874,-0.005921,-0.004069,-0.013736,-22.765705,-21.042933,-24.670862,0.012473,0.009812,-0.999874,-0.002555,0.003554,0.026989,0
765900.648163,-0.734917,0.678044,-0.012381,-0.677971,-0.735020,-0.010052,-0.015916,0.001007,0.999873,0.003817,-0.006381,-0.001499,-22.763134,-21.041222,-24.674698,0.012443,0.009952,-0.999873,0.000283,0.006299,0.033824,0
765900.657869,-0.734917,0.678044,-0.012381,-0.677971,-0.735020,-0.010052,-0.015916,0.001007,0.999873,-0.007332,-0.004180,0.002105,-22.763134,-21.041222,-24.674698,0.012381,0.010052,-0.999873,-0.001456,0.001300,0.031794,0
765900.667576,-0.734857,0.678109,-0.012384,-0.678035,-0.734960,-0.010121,-0.015965,0.000959,0.999872,-0.002370,-0.001653,-0.005165,-22.763134,-21.041222,-24.674698,0.012384,0.010121,-0.999872,0.000555,0.000270,0.026972,0
765900.677283,-0.734808,0.678163,-0.012360,-0.678088,-0.734911,-0.010103,-0.015935,0.000958,0.999873,0.003561,0.009248,-0.001408,-22.764088,-21.034830,-24.679264,0.012356,0.010073,-0.999873,-0.004300,-0.001590,0.029780,0
765900.686989,-0.734808,0.678163,-0.012360,-0.678088,-0.734911,-0.010103,-0.015935,0.000958,0.999873,-0.001194,0.000765,-0.003925,-22.764088,-21.034830,-24.679264,0.012360,0.010103,-0.999873,0.000564,0.001280,0.025065,0
765900.696696,-0.734761,0.678214,-0.012324,-0.678140,-0.734864,-0.010050,-0.015872,0.000973,0.999874,0.002498,0.003250,-0.007546,-22.764088,-21.034830,-24.679264,0.012324,0.010050,-0.999874,-0.002284,-0.002588,0.030742,0
765900.706404,-0.734729,0.678249,-0.012336,-0.678174,-0.734832,-0.010102,-0.015917,0.000944,0.999873,-0.002476,0.003137,-0.001453,-22.762321,-21.037691,-24.678455,0.012366,0.010023,-0.999873,0.000635,-0.002577,0.028850,0
765900.716110,-0.734729,0.678249,-0.012336,-0.678174,-0.734832,-0.010102,-0.015917,0.000944,0.999873,-0.008580,-0.000578,-0.000293,-22.762321,-21.037691,-24.678455,0.012336,0.010102,-0.999873,0.000664,-0.002656,0.028849,0
765900.725817,-0.734764,0.678211,-0.012300,-0.678135,-0.734867,-0.010206,-0.015960,0.000842,0.999872,-0.005052,0.004250,0.007072,-22.760357,-21.041710,-24.676842,0.012300,0.010206,-0.999872,-0.003328,0.001177,0.030787,0
765900.735524,-0.734794,0.678178,-0.012348,-0.678103,-0.734897,-0.010149,-0.015958,0.000916,0.999872,0.002444,0.003218,-0.001423,-22.760357,-21.041710,-24.676842,0.012355,0.010130,-0.999872,0.000691,-0.003630,0.025950,0
765900.745230,-0.734794,0.678178,-0.012348,-0.678103,-0.734897,-0.010149,-0.015958,0.000916,0.999872,-0.005031,0.003047,0.007065,-22.760357,-21.041710,-24.676842,0.012348,0.010149,-0.999872,-0.002277,-0.001635,0.023050,0
765900.754937,-0.734808,0.678162,-0.012440,-0.678085,-0.734912,-0.010231,-0.016080,0.000918,0.999870,-0.004949,0.003090,-0.000250,-22.761496,-21.038124,-24.678850,0.012440,0.010231,-0.999870,0.003353,0.001061,0.032799,0
765900.764645,-0.734861,0.678101,-0.012596,-0.678024,-0.734968,-0.010275,-0.016226,0.000990,0.999868,-0.004972,-0.000558,0.007044,-22.761496,-21.038124,-24.678850,0.012570,0.010245,-0.999869,0.004306,-0.001853,0.027945,0
765900.774351,-0.734861,0.678101,-0.012596,-0.678024,-0.734968,-0.010275,-0.016226,0.000990,0.999868,0.001287,-0.000400,-0.002671,-22.761496,-21.038124,-24.678850,0.012596,0.010275,-0.999868,0.001259,0.001047,0.030843,0
765900.784058,-0.734826,0.678138,-0.012623,-0.678062,-0.734934,-0.010233,-0.016217,0.001040,0.999868,0.001229,0.005632,-0.006293,-22.759571,-21.031614,-24.686171,0.012623,0.010233,-0.999868,-0.000675,-0.000849,0.032720,0
765900.793765,-0.734817,0.678147,-0.012706,-0.678068,-0.734926,-0.010389,-0.016383,0.000981,0.999865,-0.002403,-0.000461,-0.002693,-22.759571,-21.031614,-24.686171,0.012606,0.010294,-0.999868,-0.000658,-0.000910,0.032720,0
765900.803471,-0.734817,0.678147,-0.012706,-0.678068,-0.734926,-0.010389,-0.016383,0.000981,0.999865,-0.002610,0.007921,0.003451,-22.759571,-21.031614,-24.686171,0.012706,0.010389,-0.999865,0.002095,0.001910,0.031848,0
765900.813178,-0.734817,0.678149,-0.012619,-0.678071,-0.734924,-0.010311,-0.016266,0.000980,0.999867,0.005022,-0.003953,-0.001450,-22.757236,-21.031973,-24.688017,0.012619,0.010311,-0.999867,-0.003555,-0.001827,0.027852,0
765900.822886,-0.734811,0.678157,-0.012510,-0.678080,-0.734916,-0.010245,-0.016141,0.000955,0.999869,0.005001,-0.005177,0.002201,-22.756477,-21.030901,-24.689631,0.012566,0.010185,-0.999869,-0.001503,-0.003700,0.029792,0
765900.832592,-0.734811,0.678157,-0.012510,-0.678080,-0.734916,-0.010245,-0.016141,0.000955,0.999869,-0.001179,0.000767,-0.003898,-22.756477,-21.030901,-24.689631,0.012510,0.010245,-0.999869,-0.003568,0.002130,0.030799,0
765900.842299,-0.734817,0.678150,-0.012525,-0.678073,-0.734923,-0.010272,-0.016171,0.000944,0.999869,-0.001265,0.004360,-0.001439,-22.756477,-21.030901,-24.689631,0.012525,0.010272,-0.999869,-0.000577,0.000119,0.028876,0
765900.852006,-0.734745,0.678224,-0.012730,-0.678146,-0.734855,-0.010345,-0.016371,0.001032,0.999865,-0.004868,0.001919,-0.005107,-22.759678,-21.032885,-24.684992,0.012649,0.010347,-0.999866,0.004105,0.001936,0.030888,0
765900.861712,-0.734745,0.678224,-0.012730,-0.678146,-0.734855,-0.010345,-0.016371,0.001032,0.999865,0.000045,0.003210,-0.006289,-22.759678,-21.032885,-24.684992,0.012730,0.010345,-0.999865,0.002163,-0.000992,0.031802,0
765900.871419,-0.734764,0.678202,-0.012808,-0.678125,-0.734875,-0.010323,-0.016414,0.001100,0.999865,0.006130,-0.000358,0.004700,-22.759678,-21.032885,-24.684992,0.012808,0.010323,-0.999865,0.002054,0.001014,0.027010,0
765900.881127,-0.734789,0.678173,-0.012921,-0.678097,-0.734901,-0.010276,-0.016464,0.001211,0.999864,0.008569,0.000885,0.004722,-22.751299,-21.033514,-24.692177,0.012794,0.010231,-0.999866,0.002068,0.001107,0.027011,0
765900.890833,-0.734789,0.678173,-0.012921,-0.678097,-0.734901,-0.010276,-0.016464,0.001211,0.999864,0.002411,0.008054,-0.005027,-22.751299,-21.033514,-24.692177,0.012921,0.010276,-0.999864,0.002887,0.002069,0.026063,0
765900.900540,-0.734743,0.678219,-0.013102,-0.678141,-0.734859,-0.010329,-0.016634,0.001296,0.999861,0.000022,0.001990,-0.002639,-22.751299,-21.033514,-24.692177,0.013102,0.010329,-0.999861,0.005605,0.000902,0.034773,0
765900.910247,-0.734656,0.678310,-0.013263,-0.678233,-0.734775,-0.010288,-0.016723,0.001437,0.999859,0.003660,0.006875,-0.005026,-22.743347,-21.033146,-24.699814,0.013219,0.010318,-0.999859,0.002620,0.000012,0.031811,0
765900.919953,-0.734656,0.678310,-0.013263,-0.678233,-0.734775,-0.010288,-0.016723,0.001437,0.999859,0.003757,-0.001562,-0.001418,-22.743347,-21.033146,-24.699814,0.013263,0.010288,-0.999859,0.001630,0.000073,0.026989,0
765900.929660,-0.734635,0.678333,-0.013262,-0.678258,-0.734754,-0.010179,-0.016649,0.001517,0.999860,-0.001092,-0.001608,-0.007543,-22.743347,-21.033146,-24.699814,0.013262,0.010179,-0.999860,0.000731,-0.006777,0.041318,0
765900.939368,-0.734631,0.678338,-0.013180,-0.678268,-0.734748,-0.009889,-0.016392,0.001675,0.999864,0.009931,-0.000237,-0.005030,-22.736814,-21.036633,-24.702860,0.013241,0.010044,-0.999862,-0.001157,-0.004551,0.028793,0
765900.949074,-0.734631,0.678338,-0.013180,-0.678268,-0.734748,-0.009889,-0.016392,0.001675,0.999864,-0.002495,0.000706,0.004654,-22.736814,-21.036633,-24.702860,0.013180,0.009889,-0.999864,-0.003933,-0.007310,0.026796,0
765900.958781,-0.734618,0.678352,-0.013240,-0.678284,-0.734735,-0.009739,-0.016334,0.001826,0.999865,0.006066,0.008096,-0.001347,-22.736189,-21.043951,-24.697201,0.013240,0.009739,-0.999865,-0.001140,-0.006245,0.033587,0
765900.968488,-0.734591,0.678380,-0.013331,-0.678315,-0.734709,-0.009598,-0.016305,0.001992,0.999865,0.006263,-0.003927,-0.001417,-22.736189,-21.043951,-24.697201,0.013243,0.009671,-0.999866,-0.001142,-0.006177,0.033587,0
765900.978194,-0.734591,0.678380,-0.013331,-0.678315,-0.734709,-0.009598,-0.016305,0.001992,0.999865,-0.006124,0.003099,-0.003888,-22.736189,-21.043951,-24.697201,0.013331,0.009598,-0.999865,0.003606,-0.005203,0.034640,0
765900.987901,-0.734544,0.678432,-0.013282,-0.678366,-0.734661,-0.009633,-0.016293,0.001935,0.999865,0.007516,-0.000258,-0.008703,-22.735460,-21.053917,-24.689379,0.013282,0.009633,-0.999865,-0.003395,0.003703,0.031802,0
765900.997609,-0.734552,0.678423,-0.013247,-0.678354,-0.734670,-0.009791,-0.016375,0.001794,0.999864,0.000061,-0.001630,-0.000221,-22.735460,-21.053917,-24.689379,0.013315,0.009648,-0.999865,0.002509,0.001674,0.028933,0
765901.007315,-0.734552,0.678423,-0.013247,-0.678354,-0.734670,-0.009791,-0.016375,0.001794,0.999864,0.001506,-0.014835,-0.000290,-22.735460,-21.053917,-24.689379,0.013247,0.009791,-0.999864,0.001508,0.004476,0.031877,0
765901.017022,-0.734544,0.678433,-0.013188,-0.678365,-0.734660,-0.009791,-0.016331,0.001754,0.999865,0.005062,-0.003928,-0.003833,-22.730963,-21.057425,-24.690525,0.013188,0.009791,-0.999865,0.000652,0.001516,0.032778,0
765901.026729,-0.734531,0.678443,-0.013384,-0.678376,-0.734650,-0.009739,-0.016440,0.001925,0.999863,-0.000058,0.003163,0.003493,-22.730963,-21.057425,-24.690525,0.013281,0.009791,-0.999864,0.001581,0.000539,0.031816,0
765901.036435,-0.734531,0.678443,-0.013384,-0.678376,-0.734650,-0.009739,-0.016440,0.001925,0.999863,0.007460,-0.002705,-0.000155,-22.730963,-21.057425,-24.690525,0.013384,0.009739,-0.999863,0.003401,-0.000462,0.039521,0
765901.046142,-0.734509,0.678468,-0.013354,-0.678399,-0.734628,-0.009819,-0.016472,0.001848,0.999863,-0.010880,-0.007805,-0.002734,-22.732033,-21.053654,-24.692759,0.013354,0.009819,-0.999863,0.003431,-0.000541,0.039520,0
