time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az
762233.144125,0.999660,-0.000282,-0.026057,-0.000281,0.999767,-0.021591,0.026057,0.021591,0.999427,0.005369,0.004349,0.000007,0.000000,0.000000,0.000000,0.026057,0.021591,-0.999427,-0.004633,-0.001540,0.032585
762233.153832,0.999660,-0.000258,-0.026058,-0.000305,0.999767,-0.021585,0.026057,0.021586,0.999427,0.000495,0.000653,0.001175,0.000000,0.000000,0.000000,0.026058,0.021585,-0.999427,-0.001735,-0.000574,0.033592
762233.163538,0.999660,-0.000320,-0.026058,-0.000242,0.999768,-0.021557,0.026059,0.021556,0.999428,0.001774,0.001911,-0.004906,0.000000,0.000000,0.000000,0.026094,0.021581,-0.999427,-0.002748,0.001460,0.026862
762233.173244,0.999660,-0.000320,-0.026058,-0.000242,0.999768,-0.021557,0.026059,0.021556,0.999428,-0.000648,-0.002960,-0.001292,0.000000,0.000000,0.000000,0.026058,0.021557,-0.999428,0.000294,-0.001492,0.024925
762233.182951,0.999660,-0.000326,-0.026059,-0.000235,0.999768,-0.021534,0.026060,0.021532,0.999428,0.005409,0.001944,-0.000007,0.000000,0.000000,0.000000,0.026059,0.021534,-0.999428,-0.001675,-0.000446,0.023965
762233.192658,0.999644,-0.000320,-0.026664,-0.000239,0.999780,-0.020970,0.026665,0.020969,0.999424,-0.001929,0.001843,-0.003710,0.000000,0.000000,0.000000,0.026113,0.021554,-0.999427,-0.002493,-0.008339,0.026694
762233.202364,0.999644,-0.000320,-0.026664,-0.000239,0.999780,-0.020970,0.026665,0.020969,0.999424,0.000469,0.006703,-0.004886,0.000000,0.000000,0.000000,0.026664,0.020970,-0.999424,0.002679,-0.004918,0.032612
762233.212071,0.999643,-0.000362,-0.026707,-0.000196,0.999782,-0.020895,0.026708,0.020893,0.999425,0.003015,0.003151,-0.007330,0.000000,0.000000,0.000000,0.026707,0.020895,-0.999425,-0.000385,-0.000861,0.028768
762233.221778,0.999631,-0.000411,-0.027173,-0.000154,0.999783,-0.020814,0.027175,0.020811,0.999414,0.004149,0.003126,0.001211,0.000000,0.000000,0.000000,0.027143,0.020824,-0.999415,0.003070,-0.000850,0.031702
762233.231484,0.999631,-0.000411,-0.027173,-0.000154,0.999783,-0.020814,0.027175,0.020811,0.999414,-0.004379,0.000600,-0.002512,0.000000,0.000000,0.000000,0.027173,0.020814,-0.999414,0.003040,-0.000840,0.031702
762233.241191,0.999635,-0.000370,-0.026998,-0.000198,0.999778,-0.021051,0.027000,0.021048,0.999414,0.001579,0.005453,0.007306,0.000000,0.000000,0.000000,0.026998,0.021051,-0.999414,-0.002691,0.001990,0.025903
762233.250898,0.999646,-0.000361,-0.026609,-0.000202,0.999776,-0.021153,0.026611,0.021151,0.999422,0.000370,0.004231,0.007291,0.000000,0.000000,0.000000,0.027012,0.021004,-0.999414,-0.000690,-0.000954,0.027796
762233.260604,0.999646,-0.000361,-0.026609,-0.000202,0.999776,-0.021153,0.026611,0.021151,0.999422,-0.005540,-0.003027,-0.003760,0.000000,0.000000,0.000000,0.026609,0.021153,-0.999422,-0.005217,0.000896,0.029726
762233.270311,0.999652,-0.000379,-0.026391,-0.000178,0.999777,-0.021119,0.026393,0.021117,0.999429,0.006667,0.001974,-0.002438,0.000000,0.000000,0.000000,0.026391,0.021119,-0.999429,-0.003960,-0.001024,0.026803
762233.280018,0.999659,-0.000330,-0.026123,-0.000195,0.999798,-0.020089,0.026124,0.020088,0.999457,0.003208,-0.010097,-0.004968,0.000000,0.000000,0.000000,0.026232,0.020703,-0.999442,-0.001726,-0.005535,0.027731
762233.289724,0.999659,-0.000330,-0.026123,-0.000195,0.999798,-0.020089,0.026124,0.020088,0.999457,0.000445,0.000611,0.007271,0.000000,0.000000,0.000000,0.026123,0.020089,-0.999457,-0.002487,-0.008859,0.029593
762233.299431,0.999661,-0.000300,-0.026037,-0.000214,0.999805,-0.019738,0.026038,0.019737,0.999466,-0.003407,-0.002156,0.003731,0.000000,0.000000,0.000000,0.026037,0.019738,-0.999466,-0.001424,-0.006493,0.022888
762233.309138,0.999660,-0.000300,-0.026060,-0.000214,0.999805,-0.019732,0.026061,0.019731,0.999466,0.006360,0.004032,0.001388,0.000000,0.000000,0.000000,0.025978,0.019752,-0.999467,-0.001579,0.000344,0.023988
762233.318844,0.999662,-0.000308,-0.025993,-0.000207,0.999804,-0.019809,0.025994,0.019807,0.999466,0.001382,0.007558,0.001379,0.000000,0.000000,0.000000,0.026060,0.019732,-0.999466,-0.001661,0.000364,0.023987
762233.328551,0.999662,-0.000308,-0.025993,-0.000207,0.999804,-0.019809,0.025994,0.019807,0.999466,0.002770,0.000384,-0.002313,0.000000,0.000000,0.000000,0.025993,0.019809,-0.999466,-0.002601,0.001264,0.027832
762233.338258,0.999662,-0.000315,-0.025984,-0.000208,0.999798,-0.020113,0.025985,0.020111,0.999460,0.001526,0.000356,-0.001101,0.000000,0.000000,0.000000,0.025931,0.019836,-0.999467,-0.001563,0.000229,0.027833
762233.347964,0.999662,-0.000315,-0.025984,-0.000208,0.999798,-0.020113,0.025985,0.020111,0.999460,0.002768,0.000384,-0.002313,0.000000,0.000000,0.000000,0.025984,0.020113,-0.999460,-0.000746,0.004866,0.027918
762233.357671,0.999663,-0.000287,-0.025939,-0.000238,0.999795,-0.020225,0.025940,0.020224,0.999459,0.001521,-0.002069,0.002542,0.000000,0.000000,0.000000,0.025939,0.020225,-0.999459,-0.001632,0.001778,0.030739
762233.367378,0.999661,-0.000335,-0.026034,-0.000192,0.999795,-0.020239,0.026035,0.020237,0.999456,0.006318,0.008861,-0.002241,0.000000,0.000000,0.000000,0.026027,0.020205,-0.999457,-0.000667,-0.000171,0.028800
762233.377084,0.999661,-0.000335,-0.026034,-0.000192,0.999795,-0.020239,0.026035,0.020237,0.999456,0.001491,0.003977,-0.003518,0.000000,0.000000,0.000000,0.026034,0.020239,-0.999456,-0.000674,-0.000204,0.028799
762233.386791,0.999660,-0.000245,-0.026088,-0.000273,0.999803,-0.019870,0.026088,0.019870,0.999462,0.001470,-0.002096,0.007419,0.000000,0.000000,0.000000,0.026088,0.019870,-0.999462,0.000462,-0.008670,0.029629
762233.396498,0.999663,-0.000183,-0.025965,-0.000334,0.999802,-0.019914,0.025963,0.019916,0.999465,0.000216,0.002720,0.002562,0.000000,0.000000,0.000000,0.026098,0.019855,-0.999462,0.000453,-0.008655,0.029629
762233.406204,0.999663,-0.000183,-0.025965,-0.000334,0.999802,-0.019914,0.025963,0.019916,0.999465,-0.004638,-0.002178,0.003724,0.000000,0.000000,0.000000,0.025965,0.019914,-0.999465,-0.002558,0.000167,0.027815
762233.415911,0.999668,-0.000183,-0.025778,-0.000332,0.999800,-0.019993,0.025776,0.019995,0.999468,-0.000855,-0.004496,-0.001144,0.000000,0.000000,0.000000,0.025778,0.019993,-0.999468,-0.004339,0.001079,0.028780
762233.425618,0.999672,-0.000166,-0.025598,-0.000343,0.999802,-0.019875,0.025597,0.019877,0.999475,0.002753,0.004009,-0.005949,0.000000,0.000000,0.000000,0.025774,0.019842,-0.999471,-0.001268,-0.003653,0.023931
762233.435324,0.999672,-0.000166,-0.025598,-0.000343,0.999802,-0.019875,0.025597,0.019877,0.999475,-0.001008,0.001485,0.003767,0.000000,0.000000,0.000000,0.025598,0.019875,-0.999475,-0.005091,0.000282,0.022973
762233.445031,0.999671,-0.000147,-0.025636,-0.000356,0.999807,-0.019623,0.025634,0.019626,0.999479,0.005286,-0.001978,-0.003531,0.000000,0.000000,0.000000,0.025636,0.019623,-0.999479,0.000868,-0.006470,0.030622
762233.454738,0.999673,-0.000204,-0.025566,-0.000291,0.999813,-0.019353,0.025566,0.019354,0.999486,-0.003627,0.008589,-0.001034,0.000000,0.000000,0.000000,0.025596,0.019465,-0.999483,-0.003029,-0.005259,0.029649
762233.464444,0.999673,-0.000204,-0.025566,-0.000291,0.999813,-0.019353,0.025566,0.019354,0.999486,0.001602,-0.009358,-0.002327,0.000000,0.000000,0.000000,0.025566,0.019353,-0.999486,-0.000115,-0.003224,0.029744
762233.474151,0.999673,-0.000196,-0.025557,-0.000298,0.999813,-0.019332,0.025556,0.019333,0.999486,0.001364,0.002644,0.001400,0.000000,0.000000,0.000000,0.025557,0.019332,-0.999486,-0.000105,-0.003203,0.029745
762233.483858,0.999671,-0.000165,-0.025668,-0.000332,0.999812,-0.019368,0.025667,0.019370,0.999483,0.005005,0.003894,0.003868,0.000000,0.000000,0.000000,0.025643,0.019325,-0.999484,0.000679,0.000710,0.028827
762233.493564,0.999671,-0.000165,-0.025668,-0.000332,0.999812,-0.019368,0.025667,0.019370,0.999483,0.001475,-0.003359,0.000146,0.000000,0.000000,0.000000,0.025668,0.019368,-0.999483,0.000638,0.001674,0.027879
762233.503271,0.999668,-0.000184,-0.025763,-0.000318,0.999810,-0.019466,0.025761,0.019468,0.999479,-0.002273,0.002613,-0.003499,0.000000,0.000000,0.000000,0.025763,0.019466,-0.999479,0.001520,0.001530,0.031751
762233.512977,0.999667,-0.000269,-0.025807,-0.000233,0.999811,-0.019459,0.025807,0.019458,0.999478,0.006284,0.007578,-0.005856,0.000000,0.000000,0.000000,0.025807,0.019459,-0.999478,-0.001408,0.000637,0.023998
762233.522683,0.999667,-0.000307,-0.025799,-0.000192,0.999813,-0.019318,0.025800,0.019317,0.999480,0.002754,-0.002101,-0.005935,0.000000,0.000000,0.000000,0.025799,0.019318,-0.999480,-0.000301,-0.004182,0.028747
762233.532390,0.999667,-0.000344,-0.025815,-0.000150,0.999817,-0.019118,0.025817,0.019116,0.999484,0.006384,-0.000859,-0.002248,0.000000,0.000000,0.000000,0.025815,0.019118,-0.999484,-0.000287,-0.004943,0.027758
762233.542097,0.999665,-0.000460,-0.025873,-0.000038,0.999815,-0.019243,0.025877,0.019238,0.999480,0.001544,-0.003323,-0.005949,0.000000,0.000000,0.000000,0.025834,0.019164,-0.999483,0.000442,0.001832,0.032701
762233.551803,0.999665,-0.000460,-0.025873,-0.000038,0.999815,-0.019243,0.025877,0.019238,0.999480,-0.003541,0.004998,-0.003493,0.000000,0.000000,0.000000,0.025873,0.019243,-0.999480,-0.000528,0.000792,0.029799
762233.561510,0.999665,-0.000459,-0.025893,-0.000040,0.999814,-0.019266,0.025897,0.019261,0.999479,-0.002240,-0.001007,-0.001082,0.000000,0.000000,0.000000,0.025893,0.019266,-0.999479,-0.000548,0.000769,0.029798
762233.571217,0.999669,-0.000533,-0.025738,0.000038,0.999815,-0.019221,0.025744,0.019214,0.999484,0.000300,-0.003351,-0.004738,0.000000,0.000000,0.000000,0.025832,0.019319,-0.999480,-0.002440,0.000731,0.031691
762233.580923,0.999669,-0.000533,-0.025738,0.000038,0.999815,-0.019221,0.025744,0.019214,0.999484,0.005252,-0.006891,-0.002290,0.000000,0.000000,0.000000,0.025738,0.019221,-0.999484,-0.001279,-0.003078,0.029727
762233.590630,0.999669,-0.000587,-0.025736,0.000090,0.999814,-0.019290,0.025742,0.019282,0.999483,-0.002179,-0.002189,-0.004746,0.000000,0.000000,0.000000,0.025736,0.019290,-0.999483,0.000570,0.000745,0.029802
762233.600337,0.999670,-0.000577,-0.025668,0.000088,0.999819,-0.019038,0.025675,0.019030,0.999489,0.000127,-0.005882,0.008687,0.000000,0.000000,0.000000,0.025710,0.019172,-0.999486,-0.000197,-0.004005,0.025868
762233.610043,0.999670,-0.000577,-0.025668,0.000088,0.999819,-0.019038,0.025675,0.019030,0.999489,0.002748,-0.002124,-0.010782,0.000000,0.000000,0.000000,0.025668,0.019038,-0.999489,-0.001163,-0.003886,0.028740
762233.619750,0.999669,-0.000624,-0.025709,0.000134,0.999819,-0.019048,0.025717,0.019038,0.999488,0.002752,-0.005758,-0.005926,0.000000,0.000000,0.000000,0.025709,0.019048,-0.999488,0.001634,0.001002,0.025001
762233.629457,0.999672,-0.000646,-0.025613,0.000154,0.999815,-0.019210,0.025621,0.019200,0.999487,-0.004755,-0.002308,0.000145,0.000000,0.000000,0.000000,0.025654,0.019144,-0.999488,-0.001317,0.000875,0.032675
762233.639163,0.999672,-0.000646,-0.025613,0.000154,0.999815,-0.019210,0.025621,0.019200,0.999487,-0.002256,-0.004672,0.000146,0.000000,0.000000,0.000000,0.025613,0.019210,-0.999487,-0.001275,0.000810,0.032675
762233.648870,0.999672,-0.000699,-0.025601,0.000207,0.999815,-0.019223,0.025610,0.019212,0.999487,0.005059,0.002692,-0.004644,0.000000,0.000000,0.000000,0.025601,0.019223,-0.999487,-0.001248,0.000827,0.029791
762233.658577,0.999671,-0.000740,-0.025622,0.000248,0.999815,-0.019209,0.025631,0.019196,0.999487,0.004951,0.005061,0.001466,0.000000,0.000000,0.000000,0.025609,0.019198,-0.999488,-0.001256,0.000852,0.029792
762233.668283,0.999671,-0.000740,-0.025622,0.000248,0.999815,-0.019209,0.025631,0.019196,0.999487,0.005131,-0.000908,-0.005883,0.000000,0.000000,0.000000,0.025622,0.019209,-0.999487,-0.000246,0.000857,0.025946
762233.677990,0.999673,-0.000702,-0.025569,0.000211,0.999815,-0.019212,0.025578,0.019200,0.999488,0.002560,-0.003430,0.007497,0.000000,0.000000,0.000000,0.025569,0.019212,-0.999488,-0.001216,0.000838,0.029792
762233.687697,0.999673,-0.000657,-0.025553,0.000171,0.999819,-0.019014,0.025561,0.019004,0.999493,0.003886,-0.003361,-0.001029,0.000000,0.000000,0.000000,0.025509,0.019127,-0.999492,-0.001049,-0.002984,0.029735
762233.697403,0.999673,-0.000657,-0.025553,0.000171,0.999819,-0.019014,0.025561,0.019004,0.999493,0.002577,-0.000998,0.002635,0.000000,0.000000,0.000000,0.025553,0.019014,-0.999493,-0.000071,-0.003878,0.029736
762233.707110,0.999674,-0.000725,-0.025515,0.000243,0.999821,-0.018917,0.025524,0.018904,0.999495,-0.000905,-0.009440,-0.003532,0.000000,0.000000,0.000000,0.025515,0.018917,-0.999495,0.000013,-0.003734,0.023955
762233.716817,0.999677,-0.000712,-0.025407,0.000255,0.999839,-0.017956,0.025416,0.017944,0.999516,0.008873,-0.005678,-0.002231,0.000000,0.000000,0.000000,0.025434,0.018044,-0.999514,-0.001981,-0.032189,0.012835
762233.726523,0.999677,-0.000712,-0.025407,0.000255,0.999839,-0.017956,0.025416,0.017944,0.999516,0.008733,0.000312,0.001461,0.000000,0.000000,0.000000,0.025407,0.017956,-0.999516,-0.001954,-0.032101,0.012837
762233.736230,0.999674,-0.000659,-0.025514,0.000226,0.999856,-0.016943,0.025521,0.016932,0.999531,-0.008497,-0.002409,0.007437,0.000000,0.000000,0.000000,0.025514,0.016943,-0.999531,0.002975,-0.042151,0.033955
762233.745937,0.999677,-0.000677,-0.025408,0.000222,0.999840,-0.017882,0.025416,0.017871,0.999517,-0.007190,-0.002355,0.001349,0.000000,0.000000,0.000000,0.025423,0.016407,-0.999542,-0.002290,-0.023838,0.032242
762233.755643,0.999677,-0.000677,-0.025408,0.000222,0.999840,-0.017882,0.025416,0.017871,0.999517,-0.001153,0.007399,-0.004653,0.000000,0.000000,0.000000,0.025408,0.017882,-0.999517,-0.002505,0.057252,0.026846
762233.765350,0.999676,-0.000688,-0.025425,0.000201,0.999816,-0.019163,0.025434,0.019152,0.999493,-0.007340,0.000014,0.007458,0.000000,0.000000,0.000000,0.025425,0.019163,-0.999493,-0.000386,0.050096,0.021923
762233.775057,0.999679,-0.000604,-0.025345,0.000112,0.999812,-0.019407,0.025352,0.019398,0.999490,-0.001025,-0.004662,-0.005914,0.000000,0.000000,0.000000,0.025374,0.019671,-0.999484,-0.001478,0.020108,0.022403
762233.784763,0.999679,-0.000604,-0.025345,0.000112,0.999812,-0.019407,0.025352,0.019398,0.999490,-0.001285,0.001266,0.008750,0.000000,0.000000,0.000000,0.025345,0.019407,-0.999490,-0.001617,-0.012113,0.032449
762233.794469,0.999675,-0.000562,-0.025474,0.000083,0.999824,-0.018787,0.025480,0.018779,0.999499,-0.007528,0.010812,0.003892,0.000000,0.000000,0.000000,0.025474,0.018787,-0.999499,0.001595,-0.028263,0.036074
762233.804176,0.999672,-0.000611,-0.025594,0.000149,0.999837,-0.018039,0.025601,0.018029,0.999510,0.002692,-0.005807,-0.004679,0.000000,0.000000,0.000000,0.025664,0.018071,-0.999507,0.007417,-0.031514,0.030300
762233.813882,0.999672,-0.000611,-0.025594,0.000149,0.999837,-0.018039,0.025601,0.018029,0.999510,0.003881,-0.005808,-0.001014,0.000000,0.000000,0.000000,0.025594,0.018039,-0.999510,0.007487,-0.031482,0.030302
762233.823590,0.409346,-0.912021,-0.025583,0.911981,0.409835,-0.018075,0.026969,-0.015932,0.999509,-0.003606,-0.003559,0.005050,12.593690,26.809311,-31.244282,0.025583,0.018075,-0.999509,-0.002618,-0.018609,0.031370
762233.833296,0.409277,-0.912050,-0.025646,0.912014,0.409766,-0.017958,0.026888,-0.016040,0.999510,0.003794,-0.002215,0.001445,12.593690,26.809311,-31.244282,0.025566,0.018037,-0.999510,-0.002983,-0.001786,0.020079
762233.843002,0.409277,-0.912050,-0.025646,0.912014,0.409766,-0.017958,0.026888,-0.016040,0.999510,0.009842,0.009959,-0.006981,12.593690,26.809311,-31.244282,0.025646,0.017958,-0.999510,-0.002499,0.012971,0.024183
762233.852709,0.409243,-0.912066,-0.025608,0.912028,0.409732,-0.018017,0.026925,-0.015982,0.999510,0.004992,0.003851,-0.004608,12.593610,26.807562,-31.245808,0.025608,0.018017,-0.999510,-0.004185,0.004063,0.025953
762233.862416,0.409217,-0.912075,-0.025701,0.912040,0.409708,-0.017980,0.026929,-0.016083,0.999508,0.001073,0.008523,0.008807,12.590184,26.809105,-31.245867,0.025617,0.017985,-0.999510,-0.001813,-0.012644,0.031477
762233.872122,0.409217,-0.912075,-0.025701,0.912040,0.409708,-0.017980,0.026929,-0.016083,0.999508,0.003799,0.007486,-0.013128,12.590184,26.809105,-31.245867,0.025701,0.017980,-0.999508,-0.002630,-0.021444,0.026501
762233.881829,0.409236,-0.912067,-0.025672,0.912031,0.409727,-0.018009,0.026944,-0.016044,0.999508,-0.003574,-0.004756,0.003824,12.590184,26.809105,-31.245867,0.025672,0.018009,-0.999508,0.000451,-0.024403,0.022640
762233.891536,0.409207,-0.912081,-0.025624,0.912054,0.409690,-0.017615,0.026564,-0.016163,0.999516,-0.002396,0.000087,0.001421,12.592515,26.809864,-31.244276,0.025638,0.018032,-0.999509,0.000485,-0.024426,0.022641
762233.901242,0.409207,-0.912081,-0.025624,0.912054,0.409690,-0.017615,0.026564,-0.016163,0.999516,-0.004717,0.001325,-0.011997,12.592515,26.809864,-31.244276,0.025624,0.017615,-0.999516,-0.000630,-0.019110,0.023686
762233.910949,0.408955,-0.912197,-0.025525,0.912167,0.409437,-0.017678,0.026577,-0.016054,0.999518,-0.006566,-0.016591,-0.040157,12.592515,26.809864,-31.244276,0.025525,0.017678,-0.999518,-0.002790,-0.010369,0.032462
762233.920656,0.409139,-0.912125,-0.025162,0.912088,0.409612,-0.017718,0.026467,-0.015701,0.999526,-0.008091,-0.032531,0.004872,12.572263,26.805889,-31.255838,0.025187,0.017771,-0.999525,-0.175273,0.024907,0.027204
762233.930362,0.409139,-0.912125,-0.025162,0.912088,0.409612,-0.017718,0.026467,-0.015701,0.999526,0.006917,0.007244,0.034459,12.572263,26.805889,-31.255838,0.025162,0.017718,-0.999526,-0.157197,0.007078,0.027114
762233.940069,0.409305,-0.912046,-0.025341,0.912013,0.409781,-0.017644,0.026476,-0.015890,0.999523,0.005830,0.014569,0.011330,12.572263,26.805889,-31.255838,0.025341,0.017644,-0.999523,-0.239849,-0.013478,0.024853
762233.949776,0.409171,-0.912114,-0.025048,0.912078,0.409638,-0.017585,0.026300,-0.015650,0.999532,0.001597,-0.013047,-0.009586,12.584152,26.797701,-31.258074,0.025263,0.017643,-0.999525,-0.232447,-0.034290,0.036161
762233.959482,0.409171,-0.912114,-0.025048,0.912078,0.409638,-0.017585,0.026300,-0.015650,0.999532,0.006656,-0.018958,-0.013248,12.584152,26.797701,-31.258074,0.025048,0.017585,-0.999532,-0.230019,-0.039023,0.018773
762233.969189,0.409100,-0.912144,-0.025115,0.912111,0.409568,-0.017525,0.026272,-0.015738,0.999531,0.008468,0.014700,-0.004504,12.571404,26.797451,-31.263418,0.025115,0.017525,-0.999531,-0.223296,-0.039101,0.025593
762233.978896,0.408534,-0.912400,-0.025027,0.912368,0.408998,-0.017445,0.026153,-0.015707,0.999535,0.006473,0.003984,-0.030183,12.571404,26.797451,-31.263418,0.025193,0.017449,-0.999530,-0.223374,-0.039025,0.025592
762233.988602,0.408534,-0.912400,-0.025027,0.912368,0.408998,-0.017445,0.026153,-0.015707,0.999535,0.002036,-0.021311,-0.036455,12.571404,26.797451,-31.263418,0.025027,0.017445,-0.999535,-0.225222,-0.037038,0.024635
762233.998309,0.408234,-0.912539,-0.024863,0.912507,0.408693,-0.017379,0.026021,-0.015593,0.999540,0.010412,-0.010376,-0.031463,12.552401,26.801327,-31.267733,0.024863,0.017379,-0.999540,-0.216330,-0.033081,0.019987
762234.008016,0.407940,-0.912673,-0.024754,0.912641,0.408395,-0.017320,0.025917,-0.015526,0.999544,0.005170,-0.003347,-0.013164,12.552401,26.801327,-31.267733,0.024833,0.017313,-0.999542,-0.209663,-0.026270,0.024032
762234.017722,0.407940,-0.912673,-0.024754,0.912641,0.408395,-0.017320,0.025917,-0.015526,0.999544,-0.003308,-0.013122,-0.010835,12.552401,26.801327,-31.267733,0.024754,0.017320,-0.999544,-0.202855,-0.024445,0.031862
762234.027429,0.407846,-0.912720,-0.024568,0.912686,0.408296,-0.017287,0.025809,-0.015373,0.999549,0.004169,-0.019012,-0.010825,12.526583,26.805130,-31.274826,0.024568,0.017287,-0.999549,-0.210390,-0.026213,0.023062
762234.037136,0.407798,-0.912752,-0.024183,0.912718,0.408235,-0.017059,0.025443,-0.015115,0.999562,0.015129,-0.016459,-0.004647,12.526583,26.805130,-31.274826,0.024384,0.017174,-0.999555,-0.271805,-0.021385,0.013761
762234.046842,0.407798,-0.912752,-0.024183,0.912718,0.408235,-0.017059,0.025443,-0.015115,0.999562,0.007700,-0.020244,0.005040,12.526583,26.805130,-31.274826,0.024183,0.017059,-0.999562,-0.282483,-0.022354,0.038686
762234.056549,0.408137,-0.912605,-0.024019,0.912567,0.408570,-0.017100,0.025419,-0.014939,0.999565,-0.006373,-0.015893,0.046434,12.504190,26.798992,-31.289042,0.024019,0.017100,-0.999565,-0.285402,-0.012340,0.018593
762234.066256,0.409455,-0.912020,-0.023807,0.911986,0.409878,-0.016789,0.025070,-0.014837,0.999576,0.017837,-0.014480,0.075867,12.504190,26.798992,-31.289042,0.023867,0.016966,-0.999571,-0.285250,-0.012205,0.018599
762234.075962,0.409455,-0.912020,-0.023807,0.911986,0.409878,-0.016789,0.025070,-0.014837,0.999576,0.011582,-0.009786,0.078295,12.504190,26.798992,-31.289042,0.023807,0.016789,-0.999576,-0.294788,-0.014790,0.007831
762234.085669,0.410143,-0.911712,-0.023734,0.911680,0.410563,-0.016674,0.024946,-0.014799,0.999579,0.011665,-0.009745,0.070980,12.539811,26.769299,-31.300203,0.023734,0.016674,-0.999579,-0.292929,-0.015896,0.033866
762234.095376,0.410844,-0.911404,-0.023460,0.911375,0.411252,-0.016352,0.024551,-0.014663,0.999591,0.017000,-0.021576,0.051434,12.563719,26.750845,-31.306393,0.023575,0.016510,-0.999586,-0.291626,-0.020615,0.029935
762234.105082,0.410844,-0.911404,-0.023460,0.911375,0.411252,-0.016352,0.024551,-0.014663,0.999591,0.016033,-0.008128,0.008834,12.563719,26.750845,-31.306393,0.023460,0.016352,-0.999591,-0.277763,-0.021571,0.024295
762234.114789,0.410827,-0.911414,-0.023354,0.911386,0.411231,-0.016258,0.024422,-0.014605,0.999595,0.007601,-0.010605,-0.003423,12.563719,26.750845,-31.306393,0.023354,0.016258,-0.999595,-0.265221,-0.012795,0.027473
762234.124496,0.410435,-0.911602,-0.022915,0.911573,0.410825,-0.016066,0.024060,-0.014295,0.999608,0.005516,-0.022579,-0.019356,12.560009,26.734848,-31.321541,0.023144,0.016202,-0.999601,-0.227718,-0.016003,0.016309
762234.134202,0.410435,-0.911602,-0.022915,0.911573,0.410825,-0.016066,0.024060,-0.014295,0.999608,0.014256,-0.021158,-0.032707,12.560009,26.734848,-31.321541,0.022915,0.016066,-0.999608,-0.201168,-0.014220,0.018575
762234.143909,0.410296,-0.911669,-0.022742,0.911640,0.410681,-0.015936,0.023868,-0.014194,0.999614,0.016390,-0.016433,-0.010720,12.560009,26.734848,-31.321541,0.022742,0.015936,-0.999614,-0.136786,-0.004034,0.019481
762234.153616,0.410011,-0.911808,-0.022271,0.911781,0.410380,-0.015612,0.023375,-0.013905,0.999630,0.021255,-0.016380,-0.005813,12.527382,26.729008,-31.339588,0.022614,0.015719,-0.999621,-0.172501,-0.018237,0.030413
762234.163322,0.410011,-0.911808,-0.022271,0.911781,0.410380,-0.015612,0.023375,-0.013905,0.999630,0.007100,-0.035716,-0.031617,12.527382,26.729008,-31.339588,0.022271,0.015612,-0.999630,-0.172158,-0.018130,0.030422
762234.173029,0.409655,-0.911973,-0.022069,0.911942,0.410020,-0.015662,0.023332,-0.013709,0.999634,-0.001726,-0.014146,-0.043735,12.527382,26.729008,-31.339588,0.022069,0.015662,-0.999634,-0.168935,-0.022193,0.036163
762234.182735,0.408925,-0.912312,-0.021587,0.912283,0.409274,-0.015306,0.022799,-0.013435,0.999650,0.016758,-0.018672,-0.039993,12.482390,26.732653,-31.354427,0.021905,0.015528,-0.999639,-0.136346,-0.023188,0.011465
762234.192441,0.408925,-0.912312,-0.021587,0.912283,0.409274,-0.015306,0.022799,-0.013435,0.999650,0.021835,-0.028209,-0.040019,12.482390,26.732653,-31.354427,0.021587,0.015306,-0.999650,-0.150799,-0.020891,0.019044
762234.202148,0.408599,-0.912464,-0.021365,0.912435,0.408940,-0.015140,0.022552,-0.013308,0.999657,0.019216,-0.021057,-0.036334,12.453472,26.730335,-31.367899,0.021365,0.015140,-0.999657,-0.138415,-0.006321,0.040657
762234.211855,0.408307,-0.912606,-0.020851,0.912577,0.408634,-0.014883,0.022103,-0.012951,0.999672,0.008031,-0.022511,-0.024218,12.453472,26.730335,-31.367899,0.021160,0.015041,-0.999663,-0.145153,0.002827,0.023390
762234.221561,0.408307,-0.912606,-0.020851,0.912577,0.408634,-0.014883,0.022103,-0.012951,0.999672,0.017747,-0.030897,-0.001043,12.453472,26.730335,-31.367899,0.020851,0.014883,-0.999672,-0.140205,0.011789,0.022621
762234.231268,0.408232,-0.912646,-0.020577,0.912618,0.408550,-0.014683,0.021807,-0.012785,0.999680,0.021465,-0.027196,-0.011954,12.412098,26.725231,-31.388641,0.020577,0.014683,-0.999680,-0.146981,0.016857,0.035157
762234.240975,0.407624,-0.912930,-0.020042,0.912901,0.407927,-0.014392,0.021314,-0.012430,0.999696,0.009290,-0.027337,-0.023001,12.412098,26.725231,-31.388641,0.020295,0.014582,-0.999688,-0.146699,0.016958,0.035164
762234.250681,0.407624,-0.912930,-0.020042,0.912901,0.407927,-0.014392,0.021314,-0.012430,0.999696,0.021894,-0.022130,-0.057033,12.412098,26.725231,-31.388641,0.020042,0.014392,-0.999696,-0.113212,0.023877,0.008698
762234.260388,0.406752,-0.913325,-0.019762,0.913298,0.407047,-0.014156,0.020973,-0.012290,0.999704,0.026184,-0.024190,-0.107008,12.366530,26.718822,-31.412071,0.019762,0.014156,-0.999704,-0.094423,0.022816,0.021418
