time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az
761770.134585,-0.808455,-0.586298,-0.051522,0.587225,-0.809416,-0.003619,-0.039581,-0.033180,0.998665,-0.000020,0.002193,-0.002545,-28.493362,21.858385,-29.663544,0.051522,0.003619,-0.998665,-0.004219,-0.000506,0.027977
761770.144293,-0.808456,-0.586297,-0.051522,0.587223,-0.809417,-0.003598,-0.039593,-0.033164,0.998665,0.003687,-0.001374,0.001113,-28.494640,21.856970,-29.663361,0.051522,0.003598,-0.998665,-0.000314,0.000461,0.026116
761770.153999,-0.808418,-0.586344,-0.051592,0.587276,-0.809379,-0.003681,-0.039599,-0.033275,0.998661,0.003558,0.002199,0.007230,-28.494640,21.856970,-29.663361,0.051555,0.003673,-0.998663,-0.000469,0.005314,0.025229
761770.163705,-0.808418,-0.586344,-0.051592,0.587276,-0.809379,-0.003681,-0.039599,-0.033275,0.998661,-0.008545,-0.003967,-0.001414,-28.494640,21.856970,-29.663361,0.051592,0.003681,-0.998661,-0.000338,-0.001591,0.027043
761770.173412,-0.808422,-0.586343,-0.051539,0.587275,-0.809379,-0.003723,-0.039531,-0.033277,0.998664,-0.000005,-0.003860,0.004734,-28.494087,21.860857,-29.661026,0.051539,0.003723,-0.998664,-0.002299,0.001374,0.025138
761770.183119,-0.808308,-0.586506,-0.051472,0.587443,-0.809256,-0.003909,-0.039361,-0.033397,0.998667,-0.002461,-0.005109,0.007143,-28.494087,21.860857,-29.661026,0.051486,0.003745,-0.998667,-0.003284,0.002328,0.027063
761770.192825,-0.808308,-0.586506,-0.051472,0.587443,-0.809256,-0.003909,-0.039361,-0.033397,0.998667,-0.009905,-0.000414,0.005907,-28.494087,21.860857,-29.661026,0.051472,0.003909,-0.998667,-0.001347,0.003110,0.028070
761770.202532,-0.808273,-0.586554,-0.051463,0.587492,-0.809221,-0.003931,-0.039339,-0.033412,0.998667,-0.003704,-0.002711,0.004711,-28.494963,21.864614,-29.657415,0.051463,0.003931,-0.998667,-0.001338,0.003088,0.028071
761770.212238,-0.808269,-0.586556,-0.051502,0.587494,-0.809219,-0.003891,-0.039394,-0.033402,0.998665,0.003663,-0.000170,0.002332,-28.494963,21.864614,-29.657415,0.051488,0.003904,-0.998666,-0.000280,-0.000852,0.030923
761770.221944,-0.808269,-0.586556,-0.051502,0.587494,-0.809219,-0.003891,-0.039394,-0.033402,0.998665,0.003610,0.002228,0.003565,-28.494963,21.864614,-29.657415,0.051502,0.003891,-0.998665,-0.002277,0.000168,0.029931
761770.231651,-0.808213,-0.586634,-0.051489,0.587571,-0.809163,-0.003885,-0.039384,-0.033394,0.998666,-0.001266,-0.003893,0.008377,-28.490553,21.875336,-29.653746,0.051489,0.003885,-0.998666,0.000650,0.000143,0.029962
761770.241358,-0.808140,-0.586728,-0.051573,0.587666,-0.809095,-0.003821,-0.039486,-0.033396,0.998662,0.006035,0.001038,0.008450,-28.488813,21.876251,-29.654743,0.051480,0.003844,-0.998667,-0.002225,-0.000762,0.030893
761770.251064,-0.808140,-0.586728,-0.051573,0.587666,-0.809095,-0.003821,-0.039486,-0.033396,0.998662,0.003531,0.007037,0.003593,-28.488813,21.876251,-29.654743,0.051573,0.003821,-0.998662,0.000566,0.001230,0.027089
761770.260771,-0.808125,-0.586742,-0.051640,0.587679,-0.809085,-0.003757,-0.039577,-0.033384,0.998659,0.004814,0.004660,0.002368,-28.488813,21.876251,-29.654743,0.051640,0.003757,-0.998659,-0.000355,-0.002628,0.026063
761770.270478,-0.808084,-0.586795,-0.051684,0.587728,-0.809050,-0.003617,-0.039693,-0.033299,0.998657,0.006064,0.003478,0.002368,-28.482567,21.879847,-29.658092,0.051698,0.003734,-0.998656,0.000441,0.000294,0.030928
761770.280184,-0.808084,-0.586795,-0.051684,0.587728,-0.809050,-0.003617,-0.039693,-0.033299,0.998657,0.005958,0.008274,0.004835,-28.482567,21.879847,-29.658092,0.051684,0.003617,-0.998657,-0.003375,-0.002472,0.028915
761770.289891,-0.808068,-0.586813,-0.051736,0.587746,-0.809037,-0.003586,-0.039752,-0.033305,0.998654,-0.001283,-0.000265,0.004741,-28.482567,21.879847,-29.658092,0.051736,0.003586,-0.998654,-0.003427,-0.002441,0.028913
761770.299597,-0.808087,-0.586795,-0.051645,0.587734,-0.809045,-0.003813,-0.039545,-0.033435,0.998658,-0.008542,-0.005175,0.001010,-28.476585,21.874792,-29.667561,0.051706,0.003704,-0.998655,-0.001551,0.002338,0.028044
761770.309303,-0.808087,-0.586795,-0.051645,0.587734,-0.809045,-0.003813,-0.039545,-0.033435,0.998658,-0.008527,-0.002743,-0.003852,-28.476585,21.874792,-29.667561,0.051645,0.003813,-0.998658,-0.003412,0.001253,0.028001
761770.319010,-0.808074,-0.586812,-0.051655,0.587749,-0.809035,-0.003736,-0.039598,-0.033380,0.998658,-0.003537,-0.011112,0.002224,-28.476585,21.874792,-29.667561,0.051655,0.003736,-0.998658,0.001567,-0.005690,0.040482
761770.328717,-0.808027,-0.586890,-0.051501,0.587828,-0.808976,-0.003893,-0.039378,-0.033420,0.998665,-0.007251,-0.009969,0.003418,-28.477192,21.879179,-29.663746,0.051514,0.004007,-0.998664,-0.001496,0.008963,0.020454
761770.338423,-0.808027,-0.586890,-0.051501,0.587828,-0.808976,-0.003893,-0.039378,-0.033420,0.998665,-0.002504,-0.002701,0.008366,-28.477192,21.879179,-29.663746,0.051501,0.003893,-0.998665,-0.001086,-0.005663,0.022149
761770.348130,-0.808005,-0.586915,-0.051561,0.587855,-0.808957,-0.003890,-0.039428,-0.033454,0.998662,0.007161,0.013133,0.001203,-28.477192,21.879179,-29.663746,0.051561,0.003890,-0.998662,-0.001253,0.002336,0.006871
