time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az
761188.464090,-0.839289,-0.542590,-0.034502,0.542805,-0.839851,0.003596,-0.030928,-0.015710,0.999398,0.000178,-0.006486,-0.005423,-26.818073,18.002806,-36.476688,0.034502,-0.003596,-0.999398,0.002195,0.001933,0.027551
761188.473797,-0.839284,-0.542595,-0.034536,0.542810,-0.839848,0.003621,-0.030970,-0.015708,0.999397,0.007279,0.000806,0.005719,-26.818073,18.002806,-36.476688,0.034536,-0.003621,-0.999397,0.002192,0.001973,0.024665
761188.483503,-0.839249,-0.542661,-0.034356,0.542872,-0.839807,0.003642,-0.030829,-0.015594,0.999403,0.004931,-0.005239,0.004450,-26.815928,18.004438,-36.477463,0.034481,-0.003615,-0.999399,-0.001720,0.001982,0.029443
761188.493209,-0.839249,-0.542661,-0.034356,0.542872,-0.839807,0.003642,-0.030829,-0.015594,0.999403,0.005010,-0.010049,0.004422,-26.815928,18.004438,-36.477463,0.034356,-0.003642,-0.999403,-0.001595,0.002010,0.029448
761188.502916,-0.839260,-0.542653,-0.034209,0.542864,-0.839813,0.003580,-0.030672,-0.015567,0.999408,-0.002279,-0.008913,-0.005369,-26.815928,18.004438,-36.477463,0.034209,-0.003580,-0.999408,-0.003402,0.001978,0.029422
761188.512622,-0.839229,-0.542703,-0.034172,0.542913,-0.839781,0.003605,-0.030654,-0.015527,0.999409,-0.001332,-0.001763,0.009310,-26.821720,18.008762,-36.471066,0.034133,-0.003570,-0.999411,-0.002287,0.000992,0.026526
761188.522328,-0.839229,-0.542703,-0.034172,0.542913,-0.839781,0.003605,-0.030654,-0.015527,0.999409,-0.001165,0.000746,-0.008963,-26.821720,18.008762,-36.471066,0.034172,-0.003605,-0.999409,0.000694,-0.001965,0.026509
761188.532035,-0.839256,-0.542655,-0.034274,0.542869,-0.839810,0.003533,-0.030701,-0.015641,0.999406,0.001034,0.011567,-0.001570,-26.821720,18.008762,-36.471066,0.034274,-0.003533,-0.999406,0.000470,0.002907,0.024660
761188.541741,-0.839252,-0.542658,-0.034317,0.542868,-0.839810,0.003684,-0.030819,-0.015538,0.999404,0.006164,-0.000368,-0.002829,-26.823357,18.010698,-36.468906,0.034297,-0.003616,-0.999405,-0.000438,-0.000946,0.025543
761188.551447,-0.839252,-0.542658,-0.034317,0.542868,-0.839810,0.003684,-0.030819,-0.015538,0.999404,0.011113,-0.006333,0.003262,-26.823357,18.010698,-36.468906,0.034317,-0.003684,-0.999404,0.002426,0.001059,0.024657
761188.561154,-0.839257,-0.542647,-0.034374,0.542859,-0.839816,0.003645,-0.030846,-0.015601,0.999402,-0.003734,0.003077,-0.002869,-26.820168,18.007856,-36.472656,0.034374,-0.003645,-0.999402,0.001332,0.001966,0.031400
761188.570860,-0.839289,-0.542600,-0.034356,0.542811,-0.839847,0.003645,-0.030832,-0.015589,0.999403,0.000019,-0.004104,0.001988,-26.820168,18.007856,-36.472656,0.034345,-0.003663,-0.999403,0.001360,0.001985,0.031401
761188.580566,-0.839289,-0.542600,-0.034356,0.542811,-0.839847,0.003645,-0.030832,-0.015589,0.999403,-0.001107,-0.002858,-0.008984,-26.820168,18.007856,-36.472656,0.034356,-0.003645,-0.999403,0.001471,-0.000917,0.023649
761188.590273,-0.839311,-0.542570,-0.034287,0.542783,-0.839865,0.003559,-0.030727,-0.015624,0.999406,-0.008409,-0.010215,-0.005414,-26.819216,18.004860,-36.474834,0.034287,-0.003559,-0.999406,-0.000535,0.001911,0.029450
761188.599979,-0.839354,-0.542500,-0.034317,0.542714,-0.839910,0.003557,-0.030753,-0.015639,0.999405,0.000092,-0.005277,-0.002895,-26.819216,18.004860,-36.474834,0.034292,-0.003489,-0.999406,0.001413,0.002848,0.025636
761188.609685,-0.839354,-0.542500,-0.034317,0.542714,-0.839910,0.003557,-0.030753,-0.015639,0.999405,-0.000058,0.003133,-0.001627,-26.819216,18.004860,-36.474834,0.034317,-0.003557,-0.999405,0.000564,-0.002974,0.026489
761188.619392,-0.839369,-0.542474,-0.034373,0.542691,-0.839926,0.003481,-0.030759,-0.015732,0.999403,-0.007306,-0.004195,-0.002933,-26.823793,18.007143,-36.470341,0.034373,-0.003481,-0.999403,0.001302,0.002795,0.031416
761188.629098,-0.839374,-0.542467,-0.034366,0.542681,-0.839931,0.003577,-0.030805,-0.015648,0.999403,0.011157,-0.008688,-0.000334,-26.823793,18.007143,-36.470341,0.034349,-0.003529,-0.999404,0.001449,-0.000072,0.024626
761188.638804,-0.839374,-0.542467,-0.034366,0.542681,-0.839931,0.003577,-0.030805,-0.015648,0.999403,0.003720,-0.005202,-0.000358,-26.823793,18.007143,-36.470341,0.034366,-0.003577,-0.999403,0.002362,-0.000085,0.031385
761188.648511,-0.839383,-0.542449,-0.034437,0.542662,-0.839944,0.003635,-0.030897,-0.015636,0.999400,0.003729,-0.001559,-0.006433,-26.822630,18.004293,-36.472603,0.034437,-0.003635,-0.999400,0.002322,-0.001003,0.031367
761188.658217,-0.839402,-0.542411,-0.034573,0.542624,-0.839967,0.003691,-0.031042,-0.015662,0.999395,0.003562,0.004418,-0.000302,-26.821505,18.002087,-36.474522,0.034445,-0.003628,-0.999400,0.002314,-0.001011,0.031367
761188.667923,-0.839402,-0.542411,-0.034573,0.542624,-0.839967,0.003691,-0.031042,-0.015662,0.999395,0.004798,0.003229,0.000917,-26.821505,18.002087,-36.474522,0.034573,-0.003691,-0.999395,0.001209,-0.000933,0.030371
761188.677630,-0.839364,-0.542470,-0.034569,0.542682,-0.839930,0.003749,-0.031069,-0.015613,0.999395,0.002434,-0.007673,0.008154,-26.821505,18.002087,-36.474522,0.034569,-0.003749,-0.999395,0.001243,-0.000843,0.026525
761188.687337,-0.839392,-0.542430,-0.034502,0.542638,-0.839958,0.003849,-0.031068,-0.015491,0.999397,-0.001197,-0.002855,-0.004032,-26.813862,17.995693,-36.483292,0.034579,-0.003763,-0.999395,0.001203,-0.000860,0.030370
761188.697043,-0.839392,-0.542430,-0.034502,0.542638,-0.839958,0.003849,-0.031068,-0.015491,0.999397,0.007452,-0.005118,-0.003993,-26.813862,17.995693,-36.483292,0.034502,-0.003849,-0.999397,-0.001635,-0.001720,0.029381
761188.706749,-0.839388,-0.542442,-0.034401,0.542650,-0.839950,0.003807,-0.030960,-0.015472,0.999401,0.004997,-0.006368,-0.002796,-26.813862,17.995693,-36.483292,0.034401,-0.003807,-0.999401,-0.001671,0.003151,0.031383
761188.716456,-0.839420,-0.542394,-0.034396,0.542594,-0.839986,0.004041,-0.031084,-0.015271,0.999400,0.002519,-0.005205,-0.002804,-26.819397,17.992325,-36.480888,0.034403,-0.003898,-0.999400,0.001440,-0.001687,0.026515
761188.726162,-0.839420,-0.542394,-0.034396,0.542594,-0.839986,0.004041,-0.031084,-0.015271,0.999400,0.011134,-0.006272,-0.001539,-26.819397,17.992325,-36.480888,0.034396,-0.004041,-0.999400,0.000471,-0.003527,0.033198
761188.735868,-0.839405,-0.542423,-0.034306,0.542619,-0.839969,0.004113,-0.031047,-0.015162,0.999403,0.006158,-0.008808,0.006951,-26.819397,17.992325,-36.480888,0.034306,-0.004113,-0.999403,-0.002430,0.000558,0.025541
761188.745575,-0.839341,-0.542525,-0.034266,0.542719,-0.839904,0.004163,-0.031039,-0.015102,0.999404,-0.000011,-0.007707,0.006920,-26.823078,17.981234,-36.483646,0.034235,-0.004159,-0.999405,-0.002360,0.000603,0.025543
761188.755281,-0.839341,-0.542525,-0.034266,0.542719,-0.839904,0.004163,-0.031039,-0.015102,0.999404,0.001135,-0.001667,0.005743,-26.823078,17.981234,-36.483646,0.034266,-0.004163,-0.999404,0.001562,-0.000399,0.023650
761188.764987,-0.839324,-0.542553,-0.034230,0.542745,-0.839887,0.004222,-0.031040,-0.015035,0.999405,0.007324,-0.001545,0.002124,-26.823078,17.981234,-36.483646,0.034230,-0.004222,-0.999405,-0.001454,0.001597,0.031357
761188.774694,-0.839281,-0.542616,-0.034272,0.542809,-0.839845,0.004207,-0.031066,-0.015072,0.999404,-0.003923,0.006668,0.005762,-26.825125,17.982742,-36.481403,0.034272,-0.004207,-0.999404,-0.000428,-0.000370,0.027465
761188.784400,-0.839273,-0.542620,-0.034400,0.542817,-0.839841,0.004147,-0.031141,-0.015193,0.999400,-0.005046,0.001853,0.003288,-26.825125,17.982742,-36.481403,0.034400,-0.004147,-0.999400,0.002297,0.001492,0.029475
761188.794106,-0.839271,-0.542617,-0.034499,0.542814,-0.839842,0.004170,-0.031236,-0.015227,0.999396,0.003585,0.002053,-0.001473,-26.822327,17.984358,-36.482658,0.034499,-0.004170,-0.999396,0.002259,-0.000454,0.029441
761188.803813,-0.839250,-0.542653,-0.034444,0.542850,-0.839819,0.004171,-0.031190,-0.015197,0.999398,0.001189,-0.005229,0.003347,-26.822327,17.984358,-36.482658,0.034471,-0.004192,-0.999397,-0.000657,0.000576,0.028434
761188.813519,-0.839250,-0.542653,-0.034444,0.542850,-0.839819,0.004171,-0.031190,-0.015197,0.999398,-0.002438,-0.004046,-0.003984,-26.822327,17.984358,-36.482658,0.034444,-0.004171,-0.999398,0.000392,-0.000406,0.026513
761188.823226,-0.839221,-0.542703,-0.034380,0.542896,-0.839789,0.004259,-0.031184,-0.015091,0.999400,0.007301,-0.008783,0.011897,-26.814133,17.986340,-36.487705,0.034380,-0.004259,-0.999400,0.000455,-0.000319,0.026515
761188.832932,-0.839171,-0.542783,-0.034311,0.542975,-0.839738,0.004266,-0.031128,-0.015050,0.999402,0.004858,-0.003965,0.003376,-26.814133,17.986340,-36.487705,0.034389,-0.004287,-0.999399,0.001316,0.001616,0.032343
761188.842638,-0.839171,-0.542783,-0.034311,0.542975,-0.839738,0.004266,-0.031128,-0.015050,0.999402,0.004991,-0.008747,-0.001528,-26.814133,17.986340,-36.487705,0.034311,-0.004266,-0.999402,-0.001551,0.003640,0.026563
761188.852345,-0.839151,-0.542819,-0.034244,0.543006,-0.839717,0.004393,-0.031140,-0.014909,0.999404,0.007197,0.000863,0.007077,-26.814753,17.986547,-36.487148,0.034244,-0.004393,-0.999404,-0.002323,-0.001161,0.028396
761188.862051,-0.839112,-0.542880,-0.034248,0.543069,-0.839677,0.004323,-0.031104,-0.014972,0.999404,-0.003863,0.001897,0.004578,-26.814753,17.986547,-36.487148,0.034244,-0.004393,-0.999404,-0.000385,-0.000184,0.026503
761188.871757,-0.839112,-0.542880,-0.034248,0.543069,-0.839677,0.004323,-0.031104,-0.014972,0.999404,-0.003828,0.003127,-0.000292,-26.814753,17.986547,-36.487148,0.034248,-0.004323,-0.999404,-0.001457,0.001714,0.028457
761188.881464,-0.839076,-0.542934,-0.034268,0.543123,-0.839642,0.004351,-0.031135,-0.014961,0.999403,-0.001385,-0.001690,0.008229,-26.817783,17.986147,-36.485119,0.034268,-0.004351,-0.999403,0.000583,-0.001234,0.028425
761188.891170,-0.839087,-0.542908,-0.034416,0.543096,-0.839659,0.004443,-0.031310,-0.014963,0.999398,0.003453,0.009262,-0.000212,-26.817167,17.989365,-36.483990,0.034377,-0.004390,-0.999399,0.003419,-0.002186,0.028437
761188.900876,-0.839087,-0.542908,-0.034416,0.543096,-0.839659,0.004443,-0.031310,-0.014963,0.999398,0.006025,0.003298,-0.001451,-26.817167,17.989365,-36.483990,0.034416,-0.004443,-0.999398,0.003380,-0.002133,0.028435
761188.910583,-0.839087,-0.542910,-0.034384,0.543097,-0.839658,0.004449,-0.031286,-0.014941,0.999399,0.001113,-0.004054,0.008230,-26.817167,17.989365,-36.483990,0.034384,-0.004449,-0.999399,-0.002539,0.002877,0.023645
761188.920289,-0.839095,-0.542903,-0.034307,0.543091,-0.839663,0.004398,-0.031194,-0.014942,0.999402,0.001355,-0.011204,-0.002784,-26.811825,17.984520,-36.490299,0.034359,-0.004421,-0.999400,0.002384,0.001812,0.023692
761188.929995,-0.839095,-0.542903,-0.034307,0.543091,-0.839663,0.004398,-0.031194,-0.014942,0.999402,0.001240,-0.007626,0.002114,-26.811825,17.984520,-36.490299,0.034307,-0.004398,-0.999402,-0.001577,0.003757,0.029461
761188.939702,-0.839119,-0.542869,-0.034247,0.543058,-0.839684,0.004321,-0.031102,-0.014972,0.999404,-0.002304,-0.012418,-0.006425,-26.811825,17.984520,-36.490299,0.034247,-0.004321,-0.999404,0.000497,0.002673,0.028487
761188.949408,-0.839111,-0.542877,-0.034314,0.543071,-0.839676,0.004202,-0.031094,-0.015109,0.999402,-0.006194,-0.005306,0.000909,-26.814928,17.989092,-36.485767,0.034261,-0.004217,-0.999404,0.001475,0.001577,0.028487
761188.959114,-0.839119,-0.542862,-0.034354,0.543058,-0.839685,0.004133,-0.031090,-0.015188,0.999401,-0.001281,-0.004015,-0.000273,-26.814928,17.989092,-36.485767,0.034314,-0.004202,-0.999402,0.002444,-0.000421,0.029447
761188.968821,-0.839119,-0.542862,-0.034354,0.543058,-0.839685,0.004133,-0.031090,-0.015188,0.999401,0.003732,-0.006310,-0.005133,-26.814928,17.989092,-36.485767,0.034354,-0.004133,-0.999401,0.002267,0.004408,0.031445
761188.978527,-0.839054,-0.542964,-0.034330,0.543160,-0.839619,0.004131,-0.031067,-0.015180,0.999402,-0.000021,-0.007615,0.002152,-26.814770,17.993633,-36.483643,0.034290,-0.004158,-0.999403,0.002331,0.004432,0.031447
761188.988233,-0.839054,-0.542964,-0.034330,0.543160,-0.839619,0.004131,-0.031067,-0.015180,0.999402,0.002248,-0.005245,0.015591,-26.814770,17.993633,-36.483643,0.034330,-0.004131,-0.999402,0.002352,0.002438,0.030438
761188.997940,-0.839063,-0.542951,-0.034319,0.543149,-0.839627,0.004086,-0.031033,-0.015212,0.999403,-0.006174,-0.004081,-0.002741,-26.814770,17.993633,-36.483643,0.034319,-0.004086,-0.999403,0.000456,0.000469,0.029432
761189.007647,-0.839104,-0.542899,-0.034125,0.543092,-0.839663,0.004128,-0.030894,-0.015069,0.999409,-0.002264,-0.012395,-0.010082,-26.812366,17.999254,-36.482635,0.034231,-0.004059,-0.999406,-0.001364,-0.000488,0.025544
761189.017353,-0.839104,-0.542899,-0.034125,0.543092,-0.839663,0.004128,-0.030894,-0.015069,0.999409,0.001162,-0.006406,0.004605,-26.812366,17.999254,-36.482635,0.034125,-0.004128,-0.999409,-0.001242,-0.001442,0.028416
761189.027059,-0.839096,-0.542911,-0.034145,0.543104,-0.839655,0.004153,-0.030925,-0.015059,0.999408,0.004800,-0.001521,0.002217,-26.817698,17.999218,-36.478737,0.034145,-0.004153,-0.999408,0.000645,0.001560,0.024631
761189.036766,-0.839074,-0.542940,-0.034202,0.543134,-0.839636,0.004169,-0.030981,-0.015078,0.999406,0.007273,-0.001473,0.001013,-26.817698,17.999218,-36.478737,0.034205,-0.004194,-0.999406,0.002553,0.000577,0.025605
761189.046472,-0.839074,-0.542940,-0.034202,0.543134,-0.839636,0.004169,-0.030981,-0.015078,0.999406,0.001184,-0.002756,-0.002689,-26.817698,17.999218,-36.478737,0.034202,-0.004169,-0.999406,0.000542,0.002521,0.028490
761189.056178,-0.839068,-0.542950,-0.034207,0.543141,-0.839631,0.004243,-0.031025,-0.015019,0.999406,0.004825,-0.003932,0.003422,-26.817694,17.995783,-36.480434,0.034207,-0.004243,-0.999406,0.000644,-0.002303,0.029389
761189.065885,-0.839060,-0.542973,-0.034042,0.543159,-0.839619,0.004334,-0.030935,-0.014853,0.999411,0.006067,-0.006330,0.005854,-26.817694,17.995783,-36.480434,0.034168,-0.004317,-0.999407,0.000683,-0.002229,0.029390
761189.075591,-0.839060,-0.542973,-0.034042,0.543159,-0.839619,0.004334,-0.030935,-0.014853,0.999411,0.002460,-0.006349,-0.001483,-26.817694,17.995783,-36.480434,0.034042,-0.004334,-0.999411,-0.002212,0.001740,0.028448
761189.085298,-0.839056,-0.542980,-0.034028,0.543167,-0.839613,0.004277,-0.030893,-0.014894,0.999412,0.001189,-0.006390,0.002166,-26.817862,17.993126,-36.481621,0.034028,-0.004277,-0.999412,0.000732,0.001668,0.027518
761189.095004,-0.839011,-0.543049,-0.034026,0.543239,-0.839568,0.004194,-0.030845,-0.014965,0.999412,0.002199,0.000843,0.008353,-26.817862,17.993126,-36.481621,0.034036,-0.004205,-0.999412,-0.000360,0.006494,0.026618
761189.104710,-0.839011,-0.543049,-0.034026,0.543239,-0.839568,0.004194,-0.030845,-0.014965,0.999412,0.001084,-0.002757,0.003448,-26.817862,17.993126,-36.481621,0.034026,-0.004194,-0.999412,0.000810,0.000654,0.020759
761189.114417,-0.839002,-0.543063,-0.034028,0.543252,-0.839559,0.004228,-0.030864,-0.014939,0.999412,0.002260,-0.000338,0.004689,-26.822598,17.997335,-36.476059,0.034028,-0.004228,-0.999412,0.000793,-0.000350,0.027488
761189.124123,-0.839017,-0.543072,-0.033524,0.543272,-0.839549,0.003623,-0.030113,-0.015173,0.999431,-0.016219,0.002978,0.002158,-26.823288,17.998566,-36.474945,0.034047,-0.004039,-0.999412,-0.001378,0.005351,0.031425
761189.133829,-0.839017,-0.543072,-0.033524,0.543272,-0.839549,0.003623,-0.030113,-0.015173,0.999431,-0.031990,-0.083861,-0.000888,-26.823288,17.998566,-36.474945,0.033524,-0.003623,-0.999431,0.003372,0.004218,-0.009007
761189.143536,-0.839059,-0.543051,-0.032791,0.543245,-0.839567,0.003442,-0.029399,-0.014925,0.999456,-0.013910,-0.059495,-0.003073,-26.823288,17.998566,-36.474945,0.032791,-0.003442,-0.999456,0.004105,0.004037,-0.008982
761189.153242,-0.839016,-0.543107,-0.032970,0.543302,-0.839530,0.003480,-0.029569,-0.014993,0.999450,0.020335,0.024023,0.002503,-26.856298,18.023958,-36.438099,0.032422,-0.003162,-0.999469,-0.021466,0.019641,0.007404
761189.162948,-0.839016,-0.543107,-0.032970,0.543302,-0.839530,0.003480,-0.029569,-0.014993,0.999450,0.026272,0.033717,0.007473,-26.856298,18.023958,-36.438099,0.032970,-0.003480,-0.999450,0.012120,-0.001677,-0.038849
761189.172655,-0.839018,-0.543093,-0.033144,0.543290,-0.839538,0.003521,-0.029738,-0.015052,0.999444,0.006710,0.032237,-0.001189,-26.856298,18.023958,-36.438099,0.033144,-0.003521,-0.999444,-0.011355,0.004788,0.051568
761189.182361,-0.839004,-0.543080,-0.033710,0.543278,-0.839544,0.003781,-0.030354,-0.015142,0.999425,0.002195,0.011752,-0.007433,-26.859291,18.026131,-36.434818,0.033394,-0.003580,-0.999436,0.002342,-0.002111,0.041001
761189.192067,-0.839004,-0.543080,-0.033710,0.543278,-0.839544,0.003781,-0.030354,-0.015142,0.999425,0.012037,0.005856,0.001126,-26.859291,18.026131,-36.434818,0.033710,-0.003781,-0.999425,0.011990,-0.003803,0.019856
