time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az,id
765509.043228,0.999962,0.000397,-0.008674,-0.000488,0.999945,-0.010453,0.008669,0.010456,0.999908,0.003771,0.009100,0.002077,0.000000,0.000000,0.000000,0.008230,0.010847,-0.999907,0.004725,-0.002440,0.031798,0
765509.052934,0.999962,0.000397,-0.008674,-0.000488,0.999945,-0.010453,0.008669,0.010456,0.999908,0.003801,-0.007855,0.023924,0.000000,0.000000,0.000000,0.008674,0.010453,-0.999908,0.003335,-0.002991,0.029845,0
765509.062641,0.999958,0.000527,-0.009143,-0.000616,0.999952,-0.009732,0.009137,0.009737,0.999911,-0.003483,-0.004292,0.010489,0.000000,0.000000,0.000000,0.009143,0.009732,-0.999911,0.003965,-0.006207,0.027865,0
765509.072348,0.999943,0.000690,-0.010650,-0.000787,0.999959,-0.009074,0.010644,0.009082,0.999902,-0.005878,-0.005509,0.006809,0.000000,0.000000,0.000000,0.010306,0.008988,-0.999906,0.010644,-0.007539,0.031782,0
765509.082054,0.999943,0.000690,-0.010650,-0.000787,0.999959,-0.009074,0.010644,0.009082,0.999902,0.001397,0.004261,0.002034,0.000000,0.000000,0.000000,0.010650,0.009074,-0.999902,0.003266,0.000295,0.031824,0
765509.091761,0.999943,0.000668,-0.010626,-0.000764,0.999959,-0.008974,0.010619,0.008981,0.999903,0.002610,0.007909,-0.001595,0.000000,0.000000,0.000000,0.010626,0.008974,-0.999903,-0.001486,-0.001421,0.023051,0
765509.101469,0.999939,0.000812,-0.011047,-0.000912,0.999959,-0.008988,0.011039,0.008997,0.999899,-0.007113,-0.004316,0.005590,0.000000,0.000000,0.000000,0.011113,0.008912,-0.999899,0.005748,-0.001557,0.035665,0
765509.111175,0.999939,0.000812,-0.011047,-0.000912,0.999959,-0.008988,0.011039,0.008997,0.999899,-0.008319,-0.009173,0.010431,0.000000,0.000000,0.000000,0.011047,0.008988,-0.999899,0.005814,-0.001633,0.035665,0
765509.120882,0.999939,0.000832,-0.010981,-0.000931,0.999958,-0.009085,0.010973,0.009095,0.999898,-0.002158,-0.000579,-0.002893,0.000000,0.000000,0.000000,0.010981,0.009085,-0.999898,-0.000941,0.000376,0.025030,0
765509.130588,0.999940,0.000842,-0.010918,-0.000948,0.999953,-0.009695,0.010909,0.009704,0.999893,-0.013174,-0.005585,-0.000550,0.000000,0.000000,0.000000,0.010930,0.009220,-0.999898,0.000087,0.000225,0.026006,0
765509.140294,0.999940,0.000842,-0.010918,-0.000948,0.999953,-0.009695,0.010909,0.009704,0.999893,-0.015738,-0.004465,0.006756,0.000000,0.000000,0.000000,0.010918,0.009695,-0.999893,0.000007,0.004710,0.020294,0
765509.150002,0.999944,0.000895,-0.010549,-0.001001,0.999949,-0.010048,0.010539,0.010058,0.999894,-0.001009,-0.001813,0.005642,0.000000,0.000000,0.000000,0.010549,0.010048,-0.999894,-0.005498,0.004402,0.024079,0
765509.159709,0.999940,0.000974,-0.010951,-0.001095,0.999938,-0.011057,0.010939,0.011068,0.999879,-0.000940,-0.005413,0.004401,0.000000,0.000000,0.000000,0.010416,0.010431,-0.999891,-0.001551,0.005911,0.027052,0
765509.169415,0.999940,0.000974,-0.010951,-0.001095,0.999938,-0.011057,0.010939,0.011068,0.999879,-0.010858,-0.004395,0.009224,0.000000,0.000000,0.000000,0.010951,0.011057,-0.999879,0.009496,0.009039,0.030137,0
765509.179122,0.999946,0.001010,-0.010368,-0.001128,0.999935,-0.011357,0.010356,0.011368,0.999882,-0.010756,-0.003137,-0.001741,0.000000,0.000000,0.000000,0.010368,0.011357,-0.999882,-0.010231,0.003108,0.027866,0
765509.188829,0.999943,0.001030,-0.010622,-0.001152,0.999933,-0.011490,0.010609,0.011501,0.999878,0.001516,0.001906,-0.006514,0.000000,0.000000,0.000000,0.010609,0.011467,-0.999878,0.004237,0.001900,0.021271,0
765509.198535,0.999943,0.001030,-0.010622,-0.001152,0.999933,-0.011490,0.010609,0.011501,0.999878,-0.001062,-0.001832,0.009299,0.000000,0.000000,0.000000,0.010622,0.011490,-0.999878,0.004225,0.001877,0.021270,0
765509.208242,0.999943,0.001052,-0.010600,-0.001173,0.999934,-0.011414,0.010588,0.011426,0.999879,-0.003336,-0.007863,0.004411,0.000000,0.000000,0.000000,0.010600,0.011414,-0.999879,0.000416,-0.001969,0.025986,0
765509.217949,0.999941,0.001039,-0.010830,-0.001162,0.999935,-0.011310,0.010818,0.011322,0.999877,-0.007080,0.002960,-0.006521,0.000000,0.000000,0.000000,0.010638,0.011618,-0.999876,0.000211,0.002694,0.030867,0
765509.227655,0.999941,0.001039,-0.010830,-0.001162,0.999935,-0.011310,0.010818,0.011322,0.999877,0.000264,-0.000573,0.002037,0.000000,0.000000,0.000000,0.010830,0.011310,-0.999877,0.004276,-0.007770,0.023040,0
765509.237362,0.999941,0.001044,-0.010800,-0.001163,0.999938,-0.011069,0.010788,0.011081,0.999880,0.000320,-0.000546,-0.002839,0.000000,0.000000,0.000000,0.010800,0.011069,-0.999880,-0.001676,-0.005576,0.032641,0
765509.247069,0.999941,0.001018,-0.010785,-0.001137,0.999939,-0.011015,0.010773,0.011027,0.999881,-0.002154,-0.003019,0.002008,0.000000,0.000000,0.000000,0.010743,0.011070,-0.999881,-0.000733,-0.000617,0.024066,0
765509.256775,0.999941,0.001018,-0.010785,-0.001137,0.999939,-0.011015,0.010773,0.011027,0.999881,-0.004730,0.006580,-0.001609,0.000000,0.000000,0.000000,0.010785,0.011015,-0.999881,-0.000775,-0.001585,0.028858,0
765509.266482,0.999941,0.001056,-0.010783,-0.001176,0.999938,-0.011068,0.010770,0.011080,0.999881,-0.005904,-0.001898,0.005650,0.000000,0.000000,0.000000,0.010783,0.011068,-0.999881,-0.000819,-0.000677,0.031771,0
765509.276189,0.999942,0.001127,-0.010727,-0.001246,0.999938,-0.011101,0.010714,0.011114,0.999881,-0.000939,-0.005431,0.006878,0.000000,0.000000,0.000000,0.010735,0.011058,-0.999881,-0.000771,-0.000667,0.031772,0
765509.285895,0.999942,0.001127,-0.010727,-0.001246,0.999938,-0.011101,0.010714,0.011114,0.999881,0.006277,0.007943,0.002124,0.000000,0.000000,0.000000,0.010727,0.011101,-0.999881,-0.001725,0.001350,0.023105,0
765509.295602,0.999942,0.001146,-0.010751,-0.001267,0.999936,-0.011213,0.010738,0.011226,0.999879,-0.005870,-0.000669,0.000780,0.000000,0.000000,0.000000,0.010751,0.011213,-0.999879,0.000144,0.001146,0.029893,0
765509.305309,0.999943,0.001202,-0.010623,-0.001323,0.999934,-0.011417,0.010609,0.011430,0.999878,-0.010868,-0.004427,0.012920,0.000000,0.000000,0.000000,0.010623,0.011417,-0.999878,-0.001727,0.002926,0.031815,0
765509.315015,0.999943,0.001210,-0.010628,-0.001331,0.999934,-0.011425,0.010614,0.011438,0.999878,0.002772,0.000703,-0.004036,0.000000,0.000000,0.000000,0.010628,0.011425,-0.999878,-0.000680,-0.000027,0.027924,0
765509.324723,0.999943,0.001266,-0.010600,-0.001388,0.999932,-0.011540,0.010585,0.011554,0.999877,-0.000943,-0.005432,0.006878,0.000000,0.000000,0.000000,0.010600,0.011540,-0.999877,0.000280,0.002818,0.026061,0
765509.334430,0.999942,0.001332,-0.010679,-0.001455,0.999933,-0.011490,0.010663,0.011505,0.999877,-0.000975,-0.001810,0.004461,0.000000,0.000000,0.000000,0.010642,0.011554,-0.999877,0.002237,-0.000202,0.029891,0
765509.344136,0.999942,0.001332,-0.010679,-0.001455,0.999933,-0.011490,0.010663,0.011505,0.999877,-0.001111,0.006606,0.004510,0.000000,0.000000,0.000000,0.010679,0.011490,-0.999877,-0.000654,-0.003022,0.027877,0
765509.353843,0.999942,0.001320,-0.010686,-0.001442,0.999934,-0.011413,0.010670,0.011428,0.999878,0.001601,0.003195,-0.005491,0.000000,0.000000,0.000000,0.010686,0.011413,-0.999878,-0.000646,-0.001937,0.024048,0
765509.363550,0.999940,0.001289,-0.010835,-0.001412,0.999935,-0.011341,0.010819,0.011356,0.999877,-0.002076,0.000716,-0.003090,0.000000,0.000000,0.000000,0.010735,0.011416,-0.999877,-0.000695,-0.001941,0.024047,0
765509.373256,0.999940,0.001289,-0.010835,-0.001412,0.999935,-0.011341,0.010819,0.011356,0.999877,0.003940,0.005599,0.001853,0.000000,0.000000,0.000000,0.010835,0.011341,-0.999877,0.001159,-0.002903,0.028853,0
765509.382963,0.999940,0.001301,-0.010862,-0.001424,0.999935,-0.011312,0.010847,0.011327,0.999877,-0.013231,0.001701,0.002945,0.000000,0.000000,0.000000,0.010862,0.011312,-0.999877,0.000185,-0.002843,0.025008,0
765509.392670,0.999941,0.001453,-0.010763,-0.001575,0.999935,-0.011264,0.010746,0.011280,0.999879,0.006389,-0.000429,0.011586,0.000000,0.000000,0.000000,0.010697,0.011316,-0.999879,-0.004670,0.001089,0.031754,0
765509.402376,0.999941,0.001453,-0.010763,-0.001575,0.999935,-0.011264,0.010746,0.011280,0.999879,0.004033,0.000796,0.000605,0.000000,0.000000,0.000000,0.010763,0.011264,-0.999879,0.001200,-0.000842,0.026002,0
765509.412083,0.999942,0.001502,-0.010693,-0.001622,0.999936,-0.011212,0.010675,0.011229,0.999880,-0.004638,-0.000591,0.007860,0.000000,0.000000,0.000000,0.010693,0.011212,-0.999880,-0.002636,-0.002728,0.029787,0
765509.421790,0.999941,0.001598,-0.010745,-0.001720,0.999934,-0.011362,0.010726,0.011380,0.999878,-0.003358,0.000665,0.001779,0.000000,0.000000,0.000000,0.010631,0.011226,-0.999880,-0.002620,-0.000789,0.029818,0
765509.431496,0.999941,0.001598,-0.010745,-0.001720,0.999934,-0.011362,0.010726,0.011380,0.999878,-0.003458,0.006678,0.001814,0.000000,0.000000,0.000000,0.010745,0.011362,-0.999878,0.002042,0.003928,0.028991,0
765509.441203,0.999941,0.001658,-0.010782,-0.001781,0.999933,-0.011396,0.010762,0.011414,0.999877,0.002588,0.007940,0.009174,0.000000,0.000000,0.000000,0.010782,0.011396,-0.999877,0.002005,0.003894,0.028991,0
765509.450910,0.999941,0.001691,-0.010686,-0.001816,0.999929,-0.011778,0.010665,0.011797,0.999874,-0.008204,-0.009076,0.009008,0.000000,0.000000,0.000000,0.010721,0.011523,-0.999876,-0.001780,0.000852,0.031782,0
765509.460616,0.999941,0.001691,-0.010686,-0.001816,0.999929,-0.011778,0.010665,0.011797,0.999874,0.004155,-0.005203,-0.001868,0.000000,0.000000,0.000000,0.010686,0.011778,-0.999874,0.000972,0.008425,0.030025,0
765509.470323,0.999941,0.001674,-0.010765,-0.001798,0.999931,-0.011580,0.010745,0.011598,0.999875,-0.002197,0.005503,0.000596,0.000000,0.000000,0.000000,0.010765,0.011580,-0.999875,0.001305,-0.006102,0.031705,0
765509.480030,0.999940,0.001888,-0.010831,-0.002012,0.999932,-0.011448,0.010809,0.011469,0.999876,0.008843,-0.005238,0.018888,0.000000,0.000000,0.000000,0.010798,0.011569,-0.999875,0.002066,0.000776,0.028928,0
765509.489736,0.999940,0.001888,-0.010831,-0.002012,0.999932,-0.011448,0.010809,0.011469,0.999876,0.004138,-0.003998,-0.001861,0.000000,0.000000,0.000000,0.010831,0.011448,-0.999876,0.002139,-0.002034,0.026960,0
765509.499443,0.999940,0.001876,-0.010807,-0.001999,0.999933,-0.011394,0.010785,0.011414,0.999877,0.001572,0.000756,0.000590,0.000000,0.000000,0.000000,0.010807,0.011394,-0.999877,-0.000751,-0.001903,0.023070,0
765509.509150,0.999942,0.001875,-0.010637,-0.001995,0.999935,-0.011239,0.010615,0.011260,0.999880,-0.002134,0.004340,0.001682,0.000000,0.000000,0.000000,0.010808,0.011303,-0.999878,-0.001759,-0.003856,0.034607,0
765509.518856,0.999942,0.001875,-0.010637,-0.001995,0.999935,-0.011239,0.010615,0.011260,0.999880,0.001869,-0.008777,-0.006906,0.000000,0.000000,0.000000,0.010637,0.011239,-0.999880,-0.004488,-0.002740,0.028796,0
765509.528563,0.999942,0.001825,-0.010608,-0.001944,0.999935,-0.011247,0.010587,0.011267,0.999880,-0.003150,-0.005272,-0.003258,0.000000,0.000000,0.000000,0.010608,0.011247,-0.999880,-0.004459,-0.002748,0.028796,0
765509.538270,0.999942,0.001872,-0.010564,-0.001989,0.999936,-0.011125,0.010543,0.011145,0.999882,0.000405,-0.002855,0.005313,0.000000,0.000000,0.000000,0.010569,0.011121,-0.999882,-0.000468,-0.005612,0.029774,0
765509.547976,0.999942,0.001872,-0.010564,-0.001989,0.999936,-0.011125,0.010543,0.011145,0.999882,0.001629,-0.001625,0.004108,0.000000,0.000000,0.000000,0.010564,0.011125,-0.999882,0.000376,0.000243,0.028905,0
765509.557683,0.999941,0.001945,-0.010674,-0.002062,0.999938,-0.010979,0.010652,0.011001,0.999883,0.002872,-0.004022,0.006540,0.000000,0.000000,0.000000,0.010674,0.010979,-0.999883,0.004356,-0.005517,0.026937,0
765509.567390,0.999941,0.002036,-0.010704,-0.002151,0.999940,-0.010789,0.010681,0.010812,0.999884,-0.003248,-0.001684,0.000421,0.000000,0.000000,0.000000,0.010709,0.011017,-0.999882,0.002139,0.000290,0.034718,0
765509.577096,0.999941,0.002036,-0.010704,-0.002151,0.999940,-0.010789,0.010681,0.010812,0.999884,-0.003254,-0.005325,0.006496,0.000000,0.000000,0.000000,0.010704,0.010789,-0.999884,0.002404,-0.009279,0.034568,0
765509.586804,0.999941,0.002047,-0.010690,-0.002162,0.999940,-0.010759,0.010667,0.010782,0.999885,0.002797,0.000789,0.006568,0.000000,0.000000,0.000000,0.010690,0.010759,-0.999885,-0.000649,-0.001283,0.024055,0
765509.596511,0.999940,0.002056,-0.010754,-0.002171,0.999940,-0.010724,0.010731,0.010746,0.999885,0.003984,0.009273,-0.001909,0.000000,0.000000,0.000000,0.010658,0.010786,-0.999885,-0.004615,0.001650,0.027900,0
765509.606217,0.999940,0.002056,-0.010754,-0.002171,0.999940,-0.010724,0.010731,0.010746,0.999885,-0.007085,0.006665,0.001666,0.000000,0.000000,0.000000,0.010754,0.010724,-0.999885,0.001285,-0.004254,0.031730,0
765509.615924,0.999941,0.002127,-0.010695,-0.002242,0.999940,-0.010755,0.010672,0.010779,0.999885,-0.004491,-0.006562,0.008919,0.000000,0.000000,0.000000,0.010695,0.010755,-0.999885,0.001344,-0.004286,0.031730,0
765509.625631,0.999941,0.002202,-0.010594,-0.002318,0.999938,-0.010919,0.010570,0.010943,0.999884,-0.011825,-0.001812,-0.002070,0.000000,0.000000,0.000000,0.010654,0.010877,-0.999884,-0.000736,0.001513,0.027945,0
765509.635337,0.999941,0.002202,-0.010594,-0.002318,0.999938,-0.010919,0.010570,0.010943,0.999884,0.000282,0.000719,0.011430,0.000000,0.000000,0.000000,0.010594,0.010919,-0.999884,-0.002553,-0.000467,0.026923,0
765509.645044,0.999941,0.002249,-0.010660,-0.002366,0.999937,-0.010981,0.010634,0.011006,0.999883,0.001610,0.005638,-0.004383,0.000000,0.000000,0.000000,0.010660,0.010981,-0.999883,0.000189,0.002309,0.035680,0
765509.654751,0.183646,0.982932,-0.010896,-0.982952,0.183526,-0.011110,-0.008921,0.012751,0.999879,-0.006997,0.005498,-0.004436,6.988416,-35.823849,-23.329697,0.010829,0.010950,-0.999881,0.003102,-0.002543,0.029865,0
765509.664457,0.183646,0.982932,-0.010896,-0.982952,0.183526,-0.011110,-0.008921,0.012751,0.999879,-0.004622,0.005496,0.002893,6.988416,-35.823849,-23.329697,0.010896,0.011110,-0.999879,-0.000078,0.005202,0.027070,0
765509.674164,0.183707,0.982921,-0.010883,-0.982940,0.183588,-0.011106,-0.008918,0.012737,0.999879,-0.004270,-0.007663,-0.005791,6.990645,-35.819294,-23.336020,0.010883,0.011106,-0.999879,0.000119,-0.002667,0.029832,0
765509.683871,0.183687,0.982925,-0.010820,-0.982944,0.183568,-0.011145,-0.008969,0.012683,0.999879,-0.004230,-0.010067,-0.005805,6.990645,-35.819294,-23.336020,0.010885,0.011096,-0.999879,0.003062,-0.003695,0.033693,0
765509.693577,0.183687,0.982925,-0.010820,-0.982944,0.183568,-0.011145,-0.008969,0.012683,0.999879,-0.005716,-0.005368,0.010064,6.990645,-35.819294,-23.336020,0.010820,0.011145,-0.999879,0.003127,-0.003745,0.033693,0
765509.703284,0.183708,0.982921,-0.010879,-0.982940,0.183588,-0.011129,-0.008942,0.012738,0.999879,0.005419,0.003336,-0.008106,6.990421,-35.818180,-23.337797,0.010879,0.011129,-0.999879,0.001023,0.000238,0.029878,0
765509.712991,0.183761,0.982912,-0.010767,-0.982929,0.183641,-0.011291,-0.009121,0.012658,0.999878,-0.016687,-0.003078,-0.002181,6.990421,-35.818180,-23.337797,0.010729,0.011278,-0.999879,-0.005663,0.001158,0.028840,0
765509.722697,0.183761,0.982912,-0.010767,-0.982929,0.183641,-0.011291,-0.009121,0.012658,0.999878,-0.003177,0.000774,-0.005734,6.990421,-35.818180,-23.337797,0.010767,0.011291,-0.999878,0.000250,-0.002853,0.028855,0
765509.732404,0.183739,0.982916,-0.010740,-0.982933,0.183619,-0.011283,-0.009118,0.012630,0.999879,0.000495,-0.004024,0.002794,6.991919,-35.814270,-23.343349,0.010740,0.011283,-0.999879,-0.000791,0.000100,0.028886,0
765509.742111,0.183618,0.982941,-0.010598,-0.982955,0.183499,-0.011311,-0.009174,0.012494,0.999880,-0.000669,-0.008860,0.003978,6.991919,-35.814270,-23.343349,0.010701,0.011272,-0.999879,0.000255,-0.000896,0.031785,0
765509.751817,0.183618,0.982941,-0.010598,-0.982955,0.183499,-0.011311,-0.009174,0.012494,0.999880,0.000307,0.000729,0.012575,6.991919,-35.814270,-23.343349,0.010598,0.011311,-0.999880,-0.003594,0.001109,0.027910,0
765509.761524,0.183519,0.982959,-0.010577,-0.982973,0.183399,-0.011356,-0.009222,0.012481,0.999880,-0.007003,0.000642,0.006434,6.982781,-35.814762,-23.345325,0.010577,0.011356,-0.999880,-0.001559,-0.000934,0.028856,0
765509.771231,0.183493,0.982964,-0.010609,-0.982979,0.183374,-0.011253,-0.009115,0.012493,0.999880,0.002951,-0.000350,-0.002046,6.979299,-35.814362,-23.346985,0.010630,0.011331,-0.999879,0.000341,-0.000940,0.028886,0
765509.780937,0.183493,0.982964,-0.010609,-0.982979,0.183374,-0.011253,-0.009115,0.012493,0.999880,0.011477,-0.000249,0.005321,6.979299,-35.814362,-23.346985,0.010609,0.011253,-0.999880,0.000362,-0.000861,0.028887,0
765509.790645,0.183472,0.982967,-0.010635,-0.982983,0.183352,-0.011283,-0.009141,0.012524,0.999880,0.000416,0.000785,0.002822,6.979299,-35.814362,-23.346985,0.010635,0.011283,-0.999880,0.001222,0.002038,0.030855,0
765509.800351,0.183464,0.982967,-0.010801,-0.982985,0.183344,-0.011207,-0.009036,0.012674,0.999879,0.000407,0.005630,-0.003246,6.980005,-35.818661,-23.340174,0.010744,0.011187,-0.999880,0.002287,-0.004717,0.028841,0
765509.810057,0.183464,0.982967,-0.010801,-0.982985,0.183344,-0.011207,-0.009036,0.012674,0.999879,0.004008,0.006858,0.002879,6.980005,-35.818661,-23.340174,0.010801,0.011207,-0.999879,-0.000868,0.000161,0.030808,0
765509.819765,0.183538,0.982953,-0.010781,-0.982972,0.183419,-0.011128,-0.008961,0.012639,0.999880,0.009183,0.000998,-0.008137,6.980005,-35.818661,-23.340174,0.010781,0.011128,-0.999880,-0.002800,0.000285,0.029833,0
765509.829472,0.183507,0.982959,-0.010813,-0.982978,0.183389,-0.011058,-0.008886,0.012658,0.999880,0.003011,-0.002751,-0.000881,6.983679,-35.820175,-23.336754,0.010768,0.011077,-0.999881,0.001164,-0.000686,0.029864,0
765509.839178,0.183507,0.982959,-0.010813,-0.982978,0.183389,-0.011058,-0.008886,0.012658,0.999880,0.010260,-0.001483,0.008924,6.983679,-35.820175,-23.336754,0.010813,0.011058,-0.999880,0.001089,0.001317,0.026995,0
765509.848885,0.183432,0.982974,-0.010714,-0.982992,0.183314,-0.011098,-0.008945,0.012567,0.999881,-0.005715,-0.004166,0.011250,6.983679,-35.820175,-23.336754,0.010714,0.011098,-0.999881,-0.002718,0.000316,0.028857,0
765509.858592,0.183414,0.982977,-0.010774,-0.982995,0.183295,-0.011159,-0.008994,0.012638,0.999880,-0.003231,0.001949,0.000328,6.977515,-35.821198,-23.337025,0.010698,0.011111,-0.999881,-0.002702,0.000303,0.028857,0
765509.868298,0.183414,0.982977,-0.010774,-0.982995,0.183295,-0.011159,-0.008994,0.012638,0.999880,0.000550,-0.002791,-0.000896,6.977515,-35.821198,-23.337025,0.010774,0.011159,-0.999880,0.005003,0.002146,0.028017,0
765509.878005,0.183423,0.982974,-0.010863,-0.982993,0.183302,-0.011201,-0.009019,0.012733,0.999878,0.001785,-0.003979,0.000323,6.977515,-35.821198,-23.337025,0.010863,0.011201,-0.999878,0.003922,0.002089,0.029953,0
765509.887712,0.183450,0.982969,-0.010852,-0.982989,0.183332,-0.011050,-0.008872,0.012694,0.999880,0.006829,-0.012321,0.001524,6.984303,-35.819649,-23.337372,0.010851,0.011114,-0.999879,0.002103,-0.001715,0.028886,0
765509.897418,0.183450,0.982969,-0.010852,-0.982989,0.183332,-0.011050,-0.008872,0.012694,0.999880,-0.000738,0.000798,-0.000883,6.984303,-35.819649,-23.337372,0.010852,0.011050,-0.999880,0.000119,-0.001665,0.032732,0
765509.907125,0.183520,0.982957,-0.010747,-0.982975,0.183401,-0.011108,-0.008948,0.012603,0.999881,0.001829,-0.001533,-0.006977,6.982466,-35.822041,-23.334251,0.010747,0.011108,-0.999881,-0.004659,0.000336,0.026919,0
765509.916832,0.183440,0.982973,-0.010711,-0.982991,0.183324,-0.010959,-0.008809,0.012539,0.999883,0.009149,-0.006290,0.005231,6.982466,-35.822041,-23.334251,0.010690,0.011035,-0.999882,0.000251,0.000348,0.027943,0
765509.926538,0.183440,0.982973,-0.010711,-0.982991,0.183324,-0.010959,-0.008809,0.012539,0.999883,0.010308,-0.000244,0.002835,6.982466,-35.822041,-23.334251,0.010711,0.010959,-0.999883,0.000230,0.000424,0.027943,0
765509.936245,0.183406,0.982979,-0.010668,-0.982998,0.183292,-0.010876,-0.008736,0.012481,0.999884,0.007847,-0.002711,0.006464,6.978841,-35.824211,-23.331999,0.010668,0.010876,-0.999884,-0.001665,-0.000470,0.030783,0
765509.945952,0.183377,0.982984,-0.010698,-0.983003,0.183261,-0.010987,-0.008840,0.012531,0.999882,-0.002025,-0.001677,0.007629,6.978841,-35.824211,-23.331999,0.010670,0.010841,-0.999884,-0.001668,-0.000434,0.030783,0
765509.955658,0.183377,0.982984,-0.010698,-0.983003,0.183261,-0.010987,-0.008840,0.012531,0.999882,-0.003067,-0.004025,-0.005802,6.978841,-35.824211,-23.331999,0.010698,0.010987,-0.999882,0.002089,0.005324,0.025166,0
765509.965365,0.183343,0.982992,-0.010594,-0.983010,0.183229,-0.010904,-0.008777,0.012413,0.999884,0.005355,0.000869,0.004031,6.976223,-35.823990,-23.333126,0.010594,0.010904,-0.999884,-0.004369,-0.003320,0.023001,0
765509.975072,0.183196,0.983021,-0.010400,-0.983040,0.183087,-0.010590,-0.008506,0.012164,0.999890,-0.005808,0.005473,0.008835,6.976223,-35.823990,-23.333126,0.010584,0.010832,-0.999885,-0.004419,-0.005354,0.039360,0
765509.984778,0.183196,0.983021,-0.010400,-0.983040,0.183087,-0.010590,-0.008506,0.012164,0.999890,0.000496,-0.002837,0.007605,6.976223,-35.823990,-23.333126,0.010400,0.010590,-0.999890,-0.007944,-0.012940,0.040158,0
765509.994485,0.183118,0.983036,-0.010361,-0.983057,0.183013,-0.010295,-0.008224,0.012071,0.999893,-0.003195,-0.001689,0.006370,6.962738,-35.834480,-23.321043,0.010361,0.010295,-0.999893,-0.001862,-0.016490,0.023789,0
765510.004192,0.183054,0.983047,-0.010433,-0.983071,0.182952,-0.009976,-0.007898,0.012083,0.999896,-0.011669,-0.009038,0.005056,6.962738,-35.834480,-23.321043,0.010297,0.010113,-0.999896,-0.000027,-0.011517,0.033526,0
765510.013898,0.183054,0.983047,-0.010433,-0.983071,0.182952,-0.009976,-0.007898,0.012083,0.999896,-0.005575,-0.002902,0.001471,6.962738,-35.834480,-23.321043,0.010433,0.009976,-0.999896,0.007679,-0.009412,0.023043,0
765510.023605,0.183086,0.983041,-0.010530,-0.983066,0.182984,-0.009950,-0.007855,0.012173,0.999895,-0.003119,0.000775,-0.003369,6.958277,-35.849751,-23.298893,0.010530,0.009950,-0.999895,0.004424,-0.004564,0.036592,0
765510.033312,0.183080,0.983040,-0.010702,-0.983066,0.182976,-0.010035,-0.007906,0.012358,0.999892,-0.006843,-0.000516,0.001478,6.961476,-35.850052,-23.297476,0.010549,0.009994,-0.999894,0.004404,-0.004608,0.036592,0
765510.043018,0.183080,0.983040,-0.010702,-0.983066,0.182976,-0.010035,-0.007906,0.012358,0.999892,-0.005591,0.000730,-0.002165,6.961476,-35.850052,-23.297476,0.010702,0.010035,-0.999892,0.007135,-0.001673,0.029922,0
