time,r0,r1,r2,r3,r4,r5,r6,r7,r8,wx,wy,wz,mx,my,mz,gx,gy,gz,ax,ay,az
762085.763545,0.999720,-0.000237,-0.023652,0.000344,0.999990,0.004527,0.023651,-0.004534,0.999710,0.000169,0.008223,-0.007643,0.000000,0.000000,0.000000,0.023652,-0.004527,-0.999710,0.000381,0.001017,0.030563
762085.773252,0.999712,-0.000279,-0.023984,0.000364,0.999994,0.003538,0.023982,-0.003546,0.999706,0.001356,0.002163,0.004521,0.000000,0.000000,0.000000,0.023670,-0.004051,-0.999712,-0.000660,0.003578,0.023866
762085.782958,0.999712,-0.000279,-0.023984,0.000364,0.999994,0.003538,0.023982,-0.003546,0.999706,-0.002228,0.002161,-0.005255,0.000000,0.000000,0.000000,0.023984,-0.003538,-0.999706,0.001926,0.003981,0.025844
762085.792665,0.999710,-0.000325,-0.024078,0.000410,0.999994,0.003518,0.024077,-0.003527,0.999704,-0.004841,0.008104,-0.000359,0.000000,0.000000,0.000000,0.024078,-0.003518,-0.999704,-0.000015,0.000039,0.026712
762085.802372,0.999711,-0.000328,-0.024020,0.000398,0.999996,0.002874,0.024019,-0.002883,0.999707,-0.004644,0.000932,-0.007715,0.000000,0.000000,0.000000,0.024157,-0.003211,-0.999703,-0.000201,0.002677,0.029656
762085.812078,0.999711,-0.000328,-0.024020,0.000398,0.999996,0.002874,0.024019,-0.002883,0.999707,-0.001057,-0.001482,0.004484,0.000000,0.000000,0.000000,0.024020,-0.002874,-0.999707,-0.002047,0.003332,0.029660
762085.821785,0.999709,-0.000313,-0.024128,0.000383,0.999996,0.002894,0.024127,-0.002903,0.999705,-0.004570,-0.006302,-0.004100,0.000000,0.000000,0.000000,0.024128,-0.002894,-0.999705,0.000851,-0.000646,0.032511
762085.831492,0.999710,-0.000376,-0.024094,0.000439,0.999996,0.002618,0.024093,-0.002628,0.999706,0.002465,0.009407,0.003350,0.000000,0.000000,0.000000,0.024060,-0.002592,-0.999707,-0.002102,0.004057,0.027738
762085.841198,0.999710,-0.000376,-0.024094,0.000439,0.999996,0.002618,0.024093,-0.002628,0.999706,0.005199,0.001100,-0.008874,0.000000,0.000000,0.000000,0.024094,-0.002618,-0.999706,-0.002137,0.004083,0.027737
762085.850905,0.999710,-0.000453,-0.024090,0.000510,0.999997,0.002376,0.024089,-0.002388,0.999707,-0.001022,0.003389,-0.006460,0.000000,0.000000,0.000000,0.024090,-0.002376,-0.999707,-0.001171,0.003826,0.028699
762085.860612,0.999717,-0.000455,-0.023788,0.000508,0.999997,0.002233,0.023787,-0.002245,0.999714,-0.001197,0.010571,-0.001542,0.000000,0.000000,0.000000,0.023975,-0.002218,-0.999710,-0.003940,0.001714,0.030563
762085.870318,0.999717,-0.000455,-0.023788,0.000508,0.999997,0.002233,0.023787,-0.002245,0.999714,-0.005957,0.000866,-0.001628,0.000000,0.000000,0.000000,0.023788,-0.002233,-0.999714,-0.003693,-0.001246,0.032460
762085.880025,0.999717,-0.000426,-0.023775,0.000475,0.999998,0.002047,0.023774,-0.002058,0.999715,-0.001102,0.002129,0.002067,0.000000,0.000000,0.000000,0.023775,-0.002047,-0.999715,-0.000811,0.002520,0.026769
762085.889732,0.999715,-0.000405,-0.023879,0.000458,0.999997,0.002245,0.023878,-0.002255,0.999712,0.001607,-0.008615,-0.004077,0.000000,0.000000,0.000000,0.023762,-0.002182,-0.999715,0.000316,-0.002289,0.028631
762085.899438,0.999715,-0.000405,-0.023879,0.000458,0.999997,0.002245,0.023878,-0.002255,0.999712,-0.002293,0.000917,0.000833,0.000000,0.000000,0.000000,0.023879,-0.002245,-0.999712,0.001115,-0.001265,0.029635
762085.909144,0.999717,-0.000418,-0.023780,0.000469,0.999998,0.002120,0.023779,-0.002130,0.999715,0.002742,-0.003791,-0.002822,0.000000,0.000000,0.000000,0.023780,-0.002120,-0.999715,-0.001792,0.002593,0.027730
762085.918851,0.999714,-0.000394,-0.023894,0.000447,0.999997,0.002220,0.023894,-0.002230,0.999712,0.005121,-0.001367,0.000864,0.000000,0.000000,0.000000,0.023779,-0.002189,-0.999715,-0.001791,0.002662,0.027730
762085.928557,0.999714,-0.000394,-0.023894,0.000447,0.999997,0.002220,0.023894,-0.002230,0.999712,0.003757,0.000972,0.009405,0.000000,0.000000,0.000000,0.023894,-0.002220,-0.999712,0.001115,-0.000267,0.024828
762085.938264,0.999716,-0.000324,-0.023819,0.000378,0.999997,0.002250,0.023818,-0.002259,0.999714,-0.003507,-0.002731,0.004462,0.000000,0.000000,0.000000,0.023819,-0.002250,-0.999714,-0.001755,-0.000222,0.027683
762085.947971,0.999718,-0.000340,-0.023743,0.000399,0.999997,0.002465,0.023742,-0.002474,0.999715,-0.001058,-0.000276,0.002053,0.000000,0.000000,0.000000,0.023689,-0.002304,-0.999717,-0.002586,-0.001160,0.028617
762085.957677,0.999718,-0.000340,-0.023743,0.000399,0.999997,0.002465,0.023742,-0.002474,0.999715,0.008702,0.008331,-0.002714,0.000000,0.000000,0.000000,0.023743,-0.002465,-0.999715,-0.000687,-0.002021,0.033437
762085.967384,0.999717,-0.000310,-0.023808,0.000364,0.999997,0.002298,0.023807,-0.002306,0.999714,-0.008577,-0.000714,0.006313,0.000000,0.000000,0.000000,0.023808,-0.002298,-0.999714,0.000133,0.002740,0.028706
762085.977091,0.999712,-0.000251,-0.023988,0.000304,0.999997,0.002206,0.023988,-0.002212,0.999710,-0.006097,0.000550,0.002677,0.000000,0.000000,0.000000,0.023929,-0.002136,-0.999711,0.001980,0.002578,0.025850
762085.986797,0.999712,-0.000251,-0.023988,0.000304,0.999997,0.002206,0.023988,-0.002212,0.999710,0.003907,-0.007688,0.000250,0.000000,0.000000,0.000000,0.023988,-0.002206,-0.999710,0.002043,-0.001289,0.024826
762085.996504,0.999713,-0.000334,-0.023972,0.000387,0.999997,0.002212,0.023971,-0.002221,0.999710,0.002600,-0.000474,-0.003372,0.000000,0.000000,0.000000,0.023972,-0.002212,-0.999710,0.002060,-0.001282,0.024826
762086.006211,0.999710,-0.000292,-0.024068,0.000352,0.999997,0.002518,0.024067,-0.002526,0.999707,0.002559,-0.002919,0.003928,0.000000,0.000000,0.000000,0.024047,-0.002407,-0.999708,0.000993,-0.004078,0.035352
762086.015917,0.999710,-0.000292,-0.024068,0.000352,0.999997,0.002518,0.024067,-0.002526,0.999707,0.003860,-0.000439,-0.005803,0.000000,0.000000,0.000000,0.024068,-0.002518,-0.999707,0.000010,-0.001938,0.027661
762086.025624,0.999709,-0.000265,-0.024114,0.000326,0.999997,0.002529,0.024113,-0.002536,0.999706,0.005051,-0.006499,0.006361,0.000000,0.000000,0.000000,0.024114,-0.002529,-0.999706,0.001872,0.000011,0.026760
762086.035331,0.999710,-0.000275,-0.024070,0.000335,0.999997,0.002506,0.024069,-0.002513,0.999707,0.007572,-0.005214,-0.000932,0.000000,0.000000,0.000000,0.024027,-0.002524,-0.999708,-0.001063,0.002005,0.029646
762086.045037,0.999710,-0.000275,-0.024070,0.000335,0.999997,0.002506,0.024069,-0.002513,0.999707,0.002601,-0.000472,-0.003372,0.000000,0.000000,0.000000,0.024070,-0.002506,-0.999707,-0.000114,0.001956,0.030606
762086.054744,0.999710,-0.000336,-0.024095,0.000398,0.999997,0.002591,0.024094,-0.002600,0.999706,-0.001079,0.000683,-0.005826,0.000000,0.000000,0.000000,0.024095,-0.002591,-0.999706,-0.001024,-0.003879,0.036297
762086.064450,0.999709,-0.000421,-0.024129,0.000484,0.999997,0.002592,0.024128,-0.002603,0.999705,-0.001039,-0.001721,-0.005840,0.000000,0.000000,0.000000,0.024086,-0.002605,-0.999707,-0.000023,-0.000859,0.025753
762086.074156,0.999709,-0.000421,-0.024129,0.000484,0.999997,0.002592,0.024128,-0.002603,0.999705,-0.002328,0.001866,-0.005827,0.000000,0.000000,0.000000,0.024129,-0.002592,-0.999705,-0.000066,-0.000872,0.025752
762086.083864,0.999709,-0.000467,-0.024117,0.000529,0.999996,0.002598,0.024115,-0.002610,0.999706,0.001374,-0.000492,-0.003380,0.000000,0.000000,0.000000,0.024117,-0.002598,-0.999706,-0.000038,-0.000850,0.023830
762086.093570,0.999707,-0.000477,-0.024183,0.000542,0.999996,0.002668,0.024182,-0.002681,0.999704,0.001216,0.006702,0.000320,0.000000,0.000000,0.000000,0.024218,-0.002754,-0.999703,0.000883,-0.003670,0.026680
762086.103276,0.999707,-0.000477,-0.024183,0.000542,0.999996,0.002668,0.024182,-0.002681,0.999704,-0.001150,0.004284,-0.004586,0.000000,0.000000,0.000000,0.024183,-0.002668,-0.999704,-0.002180,0.002150,0.029642
762086.112983,0.999709,-0.000512,-0.024132,0.000576,0.999996,0.002632,0.024130,-0.002645,0.999705,-0.002256,-0.004160,-0.003423,0.000000,0.000000,0.000000,0.024132,-0.002632,-0.999705,-0.002144,0.001060,0.036372
762086.122690,0.999708,-0.000519,-0.024150,0.000576,0.999997,0.002347,0.024148,-0.002360,0.999706,-0.002428,0.000489,0.001496,0.000000,0.000000,0.000000,0.024100,-0.002405,-0.999707,-0.001318,0.006723,0.036465
762086.132396,0.999708,-0.000519,-0.024150,0.000576,0.999997,0.002347,0.024148,-0.002360,0.999706,0.009822,0.001881,0.004017,0.000000,0.000000,0.000000,0.024150,-0.002347,-0.999706,-0.000193,0.002805,0.026775
762086.142103,0.999711,-0.000579,-0.024042,0.000635,0.999997,0.002314,0.024041,-0.002329,0.999708,0.000264,-0.007838,-0.007072,0.000000,0.000000,0.000000,0.024042,-0.002314,-0.999708,-0.002039,0.001795,0.029646
762086.151810,0.999711,-0.000543,-0.024032,0.000599,0.999997,0.002312,0.024030,-0.002326,0.999709,0.002549,-0.003037,0.001505,0.000000,0.000000,0.000000,0.024021,-0.002324,-0.999709,-0.001026,0.000813,0.029631
762086.161516,0.999711,-0.000543,-0.024032,0.000599,0.999997,0.002312,0.024030,-0.002326,0.999709,-0.002464,-0.000742,0.006365,0.000000,0.000000,0.000000,0.024032,-0.002312,-0.999709,-0.001037,0.000802,0.029631
762086.171223,0.999713,-0.000534,-0.023966,0.000590,0.999997,0.002315,0.023964,-0.002329,0.999710,0.001414,-0.005435,-0.003393,0.000000,0.000000,0.000000,0.023966,-0.002315,-0.999710,-0.001917,-0.000187,0.031540
762086.180930,0.999714,-0.000548,-0.023922,0.000603,0.999997,0.002312,0.023920,-0.002325,0.999711,-0.004781,-0.001923,-0.004629,0.000000,0.000000,0.000000,0.023885,-0.002282,-0.999712,-0.002844,0.000772,0.030565
762086.190636,0.999714,-0.000548,-0.023922,0.000603,0.999997,0.002312,0.023920,-0.002325,0.999711,0.000082,-0.004294,0.003921,0.000000,0.000000,0.000000,0.023922,-0.002312,-0.999711,0.003010,-0.000221,0.028688
762086.200343,0.999715,-0.000528,-0.023848,0.000582,0.999997,0.002245,0.023847,-0.002258,0.999713,0.001339,-0.004260,0.001491,0.000000,0.000000,0.000000,0.023848,-0.002245,-0.999713,-0.001830,0.000704,0.033481
762086.210050,0.999715,-0.000507,-0.023876,0.000564,0.999997,0.002364,0.023875,-0.002377,0.999712,0.002506,0.003002,-0.003336,0.000000,0.000000,0.000000,0.023846,-0.002312,-0.999713,-0.001812,-0.001228,0.036349
762086.219756,0.999715,-0.000507,-0.023876,0.000564,0.999997,0.002364,0.023875,-0.002377,0.999712,-0.000177,0.006484,0.011299,0.000000,0.000000,0.000000,0.023876,-0.002364,-0.999712,-0.001797,-0.001115,0.029604
762086.229463,0.999712,-0.000552,-0.023977,0.000610,0.999997,0.002410,0.023975,-0.002424,0.999710,-0.002333,-0.001888,-0.003394,0.000000,0.000000,0.000000,0.023977,-0.002410,-0.999710,0.003001,-0.002106,0.030578
762086.239170,0.999713,-0.000547,-0.023962,0.000604,0.999997,0.002378,0.023961,-0.002392,0.999710,0.000118,-0.003064,-0.000948,0.000000,0.000000,0.000000,0.023975,-0.002386,-0.999710,0.003002,-0.002130,0.030578
762086.248876,0.999713,-0.000547,-0.023962,0.000604,0.999997,0.002378,0.023961,-0.002392,0.999710,-0.001165,-0.000686,0.000278,0.000000,0.000000,0.000000,0.023962,-0.002378,-0.999710,0.000071,0.000882,0.024826
762086.258583,0.999712,-0.000549,-0.024012,0.000608,0.999997,0.002458,0.024011,-0.002472,0.999709,0.004886,0.005427,0.000350,0.000000,0.000000,0.000000,0.024012,-0.002458,-0.999709,0.000020,-0.001036,0.029616
762086.268290,0.999711,-0.000603,-0.024036,0.000664,0.999997,0.002535,0.024034,-0.002550,0.999708,-0.002333,-0.001887,-0.003394,0.000000,0.000000,0.000000,0.023986,-0.002477,-0.999709,-0.000030,-0.000102,0.038299
762086.277996,0.999711,-0.000603,-0.024036,0.000664,0.999997,0.002535,0.024034,-0.002550,0.999708,0.004993,0.000632,-0.002116,0.000000,0.000000,0.000000,0.024036,-0.002535,-0.999708,-0.000003,-0.000960,0.029615
762086.287703,0.999711,-0.000668,-0.024050,0.000729,0.999997,0.002533,0.024048,-0.002550,0.999708,0.006230,0.000583,-0.005774,0.000000,0.000000,0.000000,0.024050,-0.002533,-0.999708,-0.000063,0.002030,0.025800
762086.297409,0.999711,-0.000631,-0.024013,0.000694,0.999996,0.002619,0.024012,-0.002635,0.999708,0.001175,0.000433,0.006386,0.000000,0.000000,0.000000,0.024059,-0.002613,-0.999707,0.000034,-0.001827,0.025739
762086.307115,0.999711,-0.000631,-0.024013,0.000694,0.999996,0.002619,0.024012,-0.002635,0.999708,-0.001125,-0.006802,0.002672,0.000000,0.000000,0.000000,0.024013,-0.002619,-0.999708,-0.000988,0.000132,0.028639
762086.316822,0.999711,-0.000664,-0.024019,0.000728,0.999996,0.002631,0.024017,-0.002647,0.999708,-0.002298,-0.004368,-0.005855,0.000000,0.000000,0.000000,0.024019,-0.002631,-0.999708,-0.000001,-0.000894,0.032499
762086.326529,0.999713,-0.000703,-0.023949,0.000764,0.999996,0.002534,0.023947,-0.002551,0.999710,-0.009818,-0.000924,0.001435,0.000000,0.000000,0.000000,0.023992,-0.002557,-0.999709,0.000025,-0.000968,0.032500
762086.336235,0.999713,-0.000703,-0.023949,0.000764,0.999996,0.002534,0.023947,-0.002551,0.999710,-0.000045,0.004053,0.000304,0.000000,0.000000,0.000000,0.023949,-0.002534,-0.999710,-0.002907,0.001023,0.031540
762086.345942,0.999712,-0.000701,-0.023972,0.000762,0.999997,0.002521,0.023970,-0.002538,0.999709,0.008720,-0.005423,0.000301,0.000000,0.000000,0.000000,0.023972,-0.002521,-0.999709,0.000900,0.002917,0.032577
762086.355649,0.999715,-0.000743,-0.023868,0.000798,0.999997,0.002324,0.023866,-0.002343,0.999712,-0.004929,-0.000858,0.003904,0.000000,0.000000,0.000000,0.023892,-0.002433,-0.999712,-0.002895,0.002906,0.028673
762086.365355,0.999715,-0.000743,-0.023868,0.000798,0.999997,0.002324,0.023866,-0.002343,0.999712,-0.002441,0.001622,-0.002163,0.000000,0.000000,0.000000,0.023868,-0.002324,-0.999712,-0.001941,0.003744,0.032565
762086.375062,0.999715,-0.000765,-0.023856,0.000820,0.999997,0.002282,0.023854,-0.002301,0.999713,-0.006058,-0.002040,-0.003426,0.000000,0.000000,0.000000,0.023856,-0.002282,-0.999713,-0.000845,0.000772,0.028659
762086.384769,-0.924327,0.380856,-0.023825,-0.381013,-0.924567,0.002285,-0.021158,0.011190,0.999714,-0.002284,-0.007997,-0.002219,-22.714849,-9.746466,-32.141487,0.023825,-0.002285,-0.999714,0.001123,0.000744,0.029667
762086.394475,-0.924319,0.380875,-0.023867,-0.381033,-0.924558,0.002321,-0.021182,0.011239,0.999712,0.000004,0.001656,-0.000929,-22.714849,-9.746466,-32.141487,0.023867,-0.002321,-0.999712,0.001158,-0.001174,0.026736
762086.404182,-0.924337,0.380826,-0.023919,-0.380985,-0.924578,0.002327,-0.021229,0.011263,0.999711,0.001138,0.001628,0.007613,-22.714849,-9.746466,-32.141487,0.023919,-0.002327,-0.999711,0.001106,-0.001167,0.026735
762086.413889,-0.924305,0.380898,-0.024015,-0.381059,-0.924548,0.002360,-0.021304,0.011332,0.999709,0.003748,0.001745,-0.005783,-22.711599,-9.747045,-32.143612,0.023939,-0.002365,-0.999711,-0.000944,0.000839,0.031556
762086.423595,-0.924305,0.380898,-0.024015,-0.381059,-0.924548,0.002360,-0.021304,0.011332,0.999709,-0.008666,0.011182,-0.009460,-22.711599,-9.747045,-32.143612,0.024015,-0.002360,-0.999709,0.000033,-0.001119,0.027678
762086.433302,-0.924287,0.380945,-0.023973,-0.381108,-0.924527,0.002432,-0.021237,0.011384,0.999710,0.007488,-0.004262,-0.003371,-22.708090,-9.749347,-32.145393,0.023973,-0.002432,-0.999710,-0.001817,-0.001993,0.024765
762086.443009,-0.924277,0.380978,-0.023851,-0.381138,-0.924515,0.002415,-0.021130,0.011323,0.999713,0.001309,-0.006803,0.002673,-22.708090,-9.749347,-32.145393,0.023887,-0.002359,-0.999712,-0.001929,0.004785,0.026796
762086.452715,-0.924277,0.380978,-0.023851,-0.381138,-0.924515,0.002415,-0.021130,0.011323,0.999713,0.002501,-0.001953,-0.000949,-22.708090,-9.749347,-32.145393,0.023851,-0.002415,-0.999713,-0.000764,-0.001018,0.023822
762086.462422,-0.924283,0.380964,-0.023819,-0.381125,-0.924520,0.002473,-0.021079,0.011364,0.999713,0.003699,0.001688,-0.003358,-22.712553,-9.753118,-32.141094,0.023819,-0.002473,-0.999713,-0.001754,0.000001,0.027683
762086.472128,-0.924256,0.381026,-0.023867,-0.381188,-0.924494,0.002476,-0.021122,0.011386,0.999712,-0.006173,0.002722,-0.002193,-22.712553,-9.753118,-32.141094,0.023898,-0.002439,-0.999711,0.002057,-0.000109,0.030610
762086.481834,-0.924256,0.381026,-0.023867,-0.381188,-0.924494,0.002476,-0.021122,0.011386,0.999712,0.006177,-0.001899,0.000293,-22.712553,-9.753118,-32.141094,0.023867,-0.002476,-0.999712,0.002088,-0.000072,0.030611
762086.491542,-0.924256,0.381030,-0.023833,-0.381191,-0.924493,0.002458,-0.021096,0.011357,0.999713,-0.002481,-0.003278,0.006329,-22.711514,-9.756298,-32.140862,0.023833,-0.002458,-0.999713,-0.001753,0.000002,0.025760
762086.501248,-0.924277,0.380988,-0.023667,-0.381148,-0.924511,0.002442,-0.020950,0.011278,0.999717,-0.001230,-0.002035,0.002686,-22.711514,-9.756298,-32.140862,0.023816,-0.002416,-0.999713,-0.000821,0.000890,0.031559
762086.510954,-0.924277,0.380988,-0.023667,-0.381148,-0.924511,0.002442,-0.020950,0.011278,0.999717,0.000083,-0.010459,0.007521,-22.711514,-9.756298,-32.140862,0.023667,-0.002442,-0.999717,-0.002625,0.000931,0.030570
762086.520661,-0.924297,0.380942,-0.023647,-0.381099,-0.924531,0.002363,-0.020962,0.011196,0.999718,-0.003763,0.001524,0.003911,-22.718353,-9.754197,-32.136665,0.023647,-0.002363,-0.999718,-0.000652,0.000837,0.030586
762086.530368,-0.924319,0.380880,-0.023762,-0.381039,-0.924556,0.002357,-0.021072,0.011233,0.999715,0.005983,0.006489,0.005219,-22.720116,-9.749515,-32.136841,0.023697,-0.002361,-0.999716,0.000274,0.001827,0.028693
762086.540074,-0.924319,0.380880,-0.023762,-0.381039,-0.924556,0.002357,-0.021072,0.011233,0.999715,0.001197,0.001627,0.000284,-22.720116,-9.749515,-32.136841,0.023762,-0.002357,-0.999715,0.001186,0.000816,0.029668
762086.549781,-0.924305,0.380911,-0.023804,-0.381069,-0.924544,0.002345,-0.021115,0.011239,0.999714,-0.003594,-0.002026,-0.005863,-22.720116,-9.749515,-32.136841,0.023804,-0.002345,-0.999714,0.000244,-0.001149,0.028645
762086.559488,-0.924301,0.380923,-0.023796,-0.381081,-0.924539,0.002329,-0.021113,0.011220,0.999714,0.003724,-0.000723,-0.002153,-22.715172,-9.749450,-32.140354,0.023779,-0.002352,-0.999714,0.000269,-0.001143,0.028645
762086.569194,-0.924301,0.380923,-0.023796,-0.381081,-0.924539,0.002329,-0.021113,0.011220,0.999714,-0.003730,0.000330,0.002685,-22.715172,-9.749450,-32.140354,0.023796,-0.002329,-0.999714,0.000222,0.000818,0.026753
762086.578901,-0.924315,0.380886,-0.023841,-0.381045,-0.924553,0.002362,-0.021142,0.011268,0.999713,-0.002505,0.001561,0.001480,-22.715172,-9.749450,-32.140354,0.023841,-0.002362,-0.999713,0.001153,-0.001147,0.029635
762086.588608,-0.924330,0.380838,-0.024004,-0.381001,-0.924572,0.002448,-0.021261,0.011408,0.999709,-0.001219,0.000286,-0.003414,-22.712372,-9.750406,-32.142044,0.023889,-0.002399,-0.999712,0.000205,-0.003063,0.029588
762086.598314,-0.924330,0.380838,-0.024004,-0.381001,-0.924572,0.002448,-0.021261,0.011408,0.999709,0.003400,0.011127,0.007651,-22.712372,-9.750406,-32.142044,0.024004,-0.002448,-0.999709,0.002012,-0.001046,0.025786
762086.608021,-0.924330,0.380840,-0.024004,-0.381004,-0.924570,0.002492,-0.021244,0.011449,0.999709,0.002490,-0.003281,0.000245,-22.712372,-9.750406,-32.142044,0.024004,-0.002492,-0.999709,-0.001879,-0.001963,0.028609
762086.617728,-0.924326,0.380852,-0.023958,-0.381017,-0.924565,0.002577,-0.021170,0.011511,0.999710,0.000038,-0.002106,-0.002202,-22.709146,-9.753067,-32.143517,0.023937,-0.002506,-0.999710,-0.002880,0.000018,0.031525
762086.627434,-0.924326,0.380852,-0.023958,-0.381017,-0.924565,0.002577,-0.021170,0.011511,0.999710,0.003531,0.001493,0.010033,-22.709146,-9.753067,-32.143517,0.023958,-0.002577,-0.999710,0.000074,-0.000932,0.031539
762086.637141,-0.924339,0.380822,-0.023925,-0.380986,-0.924577,0.002553,-0.021148,0.011475,0.999711,-0.001225,-0.000930,-0.000983,-22.709146,-9.753067,-32.143517,0.023925,-0.002553,-0.999711,0.000108,-0.000956,0.031540
762086.646848,-0.924343,0.380818,-0.023839,-0.380982,-0.924579,0.002589,-0.021055,0.011476,0.999712,0.003706,-0.003269,0.001471,-22.713820,-9.753939,-32.139950,0.023844,-0.002579,-0.999712,-0.003779,0.000091,0.033434
762086.656554,-0.924343,0.380818,-0.023839,-0.380982,-0.924579,0.002589,-0.021055,0.011476,0.999712,0.001123,0.005113,0.000286,-22.713820,-9.753939,-32.139950,0.023839,-0.002589,-0.999712,-0.002782,0.000117,0.029604
762086.666261,-0.924348,0.380805,-0.023852,-0.380968,-0.924585,0.002523,-0.021092,0.011419,0.999712,0.001155,0.003918,-0.000940,-22.714613,-9.754648,-32.139175,0.023852,-0.002523,-0.999712,0.000120,0.002004,0.027727
762086.675968,-0.924324,0.380863,-0.023833,-0.381026,-0.924561,0.002524,-0.021074,0.011414,0.999713,-0.001127,-0.006944,-0.001018,-22.714613,-9.754648,-32.139175,0.023860,-0.002529,-0.999712,0.000157,0.000042,0.027697
762086.685674,-0.924324,0.380863,-0.023833,-0.381026,-0.924561,0.002524,-0.021074,0.011414,0.999713,0.000132,-0.004483,-0.007092,-22.714613,-9.754648,-32.139175,0.023833,-0.002524,-0.999713,0.000200,0.000037,0.026736
762086.695380,-0.924328,0.380854,-0.023839,-0.381018,-0.924564,0.002568,-0.021063,0.011457,0.999713,-0.001185,-0.003336,-0.000997,-22.714327,-9.753687,-32.139668,0.023839,-0.002568,-0.999713,0.000193,-0.001949,0.034426
762086.705087,-0.924281,0.380964,-0.023903,-0.381127,-0.924519,0.002488,-0.021151,0.011410,0.999711,0.000065,-0.002091,-0.004640,-22.714327,-9.753687,-32.139668,0.023854,-0.002513,-0.999712,0.002025,0.002910,0.031634
762086.714793,-0.924281,0.380964,-0.023903,-0.381127,-0.924519,0.002488,-0.021151,0.011410,0.999711,0.007326,0.007670,-0.008196,-22.714327,-9.753687,-32.139668,0.023903,-0.002488,-0.999711,0.000053,0.002946,0.026780
762086.724500,-0.924263,0.381007,-0.023913,-0.381171,-0.924501,0.002543,-0.021139,0.011465,0.999711,0.001206,-0.000903,0.001470,-22.710997,-9.755140,-32.141579,0.023913,-0.002543,-0.999711,0.000043,0.003000,0.026780
762086.734207,-0.924277,0.380969,-0.023968,-0.381132,-0.924518,0.002446,-0.021227,0.011395,0.999710,-0.001319,0.003873,0.000264,-22.710997,-9.755140,-32.141579,0.023964,-0.002539,-0.999710,0.001076,-0.000940,0.024810
762086.743913,-0.924277,0.380969,-0.023968,-0.381132,-0.924518,0.002446,-0.021227,0.011395,0.999710,-0.003608,-0.005779,-0.001026,-22.710997,-9.755140,-32.141579,0.023968,-0.002446,-0.999710,-0.000073,0.003865,0.030639
762086.753620,-0.924264,0.381001,-0.023946,-0.381163,-0.924504,0.002451,-0.021205,0.011393,0.999710,-0.004958,-0.001096,0.001417,-22.708853,-9.753911,-32.143471,0.023946,-0.002451,-0.999710,0.001048,-0.001074,0.030579
762086.763327,-0.924252,0.381038,-0.023851,-0.381198,-0.924490,0.002402,-0.021135,0.011312,0.999713,-0.006000,-0.005870,-0.008371,-22.708853,-9.753911,-32.143471,0.023933,-0.002326,-0.999711,0.000954,0.002753,0.029694
762086.773033,-0.924252,0.381038,-0.023851,-0.381198,-0.924490,0.002402,-0.021135,0.011312,0.999713,-0.000023,0.001418,-0.003416,-22.708853,-9.753911,-32.143471,0.023851,-0.002402,-0.999713,-0.002733,-0.002039,0.029574
