loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
2014-12-24 14:45:13.022,1,1419412506.491611,28.57226996639681,77.18970784354728,211.6829,-1,-1,10,65,-9999,1419412512.95043,-33.73151397705078,-2.33903431892395,-29.9414176940918,95.47195434570312,94.55657196044922,10,823831.4692843334,0.0287017822265625,0.0083770751953125,-0.9871978759765625,823831.3880945001,0.004011519549986357,-0.01796062470760339,-0.002520415655650991,823831.3735369167,0.009416765719036206,0.02721255450283592,-0.008722691490391189,0.004183408804237843,-0.002958368975669146,0.009943139739334583,-0.002427887404337525,0.0006768332095816731,0.01236333977431059,XArbitraryZVertical,-0.004424940618234468,0.01358504437593182,0.00464854585994631,0.999887122374906,0.02720816060900688,0.008722580969333649,-0.9995917081832886,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.076,2,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.056075,-34.01089477539062,-2.060601472854614,-29.50829315185547,95.43809509277344,94.52271270751953,10,823831.5787327917,0.026763916015625,0.0084228515625,-0.989166259765625,823831.4851457084,0.005109540867426026,-0.01073307182523735,-0.00125195202844625,823831.4705883334,0.009294288011458589,0.02733615382353641,-0.008660720868220123,0.0006601944332942367,-0.0005101464921608567,-0.008352270349860191,0.001370057929307222,-0.0002835374034475535,0.01239102520048618,XArbitraryZVertical,-0.004393410382205943,0.01364725382309864,0.004587464606369654,0.9998866963695132,0.02733172476291656,0.008660612627863884,-0.9995889067649841,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.190,3,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.158119,-33.17276763916016,-2.61747670173645,-29.21953964233398,95.46614837646484,94.55076599121094,10,823831.6876447084,0.026763916015625,0.0094146728515625,-0.9900970458984375,823831.5821954584,0.0137530965013872,-0.009361011231628523,-0.006068811492072568,823831.5676379168,0.009344315209495375,0.02726288123485686,-0.008777585973810148,-0.0007055281894281507,-0.001805313164368272,0.006256789900362492,0.003350676968693733,0.001537468167953193,0.01243778225034475,XArbitraryZVertical,-0.004452008675676349,0.01361023532609633,0.004611838668489516,0.9998868296248175,0.02725845389068127,0.008777473121881485,-0.9995898604393005,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.326,4,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.263233,-33.31245422363281,-1.782161951065063,-29.79703521728516,95.45960998535156,94.54422760009766,10,823831.7972469584,0.0277862548828125,0.0074310302734375,-0.988189697265625,823831.7762965834,0.01104040061503249,0.0001685780970020158,0.002506034585764563,823831.7617390001,0.00946156337898359,0.02759762372916542,-0.008641918048455124,0.0004289358912501484,0.005444844253361225,0.005081608425825834,0.0001321294548688456,0.001734166056849062,0.009515354409813881,XArbitraryZVertical,-0.004385762110023257,0.01377765132548934,0.004670648149971039,0.9998845565666468,0.02759309113025665,0.008641810156404972,-0.9995818734169006,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.425,5,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.365601,-33.10292053222656,-2.826302766799927,-29.29172515869141,95.47891998291016,94.56353759765625,10,823831.9051840417,0.026885986328125,0.0045013427734375,-0.99114990234375,823831.873346125,0.0002849582366384785,-0.01319116951138048,-0.006172408458476651,823831.8587887917,0.009533993529694956,0.02757342685222478,-0.008766296000007926,-0.001946825417689979,0.00423843739554286,0.0001780575839802623,-0.003780421568080783,0.002632131800055504,0.009484422393143177,XArbitraryZVertical,-0.004448385872290524,0.01376509529126951,0.004706053481407606,0.9998842868429005,0.02756887301802635,0.008766183629631996,-0.9995814561843872,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.528,6,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.473761,-33.45214080810547,-2.4782555103302,-29.36391830444336,95.50019073486328,94.58480834960938,10,823832.0154156251,0.02874755859375,0.0084228515625,-0.99200439453125,823831.9703961251,0.004987834405609405,-0.008370315306119046,0.006076534659233798,823831.9558385001,0.009604448189601258,0.02719046131661177,-0.008934855551573924,0.003209548536688089,-0.002831970807164907,-0.00959019735455513,0.001469979993999004,0.001395463477820158,0.01242310274392366,XArbitraryZVertical,-0.004532232988681883,0.0135730679901976,0.004740980993196654,0.9998863704384832,0.02718602493405342,0.008934736251831055,-0.9995904564857483,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.624,7,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.59884,-33.59182739257812,-3.174349546432495,-29.94141387939453,95.54128265380859,94.62590026855469,10,823832.124605875,0.027740478515625,0.0103912353515625,-0.9929656982421875,823832.06744725,0.003644003319555421,-0.004811266825337152,0.01096636473672829,823832.0528897917,0.009606619619672329,0.02705337794768856,-0.008846148645978108,0.00920817069709301,-0.002807304263114929,0.003857409348711371,-0.002253487473353744,-0.0004384405037853867,0.01427392195910215,XArbitraryZVertical,-0.004487574252724912,0.01350474482969196,0.004742978092769259,0.9998874875220584,0.02704901993274689,0.008846033364534378,-0.9995949864387512,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.732,8,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.702624,-33.59182739257812,-2.61747670173645,-30.23016738891602,95.56214141845703,94.64675903320312,10,823832.2346433334,0.0257110595703125,0.0113372802734375,-0.9862213134765625,823832.1644970834,0.01496483479737326,-0.005713013170437982,-0.00969736847730553,823832.1499393334,0.0101122653486396,0.02688172528888585,-0.008748172480902053,-0.006798180751502514,-0.003078998764976859,0.006194464862346649,-0.001059588277712464,-0.0003099505556747317,0.008511589840054512,XArbitraryZVertical,-0.00444157708922157,0.01341804378037864,0.004996817280756495,0.9998876238413407,0.02687745913863182,0.008748061023652554,-0.9996004700660706,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.840,9,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.807012,-33.59182739257812,-2.756695032119751,-30.23016738891602,95.55946350097656,94.64408111572266,10,823832.3435630418,0.0249786376953125,0.000518798828125,-0.981597900390625,823832.2615466251,0.01621865103858256,-0.01052960631795529,-0.004841360545655047,823832.2469890834,0.01003682282347182,0.02701015719918543,-0.00881135425396793,-0.009286976419389248,0.001716777798719704,0.002545163733884692,-0.001187953632324934,0.0006186913815326989,0.007576788775622845,XArbitraryZVertical,-0.004472976678877028,0.0134822596436666,0.004958387744920131,0.9998868113668937,0.02700582519173622,0.008811240084469318,-0.9995964169502258,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:45:13.951,10,1419412513.005659,28.57225432126812,77.18975538637689,211.587,-1,-1,10,65,-9999,1419412513.9108,-33.52198791503906,-2.547866106033325,-29.58047866821289,95.58371734619141,94.6683349609375,10,823832.4533886251,0.0278472900390625,0.005462646484375,-0.98919677734375,823832.3585981251,0.007470699489890279,-0.004680771931923269,-0.00120188459995276,823832.3440405417,0.01011086374630461,0.02706129894848716,-0.008649589436768272,-0.0007389387465082109,0.003040324663743377,0.006262646522372961,-0.002078346209600568,-0.00813068263232708,0.01799857057631016,XArbitraryZVertical,-0.004392730354057489,0.01350807564345896,0.004996385738776803,0.9998866295445442,0.027056984603405,0.00864948146045208,-0.9995964765548706,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
