loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
2014-12-24 14:07:35.833,1,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.766909,-34.41424560546875,-1.26645302772522,-30.20497512817383,94.97948455810547,94.06410217285156,10,821622.2245200834,0.0258026123046875,0.0094146728515625,-0.9910736083984375,821622.2002692501,0.01629162165245073,-0.01412993379563341,-0.006081594665304948,821622.2002692501,-3.045852702133463,0.0280834782757897,-0.007491688815109822,0.006420595571398735,-0.003576147835701704,-0.003993475344032049,-0.004137958865612745,-0.002990275854244828,0.01321899052709341,XArbitraryZVertical,0.01384586743053744,0.004413069983599536,-0.9987514907090826,0.04779410606765049,0.02807899937033653,0.007491618860512972,-0.9995776414871216,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:35.837,2,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.818817,-34.41424560546875,-1.26645302772522,-30.3493537902832,94.95432281494141,94.0389404296875,10,821622.2576345,0.0287628173828125,0.0084381103515625,-0.994903564453125,821622.2342358751,0.0100560962761392,-0.01063799697432152,-0.003659982286095897,821622.2002692501,-3.045852702133463,0.0280834782757897,-0.007491688815109822,0.006420595571398735,-0.003576147835701704,-0.003993475344032049,-0.004137958865612745,-0.002990275854244828,0.01321899052709341,XArbitraryZVertical,0.01384586743053744,0.004413069983599536,-0.9987514907090826,0.04779410606765049,0.02807899937033653,0.007491618860512972,-0.9995776414871216,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:35.839,3,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.818817,-34.41424560546875,-1.26645302772522,-30.3493537902832,94.95432281494141,94.0389404296875,10,821622.2901047084,0.02581787109375,0.0074310302734375,-0.9862823486328125,821622.2682040001,0.006337790762170571,-0.01313843892179691,0.002398975509943378,821622.2342358751,-3.045755543784364,0.02810973824056535,-0.007506784305183667,0.0001847229286795482,-8.386769331991673e-05,-0.001571899745613337,-0.002302632434293628,0.001907958998344839,0.008503174409270287,XArbitraryZVertical,0.01385840469100461,0.004421909036148265,-0.9987489626684534,0.04784245926568741,0.0281052440404892,0.00750671373680234,-0.9995768070220947,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:35.869,4,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.818817,-34.41424560546875,-1.26645302772522,-30.3493537902832,94.95432281494141,94.0389404296875,10,821622.3223357084,0.029754638671875,0.00640869140625,-0.987213134765625,821622.3021722917,0.00650210780142846,-0.01305508197967743,-0.0122305673061889,821622.2682040001,-3.045894355764412,0.02807972958635872,-0.007607497491717059,-0.00353373191319406,-0.002584676956757903,0.00448704557493329,0.0006875901017338037,0.0008306862437166274,0.004673300310969353,XArbitraryZVertical,0.01384131494261895,0.004470523878259359,-0.9987523324204424,0.04777249105546015,0.02807522751390934,0.007607424166053534,-0.9995768666267395,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:35.903,5,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.873817,-34.69362258911133,-0.9880166053771973,-30.34934997558594,94.91982269287109,94.00444030761719,10,821622.3551709168,0.0258026123046875,0.0094146728515625,-0.9900970458984375,821622.3361387084,0.0176080221792769,-0.01770256439797471,-0.008533034448722887,821622.3021722917,-3.045896137476787,0.02810078952996392,-0.007486177630788148,-0.003368825884535909,-0.002501210430637002,-0.01014250796288252,0.001658334629610181,-7.033622387098148e-05,0.008518839254975319,XArbitraryZVertical,0.01385474002864742,0.004410430642152924,-0.9987524170209473,0.04777241646713173,0.02809630334377289,0.007486107759177685,-0.9995771646499634,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:35.936,6,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.922387,-34.48409652709961,-1.196845293045044,-30.13278579711914,94.88976287841797,93.97438049316406,10,821622.3876345834,0.02392578125,0.0065155029296875,-0.99017333984375,821622.3701067501,0.01741520931635516,-0.009313873280334119,-0.003607784328730344,821622.3361387084,-3.045998647770522,0.02795254712962332,-0.00731438084072461,0.00773706566542387,-0.007148440461605787,-0.006444999016821384,0.0007078463095240295,0.003000625874847174,0.01433786284178495,XArbitraryZVertical,0.01378504525125662,0.004320392228423627,-0.9987561485776727,0.04772276623071238,0.02794815972447395,0.007314315531402826,-0.9995825886726379,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:36.003,7,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.972012,-34.48409652709961,-1.196842432022095,-30.27716064453125,94.86214447021484,93.94676208496094,10,821622.418793375,0.027801513671875,0.008453369140625,-0.99395751953125,821622.4040749167,0.007649663915143603,-0.01307638726839807,-0.004907939572907028,821622.3701067501,-3.046037872897579,0.02807520032099687,-0.007256583843964888,0.007543252315372229,0.001240152050741017,-0.001519793528132141,-0.001200045575387776,0.000266062852460891,0.000769784499425441,XArbitraryZVertical,0.01384776182898818,0.004294184917310324,-0.9987563228436668,0.04770332323880016,0.02807077392935753,0.007256519980728626,-0.9995796084403992,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:36.006,8,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410255.972012,-34.48409652709961,-1.196842432022095,-30.27716064453125,94.86214447021484,93.94676208496094,10,821622.4518324167,0.025848388671875,0.0084686279296875,-0.9939727783203125,821622.4040749167,0.007649663915143603,-0.01307638726839807,-0.004907939572907028,821622.4040749167,-3.046157877559607,0.02800046393297118,-0.007117936308922026,-0.002222477225586772,-0.00252289162017405,-0.002819960238412023,-0.0001640647533349693,-0.0006481496384367347,0.009455126710236073,XArbitraryZVertical,0.01381400746077756,0.004222336201359465,-0.9987599026573215,0.04764453713510533,0.02799609676003456,0.007117876317352057,-0.9995827078819275,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:36.031,9,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410256.024167,-34.55393981933594,-1.823328256607056,-30.3493537902832,94.849365234375,93.93398284912109,10,821622.4833665834,0.0248260498046875,0.008453369140625,-0.9901275634765625,821622.4380415,0.01620506891702315,-0.0105365305367895,-0.003622165398616772,821622.4380415,-3.046169428385344,0.02794533178096185,-0.006963624387309015,0.006332159508019686,1.553267793497071e-05,-0.001534201670438051,-0.003130226163193583,0.00147454219404608,0.01138036232441664,XArbitraryZVertical,0.01379018318965658,0.004143883227163204,-0.9987607780944929,0.04763997501555354,0.02794101648032665,0.006963568273931742,-0.9995853304862976,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
2014-12-24 14:07:36.095,10,1419410251.468774,28.57223392399226,77.18974291693763,211.688,-1,-1,10,65,-9999,1419410256.074848,-33.78565979003906,-1.753720998764038,-30.56591796875,94.83635711669922,93.92097473144531,10,821622.5155577917,0.0257720947265625,0.009368896484375,-0.98529052734375,821622.5059778334,0.01130565145960438,-0.01182017418220769,-0.003659183337768873,821622.4720096251,-3.046299354045898,0.02778081710753116,-0.006943095460152095,0.0138459475710988,-0.002219979884102941,-0.01003688015043736,-0.0008905879803933203,-0.00244169682264328,0.009416704066097736,XArbitraryZVertical,0.01370878598363314,0.004128822214752186,-0.9987650306532906,0.04757557732817673,0.02777657471597195,0.00694303959608078,-0.9995900392532349,0,0,0,-1,192.168.2.7,0.0.0.0,1,0
