loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,IP_en0,IP_pdp_ip0,deviceOrientation,state
2014-12-25 20:41:08.614,11,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.608861,-21.72122192382812,30.37789535522461,-29.68162536621094,35.79000854492188,34.97447204589844,10,16936.558475,0.0293426513671875,-0.0132293701171875,-1.014984130859375,16936.560557,0.2374482417397919,0.01078447083427587,0.06323942324502159,16936.549602,-2.194756315010284,0.0305059125068151,0.01195367273937485,-0.002189147518947721,-0.003987594973295927,0.005469566211104393,0.0009646209655329585,-0.001398052321746945,-0.01573443412780762,XTrueNorthZVertical,-0.01629928457608088,-0.00163508032025031,0.889854047423644,-0.455951108663924,0.03049900196492672,-0.0119533883407712,-0.9994633197784424,-70.54670715332031,101.1048431396484,-103.2495498657227,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.618,12,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.608861,-21.72122192382812,30.37789535522461,-29.68162536621094,35.79000854492188,34.97447204589844,10,16936.568301,0.0340118408203125,-0.0134735107421875,-1.015762329101562,16936.560557,0.2374482417397919,0.01078447083427587,0.06323942324502159,16936.549602,-2.194756315010284,0.0305059125068151,0.01195367273937485,-0.002189147518947721,-0.003987594973295927,0.005469566211104393,0.0009646209655329585,-0.001398052321746945,-0.01573443412780762,XTrueNorthZVertical,-0.01629928457608088,-0.00163508032025031,0.889854047423644,-0.455951108663924,0.03049900196492672,-0.0119533883407712,-0.9994633197784424,-70.54670715332031,101.1048431396484,-103.2495498657227,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.627,13,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.608861,-21.72122192382812,30.37789535522461,-29.68162536621094,35.79000854492188,34.97447204589844,10,16936.578157,0.0305938720703125,-0.0135040283203125,-1.015243530273438,16936.571483,0.2399068720581531,0.008272577294113138,0.06572788096759163,16936.549602,-2.194756315010284,0.0305059125068151,0.01195367273937485,-0.002189147518947721,-0.003987594973295927,0.005469566211104393,0.0009646209655329585,-0.001398052321746945,-0.01573443412780762,XTrueNorthZVertical,-0.01629928457608088,-0.00163508032025031,0.889854047423644,-0.455951108663924,0.03049900196492672,-0.0119533883407712,-0.9994633197784424,-70.54670715332031,101.1048431396484,-103.2495498657227,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.637,14,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.629929,-22.03448486328125,30.41281890869141,-28.97775268554688,35.80892181396484,34.99338531494141,10,16936.588015,0.030975341796875,-0.01312255859375,-1.01678466796875,16936.582408,0.2424177003338798,0.01068193913230782,0.06690952554325978,16936.560557,-2.194709913445786,0.03048312921368428,0.01195557709075276,-0.003378684399649501,0.0009513875120319426,0.004163956735283136,-0.001133578945882618,-0.001274077803827822,-0.01552013959735632,XTrueNorthZVertical,-0.01628954386383865,-0.00162941684007351,0.8898436426979216,-0.4559717827728061,0.03047623112797737,-0.01195529196411371,-0.9994639754295349,-70.54014587402344,101.1136093139648,-103.2454605102539,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.647,15,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.629929,-22.03448486328125,30.41281890869141,-28.97775268554688,35.80892181396484,34.99338531494141,10,16936.597841,0.0302734375,-0.011322021484375,-1.014404296875,16936.593334,0.2374612912291333,0.01197064278379717,0.06811806804593774,16936.582408,-2.194564023019489,0.03050284036397932,0.01196277904391485,0.001592047861777246,0.0008491249172948301,0.007834316231310368,9.794381912797689e-05,-0.001541534555144608,-0.01578022539615631,XTrueNorthZVertical,-0.01629983614778038,-0.001631895098624267,0.8898101745833054,-0.4560367143568794,0.03049592860043049,-0.01196249388158321,-0.9994633197784424,-70.53558349609375,101.120361328125,-103.2419586181641,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.657,16,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.648054,-21.82562255859375,30.41281890869141,-28.30738830566406,35.82473373413086,35.00919723510742,10,16936.607699,0.0333404541015625,-0.0113525390625,-1.016082763671875,16936.604259,0.2374482417397919,0.01074292552127064,0.06813857438633136,16936.593334,-2.194471619312744,0.03051051557512589,0.01197746260416333,-0.003363754833117127,0.002137846313416958,0.009042992256581783,0.0004717478004749864,-0.001145382411777973,-0.01732177287340164,XTrueNorthZVertical,-0.01630652262373572,-0.001627865179644547,0.8897889511574132,-0.4560778981122818,0.03050359338521957,-0.01197717618197203,-0.999462902545929,-70.52075958251953,101.1268539428711,-103.245735168457,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.667,17,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.648054,-21.82562255859375,30.41281890869141,-28.30738830566406,35.82473373413086,35.00919723510742,10,16936.617526,0.0309295654296875,-0.01312255859375,-1.017868041992188,16936.615214,0.2399199215474944,0.00946913557188574,0.06938173798318034,16936.604259,-2.19437856957398,0.03051514787541826,0.0119439315478941,-0.00337660126388073,0.0009100806200876832,0.009063566103577614,-0.0002347985282540321,0.0006216260953806341,-0.0149411428719759,XTrueNorthZVertical,-0.01630086334876191,-0.001644599100230816,0.8897678993402856,-0.4561191092520762,0.03050823695957661,-0.01194364763796329,-0.9994631409645081,-70.52075958251953,101.1268539428711,-103.245735168457,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.676,18,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.667735,-21.89523315429688,30.8319091796875,-27.97221374511719,35.83720397949219,35.02166748046875,10,16936.627383,0.0310821533203125,-0.0124664306640625,-1.016067504882812,16936.626132,0.2424177003338798,0.01070271178881044,0.0644599499726049,16936.615214,-2.194279278033736,0.03056026417566509,0.01191121398531546,-0.0009044721955433488,-0.0003634891763795167,0.01030684914439917,0.00278711412101984,0.0005583932506851852,-0.01662059687077999,XTrueNorthZVertical,-0.01631339306421599,-0.001670255070546457,0.8897450867397285,-0.4561630667323829,0.03055334091186523,-0.0119109321385622,-0.9994621872901917,-70.50609588623047,101.1370162963867,-103.2457885742188,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.695,19,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.687405,-21.6864013671875,30.8319091796875,-28.44145202636719,35.84697341918945,35.03143692016602,10,16936.63724,0.0319366455078125,-0.012115478515625,-1.015304565429688,16936.637065,0.2362058770912699,0.0107919276853281,0.06446527629478506,16936.626132,-2.194226791331146,0.03058017866911152,0.01191204949874087,0.001593916560523212,0.0008700924809090793,0.005385194905102253,0.0003563219506759197,-0.001210790826007724,-0.01840649358928204,XTrueNorthZVertical,-0.01632239902425804,-0.001674853822155945,0.8897329475782472,-0.4561864043589409,0.03057324327528477,-0.01191176753491163,-0.9994615316390991,-70.50609588623047,101.1370162963867,-103.2457885742188,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.697,20,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.687405,-21.6864013671875,30.8319091796875,-28.44145202636719,35.84697341918945,35.03143692016602,10,16936.647067,0.033447265625,-0.0135040283203125,-1.017501831054688,16936.64799,0.2386775568989725,0.009518137735943198,0.06570843989163405,16936.637065,-2.194153695035153,0.030569078207777,0.01190318486506043,-0.004617343656718731,0.0009593301801942289,0.0053906524553895,0.0005200011073611677,-0.0005635268753394485,-0.01660551130771637,XTrueNorthZVertical,-0.01631537828068643,-0.001676862127179193,0.8897164191791698,-0.4562188831924958,0.03056215308606625,-0.01190290413796902,-0.9994620084762573,-70.48585510253906,101.1530227661133,-103.2439346313477,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.707,21,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.687405,-21.6864013671875,30.8319091796875,-28.44145202636719,35.84697341918945,35.03143692016602,10,16936.656937,0.0308074951171875,-0.01239013671875,-1.015182495117188,16936.658916,0.2386775568989725,0.009507751407691889,0.0669332276769615,16936.64799,-2.194094491140011,0.03062878800239294,0.01189724863626239,-0.002144746482372284,-0.0003141529159620404,0.006634005345404148,0.002825433621183038,-0.00160706031601876,-0.01804159395396709,XTrueNorthZVertical,-0.01634053691104091,-0.00169360723260542,0.8897024627831843,-0.4562451376606493,0.03062183223664761,-0.01189696788787842,-0.9994602203369141,-70.48585510253906,101.1530227661133,-103.2439346313477,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.716,22,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.706905,-22.06927490234375,30.79698371887207,-28.27384948730469,35.86186599731445,35.04632949829102,10,16936.666781,0.02984619140625,-0.0115966796875,-1.017242431640625,16936.658916,0.2386775568989725,0.009507751407691889,0.0669332276769615,16936.64799,-2.194094491140011,0.03062878800239294,0.01189724863626239,-0.002144746482372284,-0.0003141529159620404,0.006634005345404148,0.002825433621183038,-0.00160706031601876,-0.01804159395396709,XTrueNorthZVertical,-0.01634053691104091,-0.00169360723260542,0.8897024627831843,-0.4562451376606493,0.03062183223664761,-0.01189696788787842,-0.9994602203369141,-70.48585510253906,101.1530227661133,-103.2439346313477,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.726,23,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.706905,-22.06927490234375,30.79698371887207,-28.27384948730469,35.86186599731445,35.04632949829102,10,16936.676608,0.0320587158203125,-0.0121307373046875,-1.014572143554688,16936.669872,0.2349765619320894,0.01205826078366077,0.0619962596481726,16936.64799,-2.194094491140011,0.03062878800239294,0.01189724863626239,-0.002144746482372284,-0.0003141529159620404,0.006634005345404148,0.002825433621183038,-0.00160706031601876,-0.01804159395396709,XTrueNorthZVertical,-0.01634053691104091,-0.00169360723260542,0.8897024627831843,-0.4562451376606493,0.03062183223664761,-0.01189696788787842,-0.9994602203369141,-70.48585510253906,101.1530227661133,-103.2439346313477,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.736,24,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.728186,-21.86041259765625,30.65728759765625,-27.93869018554688,35.87513732910156,35.05960083007812,10,16936.686465,0.0317230224609375,-0.0114898681640625,-1.016830444335938,16936.680797,0.2423655023765142,0.005791842738704327,0.06454197533417935,16936.669872,-2.193974018298761,0.03058928728676195,0.01183763991611823,-0.005844709929078817,0.002225876785814762,0.002922087907791138,-0.000736182788386941,0.0002406837593298405,-0.01778027787804604,XTrueNorthZVertical,-0.01630926858734954,-0.001712098138541691,0.8896756664821035,-0.4562984377807824,0.0305823739618063,-0.01183736324310303,-0.9994621276855469,-70.45991516113281,101.1680297851562,-103.2469253540039,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.746,25,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.728186,-21.86041259765625,30.65728759765625,-27.93869018554688,35.87513732910156,35.05960083007812,10,16936.696294,0.0319366455078125,-0.01123046875,-1.0162353515625,16936.691721,0.2424046508445384,0.009474994526283914,0.06448045631299852,16936.680797,-2.19391425984655,0.03058111314852328,0.01182481179756807,0.001544762984849513,-0.004040431696921587,0.005467930808663368,0.001484506763517857,-0.0003062010800931603,-0.01510958932340145,XTrueNorthZVertical,-0.01630265545031507,-0.001716427289396968,0.8896621773983592,-0.4563249574402953,0.03057420998811722,-0.01182453613728285,-0.9994625449180603,-70.45991516113281,101.1680297851562,-103.2469253540039,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.756,26,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.744954,-21.82559204101562,30.69221115112305,-27.97221374511719,35.88748931884766,35.07195281982422,10,16936.70615,0.0335845947265625,-0.01220703125,-1.01416015625,16936.702647,0.2436731144717431,0.01190219954378213,0.06566316615310271,16936.691721,-2.193848818913136,0.03057968966587473,0.01182866868641028,0.00158440216910094,-0.0003572034183889627,0.005406537558883429,0.001150237512774765,0.0003385246964171529,-0.0173678919672966,XTrueNorthZVertical,-0.01630284582377791,-0.001714920118482873,0.8896472337593904,-0.4563540896110674,0.03057278506457806,-0.01182839274406433,-0.9994625449180603,-70.44661712646484,101.1886138916016,-103.2358322143555,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.775,27,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.764567,-21.4427490234375,30.65728759765625,-28.13980102539062,35.89509582519531,35.07955932617188,10,16936.715984,0.0340576171875,-0.011810302734375,-1.01776123046875,16936.713573,0.2423785518658556,0.007019560001230856,0.06452146899378573,16936.702647,-2.193777724738967,0.03061490063745079,0.01184276827748471,0.002853057347238064,0.002070085378363729,0.006589311175048351,0.001328673562966287,0.0006120227044448256,-0.01677404344081879,XTrueNorthZVertical,-0.01632166352664382,-0.00171726223076992,0.8896306376196007,-0.4563857603959005,0.03060797229409218,-0.01184249110519886,-0.99946129322052,-70.44661712646484,101.1886138916016,-103.2358322143555,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.777,28,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.764567,-21.4427490234375,30.65728759765625,-28.13980102539062,35.89509582519531,35.07955932617188,10,16936.725833,0.0299072265625,-0.00994873046875,-1.014984130859375,16936.724503,0.2411883851746992,0.01193788590238919,0.06566529668197477,16936.713573,-2.193712934875719,0.03062291705623514,0.01187838591648585,0.001559031661599874,-0.002812311751767993,0.005447740666568279,0.002968623535707593,-0.000328924652421847,-0.01469951495528221,XTrueNorthZVertical,-0.0163332989831634,-0.001703775892928717,0.8896155687384377,-0.4564147672059558,0.03061597049236298,-0.01187810674309731,-0.9994606375694275,-70.43391418457031,101.195915222168,-103.2373504638672,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
2014-12-25 20:41:08.785,29,1419520268.262312,27.67217455434396,76.13382579765853,375.2029,0,258.3984375,8,10,-9999,1419520268.764567,-21.4427490234375,30.65728759765625,-28.13980102539062,35.89509582519531,35.07955932617188,10,16936.73569,0.0308837890625,-0.0114593505859375,-1.0130615234375,16936.735454,0.2374873902078161,0.01445723629360415,0.06440269200916821,16936.724503,-2.193629862864633,0.03068340264511357,0.01189415215622864,0.0003834637755062431,0.00212029623799026,0.006468376144766808,0.003381198970600963,8.356897888006642e-05,-0.01830263063311577,XTrueNorthZVertical,-0.01636372906614757,-0.001711245237738191,0.8895960190772565,-0.4564517523530074,0.03067641891539097,-0.0118938721716404,-0.9994586110115051,-70.43391418457031,101.195915222168,-103.2373504638672,2,16928.630766625,stationary,2,2014-12-25 20:41:01.785,null,0,0,0,0,null,192.168.2.9,0.0.0.0,5,0
