Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Imid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.823395,-0.03590393,0.07421875,9.806046,-0.031723022,0.0947113,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.004394532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.737213,-0.002380371,0.14125061,9.806046,-0.03186035,0.09277344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.00881958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.708481,0.04548645,0.18913269,9.806046,-0.03186035,0.090530396,0.010650635,-0.04901123,0.006378174,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.013214112,0.0068736784,-0.40963712,-0.9122227,0.0066325176,0.9122428,-0.4095962,0.9999544,-0.0032349,0.0089873895,0.9999928,-2.7971022E-4,-0.0037832803,2.8024177E-4,0.99999994,1.3997365E-4,0.0037832411,-1.4103288E-4,0.99999285,9.876068,0.05984497,-0.10772705,9.806046,-0.031723022,0.088134766,-0.0021362305,-0.057525635,0.004257202,-27.464294,19.876099,-9.132385,0,0.0,0.0,0.0,0.0
0.017639161,0.006711122,-0.40982378,-0.9121401,0.006544397,0.912159,-0.40978414,0.999956,-0.003219295,0.00880366,0.9993515,-0.0087151695,-0.03493706,0.008716937,0.99996203,-1.0169986E-4,0.03493662,-2.0291028E-4,0.9993895,9.732422,-0.01675415,0.13166809,9.806198,-0.031570435,0.08633423,-0.0010681152,-0.039413452,0.004257202,-27.464294,19.876099,-9.132385,0,0.0,0.0,0.0,0.0
0.022064209,0.006542277,-0.4100176,-0.9120541,0.0064705564,0.9120719,-0.40997916,0.9999576,-0.0032193004,0.008620069,0.9977124,-0.01698541,-0.06543291,0.016966231,0.9998557,-8.4885367E-4,0.06543788,-2.6323803E-4,0.99785656,9.880859,-0.07421875,0.01675415,9.806198,-0.031570435,0.08453369,-0.015975952,-0.042617798,-0.0010681152,-27.464294,19.876099,-9.132385,0,0.0,0.0,0.0,0.0
0.026458741,0.0059704646,-0.45906,-0.8883852,0.006691157,0.8883995,-0.45902243,0.9999598,-0.0032037476,0.0083758,0.99513686,-0.025093375,-0.095251806,0.025009932,0.99968505,-0.0020699482,0.09527375,-3.2235932E-4,0.99545103,9.785095,-0.08378601,-0.05984497,9.806198,-0.031417847,0.08213806,-0.004272461,-0.03515625,-0.0063934326,-28.001404,18.980408,-9.996033,0,0.0,0.0,0.0,0.0
0.030883789,0.0058266097,-0.45922723,-0.88829976,0.006636088,0.888313,-0.45919055,0.99996096,-0.0032193111,0.008223325,0.9916482,-0.03412624,-0.12437549,0.033908263,0.9994175,-0.0038696886,0.1244351,-3.7998715E-4,0.9922277,9.799454,-0.11251831,0.04548645,9.806198,-0.031570435,0.0806427,0.010650635,-0.042617798,-0.008529663,-28.001404,18.980408,-9.996033,0,0.0,0.0,0.0,0.0
0.035308838,0.0058266097,-0.45922723,-0.88829976,0.006636088,0.888313,-0.45919055,0.99996096,-0.0032193111,0.008223325,0.98732364,-0.042979512,-0.15278974,0.042540792,0.99907583,-0.0061408663,0.15291247,-4.367737E-4,0.9882396,9.737213,-0.03590393,0.05027771,9.806198,-0.031570435,0.0806427,-0.008529663,-0.027694702,-0.0032043457,-28.001404,18.980408,-9.996033,0,0.0,0.0,0.0,0.0
0.03970337,0.005709135,-0.46771607,-0.88386035,0.0066632237,0.8838729,-0.46767968,0.9999615,-0.0032193128,0.008162647,0.9822212,-0.05165245,-0.18048161,0.050891053,0.998665,-0.008849814,0.1806978,-4.9242453E-4,0.98353857,9.794678,-0.03111267,-0.04548645,9.806198,-0.031570435,0.08004761,0.0053253174,-0.014923096,0.0021209717,-28.89862,19.517517,-10.514832,0,0.0,0.0,0.0,0.0
0.044128418,0.0056960713,-0.46773112,-0.88385236,0.0066212625,0.88386494,-0.46769512,0.99996185,-0.0031881945,0.008131529,0.9763844,-0.060339406,-0.2074432,0.05913587,0.99817777,-0.012003849,0.2077895,-5.469624E-4,0.9781734,9.823395,0.04548645,-0.002380371,9.806198,-0.03126526,0.07974243,0.0095825195,-0.015975952,-0.0021362305,-28.89862,19.517517,-10.514832,0,0.0,0.0,0.0,0.0
0.04852295,0.0056770556,-0.46775308,-0.8838409,0.0065938258,0.8838535,-0.46771738,0.99996215,-0.0031726356,0.008101968,0.96987516,-0.068848535,-0.23367085,0.06707412,0.99762696,-0.015541669,0.23418635,-5.99787E-4,0.9721915,9.68454,0.01675415,-0.002380371,9.806198,-0.03111267,0.079452515,0.0021209717,0.0,-0.0138549805,-28.89862,19.517517,-10.514832,0,0.0,0.0,0.0,0.0
0.053161621,0.005678745,-0.46292788,-0.8863777,0.0065273824,0.8863902,-0.46289262,0.99996257,-0.0031570771,0.008055293,0.9627447,-0.07718312,-0.25916284,0.074699745,0.99701667,-0.019432101,0.2598895,-6.51244E-4,0.9656381,9.804245,-0.02154541,-0.05027771,9.806198,-0.030960083,0.07899475,-0.0021362305,0.0010681152,0.0,-29.974365,18.441772,-9.823608,0,0.0,0.0,0.0,0.0
0.057800293,0.0056569306,-0.4629557,-0.8863634,0.0065689352,0.8863757,-0.46292022,0.99996245,-0.0032037562,0.008055291,0.95505095,-0.08523716,-0.28392276,0.081903756,0.9963604,-0.023614423,0.28490224,-7.013607E-4,0.9585563,9.928741,-0.13166809,0.08857727,9.806198,-0.031417847,0.07899475,-0.009597778,0.0095825195,-0.0021362305,-29.974365,18.441772,-9.823608,0,0.0,0.0,0.0,0.0
0.062438965,0.0058098203,-0.46276084,-0.88646406,0.0065431874,0.88647765,-0.46272504,0.99996173,-0.0031119513,0.008178208,0.9468336,-0.09312534,-0.30795085,0.08879245,0.9956541,-0.028085507,0.309228,-7.514087E-4,0.9509876,9.866501,0.03590393,0.09336853,9.806198,-0.030517578,0.080200195,0.0095825195,0.0063934326,-0.004272461,-29.974365,18.441772,-9.823608,0,0.0,0.0,0.0,0.0
0.067077637,0.0060240566,-0.4428241,-0.89658827,0.006513589,0.8966028,-0.44278756,0.9999606,-0.0031726307,0.008285561,0.93813854,-0.100845724,-0.33124942,0.095359266,0.9949018,-0.03281933,0.33287033,-7.986196E-4,0.9429723,9.823395,-0.007171631,0.08857727,9.806198,-0.03111267,0.08125305,0.01171875,0.026611328,-0.014923096,-28.54004,18.800354,-9.477234,0,0.0,0.0,0.0,0.0
0.071716309,0.0061189015,-0.44270855,-0.89664465,0.006526252,0.89666,-0.4426716,0.99995995,-0.0031430651,0.008375802,0.9290533,-0.107961215,-0.35384226,0.1011943,0.99415475,-0.03763048,0.3558366,-8.460998E-4,0.9345478,9.847351,-0.05027771,-0.05027771,9.806198,-0.030822754,0.08213806,0.0095825195,0.026611328,0.013824463,-28.54004,18.800354,-9.477234,0,0.0,0.0,0.0,0.0
