Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,nsax,nsay,nsaz0.075343534,0.36039183,0.16444784
0,0.0,0,0.07233205,0.55428576,0.2974657,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.07151155,0.4454832,0.32601047
1,0.020296,0,0.06905202,0.5408012,0.2867875,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.018533513,0.45442462,0.32307023
2,0.041029997,0,0.06571976,0.5268648,0.27594972,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.0037683994,0.57157874,0.28858006
3,0.059779994,0,0.062757984,0.5141863,0.2661845,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.18532531,0.6230383,0.16309248
4,0.10011599,0,0.056769468,0.4868764,0.24516843,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.12231688,0.6839366,0.23290406
5,0.12038899,0,0.054026533,0.47317123,0.23456307,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.15609114,0.48666692,0.17973016
6,0.140868,0,0.05144782,0.45930114,0.22380573,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.0076536685,0.40837908,0.25228053
7,0.160918,0,0.04906528,0.44561303,0.2132414,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.06532435,0.3810811,0.20367609
8,0.180724,0,0.046779495,0.4318755,0.2027958,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.045061633,0.38579154,0.23079877
9,0.201383,0,0.04432567,0.41714728,0.19194314,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0.015894696,0.410424,0.17001306
10,0.22046499,0,0.041745946,0.40288883,0.18206881,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.08674224,0.44771338,0.17907293
11,0.23197798,0,0.03985774,0.39371952,0.17629184,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,-0.08737238,0.38253045,0.2530964
