Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Imid
0.110992432,-0.04482703,0.30443013,0.9514793,-0.011110585,-0.95252985,0.3042428,0.998933,0.0030668082,0.046081476,0.4030268,0.8781292,-0.25779548,-0.74149233,0.47842103,0.4704279,0.53643125,0.0015583152,0.8439426,9.821014,0.0,0.5602417,9.796173,0.030075073,0.4519043,-0.0021362305,0.006378174,-0.004272461,-30.921936,-22.003174,5.583191,0
0.115539551,-0.04530754,0.2584794,0.96495366,-0.008951784,-0.9660119,0.25834253,0.998933,0.0030668082,0.046081476,0.3719695,0.8944193,-0.24829978,-0.7459096,0.4472264,0.49356616,0.5525013,0.001617619,0.8335105,9.706085,0.0143585205,0.45489502,9.796173,0.030075073,0.4519043,0.0063934326,0.0021209717,-0.0010681152,-32.17621,-23.258972,4.7195435,0
0.119842529,-0.04533242,0.25851187,0.9649438,-0.008976095,-0.9660032,0.25837398,0.9989316,0.0030512917,0.046111695,0.34088227,0.90970904,-0.237126,-0.7490695,0.41524294,0.5162055,0.5680617,0.001658553,0.8229843,9.753967,-0.0143585205,0.5171356,9.7960205,0.029922485,0.4521942,0.003189087,0.0,0.0,-32.17621,-23.258972,4.7195435,0
0.124145508,-0.04528478,0.25844976,0.9649627,-0.008976405,-0.9660199,0.25831166,0.99893373,0.003035691,0.04606595,0.31054848,0.9235851,-0.22483362,-0.75072074,0.3833896,0.53798777,0.5830763,0.0017159726,0.81241554,9.725235,-0.01914978,0.3256073,9.796173,0.029769897,0.4517517,0.0063934326,0.011703491,-0.0032043457,-32.17621,-23.258972,4.7195435,0
0.128448486,-0.045269962,0.25843045,0.96496856,-0.008971484,-0.9660251,0.25829253,0.99893457,0.0030356934,0.04605043,0.28101727,0.9360917,-0.21156946,-0.7509207,0.35175145,0.55891776,0.59761816,0.0018063423,0.80177885,9.739609,0.0622406,0.40701294,9.796173,0.029769897,0.45159912,0.017044067,0.006378174,-0.0021362305,-32.17621,-23.258972,4.7195435,0
0.132751465,-0.045255143,0.25841114,0.96497446,-0.008966561,-0.9660303,0.25827336,0.9989352,0.0030356955,0.0460349,0.25231835,0.9473162,-0.19730034,-0.74978775,0.3202945,0.57899034,0.6116811,0.0018434948,0.79110223,9.840164,0.0,0.42616272,9.796173,0.029769897,0.45144653,-0.0010681152,0.006378174,-0.0063934326,-32.17621,-23.258972,4.7195435,0
0.137054443,-0.045295637,0.25846392,0.9649585,-0.008996101,-0.9660163,0.25832498,0.99893314,0.0030201296,0.046081483,0.22450376,0.9572858,-0.18221389,-0.7473802,0.28913713,0.59818274,0.6253166,0.001888781,0.78036886,9.777908,0.0,0.5746002,9.796173,0.02961731,0.4519043,0.003189087,-0.005340576,-0.004272461,-32.17621,-23.258972,4.7195435,0
0.141357422,-0.045611046,0.22301258,0.97374797,-0.0073238723,-0.9748109,0.22291297,0.9989325,0.0030356874,0.046095457,0.19760995,0.9660488,-0.16643336,-0.7437963,0.2583522,0.6164587,0.6385276,0.0019741505,0.76959646,9.907196,0.05265808,0.5027771,9.796173,0.029769897,0.45204163,0.018112183,-0.014923096,-0.0010681152,-28.770447,-22.720337,3.855896,0
0.1456604,-0.045587584,0.22298416,0.97375554,-0.007363361,-0.97481745,0.2228826,0.99893314,0.0029905662,0.046081483,0.171101,0.9738472,-0.1494861,-0.7392717,0.22719476,0.6339243,0.6513078,0.002045767,0.7588109,9.821014,-0.05744934,0.39743042,9.796173,0.029327393,0.4519043,0.012786865,-0.019180298,-0.0032043457,-28.770447,-22.720337,3.855896,0
0.149963379,-0.04560648,0.22300705,0.97374946,-0.0074165855,-0.9748123,0.22290312,0.9989319,0.0029439295,0.046111707,0.14557226,0.9805254,-0.13182853,-0.7337736,0.19638185,0.6503926,0.66361517,0.0020531714,0.7480714,9.859314,-0.10055542,0.55545044,9.7960205,0.028869629,0.4521942,-0.006378174,-0.0063934326,-0.0032043457,-28.770447,-22.720337,3.855896,0
0.154266357,-0.04556548,0.22365423,0.9736029,-0.0074689267,-0.9746642,0.22354849,0.99893343,0.0029143249,0.0460815,0.120981984,0.9861249,-0.11367093,-0.7273725,0.1659916,0.6658648,0.67549425,0.0021234602,0.73736215,9.792282,-0.04788208,0.36390686,9.796173,0.028579712,0.4519043,0.004257202,-0.0032043457,-0.0138549805,-30.563354,-24.513245,4.2007446,0
0.158569336,-0.0455286,0.2236103,0.97361475,-0.0074902177,-0.97467434,0.2235034,0.9989349,0.0028832096,0.046050444,0.09740133,0.9906981,-0.09502774,-0.72009534,0.13606116,0.68040437,0.68700486,0.002156745,0.72664964,9.8736725,-0.06703186,0.37348938,9.796173,0.028274536,0.45159912,-0.0032043457,-0.014923096,-0.009597778,-30.563354,-24.513245,4.2007446,0
0.162872314,-0.04549172,0.22356632,0.9736265,-0.0075115124,-0.9746846,0.22345832,0.99893653,0.0028520948,0.046019398,0.07487711,0.9942903,-0.0760275,-0.71207,0.10668659,0.6939555,0.6981043,0.0021755253,0.7159927,9.878464,-0.05265808,0.39743042,9.796173,0.02796936,0.45129395,0.007446289,-0.009597778,0.0063934326,-30.563354,-24.513245,4.2007446,0
0.167175293,-0.045139253,0.26665124,0.9627355,-0.009547083,-0.9637889,0.26649538,0.99893504,0.002838087,0.04605045,0.053341057,0.9969712,-0.05659643,-0.7033609,0.07774275,0.7065689,0.70882875,0.0021185817,0.7053774,9.7444,0.004776001,0.52671814,9.796173,0.027832031,0.45159912,-0.015960693,-0.01171875,0.007446289,-31.99768,-23.078918,4.891968,0
0.171478271,-0.045168795,0.26668963,0.9627234,-0.009557171,-0.96377826,0.26653343,0.9989337,0.002838083,0.046081506,0.033356488,0.99873555,-0.037611343,-0.6940112,0.05022613,0.7182101,0.719191,0.002145732,0.6948091,9.749176,0.0335083,0.49319458,9.796173,0.027832031,0.4519043,0.0021209717,-0.014923096,-0.0021362305,-31.99768,-23.078918,4.891968,0
0.17578125,-0.04517657,0.26669973,0.9627202,-0.009529184,-0.9637754,0.26654488,0.9989336,0.0028676463,0.046081502,0.014278649,0.9997282,-0.018428136,-0.68420875,0.023208462,0.7289169,0.7291464,0.0022007434,0.6843542,9.792282,0.10055542,0.46925354,9.796173,0.028121948,0.4519043,0.004257202,0.0010528564,-0.009597778,-31.99768,-23.078918,4.891968,0
0.180084228,-0.045763753,0.20346656,0.97801185,-0.0065686647,-0.9790777,0.20338094,0.9989307,0.0028832424,0.046142768,-0.0038437238,0.9999922,9.553771E-4,-0.6739428,-0.0032962859,0.7387762,0.7387735,0.002195782,0.6739502,9.768341,0.05744934,0.6033325,9.7960205,0.028274536,0.4524994,-0.007446289,-0.005340576,-0.0010681152,-31.100464,-24.693298,3.6819458,0
0.184387207,-0.045609005,0.20327857,0.9780581,-0.0065592425,-0.9791168,0.20319274,0.99893785,0.0028520986,0.045989897,-0.021907981,0.9995325,0.02132499,-0.6632351,-0.030491004,0.7477897,0.7480904,0.00223908,0.6635931,9.8736725,0.02394104,0.43572998,9.796173,0.02796936,0.45100403,0.013839722,-0.014923096,0.003189087,-31.100464,-24.693298,3.6819458,0
0.188690185,-0.04550809,0.20315596,0.9780884,-0.006516519,-0.9791423,0.20307168,0.99894273,0.0028676724,0.045882758,-0.039031744,0.99836445,0.041772325,-0.652103,-0.057124987,0.75597507,0.7571249,0.0022671698,0.6532662,9.854523,0.0143585205,0.46925354,9.796173,0.028121948,0.44995117,0.01171875,-0.030899048,0.0053253174,-31.100464,-24.693298,3.6819458,0
0.192993164,-0.04474346,0.29213047,0.95533127,-0.010688117,-0.9563742,0.29194883,0.99894136,0.0028521086,0.045913815,-0.055284213,0.9965239,0.062319886,-0.6406605,-0.08327634,0.76329494,0.7658315,0.002272274,0.6430374,9.792282,0.009567261,0.54107666,9.796173,0.02796936,0.45025635,-0.007446289,-0.026641846,-0.004272461,-29.307556,-22.183228,5.4107666,0
0.197296143,-0.044781912,0.29217732,0.9553152,-0.010716852,-0.95636,0.2919945,0.9989393,0.0028380991,0.045958843,-0.06943407,0.99426496,0.08133916,-0.6291585,-0.106920265,0.76988804,0.7741695,0.0022812379,0.63297415,9.730026,-0.02394104,0.56980896,9.796173,0.027832031,0.45069885,0.01171875,-0.004272461,0.010650635,-29.307556,-22.183228,5.4107666,0
0.201599121,-0.044691,0.29206648,0.95535326,-0.010699749,-0.9563939,0.2918841,0.9989436,0.0028225514,0.04586724,-0.08281492,0.9915,0.10034602,-0.6174277,-0.13008606,0.7757968,0.7822562,0.002291124,0.62295276,9.911987,0.01914978,0.49798584,9.796173,0.027679443,0.44979858,0.0021209717,-0.021316528,0.0021209717,-29.307556,-22.183228,5.4107666,0
0.2059021,-0.044884115,0.25909087,0.9648095,-0.009120988,-0.96584886,0.25894567,0.9989506,0.0028225316,0.045714434,-0.09542662,0.9882625,0.11929436,-0.6055498,-0.1527486,0.7810105,0.79006535,0.0022905113,0.6130184,9.821014,0.04788208,0.56980896,9.79631,0.027679443,0.44830322,-0.004257202,-0.024505615,0.0,-30.741882,-22.90039,4.7195435,0
0.210205078,-0.044646766,0.25879112,0.964901,-0.009121496,-0.9659294,0.25864488,0.99896115,0.0027463182,0.045486186,-0.1076753,0.98446983,0.13865522,-0.59343165,-0.17553905,0.7855094,0.7976497,0.0022975744,0.6031167,9.777908,-0.04788208,0.33039856,9.79631,0.026931763,0.44606018,0.0,-0.04475403,0.0010681152,-30.741882,-22.90039,4.7195435,0
0.214508057,-0.044679303,0.2588322,0.96488845,-0.009180504,-0.96591854,0.2586834,0.9989592,0.0026996331,0.045532778,-0.11912501,0.9802555,0.1578242,-0.5812543,-0.19772199,0.78933483,0.8049551,0.0022935204,0.59333134,9.720444,-0.0909729,0.5793915,9.79631,0.026473999,0.44651794,0.01171875,-0.041549683,0.012771606,-30.741882,-22.90039,4.7195435,0
0.218811035,-0.044843934,0.2216893,0.9740856,-0.007381672,-0.97511345,0.2215834,0.99896675,0.0027462908,0.045364365,-0.12992609,0.9756281,0.17683086,-0.5690894,-0.2194186,0.79245996,0.8119461,0.0023286552,0.5837278,9.811432,0.11491394,0.45968628,9.796463,0.026931763,0.44487,0.0063934326,-0.020248413,-0.0032043457,-31.459045,-22.54181,3.6819458,0
0.223114014,-0.044658538,0.22144118,0.97415066,-0.0072974004,-0.9751698,0.2213383,0.99897563,0.0027758789,0.045165602,-0.14044629,0.97042865,0.19632384,-0.5567397,-0.24137683,0.79484475,0.8187281,0.002331711,0.5741766,9.76355,0.0909729,0.30645752,9.796463,0.02722168,0.44291687,-0.0095825195,-0.03729248,-0.0053253174,-31.459045,-22.54181,3.6819458,0
0.227416992,-0.044401005,0.22109647,0.97424066,-0.0072529046,-0.9752481,0.22099455,0.9989875,0.002746305,0.044905588,-0.15025833,0.9648537,0.21559197,-0.54439884,-0.26277754,0.796604,0.82525903,0.0023283954,0.5647497,9.888046,0.004776001,0.28729248,9.796616,0.026931763,0.44036865,-0.0095825195,-0.03303528,-0.0032043457,-31.459045,-22.54181,3.6819458,0
0.231719971,-0.043329854,0.31504652,0.9480866,-0.0114763165,-0.94907224,0.31484953,0.99899495,0.0027618425,0.044738732,-0.15934512,0.95894843,0.23457856,-0.53205323,-0.28357112,0.79781383,0.831582,0.0023194635,0.5553972,9.864105,-0.0143585205,0.33517456,9.796768,0.02708435,0.43873596,0.0021209717,-0.043685913,0.0063934326,-30.3833,-22.54181,6.1019897,0
0.236022949,-0.043258693,0.31495932,0.9481188,-0.011448353,-0.94910115,0.3147633,0.99899834,0.0027618518,0.044662643,-0.16684368,0.9532861,0.25181094,-0.5201109,-0.3020599,0.79890203,0.8376442,0.0023221527,0.54621124,9.720444,0.03829956,0.25856018,9.796768,0.02708435,0.43798828,-0.017028809,-0.029830933,-0.009597778,-30.3833,-22.54181,6.1019897,0
0.240325928,-0.043119792,0.31478912,0.9481817,-0.011426562,-0.9491577,0.31459352,0.9990046,0.0027307493,0.04452444,-0.17379445,0.947403,0.26874325,-0.5083025,-0.3200343,0.7995039,0.84345955,0.0023464668,0.5371876,9.849731,0.028717041,0.44052124,9.796768,0.026779175,0.43663025,-0.006378174,-0.017044067,-0.008529663,-30.3833,-22.54181,6.1019897,0
0.244628906,-0.043235466,0.29092947,0.95576704,-0.01023247,-0.9567404,0.29076287,0.99901253,0.0027914115,0.044342052,-0.18013793,0.94132614,0.28540394,-0.49656492,-0.3374902,0.79970217,0.8491016,0.0023351118,0.52822435,9.878464,0.0,0.42616272,9.796921,0.027374268,0.43484497,0.0,-0.03303528,0.0053253174,-29.846191,-21.644592,5.2383423,0
0.248931885,-0.043011524,0.2906441,0.95586395,-0.010181432,-0.9568273,0.2904789,0.9990228,0.0027618762,0.044113778,-0.18628225,0.9348778,0.3021627,-0.48480728,-0.35496134,0.7993524,0.854553,0.0024144803,0.51935863,9.840164,-0.05744934,0.36869812,9.796921,0.02708435,0.43260193,0.0095825195,-0.03942871,-0.0138549805,-29.846191,-21.644592,5.2383423,0
0.253234863,-0.042799708,0.29037416,0.9559555,-0.010136623,-0.9569093,0.29021007,0.9990323,0.0027307444,0.043898854,-0.19186227,0.9282483,0.31865963,-0.4731736,-0.37195316,0.7985972,0.859823,0.0024393704,0.5105863,9.76355,-0.07661438,0.37348938,9.797058,0.026779175,0.43049622,0.0063934326,-0.045806885,-0.0010681152,-29.846191,-21.644592,5.2383423,0
0.257537842,-0.043237157,0.22975089,0.9722886,-0.007387755,-0.97324556,0.2296485,0.9990375,0.0027463185,0.043777715,-0.19698615,0.92144746,0.3348596,-0.46169665,-0.388495,0.79743826,0.8648888,0.0024807216,0.50195736,9.840164,0.02394104,0.4165802,9.797058,0.026931763,0.42930603,0.007446289,-0.03942871,-0.0053253174,-31.100464,-22.90039,4.0283203,0
0.26184082,-0.043079212,0.22954613,0.972344,-0.00738896,-0.9732941,0.22944307,0.99904436,0.0026996152,0.043624848,-0.20223497,0.9139568,0.35182944,-0.45016897,-0.40580392,0.7954063,0.8697408,0.0024762633,0.49350274,9.768341,-0.07182312,0.33996582,9.797211,0.026473999,0.42781067,-0.013839722,-0.02557373,-0.0053253174,-31.100464,-22.90039,4.0283203,0
0.266143799,-0.042924613,0.22934572,0.9723981,-0.0073113237,-0.97334117,0.22924541,0.9990515,0.0027307542,0.043457117,-0.20697364,0.9063198,0.36843765,-0.43879837,-0.42258528,0.793018,0.8744243,0.0024640062,0.4851557,9.878464,0.0622406,0.30166626,9.797211,0.026779175,0.42616272,-0.004257202,-0.028762817,0.0021209717,-31.100464,-22.90039,4.0283203,0
0.270446777,-0.04289599,0.23018965,0.9721999,-0.0073752175,-0.9731421,0.23008731,0.99905235,0.0026996369,0.04344159,-0.21129224,0.8985462,0.38466904,-0.42759636,-0.43887177,0.7902866,0.87892944,0.0024983245,0.4769453,9.811432,-0.04788208,0.36390686,9.797211,0.026473999,0.42601013,0.0063934326,-0.024505615,-0.004272461,-29.666138,-22.54181,4.0283203,0
0.274749756,-0.042789184,0.2300556,0.9722363,-0.007295915,-0.97317356,0.22995628,0.9990575,0.0027462877,0.04331977,-0.2151684,0.89065254,0.40055045,-0.4166277,-0.45467776,0.7872036,0.88324624,0.0025009178,0.46890283,9.753967,-0.028717041,0.43095398,9.797363,0.026931763,0.42481995,0.003189087,-0.012786865,0.0021209717,-29.666138,-22.54181,4.0283203,0
0.279052734,-0.04278564,0.23005116,0.9722376,-0.0073108487,-0.9731748,0.2299512,0.9990576,0.0027307284,0.043319777,-0.21867962,0.8826335,0.41609767,-0.40576392,-0.4700547,0.78383934,0.88743156,0.002572282,0.46093222,9.749176,-0.02394104,0.41178894,9.797363,0.026779175,0.42481995,0.0053253174,-0.02557373,-0.014923096,-29.666138,-22.54181,4.0283203,0
0.283355713,-0.042659286,0.23735522,0.9704858,-0.0075988695,-0.9714191,0.23724945,0.9990608,0.0027462968,0.043243673,-0.22177361,0.87453353,0.43128595,-0.395134,-0.48495805,0.78018254,0.89145136,0.0026081575,0.45310885,9.739609,-0.06703186,0.49798584,9.797363,0.026931763,0.42407227,0.008514404,-0.019180298,-0.004272461,-30.02472,-24.693298,4.7195435,0
0.287658691,-0.042610776,0.23729925,0.9705016,-0.0076004453,-0.97143275,0.23719323,0.99906284,0.0027307428,0.043197084,-0.22446595,0.86642325,0.44601095,-0.3847118,-0.4993031,0.77633315,0.89532775,0.002674677,0.44539982,9.7348175,0.0,0.27772522,9.797363,0.026779175,0.4236145,0.010650635,-0.021316528,-0.01171875,-30.02472,-24.693298,4.7195435,0
0.29196167,-0.042496644,0.23716758,0.9705388,-0.007614534,-0.97146505,0.23706052,0.9990676,0.002684076,0.043089926,-0.22680978,0.85823125,0.46043083,-0.37456128,-0.5132563,0.77218646,0.8990335,0.0026798726,0.43787172,9.768341,-0.07661438,0.15322876,9.797363,0.026321411,0.42256165,-0.0021362305,-0.005340576,-0.0021362305,-30.02472,-24.693298,4.7195435,0
0.296264648,-0.042003796,0.28762034,0.956823,-0.00984515,-0.9577408,0.28746402,0.9990689,0.002654516,0.04306042,-0.22875582,0.8499888,0.47454163,-0.3646052,-0.52679414,0.7678222,0.9026261,0.0026234593,0.43041757,9.792282,-0.07182312,0.34954834,9.797363,0.026031494,0.42227173,-0.006378174,-0.017044067,0.01171875,-31.100464,-22.54181,5.4107666,0
0.300567627,-0.04197379,0.28758204,0.95683575,-0.009834377,-0.9577522,0.2874261,0.9990703,0.0026544782,0.043028686,-0.2301017,0.8422535,0.48750624,-0.35511705,-0.5390754,0.76373404,0.9060602,0.0026147256,0.42314073,9.821014,0.01914978,0.33517456,9.797516,0.026031494,0.42196655,-0.007446289,-0.0021362305,-0.0010681152,-31.100464,-22.54181,5.4107666,0
0.304870605,-0.04197965,0.28758952,0.9568333,-0.0098689515,-0.9577502,0.2874321,0.99906975,0.0026233573,0.04304422,-0.23121527,0.8345159,0.5001227,-0.34584406,-0.5509776,0.75948375,0.90935767,0.0026397777,0.4160068,9.840164,-0.0335083,0.46925354,9.797516,0.025726318,0.42211914,0.0021209717,0.004257202,-0.0053253174,-31.100464,-22.54181,5.4107666,0
