Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Imid
0.084197998,0.020604083,0.2836249,-0.95871395,-0.99963903,0.0223812,-0.01486239,0.017241824,0.9586741,0.28398365,0.92186695,0.3621759,-0.13780397,-0.38729423,0.8729041,-0.296718,0.012825538,0.3269052,0.94497013,0.11730957,9.481033,2.7724762,0.16908264,9.401276,2.7848969,0.009597778,-0.078826904,0.050048828,-31.817627,-21.466064,-7.0343018,0
0.090179443,0.020674564,0.28352916,-0.95874065,-0.9996327,0.022663968,-0.014853938,0.017517345,0.9586957,0.28389364,0.9129384,0.37841195,-0.15279973,-0.40785143,0.8590138,-0.3094389,0.0141616985,0.34481826,0.9385626,0.14125061,9.514557,2.7150116,0.17178345,9.401428,2.7839966,0.0063934326,-0.080963135,0.053237915,-31.817627,-21.466064,-7.0343018,0
0.096130371,0.020803835,0.28335372,-0.9587898,-0.999625,0.022975506,-0.014899867,0.017806748,0.95874023,0.2837254,0.9037087,0.3937773,-0.16807742,-0.42786813,0.84480673,-0.32129502,0.015474245,0.36227205,0.93194395,0.22265625,9.485825,2.6719208,0.17462158,9.401871,2.7823486,0.009597778,-0.08203125,0.045791626,-31.817627,-21.466064,-7.0343018,0
0.099822998,0.02099247,0.2830975,-0.95886135,-0.9996152,0.023332292,-0.014995994,0.018127106,0.95880723,0.28347838,0.9037087,0.3937773,-0.16807742,-0.42786813,0.84480673,-0.32129502,0.015474245,0.36227205,0.93194395,0.22265625,9.485825,2.6719208,0.1777649,9.402618,2.779953,0.009597778,-0.08203125,0.045791626,-31.817627,-21.466064,-7.0343018,0
0.103485107,0.018120522,0.2828445,-0.9589946,-0.9996665,0.022777695,-0.01217101,0.018401185,0.9588953,0.2831629,0.8845062,0.42189384,-0.19913422,-0.4661885,0.8155926,-0.34274933,0.017808562,0.39599794,0.9180787,0.28012085,9.433151,2.7293854,0.18045044,9.403366,2.776825,0.045806885,-0.08415222,0.045791626,-32.356262,-22.361755,-7.206726,0
0.107177734,0.018302115,0.2826035,-0.9590622,-0.9996587,0.023060149,-0.012281779,0.018645244,0.95895964,0.2829291,0.8845062,0.42189384,-0.19913422,-0.4661885,0.8155926,-0.34274933,0.017808562,0.39599794,0.9180787,0.28012085,9.433151,2.7293854,0.18284607,9.404114,2.7745667,0.045806885,-0.08415222,0.045791626,-32.356262,-22.361755,-7.206726,0
0.110839844,0.035184145,0.28189653,-0.9587995,-0.99920434,0.027953368,-0.028448278,0.018782204,0.95903754,0.28265575,0.8643664,0.44689745,-0.23054999,-0.5024741,0.78558826,-0.3610689,0.019756591,0.42794126,0.9035906,0.12689209,9.342163,2.6671295,0.18418884,9.404861,2.771881,0.051132202,-0.07670593,0.026611328,-30.741882,-23.617554,-8.071899,0
0.114532471,0.03542266,0.28161165,-0.9588744,-0.99919355,0.028130367,-0.028650522,0.018905168,0.959116,0.28238097,0.85421413,0.4579587,-0.24615435,-0.5195133,0.77057326,-0.36921912,0.020592846,0.44327268,0.89615023,0.23222351,9.342163,2.7341766,0.18539429,9.405609,2.7691803,0.057525635,-0.052200317,0.020217896,-30.741882,-23.617554,-8.071899,0
0.11819458,0.035818864,0.28113836,-0.9589985,-0.99917746,0.028331008,-0.029014088,0.019012423,0.959249,0.28192192,0.8439213,0.46827447,-0.2617552,-0.53604114,0.7554974,-0.3766744,0.021368349,0.45819515,0.88859475,0.22265625,9.452301,2.47081,0.18644714,9.406967,2.7646942,0.06285095,-0.045806885,0.012771606,-30.741882,-23.617554,-8.071899,0
0.121887207,0.030597433,0.28080702,-0.95927644,-0.9993489,0.026951276,-0.02398621,0.019118225,0.9593857,0.28144884,0.83350855,0.4778455,-0.27735734,-0.5520643,0.7403788,-0.38348964,0.022100719,0.47276098,0.8809135,0.22265625,9.385269,2.5617828,0.18748474,9.40831,2.7600555,0.080963135,-0.043685913,0.007446289,-31.100464,-21.824646,-7.3806763,0
0.125549316,0.03088323,0.28043362,-0.9593765,-0.99933994,0.027037289,-0.024266466,0.019133804,0.95949256,0.2810835,0.8229444,0.4867581,-0.29296604,-0.5676643,0.72521275,-0.38964564,0.02279955,0.48696303,0.87312496,0.19392395,9.557648,2.652771,0.18763733,9.409348,2.7564697,0.094818115,-0.040481567,0.0095825195,-31.100464,-21.824646,-7.3806763,0
0.129241943,0.03125423,0.27994877,-0.9595061,-0.99932724,0.02718746,-0.024619026,0.019194465,0.95962995,0.28061014,0.8122785,0.49504298,-0.3084415,-0.58279943,0.71008915,-0.39511803,0.023420539,0.50070536,0.86530083,0.2753296,9.485825,2.3798218,0.18823242,9.410706,2.751831,0.07563782,-0.034088135,-0.0053253174,-31.100464,-21.824646,-7.3806763,0
0.13293457,0.030553183,0.27949426,-0.95966107,-0.99934816,0.02700914,-0.023950506,0.019225596,0.9597674,0.2801373,0.80155015,0.5026529,-0.3238169,-0.59744525,0.6950341,-0.39998353,0.024010908,0.51406974,0.8574122,0.16998291,9.533707,2.47081,0.1885376,9.412048,2.7471924,0.07884216,-0.03302002,-0.0053253174,-32.17621,-21.824646,-7.3806763,0
0.137268066,0.03087503,0.27905905,-0.9597774,-0.9993386,0.027073495,-0.024275947,0.019210106,0.9598922,0.2797104,0.790783,0.5096046,-0.3390655,-0.6116035,0.6800707,-0.40428331,0.024563847,0.52707404,0.8494643,0.21786499,9.471451,2.4372864,0.18838501,9.413239,2.7429962,0.08522034,-0.02557373,0.0021209717,-32.17621,-21.824646,-7.3806763,0
0.14163208,0.031150062,0.2786871,-0.95987666,-0.999331,0.027097624,-0.024563013,0.019164981,0.95999956,0.27934474,0.77993464,0.5159974,-0.35418725,-0.6253589,0.6651739,-0.40800738,0.02506536,0.5397132,0.84147567,0.16040039,9.457092,2.6958618,0.1879425,9.414291,2.7394104,0.07350159,-0.026641846,-0.015975952,-32.17621,-21.824646,-7.3806763,0
0.145996094,0.061720073,0.27728876,-0.9588022,-0.9979105,0.03554472,-0.053957902,0.019118432,0.96012896,0.27890316,0.76908606,0.52177334,-0.36913303,-0.6386359,0.650405,-0.41123915,0.025512327,0.5520199,0.83344054,0.05984497,9.495392,2.3079987,0.18748474,9.415497,2.7350616,0.07989502,-0.017044067,-0.01171875,-32.17621,-20.748901,-8.071899,0
0.150360107,0.06202857,0.2768517,-0.9589085,-0.99789095,0.035621338,-0.054265782,0.01913403,0.9602522,0.27847737,0.7586476,0.52659184,-0.38360757,-0.6509844,0.6361547,-0.41415748,0.02594179,0.56392217,0.8254204,0.16998291,9.524124,2.542633,0.18763733,9.416687,2.7308807,0.06817627,-0.014923096,-0.0032043457,-32.17621,-20.748901,-8.071899,0
0.154724121,0.06231733,0.27644256,-0.95900786,-0.9978727,0.035693616,-0.054553803,0.019149465,0.9603674,0.27807882,0.74822736,0.53086543,-0.39791682,-0.6629191,0.6220551,-0.4166362,0.026348457,0.5755252,0.81735945,0.23222351,9.490601,2.446869,0.18778992,9.417877,2.7269897,0.080963135,-0.0138549805,-0.0010681152,-32.17621,-20.748901,-8.071899,0
0.159088135,0.046142545,0.27668148,-0.95985323,-0.9987524,0.031139549,-0.039036427,0.019088738,0.96045697,0.2777732,0.7378345,0.5346661,-0.41198573,-0.6744528,0.60815,-0.41864896,0.026711678,0.5867587,0.80932117,0.10772705,9.481033,2.62883,0.18719482,9.418777,2.723999,0.069244385,-0.008529663,-0.0021362305,-32.356262,-22.003174,-7.897949,0
0.163452148,0.04637256,0.27637136,-0.9599315,-0.99874306,0.031130977,-0.03928464,0.019026456,0.9605466,0.27746758,0.7272376,0.53822994,-0.42595068,-0.6858537,0.59425193,-0.4200825,0.027021026,0.5976397,0.80130935,0.02154541,9.58638,2.5043335,0.18658447,9.419678,2.7210083,0.06391907,-0.0053253174,-0.008529663,-32.356262,-22.003174,-7.897949,0
0.168762207,0.046612494,0.2760478,-0.96001303,-0.9987336,0.031097598,-0.039550543,0.018936254,0.96064067,0.2771477,0.7167208,0.5413296,-0.43962884,-0.69682574,0.58060807,-0.4211034,0.027296335,0.6081583,0.79334635,0.07421875,9.548065,2.5761566,0.18569946,9.420578,2.717865,0.051132202,0.0053253174,0.0021209717,-32.356262,-22.003174,-7.897949,0
0.174072266,-0.031977843,0.27757454,-0.96017176,-0.99931,0.0092766695,0.035963092,0.018889634,0.96065927,0.27708635,0.70628864,0.54396415,-0.4530556,-0.70739174,0.56711215,-0.42187765,0.02744701,0.6184552,0.7853406,0.06463623,9.485825,2.5857239,0.1852417,9.420731,2.7172546,0.061798096,0.025543213,-0.0021362305,-33.251953,-22.183228,-5.305481,0
0.179412842,-0.031825226,0.2773617,-0.96023834,-0.99931407,0.009371824,0.035827335,0.018936314,0.9607199,0.27687317,0.6947234,0.5471496,-0.46689036,-0.71874315,0.5530832,-0.42131615,0.027706273,0.6282725,0.7774999,0.15083313,9.476242,2.5809479,0.18569946,9.421326,2.7151642,0.020248413,-0.0021362305,0.0021209717,-33.251953,-22.183228,-5.305481,0
0.1847229,-0.031671878,0.2771478,-0.9603052,-0.99931866,0.009435751,0.035681777,0.018950325,0.9607809,0.27666008,0.6832753,0.54979557,-0.48047867,-0.7296263,0.5392918,-0.42048764,0.027935974,0.63787866,0.7696301,0.16040039,9.481033,2.5378418,0.18583679,9.421921,2.7130737,0.039413452,0.010650635,0.013824463,-33.251953,-22.183228,-5.305481,0
0.190032959,-0.025433432,0.27688384,-0.96056676,-0.9994966,0.011186607,0.029688742,0.018965816,0.96083826,0.27645996,0.67187333,0.5520504,-0.4937879,-0.7401315,0.5257401,-0.41928846,0.02813573,0.6471767,0.7618206,0.19392395,9.346954,2.446869,0.18598938,9.422516,2.7111206,0.034088135,0.010650635,0.0095825195,-31.280518,-23.078918,-5.82428,0
0.195343018,-0.025359916,0.27679145,-0.96059537,-0.9994985,0.011209708,0.029616997,0.018965723,0.9608646,0.27636835,0.67187333,0.5520504,-0.4937879,-0.7401315,0.5257401,-0.41928846,0.02813573,0.6471767,0.7618206,0.19392395,9.346954,2.446869,0.18598938,9.422821,2.7102356,0.034088135,0.010650635,0.0095825195,-31.280518,-23.078918,-5.82428,0
0.200195312,-0.025300719,0.27671698,-0.9606183,-0.9994993,0.01125839,0.029567871,0.018996948,0.96088547,0.27629364,0.649332,0.5553985,-0.51951945,-0.7599691,0.4995177,-0.4158474,0.028548121,0.6648417,0.7464385,0.26574707,9.538498,2.5330505,0.18629456,9.422974,2.709488,0.004272461,-0.009597778,0.003189087,-31.280518,-23.078918,-5.82428,0
0.204620361,0.013970782,0.27601373,-0.9610521,-0.9997213,0.022144798,-0.008172939,0.019026462,0.9608985,0.27624622,0.6382219,0.55653286,-0.5319248,-0.76931536,0.4868604,-0.41366762,0.02875351,0.67322963,0.7388742,0.25138855,9.495392,2.5953064,0.18658447,9.423126,2.7090302,0.0063934326,-0.0010681152,0.012771606,-31.459045,-22.90039,-7.0343018,0
0.20904541,0.013993736,0.2759847,-0.96106017,-0.99972135,0.022137593,-0.008199487,0.019012626,0.96090704,0.27621755,0.62777823,0.5570053,-0.5437275,-0.7778563,0.47483605,-0.41166773,0.028880322,0.6813779,0.7313618,0.15560913,9.404419,2.609665,0.18644714,9.423126,2.708725,0.009597778,0.003189087,-0.0032043457,-31.459045,-22.90039,-7.0343018,0
0.213439941,0.014116237,0.27582958,-0.961103,-0.9997202,0.022140168,-0.008329362,0.018981494,0.9609515,0.27606487,0.6174105,0.5571796,-0.5552975,-0.78610396,0.4630989,-0.4093654,0.029067628,0.689268,0.72392315,0.11730957,9.308655,2.4803925,0.18614197,9.423569,2.7072296,0.0053253174,-0.012786865,0.0053253174,-31.459045,-22.90039,-7.0343018,0
0.217834473,-0.012232988,0.2762721,-0.9610016,-0.9997437,0.01492296,0.017016258,0.019042106,0.9609635,0.27601874,0.6071013,0.5570795,-0.5666485,-0.7940871,0.45154718,-0.40685484,0.02921804,0.69697034,0.71650445,0.2896881,9.399628,2.7054443,0.18673706,9.423721,2.706787,0.020248413,-0.018112183,-0.0063934326,-31.280518,-21.644592,-5.82428,0
0.222198486,-0.012258257,0.27630588,-0.96099156,-0.9997426,0.014960354,0.017053984,0.01908889,0.9609533,0.27605137,0.59646684,0.5569705,-0.577937,-0.8020996,0.43998852,-0.40378997,0.029386561,0.7044104,0.70918435,0.13166809,9.423569,2.5713654,0.18719482,9.423569,2.7070923,0.009597778,-0.0234375,-0.0021362305,-31.280518,-21.644592,-5.82428,0
0.2265625,-0.012208675,0.27623957,-0.96101135,-0.99974304,0.014988442,0.0170091,0.019102646,0.9609719,0.27598557,0.58595157,0.5566516,-0.5888971,-0.8098058,0.42877343,-0.40045965,0.029586947,0.71154225,0.70202017,0.20350647,9.399628,2.5378418,0.18733215,9.423874,2.706482,-0.018081665,-0.028762817,0.008514404,-31.280518,-21.644592,-5.82428,0
0.230926514,0.04112454,0.275077,-0.9605423,-0.9989699,0.02977334,-0.034243386,0.019178983,0.96096104,0.27601802,0.5755635,0.55605876,-0.59960437,-0.81721574,0.41778988,-0.39700142,0.029752508,0.71850556,0.69488454,0.22744751,9.294281,2.6431885,0.18807983,9.423721,2.706787,-0.003189087,-0.021316528,0.008514404,-31.6391,-21.644592,-7.5531006,0
0.235290527,0.04112684,0.27507392,-0.9605431,-0.9989684,0.029847182,-0.034224633,0.019255199,0.9609597,0.27601764,0.56613374,0.5548374,-0.6096294,-0.82377005,0.40765673,-0.3939784,0.029925605,0.7252389,0.68784666,0.19392395,9.476242,2.6671295,0.18882751,9.423721,2.706787,-0.010635376,-0.031967163,0.0053253174,-31.6391,-21.644592,-7.5531006,0
0.239654541,0.041139193,0.27505732,-0.96054727,-0.9989669,0.029894967,-0.034224093,0.019301942,0.96096283,0.276003,0.55680454,0.55341715,-0.6194336,-0.8300975,0.39776146,-0.390799,0.030111946,0.73178905,0.68086565,0.19392395,9.404419,2.518692,0.18928528,9.423721,2.7066345,-0.004257202,-0.038360596,0.007446289,-31.6391,-21.644592,-7.5531006,0
0.244018555,0.04103438,0.27519804,-0.9605115,-0.9989707,0.029901054,-0.0341104,0.019333187,0.9609224,0.2761417,0.5475317,0.5518725,-0.6290038,-0.83623666,0.38807562,-0.38743457,0.030286554,0.7381288,0.6739797,0.15560913,9.476242,2.7533264,0.18959045,9.423264,2.7079773,-0.009567261,-0.04901123,-0.0032043457,-31.6391,-21.644592,-7.5531006,0
0.248382568,0.041000526,0.27524346,-0.9604999,-0.99897087,0.029951662,-0.034059696,0.01939386,0.9609079,0.27618822,0.5383742,0.5502422,-0.6382686,-0.84215593,0.3786585,-0.38391536,0.03043939,0.74421185,0.66724974,0.12210083,9.346954,2.7198029,0.19018555,9.423126,2.708435,-0.03300476,-0.04901123,-0.004272461,-31.6391,-21.644592,-7.5531006,0
0.252746582,0.04096967,0.2752849,-0.9604893,-0.9989716,0.02997279,-0.03402066,0.01942317,0.96089536,0.27622977,0.52935904,0.5483813,-0.6473461,-0.84784585,0.36946198,-0.38033575,0.030600742,0.7501838,0.66052085,0.18913269,9.404419,2.7724762,0.19047546,9.423126,2.7088776,-0.0074310303,-0.046875,0.004257202,-31.6391,-21.644592,-7.5531006,0
0.257110596,0.027382797,0.2756502,-0.96086794,-0.9994346,0.026314897,-0.020932749,0.019515023,0.9608978,0.2762149,0.52034724,0.54642,-0.65625,-0.8534001,0.36043316,-0.37655848,0.030775154,0.7559849,0.6538652,0.13645935,9.524124,2.566574,0.19137573,9.423126,2.708725,-0.0053253174,-0.0745697,-0.01171875,-32.714844,-23.078918,-7.5531006,0
0.261474609,0.027358042,0.27568248,-0.9608594,-0.99943435,0.02635374,-0.020895151,0.019561809,0.96088743,0.27624753,0.5112684,0.54441446,-0.6649944,-0.85886264,0.35155347,-0.37251207,0.030980136,0.76159245,0.6473154,0.14604187,9.2799225,2.6862793,0.1918335,9.422974,2.7090302,-0.011703491,-0.069244385,0.004257202,-32.714844,-23.078918,-7.5531006,0
0.265838623,0.027417304,0.27560517,-0.9608798,-0.9994317,0.026411913,-0.020941706,0.019607034,0.960908,0.2761727,0.50229955,0.54229426,-0.6735073,-0.86413294,0.3428593,-0.36840433,0.031134678,0.76704913,0.6408324,0.04069519,9.44751,2.676712,0.192276,9.423126,2.7082825,-0.006378174,-0.06817627,-0.004272461,-32.714844,-23.078918,-7.5531006,0
0.270202637,0.010114518,0.27602133,-0.9610983,-0.9997573,0.021607745,-0.004315755,0.019575926,0.96090865,0.2761729,0.49354425,0.5399772,-0.6817908,-0.8691582,0.33441314,-0.3643238,0.031273253,0.772394,0.6343733,0.011962891,9.44751,2.7485352,0.19197083,9.423126,2.7082825,0.012786865,-0.04901123,0.010650635,-31.99768,-22.720337,-6.8618774,0
0.27456665,0.010091895,0.27605072,-0.96109,-0.99975765,0.02158801,-0.00429727,0.01956176,0.9609006,0.27620173,0.4845705,0.537737,-0.6899495,-0.8741904,0.32595274,-0.35992494,0.03134599,0.77755624,0.6280316,0.17477417,9.4427185,2.7820587,0.1918335,9.423126,2.7085876,0.0032043457,-0.047943115,-0.0053253174,-31.99768,-22.720337,-6.8618774,0
0.278930664,0.010128897,0.27600262,-0.96110344,-0.9997564,0.021641357,-0.004321447,0.019606855,0.96091324,0.27615464,0.4758159,0.53541255,-0.6978056,-0.8789861,0.3177392,-0.35556325,0.031347156,0.7825441,0.62180555,0.12689209,9.46666,2.5617828,0.192276,9.423264,2.70813,-0.004257202,-0.021316528,-0.0010681152,-31.99768,-22.720337,-6.8618774,0
0.283294678,0.054458633,0.27475855,-0.9599699,-0.9983242,0.033830438,-0.04695165,0.01957583,0.96091795,0.27614042,0.46716332,0.53298616,-0.70546734,-0.8836136,0.30976218,-0.35110468,0.031393167,0.78738374,0.61566335,0.13166809,9.500183,2.6671295,0.19197083,9.423264,2.7079773,-0.004257202,-0.034088135,0.004257202,-32.17621,-21.824646,-8.071899,0
0.287658691,0.054492783,0.27471232,-0.95998114,-0.9983226,0.033824112,-0.046989962,0.019561784,0.96093136,0.2760947,0.45949113,0.53017664,-0.7125873,-0.8876285,0.3024381,-0.34734243,0.031360712,0.79211354,0.6095676,0.16040039,9.528915,2.6479797,0.1918335,9.423416,2.7075348,0.008529663,-0.010650635,0.0021209717,-32.17621,-21.824646,-8.071899,0
0.292022705,0.054457456,0.27476013,-0.9599694,-0.99832475,0.033801742,-0.046958636,0.019546278,0.9609185,0.27614057,0.45195606,0.5272865,-0.71951693,-0.8914897,0.29532075,-0.34355754,0.031335015,0.79671484,0.6035425,0.15560913,9.533707,2.8299408,0.19168091,9.423264,2.7079773,0.012786865,-0.008529663,0.007446289,-32.17621,-21.824646,-8.071899,0
0.296386719,-9.2756166E-4,0.2761792,-0.96110564,-0.9998079,0.018558206,0.0062977197,0.019575698,0.96092695,0.27610898,0.4445858,0.52435166,-0.7262222,-0.89519095,0.2883817,-0.33980748,0.03125059,0.8011812,0.5976053,0.23701477,9.433151,2.6383972,0.19197083,9.423416,2.7076874,0.0138549805,0.008514404,0.0053253174,-32.53479,-22.183228,-6.3430786,0
0.300750732,-8.9220784E-4,0.27613133,-0.9611195,-0.9998076,0.01858319,0.006267105,0.01959121,0.9609402,0.27606162,0.43638223,0.5217031,-0.7330731,-0.8992207,0.28111285,-0.33522773,0.031186935,0.80548203,0.59179896,0.24180603,9.457092,2.609665,0.19212341,9.423569,2.7072296,0.0010681152,0.014892578,0.017028809,-32.53479,-22.183228,-6.3430786,0
0.305114746,-8.921979E-4,0.27613133,-0.96111953,-0.99980795,0.018568244,0.0062628007,0.019575655,0.9609405,0.2760617,0.42832476,0.51900417,-0.7397112,-0.9030908,0.27400732,-0.33067665,0.031063724,0.80966336,0.58607197,0.13645935,9.394836,2.6958618,0.19197083,9.423569,2.7072296,0.0032043457,0.025543213,0.008514404,-32.53479,-22.183228,-6.3430786,0
0.30947876,0.030533183,0.2753992,-0.960845,-0.9993426,0.027209502,-0.023957701,0.01954618,0.9609448,0.27604893,0.4203767,0.5162662,-0.74615866,-0.9068202,0.267138,-0.326059,0.03099408,0.8136993,0.5804592,0.12689209,9.533707,2.700653,0.19168091,9.423569,2.7070923,-0.0053253174,0.014892578,0.017028809,-32.17621,-22.183228,-7.3806763,0
0.313842773,0.030579995,0.27533674,-0.9608613,-0.9993414,0.027205957,-0.024008727,0.019530669,0.9609628,0.27598742,0.41312924,0.5132916,-0.752234,-0.9101484,0.26074192,-0.32193735,0.030891186,0.8176462,0.5748916,0.15560913,9.457092,2.5809479,0.19152832,9.423721,2.706482,0.0063934326,0.01914978,0.01171875,-32.17621,-22.183228,-7.3806763,0
