Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,0.059280183,0.028170899,0.08445624
0,0.0,0,-0.17989151,-0.09207047,-0.16703153,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004455566,0,0.02892317,-0.0053437427,-0.095896006,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008911133,0,0.003396085,0.034040887,0.047435522,0.0,0.0,0.0,0.0,0.0,0.0
3,0.013336182,0,0.05319856,0.043849785,0.16227126,0.0,0.0,0.0,0.0,0.0,0.0
4,0.017791748,0,-0.041992676,0.034542564,0.02828765,0.0,0.0,0.0,0.0,0.0,0.0
5,0.022247314,0,0.026058959,0.05683992,0.13826156,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02670288,0,-0.13107991,-0.021969937,0.110149145,0.0,0.0,0.0,0.0,0.0,0.0
7,0.031158447,0,-0.047365945,-0.024627678,0.0143888,0.0,0.0,0.0,0.0,0.0,0.0
8,0.035583496,0,-0.14637542,-0.08394886,-0.07133889,0.0,0.0,0.0,0.0,0.0,0.0
9,0.040039063,0,-0.009317784,-0.06654037,0.09130263,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04449463,0,0.026160857,-0.02407188,1.8835068E-5,0.0,0.0,0.0,0.0,0.0,0.0
11,0.048950195,0,-0.022858335,-0.052050374,0.057688475,0.0,0.0,0.0,0.0,0.0,0.0
12,0.053375244,0,0.021050619,0.022565603,0.09543872,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05783081,0,0.049751986,0.02591915,0.03317237,0.0,0.0,0.0,0.0,0.0,0.0
14,0.062286377,0,0.04515614,0.014421001,0.004524946,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06674194,0,-0.17732865,-0.06694297,-0.057101488,0.0,0.0,0.0,0.0,0.0,0.0
16,0.07116699,0,0.11748509,0.04725908,0.037798643,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07562256,0,-0.038038384,0.0027224645,-0.014526606,0.0,0.0,0.0,0.0,0.0,0.0
18,0.080078125,0,-0.024002908,-0.0030610338,0.07648158,0.0,0.0,0.0,0.0,0.0,0.0
19,0.08453369,0,-0.07111846,-0.038195632,0.15814948,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08898926,0,0.015361233,0.0011542737,-0.05283761,0.0,0.0,0.0,0.0,0.0,0.0
21,0.09341431,0,-0.0713211,-0.027239569,-0.1100781,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09786987,0,-0.009671142,-0.02888479,-0.16274571,0.0,0.0,0.0,0.0,0.0,0.0
23,0.10232544,0,-0.07127629,-0.00414373,0.04777503,0.0,0.0,0.0,0.0,0.0,0.0
24,0.106781006,0,-0.08944027,-0.01688806,-0.023949862,0.0,0.0,0.0,0.0,0.0,0.0
25,0.111206055,0,0.011945257,0.009961031,0.03330207,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11566162,0,0.048294533,-0.012606762,-0.0479424,0.0,0.0,0.0,0.0,0.0,0.0
27,0.12011719,0,-0.06226438,-0.011475213,0.03347087,0.0,0.0,0.0,0.0,0.0,0.0
28,0.124572754,0,0.0033544512,-0.017220624,0.01913333,0.0,0.0,0.0,0.0,0.0,0.0
29,0.1289978,0,0.057196464,1.6540289E-5,-0.048029184,0.0,0.0,0.0,0.0,0.0,0.0
30,0.13345337,0,0.02801367,5.524084E-4,0.062106848,0.0,0.0,0.0,0.0,0.0,0.0
31,0.13790894,0,0.08207644,-0.018454626,-0.14845204,0.0,0.0,0.0,0.0,0.0,0.0
32,0.1423645,0,0.027478507,-0.017656632,0.057447195,0.0,0.0,0.0,0.0,0.0,0.0
33,0.14682007,0,0.032412887,0.038279034,-0.10097718,0.0,0.0,0.0,0.0,0.0,0.0
34,0.15124512,0,0.010429094,-0.019917808,-0.047881365,0.0,0.0,0.0,0.0,0.0,0.0
35,0.15570068,0,-0.17630777,-0.0832675,-0.08090997,0.0,0.0,0.0,0.0,0.0,0.0
36,0.16015625,0,0.039879557,0.03937427,-0.08183503,0.0,0.0,0.0,0.0,0.0,0.0
37,0.16461182,0,-0.039845746,-0.014378779,-0.009611368,0.0,0.0,0.0,0.0,0.0,0.0
38,0.16903687,0,-0.039745968,-0.014263339,-0.009611368,0.0,0.0,0.0,0.0,0.0,0.0
39,0.17349243,0,-0.034157198,-0.022760414,-0.06699681,0.0,0.0,0.0,0.0,0.0,0.0
40,0.177948,0,-0.007898068,0.009511206,-0.05287671,0.0,0.0,0.0,0.0,0.0,0.0
41,0.18240356,0,0.07903187,0.035183147,0.04747367,0.0,0.0,0.0,0.0,0.0,0.0
42,0.18682861,0,-0.057257082,-0.07134954,-0.08101201,0.0,0.0,0.0,0.0,0.0,0.0
43,0.19128418,0,-0.019091366,-0.0051087216,-0.124589205,0.0,0.0,0.0,0.0,0.0,0.0
44,0.19573975,0,-0.078603834,-0.012251161,0.009549856,0.0,0.0,0.0,0.0,0.0,0.0
45,0.20019531,0,0.007353122,-0.013212495,-0.08623433,0.0,0.0,0.0,0.0,0.0,0.0
46,0.20465088,0,0.070194125,0.007285338,0.066832304,0.0,0.0,0.0,0.0,0.0,0.0
47,0.20907593,0,-0.01577927,-0.010503411,0.12922835,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2135315,0,-0.04721954,-0.0071136057,-0.04795575,0.0,0.0,0.0,0.0,0.0,0.0
49,0.21798706,0,0.0394636,-9.364635E-5,0.1052053,0.0,0.0,0.0,0.0,0.0,0.0
50,0.22244263,0,0.031410236,0.008955896,-0.038517237,0.0,0.0,0.0,0.0,0.0,0.0
51,0.22686768,0,0.028861495,-0.0014936179,0.10521579,0.0,0.0,0.0,0.0,0.0,0.0
52,0.23132324,0,-0.11016762,-0.056549378,0.057758093,0.0,0.0,0.0,0.0,0.0,0.0
53,0.23577881,0,-0.10966304,-0.056198917,0.057758093,0.0,0.0,0.0,0.0,0.0,0.0
54,0.24023438,0,-0.042974737,-0.025400452,-0.12922311,0.0,0.0,0.0,0.0,0.0,0.0
55,0.24465942,0,-0.028627349,-0.007866807,-0.05273938,0.0,0.0,0.0,0.0,0.0,0.0
56,0.24911499,0,0.03264197,-7.97458E-4,0.20097709,0.0,0.0,0.0,0.0,0.0,0.0
57,0.25357056,0,0.0061564767,-0.02483704,-0.02388978,0.0,0.0,0.0,0.0,0.0,0.0
58,0.25802612,0,-0.07278167,-0.03762006,-0.05251336,0.0,0.0,0.0,0.0,0.0,0.0
59,0.2624817,0,0.014717413,0.028516062,-0.019485712,0.0,0.0,0.0,0.0,0.0,0.0
60,0.26690674,0,-0.010688057,-0.049493723,0.028966665,0.0,0.0,0.0,0.0,0.0,0.0
61,0.2713623,0,-0.06841524,0.018695537,-0.028981447,0.0,0.0,0.0,0.0,0.0,0.0
62,0.27581787,0,0.043112732,0.0068781525,0.071639776,0.0,0.0,0.0,0.0,0.0,0.0
63,0.28027344,0,0.06252895,0.012885805,0.18651748,0.0,0.0,0.0,0.0,0.0,0.0
64,0.2846985,0,-0.07616289,-0.018061288,-0.028712511,0.0,0.0,0.0,0.0,0.0,0.0
65,0.28915405,0,0.01678528,-9.211078E-4,-0.057584047,0.0,0.0,0.0,0.0,0.0,0.0
66,0.29360962,0,0.0056537525,0.03774949,0.06185317,0.0,0.0,0.0,0.0,0.0,0.0
67,0.2980652,0,0.08747332,0.03171825,0.18637633,0.0,0.0,0.0,0.0,0.0,0.0
68,0.30249023,0,0.064050116,0.012489181,-0.15345407,0.0,0.0,0.0,0.0,0.0,0.0
69,0.3069458,0,0.053322375,0.02985169,-0.091326,0.0,0.0,0.0,0.0,0.0,0.0
70,0.31140137,0,-0.029974712,-0.004402809,0.0573709,0.0,0.0,0.0,0.0,0.0,0.0
71,0.31585693,0,0.05023432,-0.053063877,-0.062003374,0.0,0.0,0.0,0.0,0.0,0.0
72,0.3203125,0,-0.061483596,-0.0057986453,0.028655767,0.0,0.0,0.0,0.0,0.0,0.0
73,0.32473755,0,0.015903154,0.036945455,0.05227256,0.0,0.0,0.0,0.0,0.0,0.0
