Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,0.04599083,0.081376076,0.77199817
0,0.0,0,-0.0146183595,-0.41264042,-9.8809185,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
1,0.00830078,0,-0.0068812123,-0.36391625,-8.887731,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
2,0.016601563,0,0.004672981,-0.31766438,-7.993494,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
3,0.024902344,0,0.019904971,-0.2756326,-7.1840134,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
4,0.033203125,0,0.03822837,-0.23839238,-6.4544997,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
5,0.041503906,0,0.04100379,-0.20612222,-5.8045883,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
6,0.049804688,0,0.043501668,-0.17707908,-5.219668,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
7,0.05810547,0,0.037172988,-0.14689532,-4.694475,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
8,0.06640625,0,0.026570495,-0.11659267,-4.216115,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
9,0.07470703,0,0.013680379,-0.09233666,-3.7915998,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
10,0.08300781,0,0.005282128,-0.07500336,-3.4111924,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
11,0.091308594,0,-0.0030682073,-0.05648066,-3.0683937,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
12,0.099609375,0,-0.007511231,-0.042468835,-2.756953,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
13,0.107910156,0,-0.009791044,-0.030277044,-2.4755383,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
14,0.11621094,0,-0.011842875,-0.019304428,-2.222265,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
15,0.12451172,0,-0.013672421,-0.0054456135,-1.9937732,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
16,0.1328125,0,-0.00955628,0.009667531,-1.7888983,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
17,0.14111328,0,5.590748E-4,0.02131676,-1.6029619,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
18,0.14941406,0,0.011225746,0.03259301,-1.4383782,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
19,0.15771484,0,0.013293497,0.04164627,-1.2849952,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
20,0.16601563,0,0.0099638635,0.05337683,-1.1459244,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
21,0.1743164,0,0.0069671934,0.06393434,-1.0207608,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
22,0.18261719,0,-0.0011553108,0.07467366,-0.91063803,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
23,0.19091797,0,-0.0099515375,0.08510684,-0.8144108,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
24,0.19921875,0,-0.017999727,0.081318796,-0.7306203,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
25,0.20751953,0,-0.023339877,0.07362348,-0.6520969,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false
