Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,Imid
6011.434274621,-0.8976649,0.42670116,-0.11010843,-0.4403924,-0.8776336,0.18924567,-0.0158835,0.21837011,0.97573674,-0.892706,0.43571907,-0.1149995,-0.450223,-0.8733208,0.18603747,-0.019371383,0.21785219,0.9757895,0.3878479,2.2673035,9.492996,0
6011.438669153,-0.89772964,0.42660275,-0.10996093,-0.44026288,-0.8777115,0.18918473,-0.015807237,0.21824849,0.9757651,-0.89286965,0.4354072,-0.114909954,-0.44989565,-0.8735182,0.18590245,-0.019432679,0.21768415,0.9758258,0.3591156,2.257721,9.516937,0
6011.443094201,-0.88468665,0.4517465,-0.11512892,-0.46592277,-0.8651011,0.18578543,-0.01567023,0.21800306,0.9758223,-0.8930308,0.4351005,-0.11481906,-0.44957367,-0.8737063,0.18579769,-0.019477466,0.2175427,0.9758564,0.39263916,2.1763153,9.454697,0
6011.44751925,-0.88478994,0.45160192,-0.11490218,-0.46572864,-0.86524916,0.18558244,-0.015609621,0.2177147,0.97588766,-0.8930308,0.4351005,-0.11481906,-0.44957367,-0.8737063,0.18579769,-0.019477466,0.2175427,0.9758564,0.39263916,2.1763153,9.454697,0
6011.451913782,-0.8849005,0.45144692,-0.114659056,-0.46552196,-0.8653879,0.18545355,-0.015502137,0.21748427,0.9759407,-0.8928626,0.43547156,-0.11472054,-0.44990325,-0.8736641,0.18519755,-0.019578949,0.21696912,0.97598207,0.41178894,2.2242126,9.449905,0
6011.45633883,-0.89691347,0.4284389,-0.10948218,-0.44193754,-0.87709004,0.18816075,-0.015410338,0.2171482,0.97601706,-0.8927684,0.4356771,-0.11467359,-0.45008826,-0.8736315,0.18490183,-0.019624958,0.21668774,0.97604376,0.28250122,2.2385712,9.459488,0
6011.460763879,-0.89701957,0.42827904,-0.109237835,-0.44172361,-0.8772581,0.18787864,-0.0153653,0.21678376,0.9760987,-0.8929245,0.4354177,-0.11444318,-0.449779,-0.87384725,0.18463449,-0.019612728,0.21633881,0.9761213,0.26335144,2.367859,9.512161,0
6011.46515841,-0.89713806,0.4281006,-0.10896498,-0.4414842,-0.87745523,0.187521,-0.015334052,0.2163385,0.97619796,-0.8930974,0.4351254,-0.11420558,-0.4494346,-0.8740963,0.18429376,-0.019635778,0.21592021,0.9762135,0.296875,2.2289886,9.449905,0
6011.469583459,-0.8904637,0.4411929,-0.11145998,-0.45479798,-0.8710738,0.18544346,-0.015273515,0.21582243,0.9763131,-0.8932292,0.434914,-0.11397978,-0.44916967,-0.8743283,0.18383867,-0.01970173,0.21540633,0.97632575,0.36869812,2.2002563,9.641449,0
6011.474008508,-0.89066815,0.44089,-0.111023486,-0.4544014,-0.8713629,0.18505658,-0.015152154,0.21527323,0.9764363,-0.89324087,0.43493903,-0.113792375,-0.4491443,-0.8744398,0.18336958,-0.019749999,0.2149024,0.9764358,0.28250122,2.190689,9.564835,0
6011.478403039,-0.89084965,0.44062075,-0.110635504,-0.45405,-0.87160516,0.18477786,-0.015013532,0.21484335,0.97653306,-0.89330125,0.43489847,-0.11347323,-0.4490259,-0.8746045,0.18287306,-0.01971299,0.21431315,0.976566,0.22984314,2.2625122,9.818619,0
6011.482828088,-0.9108977,0.39991704,-0.10164572,-0.41236353,-0.8911434,0.1892607,-0.014892337,0.2143121,0.9766516,-0.893349,0.43487266,-0.11319658,-0.4489343,-0.87472373,0.18252811,-0.019639257,0.21387911,0.9766627,0.26335144,2.0805511,9.789886,0
6011.487253137,-0.9110395,0.39968356,-0.10129195,-0.41205335,-0.8913698,0.18886994,-0.014800375,0.21380566,0.9767641,-0.8938435,0.43398148,-0.11271195,-0.4479514,-0.87529457,0.18220569,-0.019582262,0.21335283,0.976779,0.17237854,2.0901337,9.761154,0
6011.491647668,-0.911155,0.39949322,-0.10100357,-0.41180062,-0.8915535,0.18855377,-0.014724143,0.21339504,0.97685504,-0.89430964,0.43313363,-0.11227411,-0.4470225,-0.8758217,0.181954,-0.019521706,0.21291228,0.9768763,0.1771698,2.190689,9.737213,0
6011.496072717,-0.91129315,0.39926505,-0.10065806,-0.41149944,-0.89174986,0.18828198,-0.014587394,0.21300085,0.976943,-0.89477533,0.43227774,-0.111862436,-0.4460922,-0.8763409,0.18173708,-0.019468741,0.21251479,0.9769639,0.1484375,2.2625122,9.550461,0
6011.500497766,-0.9113722,0.39913464,-0.10046054,-0.41132632,-0.8918784,0.18805194,-0.014540542,0.21270736,0.97700775,-0.8952587,0.43140414,-0.111365095,-0.44512558,-0.8768858,0.18147899,-0.019363675,0.21204212,0.97706866,0.11491394,2.1954803,9.718063,0
6011.504922815,-0.9114357,0.3990294,-0.100301266,-0.41118532,-0.89200145,0.18777622,-0.014540648,0.21238838,0.9770771,-0.8957288,0.43052027,-0.11100471,-0.44418067,-0.8773916,0.18134896,-0.01932019,0.21174566,0.97713375,-0.08139038,2.118866,9.919174,0
6011.509317346,-0.9048323,0.41307113,-0.10320235,-0.4255187,-0.8856304,0.18599087,-0.014571683,0.21220508,0.9771165,-0.8961731,0.42969203,-0.11062744,-0.44328687,-0.8778699,0.1812213,-0.019247154,0.21144536,0.9772003,-0.02394104,2.3199768,9.646225,0
6011.513742395,-0.9048561,0.413033,-0.10314615,-0.42546856,-0.8856663,0.18593413,-0.01455614,0.21212909,0.9771332,-0.8964734,0.42912564,-0.11039285,-0.44267967,-0.87820333,0.18109001,-0.019237006,0.21121107,0.9772511,0.02394104,2.2529297,9.66539,0
6011.518167444,-0.90489686,0.41296768,-0.103049785,-0.42538235,-0.8857336,0.18581124,-0.014540617,0.21197559,0.97716683,-0.89673567,0.42862722,-0.110199265,-0.44214973,-0.878478,0.18105265,-0.019203534,0.21108094,0.97727996,0.07661438,2.1284332,9.694122,0
6011.522561975,-0.914177,0.39308625,-0.098810695,-0.40505424,-0.89477026,0.18792872,-0.014540666,0.21182382,0.9771997,-0.89701176,0.42809993,-0.1100017,-0.44159067,-0.8787669,0.1810151,-0.01917329,0.21094841,0.97730917,0.08618164,2.07576,9.718063,0
6011.526987024,-0.91412306,0.39317638,-0.09895068,-0.40517142,-0.8947272,0.18788093,-0.014663515,0.2118383,0.9771947,-0.8974795,0.42718056,-0.109760925,-0.44063932,-0.87924194,0.18102644,-0.019175433,0.21083248,0.97733414,-0.004776001,2.2912445,9.68454,0
6011.531412073,-0.9141233,0.39317602,-0.09895013,-0.40517148,-0.89471954,0.18791723,-0.0146480845,0.21187131,0.9771878,-0.89797795,0.42616782,-0.10962041,-0.4396183,-0.8797441,0.1810694,-0.019271951,0.21078748,0.9773419,0.0909729,2.2385712,9.68454,0
6011.535806604,-0.87575734,0.46888304,-0.114881195,-0.48252922,-0.8574277,0.17883863,-0.014647938,0.21205279,0.9771485,-0.8984163,0.42529386,-0.10942254,-0.43872276,-0.8801649,0.18119623,-0.019248236,0.21079582,0.9773406,0.05744934,2.329544,9.631866,0
6011.540231653,-0.87572825,0.4689226,-0.11494171,-0.4825816,-0.8573873,0.17889112,-0.014663479,0.21212877,0.9771317,-0.89812297,0.4258697,-0.109590925,-0.4393231,-0.8798589,0.18122801,-0.019245028,0.21091087,0.97731584,-0.07182312,2.281662,9.631866,0
6011.544656701,-0.87569755,0.46896443,-0.11500578,-0.48263797,-0.85733056,0.17901148,-0.014647944,0.21226603,0.97710216,-0.8977931,0.42653567,-0.10970308,-0.43999857,-0.87952834,0.1811937,-0.019201398,0.21094365,0.97730964,0.01914978,2.4253235,9.622284,0
6011.549051233,-0.9131525,0.39527783,-0.09953847,-0.40735805,-0.8936632,0.18821636,-0.014556109,0.21241805,0.97707045,-0.8974861,0.42715284,-0.10981402,-0.44062623,-0.8792185,0.18117206,-0.019162353,0.21098635,0.9773012,-0.04309082,2.2625122,9.392441,0
6011.553476282,-0.91317654,0.39523706,-0.099479534,-0.40730622,-0.8936776,0.1882598,-0.0144953905,0.21243308,0.977068,-0.8979578,0.4262344,-0.10952655,-0.43967083,-0.87964255,0.18143481,-0.01901046,0.21107642,0.97728467,0.0335083,2.1475983,9.478638,0
6011.55790133,-0.9132214,0.39516103,-0.0993697,-0.40721053,-0.8936924,0.18839723,-0.014358699,0.21251279,0.9770528,-0.898413,0.42533743,-0.1092802,-0.43874297,-0.8800746,0.18158557,-0.018939594,0.21108475,0.97728425,0.12449646,2.3199768,9.564835,0
6011.562295862,-0.8599808,0.49592626,-0.1203754,-0.51013,-0.84193707,0.17581084,-0.014159295,0.21260104,0.9770365,-0.8988823,0.42441922,-0.10899009,-0.43778583,-0.8805114,0.18177809,-0.018816892,0.21111143,0.97728086,0.15322876,2.2720947,9.502579,0
6011.56672091,-0.86000544,0.49589506,-0.12032758,-0.5100917,-0.84192437,0.17598219,-0.014038018,0.21272375,0.9770115,-0.89828855,0.42564714,-0.109097555,-0.43901056,-0.87991047,0.18173446,-0.018641321,0.21114495,0.97727704,-0.05744934,2.2960358,9.598343,0
6011.571145959,-0.8601028,0.4957721,-0.12013847,-0.50993216,-0.8420041,0.17606275,-0.013870097,0.21269453,0.97702026,-0.8977293,0.42679712,-0.10920757,-0.44016048,-0.87933314,0.18174708,-0.018460711,0.21122853,0.9772624,0.05744934,2.1523743,9.574402,0
6011.575571008,-0.90442914,0.41403472,-0.10287461,-0.42640135,-0.8850704,0.18663427,-0.013778189,0.21266335,0.9770284,-0.8971527,0.42798755,-0.109287545,-0.44134167,-0.8787607,0.18165116,-0.018293167,0.21120197,0.97727126,0.06703186,2.329544,9.564835,0
6011.579965539,-0.904503,0.41391617,-0.102701664,-0.42624894,-0.88513714,0.18666543,-0.013641216,0.21261594,0.97704065,-0.89741284,0.42750078,-0.10905664,-0.44081673,-0.87901634,0.18168902,-0.018190367,0.21112403,0.97729,0.02394104,2.367859,9.574402,0
6011.584390588,-0.9045415,0.4138545,-0.10261164,-0.42616883,-0.8851843,0.18662512,-0.013594558,0.21254005,0.97705775,-0.8976841,0.42701393,-0.10873104,-0.44027132,-0.87928617,0.18170577,-0.018014807,0.21098551,0.9773232,-0.09576416,2.190689,9.574402,0
6011.588815637,-0.885942,0.4504975,-0.11026728,-0.46359774,-0.8671244,0.18213305,-0.013564969,0.21247895,0.97707146,-0.89794225,0.42653155,-0.108492404,-0.43974903,-0.8795396,0.18174401,-0.017903814,0.21090505,0.9773426,-0.04788208,2.2912445,9.617508,0
6011.593210168,-0.88596094,0.45047027,-0.11022623,-0.4635624,-0.86714214,0.18213835,-0.0135339005,0.21246418,0.9770751,-0.897818,0.42680705,-0.10843682,-0.44000557,-0.87942946,0.18165621,-0.017830377,0.21080701,0.9773651,0.0909729,2.2720947,9.674957,0
6011.597635217,-0.8859804,0.45044217,-0.11018397,-0.4635246,-0.86718225,0.18204342,-0.013549556,0.21235989,0.9770976,-0.8976656,0.42712286,-0.10845552,-0.44031766,-0.8792864,0.18159238,-0.017801208,0.2107641,0.97737485,-0.05265808,2.1763153,9.540894,0
6011.602060266,-0.9086648,0.40521407,-0.10064641,-0.41730678,-0.88921994,0.18746375,-0.013533858,0.21234216,0.97710156,-0.8975136,0.4274462,-0.10843943,-0.44062847,-0.87915933,0.18145384,-0.017773788,0.21063876,0.9774024,0.1197052,2.2912445,9.54567,0
6011.606454797,-0.9086852,0.40518063,-0.10059758,-0.4172636,-0.8892424,0.18745418,-0.013502834,0.21231253,0.97710854,-0.8978149,0.42685276,-0.10828203,-0.4400144,-0.8794617,0.18147857,-0.017765263,0.21057984,0.9774152,0.01914978,2.2864532,9.737213,0
6011.610879846,-0.9087076,0.40514368,-0.10054363,-0.41721514,-0.8892774,0.18739603,-0.013488846,0.21223654,0.9771252,-0.8981048,0.42628908,-0.108099036,-0.43942448,-0.87974685,0.18152562,-0.017717399,0.2105304,0.9774267,0.12449646,2.2768707,9.765945,0
6011.615304895,-0.90867084,0.40523028,-0.10052714,-0.41729578,-0.8892489,0.18735136,-0.013473214,0.21219027,0.9771355,-0.89837617,0.42575547,-0.10794672,-0.43886903,-0.88003105,0.18149182,-0.017725341,0.21042241,0.9774499,0.02394104,2.324768,9.536102,0
6011.619699426,-0.9087616,0.40507922,-0.100314856,-0.4171019,-0.88935393,0.18728454,-0.013350339,0.21203855,0.9771701,-0.8986244,0.42527854,-0.107760355,-0.43836248,-0.88028425,0.18148819,-0.017676711,0.21032782,0.97747105,0.14364624,2.1811066,9.579193,0
6011.624124475,-0.90880984,0.40499908,-0.100202195,-0.41699845,-0.88942,0.187202,-0.013305186,0.21191517,0.9771975,-0.8988541,0.42485413,-0.10751891,-0.43789482,-0.88052833,0.18143308,-0.01759085,0.21016385,0.97750795,-0.009567261,2.2433624,9.660599,0
6011.628549524,-0.91535395,0.39078137,-0.097041264,-0.40243423,-0.8957865,0.18871431,-0.013182222,0.21179312,0.9772256,-0.89908326,0.4244254,-0.107296064,-0.4374275,-0.88076574,0.18140814,-0.017508473,0.21003526,0.97753704,0.08618164,2.1811066,9.52652,0
6011.632944055,-0.91546,0.39059803,-0.09677961,-0.40219957,-0.8958879,0.18873361,-0.012984701,0.21170276,0.9772478,-0.8994657,0.42369643,-0.10697117,-0.43664563,-0.8811463,0.18144338,-0.017380334,0.2099106,0.97756606,0.04788208,2.2146301,9.588776,0
6011.637369104,-0.9155606,0.39042366,-0.096530855,-0.40197483,-0.8960109,0.18862824,-0.012847772,0.21150355,0.9772927,-0.8998345,0.4230111,-0.10658025,-0.4358935,-0.88150156,0.18152624,-0.017163044,0.20980123,0.9775934,0.02394104,2.3199768,9.804245,0
6011.641794153,-0.8771922,0.46680015,-0.11239035,-0.47997048,-0.8587327,0.17946193,-0.012740409,0.21136662,0.97732383,-0.90018386,0.4223608,-0.106209025,-0.4351775,-0.8818665,0.18147193,-0.017015552,0.20957789,0.97764385,0.03829956,2.2625122,9.756363,0
6011.646219201,-0.8773255,0.46661726,-0.112108685,-0.47973073,-0.85888433,0.17937708,-0.012587958,0.21115406,0.97737175,-0.89977807,0.42323062,-0.10618462,-0.4360211,-0.8814903,0.1812746,-0.016879752,0.20940565,0.9776831,-0.009567261,2.0230865,9.718063,0
6011.650613733,-0.8773915,0.4665267,-0.111969225,-0.47961086,-0.8589789,0.1792447,-0.012556776,0.2109694,0.977412,-0.89933866,0.42417145,-0.1061532,-0.43693358,-0.8810701,0.18112011,-0.016702427,0.20927022,0.97771513,0.0335083,2.07576,9.794678,0
6011.655038782,-0.89277834,0.43784976,-0.10599304,-0.45032167,-0.8739301,0.18291144,-0.012542786,0.21103032,0.97739905,-0.89894825,0.42498112,-0.10622205,-0.43773782,-0.88071215,0.18091926,-0.016663777,0.20913446,0.97774494,-0.08618164,2.23378,9.761154,0
6011.65946383,-0.89279723,0.4378217,-0.105949685,-0.45028335,-0.87397724,0.1827805,-0.012572344,0.21089329,0.9774282,-0.8988424,0.4252174,-0.10617158,-0.43795812,-0.8806095,0.18088548,-0.01658006,0.20908625,0.9777566,-0.02394104,2.1380157,9.818619,0
6011.663858362,-0.89281195,0.43779975,-0.10591584,-0.4502532,-0.8740177,0.18266095,-0.012603398,0.21077083,0.97745425,-0.8987535,0.42541018,-0.10615192,-0.43814117,-0.88053966,0.18078242,-0.016564297,0.20898837,0.97777784,-0.0335083,2.070984,9.713272,0
6011.66828341,-0.8910204,0.44124982,-0.10668297,-0.45378533,-0.8723067,0.18209863,-0.012709282,0.21066475,0.9774757,-0.89867836,0.42556867,-0.106153406,-0.43829533,-0.8804802,0.1806984,-0.01656639,0.20891626,0.9777932,-0.028717041,2.0039368,9.636658,0
6011.672708459,-0.8909793,0.4413113,-0.10677177,-0.45386255,-0.87229395,0.18196714,-0.012832215,0.21058868,0.97749054,-0.8985349,0.42584988,-0.10623992,-0.4385872,-0.8803564,0.18059333,-0.016623344,0.20886487,0.9778032,-0.15800476,1.984787,9.789886,0
6011.677102991,-0.89091957,0.44140074,-0.10690088,-0.45397645,-0.8722488,0.18189958,-0.012953562,0.21058835,0.977489,-0.8985349,0.42584988,-0.10623992,-0.4385872,-0.8803564,0.18059333,-0.016623344,0.20886487,0.9778032,-0.15800476,1.984787,9.789886,0
6011.681528039,-0.8908176,0.4415532,-0.107121035,-0.4541704,-0.8721754,0.18176752,-0.013168294,0.21057288,0.9774895,-0.8985349,0.42584988,-0.10623992,-0.4385872,-0.8803564,0.18059333,-0.016623344,0.20886487,0.9778032,-0.15800476,1.984787,9.789886,0
6011.685953088,-0.9001132,0.4231911,-0.10346709,-0.43545184,-0.88121986,0.18393795,-0.013336362,0.21061993,0.9774771,-0.89817184,0.42651492,-0.10664153,-0.4393199,-0.88002574,0.18042384,-0.016893838,0.20890135,0.9777908,-0.11012268,2.0853424,9.603134,0
6011.690347619,-0.8999852,0.4233948,-0.103747055,-0.4357084,-0.88112223,0.18379825,-0.013594609,0.21061918,0.9774737,-0.89822495,0.4263773,-0.10674441,-0.43920717,-0.8800754,0.18045598,-0.017000794,0.20897298,0.97777367,-0.13406372,1.9991455,9.583984,0
6011.694772668,-0.89618343,0.4309261,-0.105631284,-0.443465,-0.87746054,0.18276148,-0.013930595,0.21063158,0.9774662,-0.8982758,0.42623124,-0.10690008,-0.43909666,-0.8801306,0.18045583,-0.017170122,0.20903856,0.9777567,-0.18673706,2.0374603,9.512161,0
6011.699197717,-0.8960141,0.43118557,-0.106007755,-0.44379672,-0.8773182,0.18263932,-0.01425109,0.21069331,0.9774483,-0.8982729,0.42617324,-0.10715495,-0.43909192,-0.88014835,0.18038069,-0.01743883,0.20908195,0.9777426,-0.22505188,2.0614014,9.50737,0
6011.703592248,-0.8958405,0.43145138,-0.10639332,-0.4441368,-0.8771688,0.18253073,-0.014571761,0.2107716,0.9774267,-0.89825857,0.42614618,-0.107382186,-0.43911263,-0.88014215,0.18036045,-0.017651673,0.2091632,0.9777214,-0.30645752,2.0422516,9.38765,0
6011.708017297,-0.89570796,0.43165398,-0.10668739,-0.44439605,-0.8770546,0.18244854,-0.014816032,0.21083204,0.97741,-0.89824927,0.4261062,-0.107618906,-0.4391233,-0.88013506,0.1803693,-0.017862694,0.20927455,0.9776938,-0.20588684,2.1092834,9.435547,0
6011.712442346,-0.8955647,0.43187258,-0.10700477,-0.44467545,-0.87693614,0.18233727,-0.015089886,0.2108772,0.97739613,-0.89820784,0.4261508,-0.10778786,-0.43920216,-0.8800982,0.18035692,-0.018004658,0.20933865,0.97767746,-0.39263916,2.1284332,9.540894,0
6011.716836877,-0.89543504,0.43207002,-0.10729148,-0.4449268,-0.8768421,0.18217517,-0.015365275,0.21086292,0.9773948,-0.8981955,0.42613962,-0.10793507,-0.43922177,-0.8800923,0.18033798,-0.018143667,0.20938618,0.9776647,-0.2681427,2.1380157,9.3589325,0
6011.721261926,-0.88300514,0.4557024,-0.11241522,-0.46910357,-0.86479616,0.17907904,-0.015609504,0.21086212,0.9773911,-0.8981716,0.42615366,-0.10807831,-0.43926385,-0.88009024,0.18024574,-0.018306283,0.20936649,0.9776659,-0.25856018,2.070984,9.382874,0
6011.725686975,-0.88289315,0.4558611,-0.11265196,-0.4693059,-0.8647274,0.17888188,-0.01586794,0.2108018,0.97740006,-0.8978984,0.42666915,-0.10831432,-0.43981636,-0.87983775,0.18013093,-0.018442722,0.20937766,0.97766095,-0.28250122,2.1140747,9.483429,0
6011.730112024,-0.88283104,0.4559488,-0.11278295,-0.46941626,-0.8647073,0.17868856,-0.016051393,0.21069397,0.9774203,-0.8976201,0.42719257,-0.10855728,-0.4403765,-0.8795979,0.17993346,-0.018620523,0.20931795,0.9776703,-0.19631958,2.1284332,9.392441,0
6011.734506555,-0.9171226,0.38625804,-0.09844194,-0.39827567,-0.89801896,0.18691823,-0.01620405,0.21063398,0.9774307,-0.8973517,0.42771706,-0.10871106,-0.44091868,-0.8793694,0.17972256,-0.018726766,0.20920709,0.977692,-0.26335144,2.142807,9.162598,0
6011.738931604,-0.9170635,0.38636014,-0.09859277,-0.3984058,-0.8979826,0.18681595,-0.016356349,0.210602,0.97743505,-0.89776856,0.4268789,-0.10856362,-0.44006622,-0.8797986,0.17971168,-0.01879898,0.20911467,0.9777105,-0.25856018,2.1571655,9.263153,0
6011.743356653,-0.91702175,0.38643184,-0.09869886,-0.3984965,-0.8979654,0.18670487,-0.01647945,0.2105436,0.9774456,-0.8981982,0.42601225,-0.108413845,-0.4391859,-0.8802342,0.17973192,-0.018861568,0.20904872,0.9777233,-0.24899292,2.142807,9.34935,0
6011.747751184,-0.89585173,0.43104324,-0.10794189,-0.44404584,-0.8774504,0.1813953,-0.016524432,0.21043444,0.9774684,-0.8986166,0.42517236,-0.10824374,-0.43832764,-0.8806568,0.17975692,-0.018897904,0.20897879,0.97773755,-0.2681427,2.1811066,9.34935,0
6011.752176233,-0.8958616,0.43102837,-0.107918486,-0.44402453,-0.8774829,0.18128955,-0.01655569,0.21032883,0.97749054,-0.89858997,0.42525113,-0.10815525,-0.4383841,-0.88065207,0.17964213,-0.01885413,0.20883815,0.9777685,-0.34954834,2.1763153,9.425964,0
6011.756601282,-0.8958656,0.43102244,-0.107909076,-0.44401422,-0.8775188,0.1811412,-0.01661633,0.21019135,0.9775191,-0.89854276,0.42537668,-0.10805383,-0.43848404,-0.88062197,0.17954582,-0.018779974,0.20870946,0.9777973,-0.32081604,2.1475983,9.306259,0
