Time,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GravX,GravY,GravZ,MagX,MagY,MagZ,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9
18874.923715091,0.012786865,-0.010665894,-0.007461548,-0.12210083,-0.03829956,9.971848,-0.16638184,0.07107544,9.80484,-12.930298,33.95996,-6.7504883,0.9335898,0.35809863,0.013246556,-0.3579417,0.93365574,-0.012842124,-0.01696647,0.007247782,0.9998298
18874.921365238,0.012786865,-0.010665894,-0.007461548,-0.14125061,0.07182312,9.818619,-0.16638184,0.07107544,9.80484,-12.930298,33.95996,-6.7504883,0.9335898,0.35809863,0.013246556,-0.3579417,0.93365574,-0.012842124,-0.01696647,0.007247782,0.9998298
18874.925759769,0.0,0.0095825195,-0.0053253174,-0.10293579,0.11491394,9.923965,-0.1662445,0.07107544,9.80484,-12.930298,33.95996,-6.7504883,0.9335908,0.3580964,0.013233514,-0.3579396,0.93365645,-0.012837083,-0.01695247,0.0072477837,0.99983
18874.930398441,0.0032043457,0.0010528564,0.004257202,-0.19871521,0.09576416,9.789886,-0.16593933,0.07121277,9.80484,-12.930298,33.95996,-6.7504883,0.93359345,0.35809067,0.013199527,-0.35793412,0.93365854,-0.01283894,-0.016921356,0.007261791,0.9998305
18874.936929202,-0.010635376,0.0021209717,-0.007461548,-0.19871521,0.09576416,9.789886,-0.16609192,0.07136536,9.80484,-12.213135,33.95996,-5.0216675,0.94027704,0.34014422,0.013452327,-0.33998853,0.94034517,-0.012603715,-0.016936911,0.0072773476,0.9998301
18874.935037113,-0.010635376,0.0021209717,-0.007461548,-0.19392395,0.03829956,9.900009,-0.16609192,0.07136536,9.80484,-12.213135,33.95996,-5.0216675,0.94027704,0.34014422,0.013452327,-0.33998853,0.94034517,-0.012603715,-0.016936911,0.0072773476,0.9998301
18874.939675784,-0.004257202,-0.009597778,-0.0053253174,-0.25616455,0.0622406,9.847351,-0.1662445,0.07121277,9.80484,-12.213135,33.95996,-5.0216675,0.94027585,0.3401467,0.013472215,-0.33999097,0.9403443,-0.012594407,-0.016952466,0.007261786,0.9998299
18874.944314456,-0.013824463,0.007446289,0.0010681152,-0.23222351,0.11012268,9.832977,-0.16653442,0.07121277,9.80484,-12.213135,33.95996,-5.0216675,0.94027424,0.3401502,0.013499964,-0.3399942,0.94034314,-0.012604507,-0.016982023,0.0072617834,0.9998295
18874.950143314,-0.013824463,0.011703491,-0.0095825195,-0.23222351,0.11012268,9.832977,-0.16668701,0.07136536,9.80484,-12.930298,33.95996,-5.7128906,0.9337236,0.35774875,0.013269847,-0.357591,0.9337895,-0.012875885,-0.016997576,0.0072773397,0.999829
18874.948953128,-0.013824463,0.011703491,-0.0095825195,-0.18434143,0.0909729,9.923965,-0.16668701,0.07136536,9.80484,-12.930298,33.95996,-5.7128906,0.9337236,0.35774875,0.013269847,-0.357591,0.9337895,-0.012875885,-0.016997576,0.0072773397,0.999829
18874.9535918,-0.006378174,0.014892578,0.0021362305,-0.2753296,0.1197052,9.895233,-0.1668396,0.071517944,9.80484,-12.930298,33.95996,-5.7128906,0.933723,0.35775003,0.013278792,-0.3575919,0.9337889,-0.012895992,-0.017013129,0.007292897,0.99982864
18874.958230472,-0.018081665,0.014892578,0.004257202,-0.20828247,0.08139038,9.990997,-0.16714478,0.07167053,9.80484,-12.930298,33.95996,-5.7128906,0.93372136,0.35775334,0.013302234,-0.3575946,0.9337875,-0.012921691,-0.017044239,0.0073084524,0.99982804
18874.963357425,0.008529663,0.007446289,-0.0095825195,-0.20828247,0.08139038,9.990997,-0.1672821,0.07167053,9.80484,-12.033081,33.062744,-4.5028687,0.9390212,0.34359366,0.013509237,-0.34343573,0.9390899,-0.012723893,-0.017058238,0.0073084505,0.99982774
18874.962838626,0.008529663,0.007446289,-0.0095825195,-0.27053833,0.09576416,9.871292,-0.1672821,0.07167053,9.80484,-12.033081,33.062744,-4.5028687,0.9390212,0.34359366,0.013509237,-0.34343573,0.9390899,-0.012723893,-0.017058238,0.0073084505,0.99982774
18874.967477298,-0.004257202,0.006378174,0.0095825195,-0.14125061,0.08139038,9.799454,-0.16773987,0.07182312,9.80484,-12.033081,33.062744,-4.5028687,0.9390191,0.3435981,0.01354766,-0.3434394,0.9390883,-0.012754591,-0.017104901,0.0073240036,0.9998269
18874.97211597,0.012786865,0.004257202,0.0053253174,-0.16998291,0.10533142,9.866501,-0.16758728,0.07182312,9.80484,-12.033081,33.062744,-4.5028687,0.9390199,0.3435964,0.0135330735,-0.3434379,0.93908894,-0.012749225,-0.017089346,0.007324006,0.9998272
18874.976571536,0.0138549805,0.0053253174,-0.0010681152,-0.16998291,0.10533142,9.866501,-0.16758728,0.07196045,9.80484,-12.571716,32.884216,-5.7128906,0.93321097,0.35908204,0.013315319,-0.35892224,0.9332772,-0.012984388,-0.017089346,0.0073380093,0.9998271
18874.976754642,0.0138549805,0.0053253174,-0.0010681152,-0.16998291,0.0143585205,9.871292,-0.16758728,0.07196045,9.80484,-12.571716,32.884216,-5.7128906,0.93321097,0.35908204,0.013315319,-0.35892224,0.9332772,-0.012984388,-0.017089346,0.0073380093,0.9998271
18874.981393314,0.0,-0.0021362305,-0.0053253174,-0.20350647,0.08618164,9.880859,-0.16758728,0.07167053,9.80484,-12.571716,32.884216,-5.7128906,0.93321025,0.35908362,0.013325914,-0.3589242,0.93327683,-0.012956822,-0.017089348,0.007308447,0.99982727
18874.986031986,-0.0053253174,0.020217896,-0.0010681152,-0.10293579,0.05265808,9.880859,-0.16773987,0.07182312,9.80484,-12.571716,32.884216,-5.7128906,0.93320954,0.35908493,0.013334828,-0.3589251,0.9332761,-0.012976943,-0.017104901,0.0073240036,0.9998269
18874.989785648,0.0021362305,0.0053253174,-0.007461548,-0.10293579,0.05265808,9.880859,-0.16743469,0.07167053,9.80484,-12.033081,32.704163,-7.269287,0.9374316,0.347909,0.013465161,-0.34775057,0.9374997,-0.0127912965,-0.017073793,0.007308448,0.99982744
18874.990670658,0.0021362305,0.0053253174,-0.007461548,-0.18434143,0.10055542,9.641449,-0.16743469,0.07167053,9.80484,-12.033081,32.704163,-7.269287,0.9374316,0.347909,0.013465161,-0.34775057,0.9374997,-0.0127912965,-0.017073793,0.007308448,0.99982744
18874.995309329,0.004272461,0.008514404,-0.0021362305,-0.17477417,0.05744934,9.923965,-0.16758728,0.07182312,9.80484,-12.033081,32.704163,-7.269287,0.93743074,0.34791073,0.013474308,-0.34775195,0.937499,-0.012811315,-0.017089346,0.007324006,0.9998272
18874.999948001,0.0021362305,0.007446289,0.014907837,-0.11730957,0.13885498,9.789886,-0.16758728,0.07182312,9.80484,-12.033081,32.704163,-7.269287,0.93743074,0.34791073,0.013474308,-0.34775195,0.937499,-0.012811315,-0.017089346,0.007324006,0.9998272
18875.002999759,0.004272461,0.01914978,0.0063934326,-0.11730957,0.13885498,9.789886,-0.16743469,0.07196045,9.80484,-12.213135,33.242798,-7.4417114,0.9375919,0.347477,0.0134607805,-0.3473182,0.9376598,-0.012812808,-0.01707379,0.0073380102,0.99982727
18875.004586673,0.004272461,0.01914978,0.0063934326,-0.22744751,0.0335083,9.74678,-0.16743469,0.07196045,9.80484,-12.213135,33.242798,-7.4417114,0.9375919,0.347477,0.0134607805,-0.3473182,0.9376598,-0.012812808,-0.01707379,0.0073380102,0.99982727
18875.009225345,0.0021362305,0.0010528564,-0.0010681152,-0.15560913,0.0909729,9.909592,-0.16758728,0.07182312,9.80484,-12.213135,33.242798,-7.4417114,0.93759024,0.34748074,0.013480185,-0.34732196,0.9376586,-0.012805136,-0.017089346,0.007324006,0.9998272
18875.013864017,0.009597778,-0.01171875,-0.0095825195,-0.15083313,0.10533142,9.976624,-0.16758728,0.07196045,9.80484,-12.213135,33.242798,-7.4417114,0.9375907,0.34747982,0.0134753315,-0.34732085,0.9376589,-0.012818253,-0.017089346,0.0073380093,0.9998271
18875.01621387,0.022369385,0.007446289,0.0053253174,-0.15083313,0.10533142,9.976624,-0.16743469,0.07211304,9.80484,-12.571716,31.808472,-6.404114,0.92901015,0.36982068,0.013144491,-0.36966014,0.92907405,-0.013145781,-0.017073788,0.00735357,0.9998272
18875.018502689,0.022369385,0.007446289,0.0053253174,-0.27053833,0.01914978,9.86171,-0.16743469,0.07211304,9.80484,-12.571716,31.808472,-6.404114,0.92901015,0.36982068,0.013144491,-0.36966014,0.92907405,-0.013145781,-0.017073788,0.00735357,0.9998272
18875.023110843,0.022369385,-0.0021362305,0.004257202,-0.19392395,0.14364624,9.943115,-0.16789246,0.07182312,9.80484,-12.571716,31.808472,-6.404114,0.9290058,0.36982986,0.013198659,-0.36966905,0.9290707,-0.013135696,-0.017120456,0.0073240018,0.9998266
18875.027749515,-0.011703491,0.020217896,0.0095825195,-0.13645935,0.009567261,9.86171,-0.16877747,0.07167053,9.80484,-12.571716,31.808472,-6.404114,0.92899835,0.3698449,0.0132880295,-0.36968312,0.9290646,-0.013154803,-0.01721068,0.0073084314,0.9998251
18875.029427982,-0.010635376,0.007446289,-0.008514404,-0.13645935,0.009567261,9.86171,-0.16864014,0.07136536,9.80484,-12.213135,33.95996,-6.7504883,0.94003963,0.34079048,0.013687911,-0.34063146,0.9401111,-0.012701431,-0.017196683,0.0072773155,0.99982566
18875.032388187,-0.010635376,0.007446289,-0.008514404,-0.11251831,0.1819458,9.9479065,-0.16864014,0.07136536,9.80484,-12.213135,33.95996,-6.7504883,0.94003963,0.34079048,0.013687911,-0.34063146,0.9401111,-0.012701431,-0.017196683,0.0072773155,0.99982566
18875.037026859,0.008529663,-0.0032043457,-0.0063934326,-0.11251831,0.0909729,9.794678,-0.16833496,0.07182312,9.80484,-12.213135,33.95996,-6.7504883,0.94004315,0.3407828,0.013642859,-0.3406235,0.9401136,-0.012734603,-0.017165568,0.007323996,0.99982584
18875.041665531,0.0,0.007446289,0.0021362305,-0.21307373,0.04788208,9.809036,-0.16818237,0.07196045,9.80484,-12.213135,33.95996,-6.7504883,0.94004464,0.34077945,0.013623505,-0.34062022,0.94011474,-0.012742421,-0.01715001,0.0073380014,0.999826
18875.042642093,0.0053253174,-0.0010681152,0.0,-0.21307373,0.04788208,9.809036,-0.16833496,0.07182312,9.80484,-12.213135,33.242798,-6.059265,0.9377673,0.34699947,0.013558248,-0.34683973,0.93783677,-0.012824647,-0.017165568,0.007323996,0.99982584
18875.046304202,0.0053253174,-0.0010681152,0.0,-0.16519165,0.07661438,9.8138275,-0.16833496,0.07182312,9.80484,-12.213135,33.242798,-6.059265,0.9377673,0.34699947,0.013558248,-0.34683973,0.93783677,-0.012824647,-0.017165568,0.007323996,0.99982584
18875.050942874,-0.0053253174,-0.004272461,0.012786865,-0.21786499,-0.009567261,9.876068,-0.16833496,0.07182312,9.80484,-12.213135,33.242798,-6.059265,0.9377673,0.34699947,0.013558248,-0.34683973,0.93783677,-0.012824647,-0.017165568,0.007323996,0.99982584
18875.055581546,0.019180298,0.0095825195,0.010650635,-0.21307373,0.05744934,9.847351,-0.16848755,0.071517944,9.80484,-12.213135,33.242798,-6.059265,0.9377654,0.34700337,0.01358358,-0.34684387,0.93783545,-0.012800917,-0.017181128,0.007292877,0.99982584
18875.055856204,0.014923096,-0.007461548,-0.0095825195,-0.21307373,0.05744934,9.847351,-0.16864014,0.071517944,9.80484,-12.213135,33.242798,-6.059265,0.93776447,0.34700564,0.013598141,-0.34684592,0.93783474,-0.012806345,-0.017196683,0.0072928746,0.9998256
18875.060220218,0.014923096,-0.007461548,-0.0095825195,-0.09336853,-0.06703186,9.742004,-0.16864014,0.071517944,9.80484,-12.213135,33.242798,-6.059265,0.93776447,0.34700564,0.013598141,-0.34684592,0.93783474,-0.012806345,-0.017196683,0.0072928746,0.9998256
18875.06485889,0.0,-0.010665894,0.0032043457,-0.16998291,0.10533142,9.895233,-0.16833496,0.07092285,9.80484,-12.213135,33.242798,-6.059265,0.93776506,0.34700438,0.013590032,-0.3468459,0.93783563,-0.012738634,-0.017165579,0.0072321985,0.9998265
18875.069497562,0.018112183,-0.0021362305,0.0010681152,-0.16519165,0.07661438,9.832977,-0.16833496,0.07107544,9.80484,-12.213135,33.242798,-6.059265,0.9377655,0.34700358,0.013584646,-0.34684488,0.9378359,-0.012753213,-0.017165577,0.0072477576,0.99982643
18875.069070316,0.0138549805,0.004257202,-0.0095825195,-0.16519165,0.07661438,9.832977,-0.16833496,0.07107544,9.80484,-11.854553,33.60138,-6.404114,0.9421182,0.33499888,0.013746399,-0.3348411,0.9421907,-0.012578694,-0.017165577,0.0072477576,0.99982643
18875.074136234,0.0138549805,0.004257202,-0.0095825195,-0.14604187,0.0143585205,9.900009,-0.16833496,0.07107544,9.80484,-11.854553,33.60138,-6.404114,0.9421182,0.33499888,0.013746399,-0.3348411,0.9421907,-0.012578694,-0.017165577,0.0072477576,0.99982643
18875.0785918,0.017044067,0.0,-0.0095825195,-0.23222351,0.0622406,9.698898,-0.16818237,0.07092285,9.80484,-11.854553,33.60138,-6.404114,0.94211894,0.33499736,0.013736974,-0.33483997,0.94219136,-0.012558805,-0.017150024,0.0072322004,0.9998268
18875.082986331,-0.004257202,0.010650635,-0.004257202,-0.16519165,0.0,9.9479065,-0.16848755,0.07092285,9.80484,-11.854553,33.60138,-6.404114,0.9421168,0.33500215,0.013766226,-0.33484438,0.94218963,-0.012569291,-0.017181134,0.007232196,0.99982625
18875.082284427,-0.004257202,0.0,-0.013839722,-0.16519165,0.0,9.9479065,-0.16848755,0.070617676,9.80484,-12.571716,32.884216,-5.0216675,0.933296,0.35885578,0.013453275,-0.3586966,0.93336517,-0.012886289,-0.017181138,0.0072010783,0.99982643
18875.087380863,-0.004257202,0.0,-0.013839722,-0.23222351,0.05265808,9.780304,-0.16848755,0.070617676,9.80484,-12.571716,32.884216,-5.0216675,0.933296,0.35885578,0.013453275,-0.3586966,0.93336517,-0.012886289,-0.017181138,0.0072010783,0.99982643
18875.091775394,0.0021362305,0.011703491,0.0,-0.05505371,-0.02394104,9.780304,-0.16864014,0.070617676,9.80484,-12.571716,32.884216,-5.0216675,0.93329513,0.35885766,0.013467769,-0.35869834,0.93336457,-0.012891895,-0.017196694,0.0072010765,0.99982625
18875.096169925,0.0021362305,-0.0010681152,0.004257202,-0.15560913,0.0143585205,9.962265,-0.16818237,0.07017517,9.80484,-12.571716,32.884216,-5.0216675,0.93329686,0.35885417,0.013440449,-0.358696,0.9333661,-0.0128329955,-0.017150031,0.0071559604,0.99982727
18875.095498538,-0.0084991455,0.013824463,0.008529663,-0.15560913,0.0143585205,9.962265,-0.16818237,0.07002258,9.80484,-11.6744995,32.34558,-5.5404663,0.93976957,0.34153464,0.013680747,-0.34137803,0.939842,-0.012567664,-0.017150035,0.007140402,0.99982744
18875.100564456,-0.0084991455,0.013824463,0.008529663,-0.16998291,0.15322876,9.794678,-0.16818237,0.07002258,9.80484,-11.6744995,32.34558,-5.5404663,0.93976957,0.34153464,0.013680747,-0.34137803,0.939842,-0.012567664,-0.017150035,0.007140402,0.99982744
18875.104958988,-0.014892578,0.003189087,0.0010681152,-0.15083313,0.009567261,9.823395,-0.16818237,0.07032776,9.80484,-11.6744995,32.34558,-5.5404663,0.93977034,0.34153312,0.013670141,-0.34137607,0.9398424,-0.012596885,-0.017150031,0.0071715196,0.9998272
18875.109353519,0.004272461,0.0021209717,0.0010681152,-0.14604187,0.009567261,9.837769,-0.16818237,0.07002258,9.80484,-11.6744995,32.34558,-5.5404663,0.93976957,0.34153464,0.013680747,-0.34137803,0.939842,-0.012567664,-0.017150035,0.007140402,0.99982744
18875.10871265,-0.009567261,0.012756348,-0.0021362305,-0.14604187,0.009567261,9.837769,-0.16802979,0.069869995,9.80484,-13.288879,32.167053,-5.0216675,0.92343414,0.38353375,0.013092201,-0.3833744,0.9234994,-0.013150976,-0.01713448,0.0071248445,0.99982774
18875.11374805,-0.009567261,0.012756348,-0.0021362305,-0.14604187,0.19152832,9.871292,-0.16802979,0.069869995,9.80484,-13.288879,32.167053,-5.0216675,0.92343414,0.38353375,0.013092201,-0.3833744,0.9234994,-0.013150976,-0.01713448,0.0071248445,0.99982774
18875.118142581,-0.011703491,-0.0021362305,-0.003189087,-0.09815979,-0.004776001,9.794678,-0.16789246,0.07032776,9.80484,-13.288879,32.167053,-5.0216675,0.92343616,0.38352972,0.013061425,-0.38336995,0.92350066,-0.013188655,-0.017120475,0.0071715233,0.9998277
18875.122537113,-0.003189087,-0.009597778,0.0,-0.17477417,0.05744934,9.84256,-0.16773987,0.07002258,9.80484,-13.288879,32.167053,-5.0216675,0.9234364,0.38352945,0.013058997,-0.38337028,0.9235011,-0.0131539535,-0.017104924,0.007140407,0.9998281
18875.121926761,-0.006378174,0.011703491,0.0010681152,-0.17477417,0.05744934,9.84256,-0.16773987,0.07002258,9.80484,-12.213135,32.884216,-6.059265,0.9365333,0.35031793,0.013520242,-0.35016116,0.93660355,-0.012679391,-0.017104924,0.007140407,0.9998281
18875.126931644,-0.006378174,0.011703491,0.0010681152,-0.17477417,0.0,9.756363,-0.16773987,0.07002258,9.80484,-12.213135,32.884216,-6.059265,0.9365333,0.35031793,0.013520242,-0.35016116,0.93660355,-0.012679391,-0.017104924,0.007140407,0.9998281
18875.131326175,-0.013824463,0.013824463,-0.0010681152,-0.17955017,0.11012268,9.756363,-0.16773987,0.06971741,9.80484,-12.213135,32.884216,-6.059265,0.93653244,0.35031962,0.01353112,-0.3501633,0.9366032,-0.012650272,-0.017104927,0.0071092895,0.9998284
18875.135720706,-0.0053253174,0.014892578,0.0138549805,-0.19392395,0.12927246,9.794678,-0.16773987,0.069869995,9.80484,-12.213135,32.884216,-6.059265,0.93653286,0.35031876,0.013525681,-0.35016224,0.9366035,-0.012664832,-0.017104927,0.0071248487,0.99982834
18875.135140872,-0.014892578,0.003189087,0.0,-0.19392395,0.12927246,9.794678,-0.16789246,0.07017517,9.80484,-11.854553,32.884216,-7.4417114,0.9396627,0.34183007,0.013643701,-0.3416736,0.9397345,-0.012576488,-0.017120479,0.0071559646,0.99982786
18875.140115238,-0.014892578,0.003189087,0.0,-0.05027771,0.0335083,9.775513,-0.16789246,0.07017517,9.80484,-11.854553,32.884216,-7.4417114,0.9396627,0.34183007,0.013643701,-0.3416736,0.9397345,-0.012576488,-0.017120479,0.0071559646,0.99982786
18875.144509769,-0.026611328,0.007446289,0.004257202,-0.21307373,0.18673706,9.818619,-0.16773987,0.0688324,9.80484,-11.854553,32.884216,-7.4417114,0.93965995,0.34183636,0.0136758,-0.34168193,0.9397332,-0.0124426065,-0.017104939,0.007019046,0.999829
18875.1489043,-0.012756348,0.006378174,0.007461548,-0.10293579,0.05265808,9.809036,-0.16789246,0.0692749,9.80484,-11.854553,32.884216,-7.4417114,0.93966,0.34183618,0.013674998,-0.34168094,0.9397329,-0.012490316,-0.017120488,0.007064166,0.9998284
18875.148354984,0.018112183,0.0,-0.007461548,-0.10293579,0.05265808,9.809036,-0.16758728,0.0692749,9.80484,-11.315918,34.13849,-5.5404663,0.9484401,0.31664822,0.013973785,-0.31649536,0.94851667,-0.012111263,-0.017089378,0.0070641697,0.999829
18875.153298831,0.018112183,0.0,-0.007461548,-0.18434143,0.04788208,9.722839,-0.16758728,0.0692749,9.80484,-11.315918,34.13849,-5.5404663,0.9484401,0.31664822,0.013973785,-0.31649536,0.94851667,-0.012111263,-0.017089378,0.0070641697,0.999829
18875.157693363,0.01171875,0.010650635,-0.007461548,-0.10293579,0.14364624,9.890442,-0.16758728,0.069122314,9.80484,-11.315918,34.13849,-5.5404663,0.9484398,0.31664893,0.013978704,-0.3164963,0.94851667,-0.012096517,-0.017089382,0.007048611,0.9998292
18875.162087894,0.008529663,-0.0010681152,-0.014907837,-0.13645935,0.0622406,9.742004,-0.16743469,0.06942749,9.80484,-11.315918,34.13849,-5.5404663,0.9484413,0.31664544,0.0139541365,-0.3164926,0.9485176,-0.012121058,-0.017073823,0.007079731,0.99982923
18875.161569095,-0.0074310303,-0.0021362305,-0.003189087,-0.13645935,0.0622406,9.742004,-0.1672821,0.06942749,9.80484,-12.571716,32.525635,-6.059265,0.9318295,0.36265138,0.013330193,-0.36249515,0.931898,-0.012783308,-0.017058266,0.007079733,0.9998295
18875.166482425,-0.0074310303,-0.0021362305,-0.003189087,-0.15560913,-0.028717041,9.856918,-0.1672821,0.06942749,9.80484,-12.571716,32.525635,-6.059265,0.9318295,0.36265138,0.013330193,-0.36249515,0.931898,-0.012783308,-0.017058266,0.007079733,0.9998295
18875.170876956,0.01171875,0.003189087,-0.01171875,-0.16998291,0.09576416,9.708481,-0.1672821,0.06896973,9.80484,-12.571716,32.525635,-6.059265,0.9318282,0.362654,0.013347084,-0.3624984,0.93189734,-0.01273985,-0.017058272,0.007033056,0.9998298
18875.175271488,0.004272461,0.012756348,0.0063934326,-0.11251831,-0.07182312,9.742004,-0.1672821,0.069122314,9.80484,-12.571716,32.525635,-6.059265,0.9318286,0.36265314,0.013341454,-0.3624973,0.9318974,-0.012754335,-0.017058268,0.0070486143,0.9998296
18875.174783206,0.0,0.015960693,-0.0053253174,-0.11251831,-0.07182312,9.742004,-0.16699219,0.06867981,9.80484,-11.6744995,31.987,-6.2316895,0.938448,0.3451542,0.013565583,-0.34500068,0.93851995,-0.012449952,-0.01702872,0.007003497,0.9998305
18875.179666019,0.0,0.015960693,-0.0053253174,-0.09815979,0.08139038,9.86171,-0.16699219,0.06867981,9.80484,-11.6744995,31.987,-6.2316895,0.938448,0.3451542,0.013565583,-0.34500068,0.93851995,-0.012449952,-0.01702872,0.007003497,0.9998305
18875.18406055,-0.004257202,0.004257202,-0.0021362305,-0.25616455,0.12449646,9.809036,-0.16668701,0.06867981,9.80484,-11.6744995,31.987,-6.2316895,0.93845016,0.3451493,0.013536444,-0.34499615,0.9385216,-0.0124391485,-0.01699761,0.0070035,0.99983096
18875.188455081,0.0063934326,0.020217896,-0.004257202,-0.19392395,0.1484375,9.809036,-0.16714478,0.0688324,9.80484,-11.6744995,31.987,-6.2316895,0.9384473,0.34515572,0.013574792,-0.34500182,0.93851924,-0.012469941,-0.017044274,0.007019054,0.9998301
18875.192849613,0.0063934326,0.020217896,-0.004257202,-0.11730957,0.10533142,9.722839,-0.16714478,0.0688324,9.80484,-11.6744995,31.987,-6.2316895,0.9384473,0.34515572,0.013574792,-0.34500182,0.93851924,-0.012469941,-0.017044274,0.007019054,0.9998301
18875.188455081,0.0063934326,0.020217896,-0.004257202,-0.11730957,0.10533142,9.722839,-0.16714478,0.069122314,9.80484,-11.6744995,31.987,-6.2316895,0.9384481,0.34515402,0.013564612,-0.3449997,0.93851966,-0.012497659,-0.01704427,0.007048616,0.9998299
18875.192849613,0.0063934326,0.020217896,-0.004257202,-0.11730957,0.10533142,9.722839,-0.16699219,0.0692749,9.80484,-11.6744995,31.987,-6.2316895,0.9384495,0.34515065,0.013544683,-0.34499633,0.9385207,-0.012506845,-0.017028714,0.0070641777,0.9998301
18875.188455081,-0.009567261,0.010650635,-0.004257202,-0.11730957,0.10533142,9.722839,-0.16699219,0.0692749,9.80484,-11.6744995,31.987,-6.2316895,0.9384495,0.34515065,0.013544683,-0.34499633,0.9385207,-0.012506845,-0.017028714,0.0070641777,0.9998301
18875.192849613,0.0021362305,-0.0032043457,-0.017044067,-0.11730957,0.10533142,9.722839,-0.16699219,0.0692749,9.80484,-11.6744995,31.987,-6.2316895,0.9384495,0.34515065,0.013544683,-0.34499633,0.9385207,-0.012506845,-0.017028714,0.0070641777,0.9998301
18875.187997318,0.0021362305,-0.0032043457,-0.017044067,-0.11730957,0.10533142,9.722839,-0.16699219,0.0692749,9.80484,-13.647461,33.60138,-6.404114,0.92554474,0.37841204,0.013089892,-0.37825528,0.9256104,-0.012982083,-0.017028714,0.0070641777,0.9998301
18875.197244144,0.0021362305,-0.0032043457,-0.017044067,-0.14604187,0.0622406,9.909592,-0.16699219,0.0692749,9.80484,-13.647461,33.60138,-6.404114,0.92554474,0.37841204,0.013089892,-0.37825528,0.9256104,-0.012982083,-0.017028714,0.0070641777,0.9998301
18875.201638675,0.014923096,0.0095825195,-0.0021362305,-0.19871521,0.11012268,9.852127,-0.1668396,0.0692749,9.80484,-13.647461,33.60138,-6.404114,0.9255458,0.37840974,0.013075522,-0.37825316,0.9256112,-0.012976166,-0.017013157,0.007064179,0.9998303
18875.201211429,0.01171875,-0.01171875,0.0021362305,-0.19871521,0.11012268,9.852127,-0.16699219,0.06942749,9.80484,-10.240173,33.062744,-7.6141357,0.95421296,0.29879367,0.014136041,-0.29864275,0.9542914,-0.011843646,-0.01702871,0.007079736,0.9998299
18875.206033206,0.01171875,-0.01171875,0.0021362305,-0.14604187,0.0622406,9.8138275,-0.16699219,0.06942749,9.80484,-10.240173,33.062744,-7.6141357,0.95421296,0.29879367,0.014136041,-0.29864275,0.9542914,-0.011843646,-0.01702871,0.007079736,0.9998299
