Time,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GravX,GravY,GravZ,MagX,MagY,MagZ,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9
16977.31163666,-0.0021362305,0.004257202,0.0032043457,-0.14604187,0.05984497,9.756363,-0.0655365,0.061935425,9.806198,0.87280273,34.55963,-9.362793,0.999703,-0.023397395,0.0068289624,0.023439534,0.9997063,-0.006157442,-0.006682888,0.0063156798,0.9999577
16977.318899843,0.004257202,0.0,-0.0010681152,-0.14604187,0.05984497,9.756363,-0.065826416,0.061935425,9.806198,-0.74157715,34.739685,-9.536743,0.99971056,0.023142628,0.006564625,-0.023100184,0.9997121,-0.006469194,-0.00671245,0.0063156784,0.9999575
16977.316641542,0.004257202,0.0,-0.0010681152,-0.002380371,0.007171631,9.871292,-0.065826416,0.061935425,9.806198,-0.74157715,34.739685,-9.536743,0.99971056,0.023142628,0.006564625,-0.023100184,0.9997121,-0.006469194,-0.00671245,0.0063156784,0.9999575
16977.321646425,0.01171875,-0.008529663,0.015975952,-0.14604187,0.03111267,9.641449,-0.06568909,0.061798096,9.806198,-0.74157715,34.739685,-9.536743,0.9997108,0.023138886,0.0065509737,-0.023096625,0.99971235,-0.0064548478,-0.006698448,0.006301676,0.9999577
16977.326651308,0.020233154,-0.009597778,0.0,-0.07899475,0.10772705,9.890442,-0.065979004,0.061645508,9.806198,-0.74157715,34.739685,-9.536743,0.9997104,0.023147075,0.0065808357,-0.023104725,0.9997123,-0.006440029,-0.0067280107,0.006286116,0.9999576
16977.332022402,0.003189087,0.0,-0.003189087,-0.07899475,0.10772705,9.890442,-0.065979004,0.061798096,9.806198,0.15563965,34.20105,-9.017944,0.9999735,-0.0027719676,0.006745587,0.0028143583,0.99997634,-0.0062828576,-0.00672801,0.0063016745,0.9999575
16977.331656191,0.003189087,0.0,-0.003189087,-0.03111267,-0.026321411,9.909592,-0.065979004,0.061798096,9.806198,0.15563965,34.20105,-9.017944,0.9999735,-0.0027719676,0.006745587,0.0028143583,0.99997634,-0.0062828576,-0.00672801,0.0063016745,0.9999575
16977.336661074,-0.013839722,0.0,-0.0010681152,-0.15083313,0.12689209,9.818619,-0.065826416,0.06149292,9.806198,0.15563965,34.20105,-9.017944,0.9999736,-0.0027760866,0.0067299674,0.0028181698,0.9999765,-0.0062517566,-0.006712452,0.0062705567,0.99995774
16977.341665957,0.0021209717,0.004257202,-0.012771606,-0.12210083,0.04069519,9.751572,-0.06613159,0.061798096,9.806198,0.15563965,34.20105,-9.017944,0.9999733,-0.0027678711,0.0067611197,0.0028103595,0.9999763,-0.006282841,-0.006743569,0.006301674,0.9999574
16977.34514496,0.003189087,0.0063934326,0.0,-0.12210083,0.04069519,9.751572,-0.06643677,0.061645508,9.806198,-0.56152344,34.20105,-9.017944,0.9998127,0.01817117,0.0066594775,-0.018128533,0.99981517,-0.006408041,-0.006774688,0.006286114,0.9999573
16977.346670839,0.003189087,0.0063934326,0.0,-0.04069519,0.05027771,9.737213,-0.06643677,0.061645508,9.806198,-0.56152344,34.20105,-9.017944,0.9998127,0.01817117,0.0066594775,-0.018128533,0.99981517,-0.006408041,-0.006774688,0.006286114,0.9999573
16977.351675722,0.006378174,-0.0021362305,0.010650635,0.05505371,-0.07421875,9.9526825,-0.06628418,0.061645508,9.806198,-0.56152344,34.20105,-9.017944,0.9998129,0.018167077,0.006643947,-0.018124538,0.99981517,-0.0064077317,-0.006759129,0.0062861145,0.9999574
16977.356680605,-0.006378174,0.003189087,0.0032043457,-0.15560913,0.06463623,9.880859,-0.065826416,0.061050415,9.806198,-0.56152344,34.20105,-9.017944,0.9998135,0.018155092,0.006598456,-0.018113252,0.9998158,-0.00634614,-0.0067124544,0.0062254355,0.99995804
16977.358267519,0.010650635,-0.0053253174,-0.0021209717,-0.15560913,0.06463623,9.880859,-0.06613159,0.061050415,9.806198,-1.4587402,35.098267,-9.536743,0.9990421,0.043279238,0.0064679533,-0.04323715,0.9990437,-0.006511328,-0.0067435727,0.0062254346,0.9999579
16977.361685488,0.010650635,-0.0053253174,-0.0021209717,-0.06942749,0.07421875,9.694122,-0.06613159,0.061050415,9.806198,-1.4587402,35.098267,-9.536743,0.9990421,0.043279238,0.0064679533,-0.04323715,0.9990437,-0.006511328,-0.0067435727,0.0062254346,0.9999579
16977.366690371,0.0021209717,0.003189087,0.008529663,-0.09336853,0.06463623,10.005356,-0.06613159,0.061187744,9.806198,-1.4587402,35.098267,-9.536743,0.99904215,0.043279074,0.006467349,-0.043236893,0.9990436,-0.0065253167,-0.0067435717,0.0062394375,0.99995774
16977.371695253,-0.020233154,0.004257202,-0.003189087,-0.01675415,0.03111267,9.900009,-0.06628418,0.061187744,9.806198,-1.4587402,35.098267,-9.536743,0.99904174,0.043283276,0.006482865,-0.043240994,0.9990433,-0.0065260152,-0.006759131,0.006239437,0.9999577
16977.371390078,-0.013839722,0.013824463,0.0,-0.01675415,0.03111267,9.900009,-0.06613159,0.061050415,9.806198,-1.1001587,34.739685,-8.843994,0.9994236,0.033313446,0.00653257,-0.033271376,0.9994256,-0.006446498,-0.0067435727,0.0062254346,0.9999579
16977.376517031,-0.013839722,0.013824463,0.0,-0.10772705,0.12210083,9.765945,-0.06613159,0.061050415,9.806198,-1.1001587,34.739685,-8.843994,0.9994236,0.033313446,0.00653257,-0.033271376,0.9994256,-0.006446498,-0.0067435727,0.0062254346,0.9999579
16977.380911562,-0.006378174,0.003189087,0.0021362305,-0.09815979,0.04069519,9.751572,-0.06628418,0.061340332,9.806198,-1.1001587,34.739685,-8.843994,0.9994233,0.033317138,0.006547111,-0.033274774,0.9994252,-0.006476584,-0.0067591304,0.006254996,0.9999576
16977.385306093,-0.0032043457,0.01171875,0.007461548,-0.03111267,0.09815979,9.727631,-0.06643677,0.061187744,9.806198,-1.1001587,34.739685,-8.843994,0.99942315,0.033321213,0.006563154,-0.03327885,0.99942523,-0.0064615784,-0.00677469,0.0062394366,0.9999576
16977.384512636,0.0,0.004257202,0.0021362305,-0.03111267,0.09815979,9.727631,-0.06628418,0.061340332,9.806198,-1.9958496,34.20105,-9.017944,0.9981822,0.059930507,0.0063722488,-0.05988811,0.99818295,-0.006648704,-0.0067591304,0.006254996,0.9999576
16977.389700625,0.0,0.004257202,0.0021362305,-0.22744751,0.05027771,9.737213,-0.06628418,0.061340332,9.806198,-1.9958496,34.20105,-9.017944,0.9981822,0.059930507,0.0063722488,-0.05988811,0.99818295,-0.006648704,-0.0067591304,0.006254996,0.9999576
16977.394095156,0.0010528564,0.012771606,-0.003189087,-0.09336853,-0.026321411,9.823395,-0.06687927,0.061340332,9.806198,-1.9958496,34.20105,-9.017944,0.9981809,0.059946377,0.0064327163,-0.059903573,0.99818206,-0.006652438,-0.0068198103,0.0062549934,0.9999572
16977.398489687,0.013839722,0.0010681152,-0.003189087,-0.08378601,0.03590393,9.679749,-0.06687927,0.061050415,9.806198,-1.9958496,34.20105,-9.017944,0.99818087,0.05994684,0.0064344853,-0.05990422,0.9981821,-0.006622932,-0.006819811,0.006225431,0.9999573
16977.397635195,0.0053253174,0.0095825195,-0.0010681152,-0.08378601,0.03590393,9.679749,-0.06703186,0.060897827,9.806198,-0.74157715,34.022522,-8.843994,0.9997007,0.023528514,0.0066875014,-0.023485983,0.99970376,-0.0063688387,-0.006835371,0.0062098713,0.9999573
16977.402884218,0.0053253174,0.0095825195,-0.0010681152,-0.07421875,0.04548645,9.770737,-0.06703186,0.060897827,9.806198,-0.74157715,34.022522,-8.843994,0.9997007,0.023528514,0.0066875014,-0.023485983,0.99970376,-0.0063688387,-0.006835371,0.0062098713,0.9999573
16977.40727875,0.007446289,-0.0053253174,-0.003189087,-0.16040039,0.03111267,9.718063,-0.06703186,0.060897827,9.806198,-0.74157715,34.022522,-8.843994,0.9997007,0.023528514,0.0066875014,-0.023485983,0.99970376,-0.0063688387,-0.006835371,0.0062098713,0.9999573
16977.411673281,0.003189087,-0.004272461,0.0010681152,-0.07421875,0.05505371,9.68454,-0.06732178,0.06074524,9.806198,-0.74157715,34.022522,-8.843994,0.99970037,0.023536272,0.0067173727,-0.023493655,0.9997037,-0.0063540298,-0.0068649333,0.0061943107,0.9999572
16977.410757753,-0.0032043457,0.0,0.009597778,-0.07421875,0.05505371,9.68454,-0.067474365,0.06074524,9.806198,-1.6372681,33.84247,-9.7091675,0.9987176,0.050199363,0.0065609994,-0.05015657,0.9987199,-0.006531763,-0.0068804924,0.0061943103,0.9999571
16977.416067812,-0.0032043457,0.0,0.009597778,0.05505371,0.05984497,9.727631,-0.067474365,0.06074524,9.806198,-1.6372681,33.84247,-9.7091675,0.9987176,0.050199363,0.0065609994,-0.05015657,0.9987199,-0.006531763,-0.0068804924,0.0061943103,0.9999571
16977.420462343,0.0021209717,-0.0053253174,-0.004257202,-0.08857727,0.03590393,9.742004,-0.06703186,0.06074524,9.806198,-1.6372681,33.84247,-9.7091675,0.9987186,0.050186504,0.0065160193,-0.050144,0.9987206,-0.0065294183,-0.0068353713,0.006194312,0.9999574
16977.424856875,0.014907837,-0.0010681152,-0.0063934326,-0.02154541,0.05984497,9.74678,-0.06703186,0.06059265,9.806198,-1.6372681,33.84247,-9.7091675,0.9987186,0.050186727,0.006516799,-0.050144333,0.9987208,-0.0065138815,-0.0068353727,0.006178754,0.9999576
16977.423880312,-0.010650635,-0.0021362305,0.0032043457,-0.02154541,0.05984497,9.74678,-0.06687927,0.06059265,9.806198,-0.56152344,33.84247,-8.67157,0.99980986,0.01830734,0.006705684,-0.018265132,0.99981326,-0.006302432,-0.0068198135,0.0061787544,0.9999577
16977.429251406,-0.010650635,-0.0021362305,0.0032043457,-0.09815979,0.12210083,9.679749,-0.06687927,0.06059265,9.806198,-0.56152344,33.84247,-8.67157,0.99980986,0.01830734,0.006705684,-0.018265132,0.99981326,-0.006302432,-0.0068198135,0.0061787544,0.9999577
16977.433645937,0.015975952,0.0021209717,-0.0095825195,-0.04069519,0.16040039,9.928741,-0.06703186,0.060897827,9.806198,-0.56152344,33.84247,-8.67157,0.99980974,0.01831117,0.006720647,-0.018268654,0.999813,-0.0063338536,-0.006835371,0.0062098713,0.9999573
16977.438040468,0.004257202,-0.004272461,0.0032043457,-0.002380371,0.07421875,9.976624,-0.06687927,0.061187744,9.806198,-0.56152344,33.84247,-8.67157,0.9998099,0.018307056,0.0067045754,-0.018264443,0.99981296,-0.0063630994,-0.006819811,0.0062394347,0.9999573
16977.437002871,-0.0095825195,0.0021209717,-0.0010681152,-0.002380371,0.07421875,9.976624,-0.0665741,0.061187744,9.806198,-0.56152344,35.993958,-7.633972,0.99983287,0.017015006,0.006681679,-0.016972594,0.9998357,-0.0063539026,-0.006788693,0.0062394356,0.9999575
16977.442435,-0.0095825195,0.0021209717,-0.0010681152,-0.02154541,0.04548645,9.761154,-0.0665741,0.061187744,9.806198,-0.56152344,35.993958,-7.633972,0.99983287,0.017015006,0.006681679,-0.016972594,0.9998357,-0.0063539026,-0.006788693,0.0062394356,0.9999575
16977.446829531,0.0010528564,0.010650635,-0.004257202,-0.04069519,0.011962891,9.708481,-0.06643677,0.061187744,9.806198,-0.56152344,35.993958,-7.633972,0.99983305,0.017012043,0.0066676964,-0.01696972,0.99983585,-0.006353646,-0.00677469,0.0062394366,0.9999576
16977.451224062,-0.0053253174,-0.007461548,-0.0063934326,-0.04069519,0.14604187,9.569611,-0.06643677,0.061050415,9.806198,-0.56152344,35.993958,-7.633972,0.999833,0.017012091,0.0066679334,-0.01696986,0.99983585,-0.006339645,-0.0067746905,0.006225433,0.9999577
16977.450125429,0.0010528564,-0.009597778,0.007461548,-0.04069519,0.14604187,9.569611,-0.06628418,0.061340332,9.806198,-1.4587402,34.739685,-7.461548,0.9990393,0.04334245,0.0064818035,-0.04330007,0.9990408,-0.006541944,-0.0067591304,0.006254996,0.9999576
16977.455618593,0.0010528564,-0.009597778,0.007461548,-0.007171631,-0.05984497,9.708481,-0.06628418,0.061340332,9.806198,-1.4587402,34.739685,-7.461548,0.9990393,0.04334245,0.0064818035,-0.04330007,0.9990408,-0.006541944,-0.0067591304,0.006254996,0.9999576
16977.460013125,-0.024490356,0.0021209717,0.0053253174,-0.12689209,0.03111267,9.818619,-0.06613159,0.05984497,9.806198,-1.4587402,34.739685,-7.461548,0.9990394,0.04334054,0.0064728814,-0.04329925,0.99904174,-0.006388926,-0.0067435773,0.0061025177,0.99995863
16977.464407656,-0.0032043457,-0.0063934326,-0.0053253174,0.02154541,-0.04548645,9.8138275,-0.06643677,0.059692383,9.806198,-1.4587402,34.739685,-7.461548,0.99903893,0.04334733,0.0065046013,-0.043305937,0.99904156,-0.0063747717,-0.006774696,0.0060869567,0.9999585
16977.463247988,-0.015975952,0.0053253174,-0.0063934326,0.02154541,-0.04548645,9.8138275,-0.065979004,0.059249878,9.806198,0.15563965,33.84247,-8.67157,0.9999732,-0.0028704097,0.0067454586,0.0029110473,0.99997765,-0.006022363,-0.006728021,0.0060418374,0.9999591
16977.468802187,-0.015975952,0.0053253174,-0.0063934326,-0.06942749,0.15083313,10.005356,-0.065979004,0.059249878,9.806198,0.15563965,33.84247,-8.67157,0.9999732,-0.0028704097,0.0067454586,0.0029110473,0.99997765,-0.006022363,-0.006728021,0.0060418374,0.9999591
16977.473196718,-0.0095825195,0.003189087,-0.007446289,-0.11251831,0.12689209,9.6558075,-0.065979004,0.059692383,9.806198,0.15563965,33.84247,-8.67157,0.9999731,-0.0028703765,0.0067455876,0.0029113186,0.99997735,-0.0060674837,-0.006728019,0.006086959,0.9999589
16977.47759125,-0.007446289,-0.010650635,0.009597778,-0.18434143,0.011962891,9.727631,-0.06628418,0.05984497,9.806198,0.15563965,33.84247,-8.67157,0.99997306,-0.0028624034,0.0067767035,0.0029036398,0.9999774,-0.0060830056,-0.006759137,0.0061025172,0.9999586
16977.476370546,0.007446289,0.0010681152,0.01171875,-0.18434143,0.011962891,9.727631,-0.066726685,0.059692383,9.806198,0.15563965,33.84247,-8.67157,0.99997264,-0.0028508694,0.006821709,0.002892274,0.99997735,-0.006067391,-0.006804258,0.006086956,0.9999583
16977.481985781,0.007446289,0.0010681152,0.01171875,-0.14125061,0.07421875,9.789886,-0.066726685,0.059692383,9.806198,0.15563965,33.84247,-8.67157,0.99997264,-0.0028508694,0.006821709,0.002892274,0.99997735,-0.006067391,-0.006804258,0.006086956,0.9999583
16977.486380312,-0.0095825195,0.0063934326,0.0032043457,-0.17477417,0.05505371,9.718063,-0.06703186,0.05984497,9.806198,0.15563965,33.84247,-8.67157,0.9999726,-0.0028428964,0.006852825,0.0028845964,0.9999774,-0.0060829143,-0.0068353754,0.0061025135,0.999958
16977.490774843,0.0010528564,-0.0032043457,-0.0063934326,-0.18913269,-0.02154541,9.708481,-0.06732178,0.05984497,9.806198,0.15563965,33.84247,-8.67157,0.9999723,-0.0028353322,0.00688234,0.002877212,0.9999773,-0.006082879,-0.006864937,0.006102512,0.99995774
16977.489493105,0.006378174,0.0010681152,0.0053253174,-0.18913269,-0.02154541,9.708481,-0.06777954,0.059402466,9.806198,-0.2029419,34.20105,-10.054016,0.99994475,0.007951073,0.006863362,-0.007909163,0.99994993,-0.006112009,-0.0069116163,0.006057389,0.99995774
16977.495169375,0.006378174,0.0010681152,0.0053253174,-0.03111267,0.05027771,9.612717,-0.06777954,0.059402466,9.806198,-0.2029419,34.20105,-10.054016,0.99994475,0.007951073,0.006863362,-0.007909163,0.99994993,-0.006112009,-0.0069116163,0.006057389,0.99995774
16977.499563906,0.02130127,-0.0010681152,-0.01171875,-0.10772705,0.06463623,9.651016,-0.06777954,0.059402466,9.806198,-0.2029419,34.20105,-10.054016,0.99994475,0.007951073,0.006863362,-0.007909163,0.99994993,-0.006112009,-0.0069116163,0.006057389,0.99995774
16977.503958437,0.003189087,0.012771606,-0.0021209717,-0.06463623,0.13645935,9.612717,-0.06793213,0.059402466,9.806198,-0.2029419,34.20105,-10.054016,0.9999447,0.007955639,0.006878894,-0.007913633,0.99995,-0.0061121634,-0.0069271754,0.0060573886,0.9999577
16977.502615664,0.006378174,-0.0010681152,0.0010681152,-0.06463623,0.13645935,9.612717,-0.06793213,0.059692383,9.806198,-0.920105,33.84247,-8.326721,0.99956137,0.02883648,0.0067488966,-0.028794173,0.9995656,-0.0062840357,-0.006927174,0.0060869507,0.9999575
16977.508352968,0.006378174,-0.0010681152,0.0010681152,-0.12689209,-0.05027771,9.900009,-0.06793213,0.059692383,9.806198,-0.920105,33.84247,-8.326721,0.99956137,0.02883648,0.0067488966,-0.028794173,0.9995656,-0.0062840357,-0.006927174,0.0060869507,0.9999575
16977.5127475,0.0,0.003189087,0.007461548,-0.09815979,0.007171631,9.651016,-0.06808472,0.059402466,9.806198,-0.920105,33.84247,-8.326721,0.9995611,0.0288405,0.006765276,-0.028798299,0.99956566,-0.0062549612,-0.0069427346,0.006057388,0.9999576
16977.517142031,-0.0010681152,0.0,-0.003189087,-0.12210083,0.07421875,9.809036,-0.068222046,0.05909729,9.806198,-0.920105,33.84247,-8.326721,0.9995609,0.028844154,0.0067801485,-0.028802073,0.99956566,-0.006224284,-0.0069567384,0.006026269,0.9999576
16977.515738222,-0.010650635,0.004257202,0.0010681152,-0.12210083,0.07421875,9.809036,-0.068374634,0.059249878,9.806198,-1.4587402,34.022522,-8.152771,0.99898976,0.04443721,0.006697056,-0.044394854,0.9989939,-0.006345553,-0.0069722966,0.006041827,0.9999574
16977.521536562,-0.010650635,0.004257202,0.0010681152,-0.13645935,0.10772705,9.856918,-0.068374634,0.059249878,9.806198,-1.4587402,34.022522,-8.152771,0.99898976,0.04443721,0.006697056,-0.044394854,0.9989939,-0.006345553,-0.0069722966,0.006041827,0.9999574
16977.525931093,0.013839722,0.0,0.0,-0.06942749,-0.002380371,9.818619,-0.06867981,0.059402466,9.806198,-1.4587402,34.022522,-8.152771,0.99898916,0.044444464,0.0067274063,-0.044401806,0.9989934,-0.006362525,-0.007003414,0.006057385,0.9999571
16977.530325625,-0.004272461,-0.008529663,-0.004257202,-0.11251831,0.06463623,9.641449,-0.06867981,0.05909729,9.806198,-1.4587402,34.022522,-8.152771,0.99898916,0.044444796,0.006728787,-0.04440235,0.9989937,-0.0063314405,-0.0070034154,0.006026267,0.9999573
16977.528860781,0.0,0.0,0.0,-0.11251831,0.06463623,9.641449,-0.0688324,0.059249878,9.806198,0.15563965,34.20105,-8.326721,0.99997115,-0.0028375313,0.007036217,0.002879921,0.99997765,-0.006021735,-0.0070189736,0.0060418253,0.9999571
16977.534720156,0.0,0.0,0.0,-0.026321411,0.08857727,9.799454,-0.0688324,0.059249878,9.806198,0.15563965,34.20105,-8.326721,0.99997115,-0.0028375313,0.007036217,0.002879921,0.99997765,-0.006021735,-0.0070189736,0.0060418253,0.9999571
16977.539114687,0.008514404,0.010650635,0.007461548,-0.11730957,0.05027771,9.804245,-0.06867981,0.059249878,9.806198,0.15563965,34.20105,-8.326721,0.99997133,-0.0028413145,0.0070206807,0.0028836108,0.9999777,-0.0060217534,-0.0070034144,0.0060418257,0.9999572
16977.543509218,-0.011703491,0.0053253174,0.019165039,-0.06463623,0.026321411,9.809036,-0.0688324,0.059249878,9.806198,0.15563965,34.20105,-8.326721,0.99997115,-0.0028375313,0.007036217,0.002879921,0.99997765,-0.006021735,-0.0070189736,0.0060418253,0.9999571
16977.541983339,0.010650635,0.013824463,-0.004257202,-0.06463623,0.026321411,9.809036,-0.0688324,0.05909729,9.806198,-1.6372681,35.635376,-9.017944,0.99884415,0.047593582,0.0067243376,-0.04755102,0.9988486,-0.0063533587,-0.007018974,0.006026266,0.9999572
16977.54790375,0.010650635,0.013824463,-0.004257202,-0.06942749,0.01675415,9.694122,-0.0688324,0.05909729,9.806198,-1.6372681,35.635376,-9.017944,0.99884415,0.047593582,0.0067243376,-0.04755102,0.9988486,-0.0063533587,-0.007018974,0.006026266,0.9999572
16977.552298281,0.004257202,0.010650635,0.007461548,-0.06942749,0.04548645,9.732422,-0.0688324,0.058944702,9.806198,-1.6372681,35.635376,-9.017944,0.99884415,0.04759377,0.006725077,-0.047551315,0.99884874,-0.006337819,-0.007018975,0.0060107075,0.9999573
16977.556692812,-0.011703491,0.010650635,-0.003189087,-0.07899475,0.12210083,9.818619,-0.0688324,0.058944702,9.806198,-1.6372681,35.635376,-9.017944,0.99884415,0.04759377,0.006725077,-0.047551315,0.99884874,-0.006337819,-0.007018975,0.0060107075,0.9999573
16977.555105898,-0.007446289,-0.0032043457,-0.003189087,-0.07899475,0.12210083,9.818619,-0.0688324,0.05909729,9.806198,-1.1001587,34.739685,-9.190369,0.99941707,0.033452712,0.006813579,-0.03341022,0.9994221,-0.006257557,-0.007018974,0.006026266,0.9999572
16977.561087343,-0.007446289,-0.0032043457,-0.003189087,-0.11251831,0.10293579,9.66539,-0.0688324,0.05909729,9.806198,-1.1001587,34.739685,-9.190369,0.99941707,0.033452712,0.006813579,-0.03341022,0.9994221,-0.006257557,-0.007018974,0.006026266,0.9999572
16977.565481875,0.0010528564,-0.009597778,-0.0063934326,-0.18434143,0.04548645,9.765945,-0.069122314,0.059402466,9.806198,-1.1001587,34.739685,-9.190369,0.99941665,0.033460226,0.0068420367,-0.033417337,0.9994217,-0.0062896954,-0.0070485347,0.0060573835,0.99995685
16977.569876406,-0.0010681152,0.008514404,-0.012771606,-0.05505371,0.08378601,9.780304,-0.06942749,0.059249878,9.806198,-1.1001587,34.739685,-9.190369,0.9994161,0.033468563,0.006873606,-0.033425584,0.9994215,-0.006275241,-0.007079654,0.006041823,0.9999567
16977.568228457,-0.0021362305,0.0010681152,0.004272461,-0.05505371,0.08378601,9.780304,-0.06942749,0.059402466,9.806198,0.15563965,35.276794,-8.67157,0.99997133,-0.0026675453,0.007095916,0.0027104123,0.9999782,-0.006038323,-0.0070796525,0.006057382,0.9999566
