Time,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GravX,GravY,GravZ,MagX,MagY,MagZ,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9
17896.103031993,0.022369385,-0.018112183,0.0010681152,-0.09336853,0.16279602,9.76355,-0.10772705,0.13122559,9.805145,-12.033081,28.042603,-10.03418,0.9183359,0.39577293,0.0047927992,-0.39564946,0.91825086,-0.01663618,-0.010985141,0.013381333,0.9998501
17896.107457041,0.017044067,-0.007461548,-0.008529663,-0.05505371,0.11012268,9.816223,-0.10772705,0.13137817,9.805145,-12.033081,28.042603,-10.03418,0.9183367,0.39577106,0.0047866735,-0.39564756,0.9182515,-0.016650457,-0.01098514,0.013396891,0.99985
17896.111851573,0.024505615,0.0010528564,-0.004257202,-0.08378601,0.22984314,9.725235,-0.107437134,0.13122559,9.805145,-10.598755,27.684021,-9.689331,0.93324924,0.35918853,0.0054186746,-0.35906228,0.933169,-0.01642324,-0.0109555805,0.013381337,0.9998504
17896.116276622,0.010650635,-0.0032043457,-0.019180298,-0.11730957,0.0622406,9.720444,-0.107437134,0.13166809,9.805145,-10.598755,27.684021,-9.689331,0.9332512,0.3591836,0.0054025515,-0.35905713,0.9331702,-0.016465316,-0.010955575,0.013426453,0.9998498
17896.12070167,-0.0053100586,0.0,-0.0010681152,-0.08857727,0.10533142,9.821014,-0.107437134,0.13137817,9.805145,-10.598755,27.684021,-9.689331,0.93324995,0.35918686,0.0054131146,-0.35906056,0.93316954,-0.01643775,-0.01095558,0.013396895,0.9998503
17896.125096202,0.024505615,0.0053253174,-0.0021362305,-0.05505371,0.09576416,9.696503,-0.107284546,0.13122559,9.805145,-11.315918,27.684021,-9.689331,0.92502624,0.37987,0.0050373916,-0.37974584,0.9249432,-0.016533878,-0.010940024,0.013381341,0.99985063
17896.12952125,-0.0042419434,0.008514404,-0.0021362305,-0.16519165,0.08618164,9.662994,-0.10713196,0.13122559,9.805145,-11.315918,27.684021,-9.689331,0.92502797,0.3798657,0.0050230725,-0.37974185,0.92494494,-0.016527947,-0.010924466,0.013381343,0.99985087
17896.133915782,-0.0042419434,0.003189087,-0.0063934326,0.011962891,0.13406372,9.902405,-0.107437134,0.131073,9.805145,-11.315918,27.684021,-9.689331,0.92502356,0.37987596,0.005057588,-0.37975162,0.9249408,-0.016525425,-0.010955583,0.013365781,0.99985063
17896.138340831,-0.007446289,0.010650635,-0.008529663,-0.08378601,0.0622406,9.62468,-0.10697937,0.131073,9.805145,-11.13739,27.505493,-8.479309,0.9263406,0.37665287,0.0050718593,-0.376529,0.926258,-0.016490143,-0.01090891,0.013365787,0.99985117
17896.142735362,-0.0021362305,0.0010528564,-0.008529663,-0.18913269,0.0335083,9.830582,-0.10682678,0.13078308,9.805145,-11.13739,27.505493,-8.479309,0.926341,0.37665203,0.005068596,-0.3765286,0.9262588,-0.016456902,-0.010893356,0.013336232,0.9998517
17896.147160411,-0.02128601,0.004257202,-0.008529663,-0.09336853,0.1197052,9.935928,-0.10713196,0.13032532,9.805145,-11.13739,27.505493,-8.479309,0.92633575,0.37666413,0.0051147933,-0.3765404,0.9262545,-0.016425451,-0.010924479,0.013289557,0.999852
17896.151554942,0.003189087,0.004257202,0.003189087,-0.10772705,0.04309082,9.8688965,-0.10713196,0.13032532,9.805145,-10.957336,28.042603,-9.689331,0.93078476,0.3655291,0.0053114058,-0.36540443,0.930705,-0.016362932,-0.010924479,0.013289557,0.999852
17896.155979991,-0.011703491,0.0021209717,0.0021362305,-0.09815979,0.15322876,9.950287,-0.10713196,0.13002014,9.805145,-10.957336,28.042603,-9.689331,0.9307834,0.36553246,0.005322723,-0.3654079,0.9307041,-0.01633399,-0.010924483,0.013258442,0.99985236
17896.160374522,-0.017028809,0.0095825195,0.0010681152,-0.12689209,0.0622406,9.773117,-0.10697937,0.13002014,9.805145,-10.957336,28.042603,-9.689331,0.93078506,0.36552814,0.005308314,-0.36540386,0.9307058,-0.016328283,-0.010908926,0.013258445,0.9998526
17896.164799571,-0.0010681152,-0.0021362305,-0.0063934326,-0.06942749,0.1484375,10.012543,-0.10713196,0.12988281,9.805145,-11.13739,26.429749,-9.170532,0.9209018,0.38976413,0.004898892,-0.3896418,0.9208196,-0.016454801,-0.0109244855,0.013244441,0.9998526
17896.169194102,-0.008514404,0.006378174,0.0,-0.03111267,0.15800476,9.878464,-0.10697937,0.12988281,9.805145,-11.13739,26.429749,-9.170532,0.9209035,0.3897599,0.0048846356,-0.3896378,0.92082113,-0.016448716,-0.010908927,0.013244443,0.9998527
17896.173619151,-0.0010681152,0.011703491,0.0053253174,-0.21307373,0.21546936,9.849731,-0.10668945,0.13002014,9.805145,-11.13739,26.429749,-9.170532,0.92090774,0.38975042,0.00485212,-0.38962874,0.92082506,-0.016450046,-0.010879366,0.013258449,0.9998529
17896.178013682,-0.007446289,-0.007461548,-0.0021362305,-0.17477417,0.0909729,9.753967,-0.10713196,0.13032532,9.805145,-11.13739,26.429749,-9.170532,0.9209039,0.38975897,0.0048813946,-0.3896364,0.92082095,-0.01649632,-0.010924479,0.013289557,0.999852
17896.182438731,-0.02128601,0.012756348,-0.012786865,-0.18434143,0.12927246,9.686935,-0.10787964,0.12927246,9.805145,-11.13739,26.429749,-9.170532,0.92088956,0.38979158,0.0049928804,-0.38966832,0.92080873,-0.016427344,-0.011000728,0.013182202,0.9998526
17896.186833262,0.0010681152,-0.01171875,-0.004257202,-0.20828247,0.20588684,9.777908,-0.108184814,0.12927246,9.805145,-11.13739,26.429749,-9.170532,0.92088586,0.38979992,0.005021392,-0.38967615,0.9208052,-0.016439512,-0.011031845,0.013182199,0.9998523
17896.191258311,0.0095825195,-0.0032043457,0.0,-0.10772705,0.16279602,9.76355,-0.10847473,0.12957764,9.805145,-11.315918,27.32544,-8.306885,0.92334557,0.38393563,0.0051411977,-0.3838107,0.92326534,-0.016447313,-0.011061399,0.013213307,0.9998515
17896.195652842,0.0053253174,0.0053253174,-0.010650635,-0.25138855,0.16758728,9.8688965,-0.10847473,0.12957764,9.805145,-11.315918,27.32544,-8.306885,0.92334557,0.38393563,0.0051411977,-0.3838107,0.92326534,-0.016447313,-0.011061399,0.013213307,0.9998515
17896.200077891,0.0,0.003189087,0.0021362305,-0.07899475,0.1771698,9.854523,-0.10908508,0.12973022,9.805145,-11.315918,27.32544,-8.306885,0.92333984,0.38394883,0.00519246,-0.3838228,0.9232597,-0.016485633,-0.011123628,0.013228855,0.99985063
17896.20450294,0.010650635,-0.01171875,0.008514404,-0.22265625,0.009567261,9.82579,-0.108932495,0.13002014,9.805145,-11.495972,27.505493,-9.861755,0.9219903,0.3871793,0.0051089097,-0.3870536,0.9219091,-0.016524944,-0.011108066,0.013258415,0.9998504
17896.208897471,0.014907837,0.004257202,-0.0053253174,-0.04548645,0.1484375,9.801849,-0.109375,0.12957764,9.805145,-11.495972,27.505493,-9.861755,0.92198247,0.3871971,0.00516767,-0.3870709,0.9219022,-0.016500907,-0.011153189,0.013213293,0.9998504
17896.21332252,0.004257202,0.006378174,-0.0032043457,-0.16040039,0.08139038,10.00296,-0.10908508,0.12957764,9.805145,-11.495972,27.505493,-9.861755,0.9219861,0.3871889,0.0051405574,-0.38706326,0.92190576,-0.016489424,-0.01112363,0.013213298,0.99985087
17896.217717051,0.0095825195,0.007446289,-0.0063934326,-0.19392395,0.0622406,9.821014,-0.10922241,0.12942505,9.805145,-11.6744995,27.32544,-10.03418,0.9189078,0.39444032,0.0050294893,-0.39431512,0.9188268,-0.016520638,-0.0111376345,0.013197739,0.99985087
17896.2221421,-0.02128601,-0.012786865,-0.007461548,-0.12689209,0.30166626,9.811432,-0.10908508,0.12823486,9.805145,-11.6744995,27.32544,-10.03418,0.91890293,0.39445102,0.005064303,-0.39432666,0.91882384,-0.016403673,-0.01112365,0.013076396,0.9998526
17896.226536631,-0.0053100586,0.0095825195,-0.0021362305,-0.007171631,0.16279602,9.864105,-0.10908508,0.12882996,9.805145,-11.6744995,27.32544,-10.03418,0.9189063,0.39444375,0.0050404966,-0.3943191,0.9188262,-0.016459385,-0.011123641,0.013137069,0.9998518
17896.23096168,-0.0053100586,0.0095825195,-0.0021362305,-0.11730957,0.14364624,9.892838,-0.10908508,0.12882996,9.805145,-11.6744995,27.32544,-10.03418,0.9189063,0.39444375,0.0050404966,-0.3943191,0.9188262,-0.016459385,-0.011123641,0.013137069,0.9998518
17896.226536631,-0.0053100586,0.0095825195,-0.0021362305,-0.11730957,0.14364624,9.892838,-0.10862732,0.12898254,9.805145,-11.6744995,27.32544,-10.03418,0.918913,0.3944287,0.00499173,-0.39430475,0.9188325,-0.0164552,-0.011076966,0.013152633,0.9998522
17896.23096168,-0.0053100586,0.0095825195,-0.0021362305,-0.11730957,0.14364624,9.892838,-0.10877991,0.12898254,9.805145,-11.6744995,27.32544,-10.03418,0.9189111,0.3944331,0.0050059515,-0.39430887,0.9188306,-0.016461356,-0.011092522,0.013152629,0.9998519
17896.226536631,0.003189087,-0.009597778,-0.008529663,-0.11730957,0.14364624,9.892838,-0.10877991,0.12898254,9.805145,-11.6744995,27.32544,-10.03418,0.9189111,0.3944331,0.0050059515,-0.39430887,0.9188306,-0.016461356,-0.011092522,0.013152629,0.9998519
17896.23096168,0.0,-0.012786865,-0.0021362305,-0.11730957,0.14364624,9.892838,-0.10877991,0.12898254,9.805145,-11.6744995,27.32544,-10.03418,0.9189111,0.3944331,0.0050059515,-0.39430887,0.9188306,-0.016461356,-0.011092522,0.013152629,0.9998519
17896.226536631,0.0,-0.012786865,-0.0021362305,-0.11730957,0.14364624,9.892838,-0.10877991,0.12898254,9.805145,-12.750244,28.401184,-9.689331,0.91167384,0.41088757,0.004709209,-0.41076478,0.911591,-0.016548688,-0.011092522,0.013152629,0.9998519
17896.235356211,0.0,-0.012786865,-0.0021362305,-0.07899475,0.17237854,9.58638,-0.10877991,0.12898254,9.805145,-12.750244,28.401184,-9.689331,0.91167384,0.41088757,0.004709209,-0.41076478,0.911591,-0.016548688,-0.011092522,0.013152629,0.9998519
17896.23978126,0.02130127,-0.014923096,-0.0032043457,-0.14125061,0.10055542,10.017334,-0.10787964,0.13002014,9.805145,-12.750244,28.401184,-9.689331,0.9116906,0.41085196,0.0045826794,-0.4107302,0.9116057,-0.016607253,-0.011000717,0.013258431,0.9998516
17896.244175791,0.0095825195,0.006378174,-0.0021362305,-0.11730957,0.05265808,9.821014,-0.10803223,0.12988281,9.805145,-10.778809,27.864075,-10.5529785,0.931938,0.3625764,0.005465182,-0.36245018,0.93185985,-0.016337227,-0.011016277,0.013244428,0.9998516
17896.24860084,-0.003189087,0.0010528564,-0.008529663,-0.05984497,0.09576416,9.840164,-0.10803223,0.12957764,9.805145,-10.778809,27.864075,-10.5529785,0.9319365,0.36258003,0.0054764017,-0.362454,0.9318589,-0.016308254,-0.011016281,0.013213314,0.999852
17896.252995372,0.03302002,0.0010528564,0.004257202,-0.13166809,0.05265808,9.777908,-0.10787964,0.13092041,9.805145,-10.778809,27.864075,-10.5529785,0.931945,0.36255917,0.005412617,-0.36243263,0.9318651,-0.016430072,-0.011000703,0.013350217,0.99985033
17896.25742042,-0.0010681152,0.0095825195,-0.0010681152,-0.07899475,0.08139038,9.854523,-0.10803223,0.1306305,9.805145,-11.6744995,28.759766,-11.071777,0.92586213,0.37782606,0.0051674237,-0.37770078,0.9257808,-0.016495325,-0.011016266,0.013320657,0.99985063
17896.261814952,-0.009567261,-0.005340576,-0.008529663,-0.17477417,0.12927246,9.792282,-0.10787964,0.1304779,9.805145,-11.6744995,28.759766,-11.071777,0.92586344,0.37782335,0.005158946,-0.3776984,0.92578214,-0.016475033,-0.01100071,0.013305102,0.9998509
17896.26624,0.024505615,0.004257202,-0.0063934326,-0.16998291,0.10533142,9.92157,-0.108184814,0.13137817,9.805145,-11.6744995,28.759766,-11.071777,0.92586416,0.3778214,0.005153106,-0.37769544,0.92578155,-0.016571749,-0.011031812,0.013396883,0.9998494
17896.270634532,-0.003189087,0.012756348,0.0,-0.18434143,0.03829956,9.92157,-0.10847473,0.13137817,9.805145,-11.6744995,26.966858,-9.342957,0.91707546,0.39868483,0.004803705,-0.39856032,0.91699016,-0.01669595,-0.011061372,0.01339688,0.9998491
17896.275059581,-0.014892578,0.0010528564,-0.01171875,-0.20350647,-0.009567261,9.830582,-0.10877991,0.13092041,9.805145,-11.6744995,26.966858,-9.342957,0.9170693,0.39869842,0.0048506116,-0.3985736,0.91698503,-0.016665623,-0.011092495,0.013350205,0.9998494
17896.279454112,-0.0042419434,0.011703491,-0.0010681152,-0.11251831,0.13885498,9.758759,-0.10908508,0.1304779,9.805145,-11.6744995,26.966858,-9.342957,0.9170632,0.3987118,0.0048969006,-0.39858666,0.9169797,-0.016636718,-0.011123616,0.013305083,0.99984956
17896.283879161,0.029830933,-0.012786865,0.0010681152,-0.16998291,0.05265808,9.801849,-0.10847473,0.13166809,9.805145,-10.598755,28.759766,-9.342957,0.9376924,0.34741956,0.005708417,-0.34729034,0.9376136,-0.016432803,-0.011061368,0.013426437,0.99984866
17896.288304209,-0.0053100586,0.014892578,-0.0010681152,-0.07421875,0.16758728,9.907196,-0.10877991,0.13137817,9.805145,-10.598755,28.759766,-9.342957,0.937688,0.34743074,0.005747677,-0.34730116,0.93760985,-0.016415957,-0.011092487,0.013396873,0.99984866
17896.292698741,0.01171875,-0.012786865,0.008514404,-0.13166809,0.0909729,9.691727,-0.10862732,0.13153076,9.805145,-10.598755,28.759766,-9.342957,0.9376902,0.34742504,0.0057277773,-0.34729564,0.9376117,-0.016425109,-0.011076927,0.013412433,0.99984866
17896.297123789,0.020233154,-0.004272461,-0.008529663,-0.17955017,0.10533142,9.888046,-0.10877991,0.13137817,9.805145,-10.957336,28.042603,-9.342957,0.9307932,0.36550596,0.0054289973,-0.36537793,0.9307126,-0.01652409,-0.011092487,0.013396873,0.99984866
17896.301518321,0.014907837,0.011703491,-0.010650635,-0.12689209,0.16279602,9.806641,-0.108932495,0.13122559,9.805145,-10.957336,28.042603,-9.342957,0.93079084,0.3655117,0.005449066,-0.36538348,0.9307106,-0.016515326,-0.011108048,0.013381315,0.9998488
17896.30594337,-0.003189087,-0.0010681152,-0.008529663,-0.17955017,0.13406372,10.036484,-0.10908508,0.13137817,9.805145,-10.957336,28.042603,-9.342957,0.9307897,0.3655142,0.0054578176,-0.36538565,0.9307093,-0.016535502,-0.011123603,0.013396869,0.99984837
17896.310337901,-0.015960693,0.015960693,-0.0010681152,-0.16998291,0.06703186,9.816223,-0.10922241,0.13137817,9.805145,-11.13739,27.864075,-8.824158,0.9279736,0.37260756,0.0053444407,-0.3724794,0.92789227,-0.016581897,-0.011137605,0.013396868,0.9998482
17896.314732432,0.0010681152,-0.022384644,-0.010650635,-0.04548645,0.17237854,9.758759,-0.10847473,0.131073,9.805145,-11.13739,27.864075,-8.824158,0.92798036,0.37259158,0.005285564,-0.37246487,0.9278991,-0.016524544,-0.011061376,0.013365765,0.99984944
17896.319126963,0.003189087,-0.004272461,-0.02557373,-0.05505371,0.0622406,9.931137,-0.10803223,0.13137817,9.805145,-11.13739,27.864075,-8.824158,0.92798644,0.37257716,0.0052323486,-0.372451,0.9279045,-0.016536534,-0.011016254,0.013396885,0.99984956
17896.319157481,0.0010681152,-0.007461548,-0.0095825195,-0.05505371,0.0622406,9.931137,-0.10787964,0.131073,9.805145,-11.854553,26.429749,-8.824158,0.91184556,0.41050813,0.004544863,-0.41038585,0.9117589,-0.016703399,-0.011000701,0.0133657735,0.9998501
17896.323521495,0.0010681152,-0.007461548,-0.0095825195,-0.14125061,0.12449646,9.830582,-0.10787964,0.131073,9.805145,-11.854553,26.429749,-8.824158,0.91184556,0.41050813,0.004544863,-0.41038585,0.9117589,-0.016703399,-0.011000701,0.0133657735,0.9998501
17896.327916026,-0.0021362305,-0.0032043457,0.0063934326,-0.09815979,0.17237854,9.806641,-0.10803223,0.131073,9.805145,-11.854553,26.429749,-8.824158,0.9118438,0.41051203,0.0045589814,-0.41038948,0.91175723,-0.016709803,-0.011016259,0.013365772,0.99985
17896.332310557,-0.003189087,0.003189087,0.0053253174,-0.14604187,0.12927246,9.82579,-0.10787964,0.13122559,9.805145,-11.854553,26.429749,-8.824158,0.9118464,0.41050637,0.004538507,-0.41038406,0.91175956,-0.016717575,-0.011000699,0.013381331,0.99985
17896.332371592,0.0010681152,0.0053253174,-0.007461548,-0.14604187,0.12927246,9.82579,-0.10803223,0.13122559,9.805145,-12.571716,28.222656,-9.516907,0.9128846,0.4081918,0.0045951125,-0.40806898,0.91279805,-0.016712354,-0.011016256,0.013381328,0.99984974
17896.336705088,0.0010681152,0.0053253174,-0.007461548,-0.14125061,0.1484375,9.758759,-0.10803223,0.13122559,9.805145,-12.571716,28.222656,-9.516907,0.9128846,0.4081918,0.0045951125,-0.40806898,0.91279805,-0.016712354,-0.011016256,0.013381328,0.99984974
17896.34109962,0.012786865,-0.008529663,0.0010681152,-0.07421875,0.16758728,9.854523,-0.108184814,0.13137817,9.805145,-12.571716,28.222656,-9.516907,0.9128836,0.40819404,0.004602926,-0.4080709,0.91279685,-0.016732914,-0.011031812,0.013396883,0.9998494
17896.345494151,-0.003189087,-0.0010681152,0.008514404,-0.12210083,0.1197052,9.883255,-0.10803223,0.13153076,9.805145,-12.571716,28.222656,-9.516907,0.9128862,0.40818825,0.004582473,-0.40806532,0.9127992,-0.01674074,-0.011016252,0.013412443,0.9998494
17896.345585704,0.0021362305,0.0021209717,-0.0053253174,-0.12210083,0.1197052,9.883255,-0.108184814,0.13137817,9.805145,-13.288879,27.864075,-7.788086,0.9021439,0.4314151,0.0041732923,-0.43129423,0.902054,-0.016845208,-0.011031812,0.013396883,0.9998494
17896.349888682,0.0021362305,0.0021209717,-0.0053253174,-0.14604187,0.18673706,9.811432,-0.108184814,0.13137817,9.805145,-13.288879,27.864075,-7.788086,0.9021439,0.4314151,0.0041732923,-0.43129423,0.902054,-0.016845208,-0.011031812,0.013396883,0.9998494
17896.354283213,0.0053253174,-0.0021362305,-0.0095825195,-0.09336853,0.16279602,9.854523,-0.1083374,0.13166809,9.805145,-13.288879,27.864075,-7.788086,0.9021438,0.43141538,0.00417457,-0.43129408,0.9020535,-0.016878583,-0.011047365,0.013426439,0.9998488
17896.358677745,-0.006378174,0.004257202,-0.0063934326,-0.16998291,0.12927246,9.811432,-0.108184814,0.13166809,9.805145,-13.288879,27.864075,-7.788086,0.90214527,0.43141225,0.0041605905,-0.43129125,0.9020549,-0.016871857,-0.011031807,0.013426441,0.99984896
17896.358799815,0.010650635,-0.0010681152,0.0,-0.16998291,0.12927246,9.811432,-0.10847473,0.13166809,9.805145,-11.315918,28.759766,-8.651733,0.9299963,0.36752996,0.0053532226,-0.36740246,0.9299148,-0.016551921,-0.011061368,0.013426437,0.99984866
17896.363102793,0.010650635,-0.0010681152,0.0,-0.14604187,0.12927246,9.686935,-0.10847473,0.13166809,9.805145,-11.315918,28.759766,-8.651733,0.9299963,0.36752996,0.0053532226,-0.36740246,0.9299148,-0.016551921,-0.011061368,0.013426437,0.99984866
17896.367497325,0.0010681152,0.0021209717,-0.014907837,-0.05505371,0.1484375,9.753967,-0.10862732,0.13166809,9.805145,-11.315918,28.759766,-8.651733,0.9299947,0.36753368,0.0053676274,-0.36740592,0.9299133,-0.016557656,-0.011076925,0.013426435,0.9998485
17896.371891856,-0.014892578,0.004257202,-0.0032043457,-0.08378601,0.16279602,9.888046,-0.1083374,0.13182068,9.805145,-11.315918,28.759766,-8.651733,0.9299983,0.36752516,0.005334565,-0.36739781,0.92991644,-0.016561218,-0.011047363,0.013441996,0.9998486
