Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,Imid
15580.992267,0.7551279,-0.6548836,-0.030153893,0.6543761,0.7557297,-0.025778776,0.039670292,-2.6571378E-4,0.9992128,0.7576523,-0.6519527,-0.030342627,0.65146166,0.7582594,-0.02530442,0.039504867,-5.951071E-4,0.9992192,0
15581.002395,0.7550044,-0.65502256,-0.030230181,0.65450644,0.75560933,-0.025996936,0.039870784,-1.5804822E-4,0.9992048,0.75755864,-0.6520567,-0.030448107,0.6515572,0.75817007,-0.025522223,0.03972678,-5.041025E-4,0.9992105,0
15581.012267,0.7553269,-0.65464556,-0.030337797,0.6541248,0.75593585,-0.026106257,0.040023778,-1.2594646E-4,0.9991987,0.7574506,-0.6521773,-0.030551843,0.65167266,0.7580663,-0.025654348,0.039891507,-4.7790044E-4,0.9992039,0
15581.022273,0.7555154,-0.6544227,-0.030452901,0.6538974,0.7561289,-0.026216635,0.040183082,-1.06002204E-4,0.99919236,0.7573973,-0.65223426,-0.030656695,0.6517249,0.7580173,-0.025775773,0.04005015,-4.5723104E-4,0.99919754,0
15581.032274,0.75546527,-0.6544756,-0.03056038,0.65394694,0.7560831,-0.026300691,0.040319346,-1.15606934E-4,0.9991868,0.7573295,-0.65230894,-0.030739086,0.65179664,0.757953,-0.025850099,0.040161036,-4.5859054E-4,0.9991931,0
15581.042271,0.75557506,-0.65434563,-0.030629838,0.6538153,0.75619566,-0.026340345,0.040397838,-1.2414902E-4,0.9991837,0.7572548,-0.6523933,-0.030792754,0.6518793,0.7578804,-0.025895188,0.040231075,-4.6390548E-4,0.9991903,0
15581.052307,0.7548285,-0.65520304,-0.030704683,0.6546701,0.7554528,-0.026423257,0.040508546,-1.5641283E-4,0.99917924,0.7572028,-0.6524496,-0.030878415,0.651934,0.757832,-0.025936622,0.04032299,-4.914057E-4,0.9991866,0
15581.062267,0.75446063,-0.65562636,-0.030710783,0.65509087,0.75508547,-0.026493162,0.040558882,-1.3030507E-4,0.99917716,0.75711304,-0.6525531,-0.030891873,0.6520351,0.7577428,-0.025998622,0.04037358,-4.5869025E-4,0.99918455,0
15581.072262,0.75485784,-0.6551655,-0.030789625,0.6546283,0.75548553,-0.026526025,0.04064005,-1.3238564E-4,0.9991739,0.75701314,-0.6526662,-0.030952059,0.6521461,0.7576454,-0.026055552,0.040456265,-4.608691E-4,0.9991812,0
15581.082271,0.7553203,-0.65462935,-0.030850062,0.65408754,0.75595003,-0.02662726,0.04075209,-6.653555E-5,0.9991693,0.7569128,-0.65278035,-0.0309965,0.65225476,0.75754714,-0.026194323,0.040580448,-3.9079296E-4,0.9991762,0
15581.092272,0.7553337,-0.6546091,-0.03095033,0.6540627,0.7559675,-0.026738971,0.04090102,-4.6611764E-5,0.99916315,0.756841,-0.6528581,-0.031113733,0.6523275,0.75748014,-0.026319869,0.040751174,-3.7638718E-4,0.9991693,0
15581.102278,0.75564826,-0.65423864,-0.031104151,0.6536865,0.7562881,-0.026872408,0.041104667,-2.6274472E-5,0.9991548,0.75677913,-0.6529221,-0.031274173,0.6523848,0.75742495,-0.02648547,0.040980786,-3.5914485E-4,0.9991599,0
15581.11226,0.75512344,-0.65483445,-0.031311937,0.65427274,0.75577235,-0.027116364,0.041421425,-1.0345131E-5,0.99914175,0.7567255,-0.6529728,-0.03151199,0.6524266,0.75738126,-0.026705753,0.04130472,-3.5033363E-4,0.9991465,0
15581.122268,0.75444543,-0.65560216,-0.031591356,0.6550296,0.75510657,-0.027393656,0.04181418,-2.6257709E-5,0.9991254,0.7566407,-0.653056,-0.03182399,0.6524995,0.7573095,-0.026958345,0.041705918,-3.6735565E-4,0.9991299,0
15581.132263,0.7548342,-0.65513486,-0.031995308,0.65455085,0.755512,-0.027656667,0.042291682,-6.635673E-5,0.99910533,0.7565238,-0.65317565,-0.03214593,0.6526084,0.7572063,-0.027220048,0.042120572,-3.8608696E-4,0.9991125,0
15581.142272,0.7547761,-0.6551809,-0.03241923,0.65458435,0.75547206,-0.027952682,0.042805884,-1.2310129E-4,0.99908346,0.75644857,-0.65324396,-0.032526415,0.6526644,0.7571474,-0.027513279,0.042600174,-4.1645556E-4,0.99909216,0
15581.152463,0.75347555,-0.6566613,-0.032720342,0.65604764,0.7541857,-0.028381472,0.043314226,-8.135754E-5,0.99906147,0.7563707,-0.6533184,-0.032838207,0.6527245,0.7570831,-0.027853131,0.043058217,-3.6701057E-4,0.9990725,0
15581.162267,0.7528241,-0.6573916,-0.033046965,0.6567632,0.7535491,-0.028736841,0.04379387,-7.0242204E-5,0.99904054,0.75624084,-0.6534512,-0.033186544,0.65284306,0.75696856,-0.028188068,0.043540698,-3.4863726E-4,0.9990516,0
15581.172267,0.7520552,-0.6582574,-0.03331938,0.6576178,0.752793,-0.029011931,0.044179913,-9.284448E-5,0.9990236,0.7560998,-0.65360004,-0.033468287,0.6529825,0.75684005,-0.028408539,0.04389796,-3.7451554E-4,0.99903595,0
15581.182267,0.7519758,-0.6583364,-0.03355054,0.65768754,0.7527239,-0.02922104,0.044491563,-9.22596E-5,0.9990097,0.755934,-0.6537798,-0.033701867,0.6531525,0.7566847,-0.028635604,0.04422307,-3.6583352E-4,0.99902165,0
15581.192271,0.7522306,-0.6580348,-0.033753596,0.6573788,0.7529875,-0.02937624,0.044746622,-9.118765E-5,0.99899834,0.7557449,-0.653987,-0.033922292,0.653351,0.75650567,-0.028838012,0.04452209,-3.6898343E-4,0.99900836,0
15581.202749,0.75203156,-0.6582444,-0.03410095,0.6575766,0.7528043,-0.029641757,0.04518286,-1.324499E-4,0.9989787,0.75559956,-0.65413743,-0.034257725,0.6534907,0.7563756,-0.029082393,0.044935588,-4.1246292E-4,0.9989898,0
15581.212368,0.75135934,-0.65899605,-0.034399293,0.6583119,0.7521463,-0.030020034,0.04565639,-8.963422E-5,0.99895716,0.7554419,-0.6542996,-0.03463445,0.65363616,0.7562353,-0.029459808,0.045467332,-3.8315527E-4,0.99896574,0
15581.222373,0.7509782,-0.65940845,-0.03481679,0.6587006,0.7517848,-0.030545354,0.046316605,5.0505623E-6,0.99892676,0.75528044,-0.6544637,-0.0350525,0.65377855,0.7560933,-0.029940814,0.046098135,-3.0286136E-4,0.99893683,0
15581.232369,0.7504565,-0.6599762,-0.035306234,0.65924305,0.7512866,-0.031100303,0.047050558,6.403308E-5,0.99889255,0.75507545,-0.65467113,-0.03559168,0.6539612,0.75591373,-0.030483296,0.046860773,-2.5838814E-4,0.99890137,0
15581.242377,0.7499608,-0.66050357,-0.035969727,0.65974253,0.75082284,-0.031697497,0.047943205,4.1119754E-5,0.99885005,0.7548501,-0.65489686,-0.03621144,0.654162,0.7557181,-0.031018369,0.047679476,-2.73926E-4,0.9988626,0
15581.25244,0.7502011,-0.6601888,-0.03672846,0.65939635,0.7510996,-0.03233742,0.04893554,4.0959567E-5,0.9988019,0.7546288,-0.6551124,-0.036920823,0.6543467,0.7555313,-0.03166691,0.04864022,-2.62256E-4,0.9988163,0
15581.262444,0.74976516,-0.66064316,-0.037452925,0.6598123,0.75070006,-0.0331243,0.04999926,1.2354739E-4,0.9987493,0.75441325,-0.6553184,-0.037662517,0.6545152,0.7553528,-0.03243534,0.04970396,-1.8104131E-4,0.998764,0
15581.272456,0.7491049,-0.6613497,-0.03819088,0.66048205,0.7500778,-0.033866644,0.051043816,1.452826E-4,0.9986964,0.7542042,-0.65551704,-0.03838509,0.6546805,0.75518036,-0.03310723,0.050690018,-1.6035547E-4,0.99871445,0
15581.282725,0.7481529,-0.66238207,-0.038951594,0.66147536,0.74916625,-0.034647785,0.05213129,1.563225E-4,0.9986403,0.7539582,-0.6557482,-0.03925914,0.6548721,0.75497967,-0.03388462,0.05185963,-1.6212891E-4,0.99865437,0
15581.292445,0.7471905,-0.6634222,-0.039717466,0.6624688,0.7482453,-0.035555847,0.05330694,2.5540963E-4,0.99857813,0.7536967,-0.6560027,-0.040022194,0.6550848,0.75475854,-0.03469012,0.0529639,-7.210602E-5,0.99859643,0
15581.302445,0.74583185,-0.66489923,-0.04054407,0.6639016,0.746933,-0.036410492,0.054493017,2.388265E-4,0.9985141,0.7533851,-0.6563038,-0.04094147,0.6553435,0.75449675,-0.03549076,0.054182924,-9.251562E-5,0.99853104,0
15581.312438,0.7460354,-0.6646178,-0.04140504,0.6635809,0.74718344,-0.037110545,0.05560149,2.101902E-4,0.99845296,0.75305223,-0.65663743,-0.041708678,0.65564054,0.7542064,-0.03616809,0.055206273,-1.0944062E-4,0.99847496,0
15581.322459,0.74654216,-0.66400146,-0.04215472,0.6629261,0.7477313,-0.03777575,0.056603547,2.5573187E-4,0.9983967,0.7527574,-0.6569292,-0.042430766,0.6558931,0.75395226,-0.036881104,0.056219045,-6.752386E-5,0.99841845,0
15581.332423,0.74493885,-0.6657612,-0.04275471,0.66465473,0.74616474,-0.038367808,0.057445865,1.645498E-4,0.99834865,0.7524816,-0.6572028,-0.043080542,0.65614,0.7537138,-0.03735958,0.05702322,-1.5447049E-4,0.99837285,0
15581.342437,0.7447889,-0.6658958,-0.043269496,0.6647597,0.7460447,-0.038883276,0.05817319,1.9601548E-4,0.9983065,0.75218666,-0.657507,-0.04358725,0.6564143,0.7534484,-0.037892506,0.057755332,-1.0905484E-4,0.9983308,0
15581.352438,0.7443561,-0.6663509,-0.043708354,0.6651878,0.74563825,-0.039355386,0.058815118,2.2016092E-4,0.9982689,0.7518582,-0.65785575,-0.04399044,0.6567389,0.75314397,-0.03831732,0.0583384,-8.104652E-5,0.99829686,0
15581.362436,0.74436563,-0.66631323,-0.044119947,0.66513234,0.745672,-0.039651673,0.05931944,1.6973726E-4,0.99823904,0.7515445,-0.65818715,-0.044390626,0.65705144,0.75285435,-0.038649026,0.058857966,-1.2046255E-4,0.99826634,0
15581.372803,0.7451629,-0.6653951,-0.044512928,0.6641934,0.74649113,-0.039972115,0.059825767,2.2054836E-4,0.99820876,0.75121975,-0.65853566,-0.044717405,0.6573777,0.7525495,-0.03903464,0.059357762,-7.2633375E-5,0.9982368,0
15581.382576,0.74645656,-0.6639136,-0.04495886,0.6626953,0.7478092,-0.040202267,0.06031148,2.1522306E-4,0.9981795,0.7509721,-0.6587938,-0.045073256,0.6576167,0.7523235,-0.03936444,0.05984272,-7.932968E-5,0.9982078,0
15581.392639,0.74541104,-0.6650673,-0.04525294,0.66382587,0.7467833,-0.040617518,0.06080753,2.3667142E-4,0.99814945,0.75077003,-0.6589973,-0.045462124,0.6577974,0.7521453,-0.03974934,0.060388833,-6.225254E-5,0.9981749,0
15581.402941,0.74430716,-0.6662868,-0.04548162,0.6650177,0.7456954,-0.041105863,0.06130374,3.4929998E-4,0.9981191,0.75054836,-0.6592292,-0.045759574,0.65800464,0.75194204,-0.04016181,0.060884386,3.3367156E-5,0.9981448,0
15581.412672,0.74348235,-0.6671809,-0.045864016,0.6658868,0.7448956,-0.041534647,0.061875034,3.400277E-4,0.99808383,0.7502707,-0.65951306,-0.04622066,0.65826404,0.75169307,-0.04056981,0.061500072,1.2940341E-5,0.9981071,0
15581.422778,0.74227214,-0.6685014,-0.04623717,0.6671802,0.74371076,-0.04200857,0.062469877,3.3326633E-4,0.99804676,0.7499974,-0.65979385,-0.04664811,0.6585215,0.75144666,-0.040956177,0.0620762,-1.7602506E-6,0.99807143,0
15581.432694,0.7425429,-0.6681582,-0.04684779,0.666805,0.7440192,-0.04250365,0.06325481,3.2244623E-4,0.99799734,0.74965405,-0.6601416,-0.047242053,0.6588349,0.7511412,-0.04151563,0.06289165,-2.3485482E-6,0.99802035,0
15581.442739,0.74150497,-0.66926444,-0.047491483,0.6678652,0.7430242,-0.043255117,0.06423643,3.559701E-4,0.99793464,0.74933314,-0.6604591,-0.047891643,0.65911335,0.750862,-0.042141102,0.06379249,1.1706027E-5,0.9979632,0
15581.45266,0.7400584,-0.6708135,-0.048194908,0.66936576,0.74162596,-0.044049405,0.06529154,3.391076E-4,0.99786615,0.7489706,-0.66080916,-0.04872661,0.65941674,0.75055397,-0.04287557,0.06490452,-1.8604482E-5,0.9978915,0
15581.462782,0.7382437,-0.67275673,-0.04893513,0.67125416,0.7398637,-0.044939857,0.06643891,3.2866E-4,0.99779046,0.74856794,-0.66120726,-0.049507115,0.6597685,0.7502033,-0.043594886,0.06596565,-2.9502651E-5,0.99782187,0
15581.472694,0.7378173,-0.6731663,-0.049727272,0.6716162,0.73949105,-0.045657642,0.067508064,2.8935447E-4,0.99771863,0.74812096,-0.66165125,-0.050324984,0.66016406,0.7498117,-0.044337124,0.06706998,-5.3213826E-5,0.99774826,0
15581.482693,0.73647887,-0.6745744,-0.050479136,0.67297214,0.73820674,-0.04646673,0.06860931,2.5071763E-4,0.9976436,0.7476589,-0.6621111,-0.05113663,0.66057503,0.7494057,-0.045074876,0.06816666,-7.894604E-5,0.9976739,0
