Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,Imid
1357.363050288,0.16641591,-0.9860554,6.235146E-4,0.9825387,0.1658757,0.0842781,-0.08320631,-0.013412593,0.9964421,0.17746174,-0.9841264,0.001592936,0.980614,0.17696457,0.084140666,-0.083086945,-0.013369694,0.99645257,0
1357.368390865,0.18108691,-0.98346525,0.0019295275,0.979941,0.18060328,0.084250964,-0.08320636,-0.0133659225,0.99644274,0.17746174,-0.9841264,0.001592936,0.980614,0.17696457,0.084140666,-0.083086945,-0.013369694,0.99645257,0
1357.373731441,0.18108143,-0.9834661,0.0019792498,0.97993934,0.18060167,0.08427323,-0.08323732,-0.013320772,0.99644077,0.1776274,-0.98409665,0.0015190784,0.98059165,0.17712453,0.08406523,-0.082997374,-0.013442693,0.99645907,0
1357.379041499,0.1810831,-0.98346585,0.0019640357,0.979939,0.18060201,0.08427603,-0.0832373,-0.013336328,0.9964405,0.17772895,-0.98407835,0.0015057921,0.9805784,0.1772254,0.08400694,-0.08293628,-0.013453918,0.9964641,0
1357.384382076,0.1221048,-0.9925124,-0.0030977232,0.9890207,0.12141229,0.08424418,-0.08323728,-0.01335033,0.9964403,0.17778493,-0.9840682,0.0015249243,0.98056823,0.1772828,0.08400485,-0.082936846,-0.0134395035,0.9964642,0
1357.389692134,0.12210495,-0.99251235,-0.0030996175,0.98902196,0.1214125,0.08422884,-0.08322184,-0.013350348,0.9964416,0.17778493,-0.9840682,0.0015249243,0.98056823,0.1772828,0.08400485,-0.082936846,-0.0134395035,0.9964642,0
1357.39503271,0.122103736,-0.9925125,-0.0030838647,0.98902076,0.12141241,0.08424248,-0.0832373,-0.013336328,0.9964405,0.17551374,-0.98447603,0.001340556,0.9809789,0.17500465,0.083986275,-0.08291708,-0.01342569,0.996466,0
1357.400373287,0.16539958,-0.9862265,5.9029215E-4,0.98270655,0.16485971,0.084316745,-0.08325272,-0.01336587,0.99643886,0.17443892,-0.9846672,0.001253684,0.98116684,0.17392579,0.08403314,-0.08296272,-0.013428576,0.99646217,0
1357.405683345,0.16539899,-0.98622656,5.9515005E-4,0.98270416,0.16485915,0.0843457,-0.08328208,-0.013365838,0.9964365,0.17425291,-0.9847001,0.0012988048,0.9811998,0.17374434,0.08402301,-0.082963124,-0.013366869,0.99646294,0
1357.410779781,0.165405,-0.98622555,5.445565E-4,0.9827055,0.1648612,0.084324405,-0.08325267,-0.013412541,0.9964382,0.17425291,-0.9847001,0.0012988048,0.9811998,0.17374434,0.08402301,-0.082963124,-0.013366869,0.99646294,0
1357.415174312,0.16430996,-0.9864086,4.367389E-4,0.9828891,0.16376105,0.08432725,-0.08325265,-0.013426541,0.99643797,0.17389148,-0.98476416,0.0011872742,0.9812721,0.17337607,0.08393946,-0.082866415,-0.013431318,0.99647015,0
1357.419568843,0.16430968,-0.98640865,4.3902593E-4,0.98288804,0.16376078,0.08434097,-0.08326656,-0.013426527,0.9964369,0.17373557,-0.98479164,0.0011994904,0.98130095,0.17322199,0.08391961,-0.082851104,-0.013402761,0.99647176,0
1357.423963374,0.16431352,-0.98640805,4.0623624E-4,0.9828886,0.163762,0.084332325,-0.083252616,-0.013457657,0.9964376,0.17353803,-0.9848265,0.0011517787,0.98133326,0.17302068,0.08395735,-0.08288271,-0.013439517,0.99646866,0
1357.428357906,0.19356711,-0.9810827,0.0029280484,0.97754586,0.19312094,0.08431146,-0.08328198,-0.013457623,0.99643517,0.17353803,-0.9848265,0.0011517787,0.98133326,0.17302068,0.08395735,-0.08288271,-0.013439517,0.99646866,0
1357.432752437,0.19357024,-0.9810821,0.0028946556,0.97754645,0.19312139,0.08430228,-0.08326649,-0.013488755,0.996436,0.17432196,-0.98468786,0.0012772018,0.9811906,0.17381178,0.083990514,-0.08292643,-0.013388213,0.9964657,0
1357.437146968,0.19357179,-0.9810818,0.0028782792,0.97754735,0.19312172,0.08429133,-0.08325257,-0.013502772,0.996437,0.17466654,-0.9846267,0.001347905,0.9811322,0.17416157,0.08394782,-0.08289202,-0.013340403,0.9964692,0
1357.441541499,0.2070965,-0.97831213,0.0040361052,0.97477573,0.20669524,0.084198035,-0.083206214,-0.013502824,0.9964409,0.17505422,-0.9845579,0.0013145711,0.98106337,0.17454499,0.08395711,-0.08289009,-0.01340737,0.9964685,0
1357.445936031,0.20709541,-0.9783124,0.0040457114,0.974772,0.20669435,0.08424338,-0.08325257,-0.013502772,0.996437,0.17505422,-0.9845579,0.0013145711,0.98106337,0.17454499,0.08395711,-0.08289009,-0.01340737,0.9964685,0
1357.450330562,0.20709716,-0.9783121,0.004030583,0.97477174,0.2066948,0.08424658,-0.08325255,-0.013518329,0.99643683,0.17627324,-0.9843403,0.0013902849,0.9808441,0.17576577,0.083971284,-0.08290068,-0.013438238,0.9964672,0
1357.454725093,0.15516528,-0.98788846,-4.336527E-4,0.9843718,0.15457588,0.0843708,-0.083281904,-0.013518294,0.9964343,0.17687331,-0.9842326,0.0014395928,0.98073703,0.17636794,0.083959304,-0.08288938,-0.013438297,0.9964681,0
1357.459119624,0.15516602,-0.98788834,-4.3819397E-4,0.9843742,0.15457666,0.08434181,-0.08325255,-0.013518329,0.99643683,0.17640422,-0.98431677,0.0014453074,0.9808151,0.17590007,0.08402874,-0.08296513,-0.013405447,0.9964622,0
1357.463514156,0.15517056,-0.9878876,-4.6647657E-4,0.98437226,0.15457855,0.08436033,-0.083266415,-0.013549426,0.99643517,0.17640422,-0.98431677,0.0014453074,0.9808151,0.17590007,0.08402874,-0.08296513,-0.013405447,0.9964622,0
1357.467908687,0.2395683,-0.9708554,0.006836665,0.967301,0.2392834,0.08409696,-0.08328189,-0.013533852,0.99643415,0.17558718,-0.984463,0.0013376679,0.9809612,0.1750768,0.08404338,-0.0829718,-0.013444738,0.9964612,0
1357.472303218,0.2395683,-0.9708554,0.006836665,0.967301,0.2392834,0.08409696,-0.08328189,-0.013533852,0.99643415,0.17687058,-0.984233,0.00145943,0.98073083,0.17636584,0.08403638,-0.08296877,-0.013432256,0.9964616,0
1357.476697749,0.23956682,-0.97085565,0.0068591814,0.9672987,0.23928344,0.08412325,-0.08331282,-0.013518261,0.99643177,0.17811927,-0.98400766,0.0015622424,0.9805043,0.17761853,0.08404177,-0.08297522,-0.0134376725,0.996461,0
1357.481092281,0.17522392,-0.9845277,0.0012785384,0.9809972,0.17470516,0.0843952,-0.083312795,-0.013533818,0.9964316,0.17811927,-0.98400766,0.0015622424,0.9805043,0.17761853,0.08404177,-0.08297522,-0.0134376725,0.996461,0
1357.485486812,0.17521967,-0.98452854,0.0013089204,0.980998,0.17470352,0.0843898,-0.08331283,-0.013502703,0.99643195,0.1779778,-0.9840333,0.0015569972,0.980528,0.17747684,0.08406404,-0.08299814,-0.013434853,0.9964591,0
1357.489881343,0.17522392,-0.9845277,0.0012785384,0.9809972,0.17470516,0.0843952,-0.083312795,-0.013533818,0.9964316,0.17792259,-0.98404324,0.0015902929,0.9805367,0.17742448,0.08407306,-0.083013676,-0.013399156,0.9964583,0
1357.494275874,0.26194572,-0.96504223,0.008832019,0.96147734,0.26174656,0.0839657,-0.08334219,-0.01350267,0.99642956,0.17786866,-0.984053,0.0015392806,0.9805483,0.17736666,0.08406013,-0.08299264,-0.0134423245,0.9964595,0
1357.498670406,0.2619496,-0.9650414,0.008798534,0.96147734,0.26174766,0.08396038,-0.08332824,-0.013533799,0.9964302,0.17786866,-0.984053,0.0015392806,0.9805483,0.17736666,0.08406013,-0.08299264,-0.0134423245,0.9964595,0
1357.503064937,0.26194695,-0.965042,0.008821272,0.9614755,0.2617466,0.083985835,-0.08335879,-0.013518398,0.9964279,0.18124592,-0.9834361,0.0018390641,0.97993284,0.18075739,0.08401469,-0.0829555,-0.013425161,0.9964628,0
1357.507459468,0.23110667,-0.97290903,0.0061308183,0.96935225,0.23079242,0.08420851,-0.08334217,-0.013518227,0.9964293,0.18288794,-0.98313177,0.0019548712,0.9796294,0.1824034,0.083995834,-0.08293555,-0.013446775,0.9964642,0
1357.511853999,0.23110588,-0.9729093,0.0061390838,0.969355,0.23079275,0.084176384,-0.08331283,-0.013502703,0.99643195,0.18387538,-0.98294747,0.0020280406,0.97944427,0.18339336,0.083999254,-0.082938775,-0.013459043,0.9964637,0
1357.516248531,0.23110658,-0.9729091,0.006131926,0.96935743,0.23079325,0.084146306,-0.08328192,-0.0135027375,0.9964345,0.18387538,-0.98294747,0.0020280406,0.97944427,0.18339336,0.083999254,-0.082938775,-0.013459043,0.9964637,0
1357.520643062,0.23110375,-0.97290957,0.006160549,0.9693581,0.23079292,0.08413952,-0.083281964,-0.013473181,0.996435,0.18576522,-0.98259175,0.0021809014,0.97908676,0.18528903,0.084007256,-0.08294894,-0.013470335,0.99646276,0
1357.525037593,0.23110558,-0.9729093,0.0061419075,0.969359,0.23079333,0.08412806,-0.08326649,-0.013488755,0.996436,0.18670277,-0.9824138,0.0022739163,0.97890365,0.18623023,0.084059484,-0.08300467,-0.013468193,0.9964581,0
1357.529432124,0.23110725,-0.97290903,0.006125127,0.9693598,0.23079374,0.08411776,-0.08325257,-0.013502772,0.996437,0.18762691,-0.9822377,0.0022954466,0.9787269,0.18715274,0.08406847,-0.08300482,-0.0135268895,0.99645734,0
1357.533826656,0.1961405,-0.98057085,0.0031258527,0.97703654,0.19570215,0.084262565,-0.08323715,-0.01347323,0.9964386,0.18762691,-0.9822377,0.0022954466,0.9787269,0.18715274,0.08406847,-0.08300482,-0.0135268895,0.99645734,0
1357.538221187,0.19613841,-0.98057115,0.0031501697,0.9770396,0.19570258,0.08422619,-0.08320627,-0.01344215,0.9964416,0.18801983,-0.9821624,0.0023666145,0.9786496,0.18754998,0.08408243,-0.08302646,-0.013493078,0.99645597,0
1357.542615718,0.19613841,-0.98057115,0.0031501697,0.9770396,0.19570258,0.08422619,-0.08320627,-0.01344215,0.9964416,0.18817781,-0.98213214,0.0023660315,0.9786163,0.18770683,0.08412051,-0.083061576,-0.013514176,0.99645275,0
1357.547010249,0.2093119,-0.9778395,0.004287053,0.97430235,0.20892379,0.08417598,-0.08320627,-0.01344215,0.9964416,0.18830962,-0.9821068,0.0023804158,0.9785871,0.18783876,0.0841654,-0.083106555,-0.013519712,0.99644893,0
1357.551404781,0.20931278,-0.97783935,0.0042816643,0.97429824,0.2089236,0.08422454,-0.083252616,-0.013457657,0.9964376,0.18830962,-0.9821068,0.0023804158,0.9785871,0.18783876,0.0841654,-0.083106555,-0.013519712,0.99644893,0
1357.555799312,0.20931567,-0.9778388,0.0042633754,0.9742989,0.2089251,0.08421267,-0.08323715,-0.01347323,0.9964386,0.18918373,-0.98193866,0.0024485262,0.9784173,0.18871519,0.0841798,-0.08312147,-0.013529768,0.9964475,0
1357.560193843,0.21775603,-0.9759904,0.004999891,0.9724449,0.21739632,0.08420119,-0.08326651,-0.013473198,0.99643624,0.18959618,-0.9818591,0.0024440615,0.9783376,0.18912572,0.084184095,-0.08311916,-0.013569864,0.9964472,0
1357.564588374,0.21775171,-0.9759912,0.0050436007,0.9724406,0.21739495,0.08425476,-0.08332835,-0.013442014,0.9964315,0.19019309,-0.9817435,0.0025017252,0.9782247,0.18972582,0.08414612,-0.083084546,-0.013556761,0.99645025,0
1357.568982906,0.2177529,-0.975991,0.005031525,0.9724391,0.21739489,0.0842717,-0.08334224,-0.013457555,0.9964301,0.19019309,-0.9817435,0.0025017252,0.9782247,0.18972582,0.08414612,-0.083084546,-0.013556761,0.99645025,0
1357.573377437,0.24534707,-0.96940684,0.007424997,0.96584743,0.2450902,0.08408084,-0.08332834,-0.013457571,0.9964313,0.19129302,-0.9815294,0.002640075,0.9780113,0.19083364,0.08412094,-0.083070986,-0.013509724,0.99645203,0
1357.577771968,0.245344,-0.9694075,0.007443317,0.96584696,0.24508855,0.084090516,-0.083342254,-0.0134419985,0.99643034,0.19239378,-0.981314,0.002729455,0.9777957,0.19193795,0.08411481,-0.08306693,-0.013514316,0.99645233,0
1357.582166499,0.24534144,-0.9694081,0.007458526,0.9658423,0.24508645,0.08415161,-0.08340523,-0.013442116,0.9964251,0.19348615,-0.98109883,0.0028728126,0.9775782,0.19303817,0.084126115,-0.08309059,-0.013468839,0.99645096,0
1357.586561031,0.2647651,-0.9642701,0.009090827,0.96070063,0.2645768,0.08398528,-0.08338971,-0.0135028055,0.9964255,0.19348615,-0.98109883,0.0028728126,0.9775782,0.19303817,0.084126115,-0.08309059,-0.013468839,0.99645096,0
1357.590955562,0.2647641,-0.96427023,0.009104293,0.9607009,0.26457697,0.08398158,-0.08338972,-0.013488805,0.99642575,0.19628099,-0.9805427,0.0031084036,0.9770224,0.1958429,0.084099606,-0.08307202,-0.013470174,0.9964525,0
1357.595350093,0.26476327,-0.96427035,0.0091151465,0.9607025,0.2645773,0.08396258,-0.08337429,-0.013473266,0.99642724,0.19766153,-0.98026514,0.0032016542,0.9767451,0.19722639,0.084087804,-0.08305979,-0.013493721,0.9964532,0
1357.599744624,0.16092545,-0.98696655,1.5063614E-4,0.9834387,0.16036312,0.084450856,-0.08337432,-0.01344215,0.9964276,0.19896974,-0.9800002,0.003258721,0.97647846,0.19853438,0.08410627,-0.08307113,-0.013552531,0.99645144,0
1357.604139156,0.16092618,-0.9869665,1.4340797E-4,0.9834426,0.16036387,0.08440546,-0.08332835,-0.013442014,0.9964315,0.19896974,-0.9800002,0.003258721,0.97647846,0.19853438,0.08410627,-0.08307113,-0.013552531,0.99645144,0
1357.608533687,0.16092618,-0.9869665,1.4340797E-4,0.9834426,0.16036387,0.08440546,-0.08332835,-0.013442014,0.9964315,0.19740184,-0.9803178,0.0030797701,0.97679687,0.1969571,0.08411751,-0.083068475,-0.013596639,0.9964511,0
1357.612928218,0.19356745,-0.9810827,0.002924546,0.97754073,0.19312014,0.08437357,-0.083342224,-0.013473112,0.9964299,0.1966568,-0.9804677,0.0030512856,0.9769534,0.19621347,0.08403786,-0.08299511,-0.013545654,0.9964579,0
1357.617322749,0.19356717,-0.98108274,0.0029275443,0.9775394,0.1931199,0.08438872,-0.08335767,-0.013473094,0.9964286,0.19660814,-0.9804772,0.0031062858,0.97696066,0.19616932,0.08405602,-0.083024375,-0.01349138,0.99645615,0
1357.621717281,0.19356987,-0.9810822,0.0028987098,0.97753876,0.1931201,0.08439558,-0.0833588,-0.013502841,0.99642813,0.19660814,-0.9804772,0.0031062858,0.97696066,0.19616932,0.08405602,-0.083024375,-0.01349138,0.99645615,0
1357.626111812,0.15917464,-0.9872504,-8.4924715E-5,0.98372877,0.15859959,0.084402375,-0.08331282,-0.013518261,0.99643177,0.19648312,-0.98050237,0.0030793343,0.9769851,0.19604233,0.08406843,-0.08303298,-0.013509567,0.9964552,0
1357.630506343,0.15917645,-0.98725015,-1.051555E-4,0.9837312,0.15860009,0.08437432,-0.08328189,-0.013533852,0.99643415,0.1957533,-0.9806486,0.0029961644,0.9771319,0.19530818,0.0840708,-0.08302909,-0.013529491,0.99645525,0
1357.634900874,0.15917435,-0.98725045,-8.171152E-5,0.98373526,0.15860063,0.08432517,-0.08323711,-0.013502789,0.99643826,0.19499765,-0.98079926,0.0029591229,0.97728145,0.19455194,0.08408682,-0.083047986,-0.013504835,0.996454,0
1357.639295406,0.23769882,-0.9713159,0.0066822744,0.9677646,0.23740818,0.08407782,-0.08325255,-0.013518329,0.99643683,0.19499765,-0.98079926,0.0029591229,0.97728145,0.19455194,0.08408682,-0.083047986,-0.013504835,0.996454,0
1357.643689937,0.23769571,-0.9713165,0.0067079375,0.96776146,0.23740666,0.08411766,-0.08329738,-0.013502721,0.99643326,0.19676754,-0.98044497,0.0031861346,0.97692215,0.1963339,0.084119804,-0.08310039,-0.013439444,0.99645054,0
1357.648084468,0.23769979,-0.9713157,0.0066742436,0.9677618,0.23740803,0.08411,-0.08328189,-0.013533852,0.99643415,0.19758528,-0.98028034,0.0032509584,0.9767591,0.19715443,0.08409393,-0.08307657,-0.01344032,0.9964525,0
1357.652478999,0.1806256,-0.9835504,0.0017196336,0.98002094,0.1801249,0.08434409,-0.083266415,-0.013549426,0.99643517,0.19837338,-0.9801208,0.0033618584,0.9765959,0.19794852,0.084123716,-0.08311688,-0.013404728,0.99644965,0
1357.656873531,0.18062723,-0.9835502,0.0017044145,0.9800207,0.1801252,0.0843469,-0.08326641,-0.013564983,0.996435,0.19837338,-0.9801208,0.0033618584,0.9765959,0.19794852,0.084123716,-0.08311688,-0.013404728,0.99644965,0
1357.661268062,0.18062778,-0.98355,0.0016991039,0.980023,0.18012571,0.08431802,-0.083237045,-0.013565017,0.9964375,0.1977517,-0.9802465,0.003345346,0.9767177,0.19732708,0.08416955,-0.083167024,-0.013377211,0.99644583,0
1357.665662593,0.13533649,-0.9907974,-0.002165365,0.987296,0.13467394,0.08432011,-0.08325252,-0.013549443,0.9964365,0.19737315,-0.9803229,0.003303309,0.9767941,0.19694634,0.08417467,-0.083168924,-0.013387166,0.99644554,0
1357.670057124,0.13533603,-0.9907974,-0.0021613883,0.9872934,0.1346734,0.084349185,-0.083281875,-0.013549409,0.9964339,0.19616234,-0.98056626,0.0031731222,0.97704494,0.19573006,0.08410011,-0.08308681,-0.013396993,0.9964522,0
1357.674451656,0.13533823,-0.99079704,-0.002180686,0.98729557,0.13467437,0.08432219,-0.0832525,-0.013564999,0.9964362,0.19616234,-0.98056626,0.0031731222,0.97704494,0.19573006,0.08410011,-0.08308681,-0.013396993,0.9964522,0
1357.678846187,0.17524588,-0.98452395,0.0012362708,0.9809998,0.17472447,0.08432607,-0.083237045,-0.013565017,0.9964375,0.19375198,-0.98104596,0.0029817037,0.97752225,0.1933118,0.084147505,-0.08312898,-0.013389066,0.9964488,0
1357.683240718,0.17524622,-0.98452383,0.0012335638,0.981001,0.17472479,0.08431087,-0.0832216,-0.013565035,0.9964388,0.19339584,-0.98111635,0.002958512,0.9775972,0.19295572,0.08409409,-0.083076954,-0.013371214,0.9964534,0
1357.687635249,0.17524855,-0.98452336,0.0012152264,0.98099536,0.1747247,0.08437532,-0.08328182,-0.013594524,0.9964333,0.19301985,-0.98119044,0.0029406315,0.977676,0.19258034,0.08403881,-0.08302439,-0.013346173,0.9964582,0
1357.692029781,0.274738,-0.96146894,0.0098300725,0.95790565,0.27457672,0.08381208,-0.08328181,-0.013610081,0.9964331,0.19301985,-0.98119044,0.0029406315,0.977676,0.19258034,0.08403881,-0.08302439,-0.013346173,0.9964582,0
1357.696424312,0.27473676,-0.9614691,0.009840689,0.9579073,0.2745766,0.08379297,-0.08326637,-0.013594541,0.99643457,0.19632964,-0.9805327,0.0032036575,0.9770182,0.19590046,0.0840138,-0.083005875,-0.013364369,0.9964594,0
1357.700818843,0.27473676,-0.9614691,0.009840689,0.9579073,0.2745766,0.08379297,-0.08326637,-0.013594541,0.99643457,0.19794746,-0.98020697,0.003344207,0.9766899,0.19752389,0.08403126,-0.083028585,-0.013367521,0.9964575,0
1357.705213374,0.13206737,-0.99123776,-0.0024854585,0.9877361,0.13138933,0.08434749,-0.08328182,-0.013594524,0.9964333,0.19950627,-0.9798905,0.003445671,0.97637457,0.19908583,0.08400878,-0.0830054,-0.013396012,0.99645907,0
1357.709607906,0.13206495,-0.991238,-0.0024639997,0.98773235,0.13138811,0.08439137,-0.083328195,-0.013578913,0.9964296,0.19950627,-0.9798905,0.003445671,0.97637457,0.19908583,0.08400878,-0.0830054,-0.013396012,0.99645907,0
1357.714002437,0.13206387,-0.9912382,-0.0024542864,0.98773515,0.13138829,0.084358916,-0.08329731,-0.013564949,0.9964324,0.1968064,-0.9804369,0.0032732794,0.9769293,0.1963825,0.083922856,-0.08292388,-0.013318793,0.9964669,0
1357.718396968,0.21912499,-0.9756837,0.0050540455,0.9721333,0.21876405,0.08425592,-0.08331277,-0.0135493735,0.9964313,0.19547918,-0.9807027,0.0031814575,0.977195,0.19505231,0.083930984,-0.08293189,-0.013297855,0.9964665,0
1357.722791499,0.21912357,-0.9756839,0.0050691594,0.9721337,0.21876398,0.08425253,-0.083312795,-0.013533818,0.9964316,0.19598985,-0.9806004,0.0032716012,0.9770929,0.19556879,0.083917856,-0.082929716,-0.013250389,0.9964673,0
1357.727186031,0.21912043,-0.97568446,0.0051028086,0.9721383,0.21876438,0.08419748,-0.08326649,-0.013488755,0.996436,0.19644931,-0.9805082,0.003353416,0.9769992,0.1960333,0.08392485,-0.08294639,-0.013210695,0.99646646,0
