Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,Imid
4739.72200766,0.5898216,0.8075008,0.0072750137,-0.8074422,0.5898664,-0.009727055,-0.012145892,-1.3692526E-4,0.9999262,0.6266523,0.7792589,0.007906517,-0.7791993,0.62670213,-0.00964054,-0.012467507,-1.19486715E-4,0.9999223,-0.16279602,-0.06942749,9.785095,0
4739.726402191,0.61195713,0.79085493,0.007541611,-0.7907976,0.61200356,-0.009521847,-0.012145892,-1.3692526E-4,0.9999262,0.6259286,0.77984047,0.007895167,-0.7797807,0.62597835,-0.009658359,-0.012474182,-1.1105537E-4,0.9999222,-0.11012268,-0.07899475,9.890442,0
4739.731559662,0.611956,0.79085577,0.0075443797,-0.7907988,0.6120025,-0.009500032,-0.012130336,-1.5248498E-4,0.9999265,0.6259286,0.77984047,0.007895167,-0.7797807,0.62597835,-0.009658359,-0.012474182,-1.1105537E-4,0.9999222,-0.11012268,-0.07899475,9.890442,0
4739.736686615,0.6119514,0.7908592,0.0075554014,-0.79080236,0.6119981,-0.009491505,-0.012130336,-1.6648871E-4,0.9999265,0.6259286,0.77984047,0.007895167,-0.7797807,0.62597835,-0.009658359,-0.012474182,-1.1105537E-4,0.9999222,-0.11012268,-0.07899475,9.890442,0
4739.741813568,0.60227823,0.79825175,0.0074299118,-0.7981944,0.60232407,-0.00957037,-0.012114778,-1.6648872E-4,0.9999266,0.6251591,0.780459,0.0077385423,-0.7803991,0.625207,-0.009669293,-0.012384676,5.694794E-6,0.9999233,-0.07661438,0.02154541,9.698898,0
4739.746940521,0.60226226,0.7982634,0.0074669844,-0.7982064,0.6023085,-0.0095424,-0.012114777,-2.131678E-4,0.99992657,0.62475765,0.7807805,0.0077279815,-0.7807202,0.62480545,-0.0097058695,-0.012406638,3.0425208E-5,0.99992305,-0.15800476,0.06942749,9.809036,0
4739.752067474,0.6022689,0.7982586,0.0074515934,-0.7982013,0.60231495,-0.009573503,-0.012130336,-1.820484E-4,0.9999265,0.62475765,0.7807805,0.0077279815,-0.7807202,0.62480545,-0.0097058695,-0.012406638,3.0425208E-5,0.99992305,-0.15800476,0.06942749,9.809036,0
4739.757194428,0.58081716,0.8140014,0.0072936825,-0.81394213,0.5808629,-0.009827374,-0.012236125,-2.2872716E-4,0.99992514,0.62392324,0.7814469,0.007782701,-0.7813868,0.6239718,-0.009688675,-0.012427371,-3.630941E-5,0.99992275,-0.1819458,0.03590393,9.8138275,0
4739.762351898,0.5808289,0.8139932,0.0072676125,-0.8139344,0.5808743,-0.009790547,-0.012191009,-2.287273E-4,0.9999257,0.62308943,0.7821109,0.007881106,-0.7820505,0.62313926,-0.009724972,-0.012517033,-1.038953E-4,0.9999217,-0.004776001,0.02154541,9.674957,0
4739.767478851,0.5808084,0.8140074,0.0073131374,-0.81394875,0.5808544,-0.00977718,-0.012206566,-2.738503E-4,0.9999255,0.6222779,0.78275645,0.007907143,-0.78269595,0.62232816,-0.009731042,-0.012537873,-1.334763E-4,0.9999214,-0.13406372,-0.12210083,9.751572,0
4739.772483734,0.6700668,0.7422532,0.008416632,-0.7422003,0.6701196,-0.008867561,-0.012222124,-3.049696E-4,0.9999253,0.62152034,0.78335816,0.007903648,-0.7832978,0.6215706,-0.009725541,-0.012531256,-1.4628799E-4,0.9999215,-0.1819458,-0.07899475,9.823395,0
4739.776878265,0.67007524,0.7422458,0.008395879,-0.74219316,0.67012775,-0.008844372,-0.012191008,-3.049697E-4,0.9999256,0.6225296,0.78255665,0.007870104,-0.7824963,0.62257934,-0.009723062,-0.012508612,-1.0543327E-4,0.99992174,-0.04309082,-0.007171631,9.852127,0
4739.781272797,0.6700681,0.742252,0.008413359,-0.7421986,0.67012084,-0.0089103365,-0.012251682,-2.7385014E-4,0.9999249,0.6235327,0.78175753,0.007885523,-0.7816981,0.62358254,-0.0096408725,-0.012454099,-1.5269873E-4,0.99992245,-0.25856018,0.07421875,9.928741,0
4739.785667328,0.62715787,0.7788522,0.00789526,-0.77879566,0.6272076,-0.009392378,-0.012267239,-2.5829044E-4,0.9999248,0.62448,0.78100103,0.007882939,-0.7809416,0.6245297,-0.00963753,-0.012450051,-1.376701E-4,0.9999225,-0.16279602,0.026321411,9.708481,0
4739.790061859,0.62716913,0.77884346,0.007870009,-0.77878636,0.6272185,-0.009432684,-0.012282797,-2.1316737E-4,0.99992454,0.6245451,0.780949,0.007877753,-0.78088933,0.62459475,-0.009649539,-0.012456203,-1.250815E-4,0.9999224,-0.1819458,0.11730957,9.9479065,0
4739.79445639,0.6271463,0.7788611,0.007921061,-0.7788038,0.62719625,-0.009449504,-0.012327913,-2.427306E-4,0.999924,0.6246179,0.78089064,0.007895357,-0.7808306,0.62466776,-0.009681441,-0.012492122,-1.1773522E-4,0.999922,-0.2394104,-0.07421875,9.880859,0
4739.798850922,0.65044504,0.75950885,0.008213731,-0.759453,0.6504969,-0.009217093,-0.012343471,-2.4273056E-4,0.9999239,0.6247301,0.78080076,0.007901319,-0.78074104,0.62478006,-0.009655586,-0.012475677,-1.3674908E-4,0.99992216,-0.16279602,-0.026321411,9.86171,0
4739.803245453,0.6504494,0.7595053,0.008203663,-0.75944954,0.65050113,-0.0092052305,-0.012327913,-2.427306E-4,0.999924,0.6252547,0.7803802,0.007959247,-0.78032005,0.62530535,-0.009687583,-0.012536957,-1.5355281E-4,0.9999214,-0.05744934,-0.002380371,9.900009,0
4739.807639984,0.6504539,0.7595016,0.008193081,-0.7594457,0.65050554,-0.009214293,-0.012327913,-2.287269E-4,0.999924,0.6257412,0.77998984,0.0079944525,-0.7799297,0.6257922,-0.00968754,-0.012559049,-1.73218E-4,0.99992114,-0.13406372,0.03590393,9.86171,0
4739.812034515,0.65045893,0.75949734,0.008181323,-0.7594414,0.6505104,-0.009224361,-0.012327913,-2.1316725E-4,0.999924,0.62618804,0.77963126,0.007978685,-0.77957094,0.6262389,-0.009700472,-0.012559353,-1.4563183E-4,0.99992114,-0.07661438,-0.01675415,9.68454,0
4739.816429047,0.65046316,0.75949377,0.008171253,-0.759438,0.6505145,-0.0092125,-0.012312356,-2.131673E-4,0.99992424,0.62618804,0.77963126,0.007978685,-0.77957094,0.6262389,-0.009700472,-0.012559353,-1.4563183E-4,0.99992114,-0.07661438,-0.01675415,9.68454,0
4739.820823578,0.65045464,0.7595009,0.008191392,-0.75944483,0.6505062,-0.009236222,-0.012343471,-2.1316722E-4,0.9999239,0.6271444,0.77886266,0.007929215,-0.7788016,0.6271945,-0.009749321,-0.012566542,-6.105339E-5,0.999921,-0.20111084,0.002380371,9.9048,0
4739.825218109,0.6453295,0.76386094,0.008137379,-0.763804,0.6453807,-0.009325085,-0.012374777,-1.9761054E-4,0.99992335,0.62759376,0.7785013,0.007861593,-0.7784404,0.627643,-0.009734805,-0.012512832,-1.027974E-5,0.99992174,-0.1819458,0.026321411,9.914383,0
4739.82961264,0.6453233,0.7638661,0.008150907,-0.7638096,0.6453747,-0.009293041,-0.012359029,-2.2872683E-4,0.99992365,0.6279548,0.77821,0.007873632,-0.7781485,0.62800413,-0.009783429,-0.012558236,1.669636E-5,0.99992114,-0.08139038,-0.08378601,9.938324,0
