Time,Rot1,Rot2,Rot3,Rot4,Rot5,Rot6,Rot7,Rot8,Rot9,FRot1,FRot2,FRot3,FRot4,FRot5,FRot6,FRot7,FRot8,FRot9,AccX,AccY,AccZ,Imid
7007.189129744,0.6791208,0.73250633,0.047215577,-0.7310784,0.6807517,-0.04584002,-0.0657202,-0.0033873823,0.9978323,0.68635803,0.7257599,0.04674568,-0.72436297,0.6879419,-0.045102626,-0.06489199,-0.0029042908,0.997888,-0.0019378662,-0.0026855469,0.13871765,0
7007.193524275,0.67910725,0.73251766,0.047235593,-0.7310897,0.6807395,-0.04584265,-0.06573569,-0.0034013828,0.9978313,0.68620545,0.72590554,0.046725374,-0.72450334,0.68778855,-0.04518612,-0.06493803,-0.0028457274,0.9978852,-0.05445862,-0.016921997,0.042938232,0
7007.197949324,0.67910886,0.7325164,0.04723328,-0.7310842,0.68074113,-0.045906126,-0.065780625,-0.0033562495,0.9978284,0.68606246,0.72603804,0.04676556,-0.7246404,0.68764824,-0.0451226,-0.06491899,-0.0029312917,0.99788624,-0.11627197,0.11669922,0.10998535,0
7007.202374373,0.69338447,0.7189594,0.04811757,-0.717559,0.695044,-0.04497722,-0.06578063,-0.0033406904,0.99782854,0.685896,0.726199,0.04670873,-0.7247976,0.6874786,-0.045182806,-0.06492296,-0.0028636754,0.9978861,-0.006134033,0.030380249,-0.033676147,0
7007.206799421,0.693391,0.7189538,0.048107173,-0.717554,0.69504976,-0.044965684,-0.065765135,-0.0033406934,0.9978295,0.68603516,0.72606605,0.04673267,-0.72466314,0.6876191,-0.0452032,-0.06495479,-0.0028544578,0.99788415,0.027236938,0.01121521,-0.052825928,0
7007.21122447,0.69335854,0.7189817,0.0481585,-0.7175799,0.6950209,-0.045000296,-0.06582556,-0.0033562398,0.9978255,0.6862086,0.72590005,0.046763476,-0.7244978,0.6877942,-0.045189507,-0.064966716,-0.002870605,0.9978833,-0.15412903,-0.046081543,0.038146973,0
7007.215649519,0.7265695,0.6852507,0.050281264,-0.6839266,0.7282995,-0.04271094,-0.065887526,-0.003356226,0.99782145,0.68636686,0.72574914,0.046784397,-0.7243468,0.68795353,-0.04518578,-0.064979024,-0.0028741055,0.9978825,-0.14872742,-0.0077819824,0.047729492,0
7007.220074568,0.72659,0.6852315,0.050249208,-0.6839079,0.7283178,-0.042699676,-0.06585654,-0.0033406732,0.9978235,0.6871857,0.7249706,0.046835274,-0.7235657,0.68877405,-0.045200177,-0.065027714,-0.0028274856,0.99787945,0.042495728,0.02558899,0.13871765,0
7007.224499617,0.726595,0.6852267,0.0502412,-0.6838996,0.72832245,-0.042753372,-0.06588754,-0.003295544,0.9978216,0.6880011,0.72418976,0.046942957,-0.7227862,0.68959475,-0.04515696,-0.065073825,-0.00286168,0.99787635,-0.11042786,-0.041900635,0.047729492,0
7007.228924666,0.7265684,0.68525183,0.050283063,-0.68392354,0.7282988,-0.042774606,-0.06593247,-0.003311094,0.99781865,0.6880011,0.72418976,0.046942957,-0.7227862,0.68959475,-0.04515696,-0.065073825,-0.00286168,0.99787635,-0.10998535,-0.041748047,0.047729492,0
7007.233349714,0.7110908,0.7013672,0.049334764,-0.7000005,0.7127924,-0.04388929,-0.06594796,-0.0033250938,0.9978176,0.6896154,0.7226437,0.047080852,-0.7212355,0.691215,-0.045178242,-0.06519077,-0.0028007724,0.9978689,-0.047576904,-0.0032958984,-0.14859009,0
